RAVEN_sample_ID,YEAR,techs,counts,prices,PointProbability,ProbabilityWeight,prefix
0,2046,25,67.0,23669.0119761,1.0,1.0,1
0,2046,26,22.0,24204.0890252,1.0,1.0,1
0,2046,27,22.0,24221.4514801,1.0,1.0,1
0,2046,28,22.0,25417.692769,1.0,1.0,1
0,2046,29,0.0,26276.1896659,1.0,1.0,1
0,2046,30,0.0,27575.9032402,1.0,1.0,1
0,2046,31,0.0,28782.0621761,1.0,1.0,1
0,2046,32,0.0,30481.1471668,1.0,1.0,1
0,2046,33,0.0,31264.3314249,1.0,1.0,1
0,2046,34,0.0,31879.3086163,1.0,1.0,1
0,2046,35,0.0,33540.6655059,1.0,1.0,1
0,2046,36,0.0,33623.3055743,1.0,1.0,1
0,2046,37,0.0,36411.5868108,1.0,1.0,1
0,2046,38,0.0,37257.8727394,1.0,1.0,1
0,2046,39,0.0,37322.4015384,1.0,1.0,1
0,2046,40,0.0,47245.3979798,1.0,1.0,1
0,2046,41,0.0,47245.3979798,1.0,1.0,1
0,2046,42,0.0,47245.3979798,1.0,1.0,1
0,2046,43,0.0,49122.7097114,1.0,1.0,1
0,2046,44,0.0,176337.615916,1.0,1.0,1
0,2046,45,0.0,1000000.0,1.0,1.0,1
0,2047,0,8760.0,-17000.0,1.0,1.0,1
0,2047,1,8456.0,-17000.0,1.0,1.0,1
0,2047,2,8449.0,-17000.0,1.0,1.0,1
0,2047,3,8449.0,-17000.0,1.0,1.0,1
0,2047,4,8449.0,-17000.0,1.0,1.0,1
0,2047,5,8449.0,-17000.0,1.0,1.0,1
0,2047,6,8449.0,-17000.0,1.0,1.0,1
0,2047,7,8246.0,-17000.0,1.0,1.0,1
0,2047,8,8218.0,-17000.0,1.0,1.0,1
0,2047,9,8218.0,-17000.0,1.0,1.0,1
0,2047,10,7818.0,-17000.0,1.0,1.0,1
0,2047,11,7818.0,-17000.0,1.0,1.0,1
0,2047,12,7818.0,0.0,1.0,1.0,1
0,2047,13,6554.0,1.542e-06,1.0,1.0,1
0,2047,14,6554.0,1.542e-06,1.0,1.0,1
0,2047,15,6554.0,1.65434213858e-06,1.0,1.0,1
0,2047,16,6186.0,1202.27007519,1.0,1.0,1
0,2047,17,6186.0,2056.71361502,1.0,1.0,1
0,2047,18,6186.0,6000.0,1.0,1.0,1
0,2047,19,6186.0,21987.8738875,1.0,1.0,1
0,2047,20,5178.0,22650.9449629,1.0,1.0,1
0,2047,21,5178.0,22822.3468745,1.0,1.0,1
0,2047,22,204.0,23055.0441268,1.0,1.0,1
0,2047,23,33.0,23074.8222164,1.0,1.0,1
0,2047,24,33.0,23107.6951147,1.0,1.0,1
0,2047,25,33.0,23883.3835857,1.0,1.0,1
0,2047,26,11.0,24188.4362613,1.0,1.0,1
0,2047,27,11.0,24205.7676025,1.0,1.0,1
0,2047,28,11.0,25401.1834241,1.0,1.0,1
0,2047,29,11.0,26259.1491667,1.0,1.0,1
0,2047,30,11.0,27557.9658727,1.0,1.0,1
0,2047,31,0.0,29005.4076857,1.0,1.0,1
0,2047,32,0.0,30757.996974,1.0,1.0,1
0,2047,33,0.0,31551.2697696,1.0,1.0,1
0,2047,34,0.0,32167.9878346,1.0,1.0,1
0,2047,35,0.0,33845.1423894,1.0,1.0,1
0,2047,36,0.0,33932.3355535,1.0,1.0,1
0,2047,37,0.0,36742.4002866,1.0,1.0,1
0,2047,38,0.0,37565.5131671,1.0,1.0,1
0,2047,39,0.0,37666.1922597,1.0,1.0,1
0,2047,40,0.0,47424.6141414,1.0,1.0,1
0,2047,41,0.0,47424.6141414,1.0,1.0,1
0,2047,42,0.0,47424.6141414,1.0,1.0,1
0,2047,43,0.0,49566.8517825,1.0,1.0,1
0,2047,44,0.0,176682.040677,1.0,1.0,1
0,2047,45,0.0,1000000.0,1.0,1.0,1
0,2048,0,8760.0,-17000.0,1.0,1.0,1
0,2048,1,8561.0,-17000.0,1.0,1.0,1
0,2048,2,8547.0,-17000.0,1.0,1.0,1
0,2048,3,8547.0,-17000.0,1.0,1.0,1
0,2048,4,8547.0,-17000.0,1.0,1.0,1
0,2048,5,8547.0,-17000.0,1.0,1.0,1
0,2048,6,8547.0,-17000.0,1.0,1.0,1
0,2048,7,8262.0,-17000.0,1.0,1.0,1
0,2048,8,8225.0,-17000.0,1.0,1.0,1
0,2048,9,8225.0,-17000.0,1.0,1.0,1
0,2048,10,7855.0,-17000.0,1.0,1.0,1
0,2048,11,7855.0,-17000.0,1.0,1.0,1
0,2048,12,7855.0,0.0,1.0,1.0,1
0,2048,13,6971.0,1.588e-06,1.0,1.0,1
0,2048,14,6971.0,1.588e-06,1.0,1.0,1
0,2048,15,6971.0,1.70369346048e-06,1.0,1.0,1
0,2048,16,6726.0,1202.27007519,1.0,1.0,1
0,2048,17,6726.0,2056.71361502,1.0,1.0,1
0,2048,18,6726.0,6000.0,1.0,1.0,1
0,2048,19,6726.0,21973.6131054,1.0,1.0,1
0,2048,20,5957.0,22849.6334309,1.0,1.0,1
0,2048,21,5957.0,23024.5219754,1.0,1.0,1
0,2048,22,69.0,23040.174001,1.0,1.0,1
0,2048,23,19.0,23059.8108668,1.0,1.0,1
0,2048,24,19.0,23300.3588169,1.0,1.0,1
0,2048,25,19.0,24097.7551953,1.0,1.0,1
0,2048,26,0.0,24172.7834974,1.0,1.0,1
0,2048,27,0.0,24190.0837249,1.0,1.0,1
0,2048,28,0.0,25384.6740792,1.0,1.0,1
0,2048,29,0.0,26242.1086676,1.0,1.0,1
0,2048,30,0.0,27540.0285052,1.0,1.0,1
0,2048,31,0.0,29228.7531953,1.0,1.0,1
0,2048,32,0.0,31034.8467812,1.0,1.0,1
0,2048,33,0.0,31838.2081143,1.0,1.0,1
0,2048,34,0.0,32456.6670529,1.0,1.0,1
0,2048,35,0.0,34149.6192729,1.0,1.0,1
0,2048,36,0.0,34241.3655327,1.0,1.0,1
0,2048,37,0.0,37073.2137623,1.0,1.0,1
0,2048,38,0.0,37873.1535948,1.0,1.0,1
0,2048,39,0.0,38009.9829809,1.0,1.0,1
0,2048,40,0.0,47603.830303,1.0,1.0,1
0,2048,41,0.0,47603.830303,1.0,1.0,1
0,2048,42,0.0,47603.830303,1.0,1.0,1
0,2048,43,0.0,50010.9938536,1.0,1.0,1
0,2048,44,0.0,177026.465439,1.0,1.0,1
0,2048,45,0.0,1000000.0,1.0,1.0,1
0,2049,0,8760.0,-17000.0,1.0,1.0,1
0,2049,1,8534.0,-17000.0,1.0,1.0,1
0,2049,2,8528.0,-17000.0,1.0,1.0,1
0,2049,3,8528.0,-17000.0,1.0,1.0,1
0,2049,4,8528.0,-17000.0,1.0,1.0,1
0,2049,5,8528.0,-17000.0,1.0,1.0,1
0,2049,6,8528.0,-17000.0,1.0,1.0,1
0,2049,7,8292.0,-17000.0,1.0,1.0,1
0,2049,8,8180.0,-17000.0,1.0,1.0,1
0,2049,9,8180.0,-17000.0,1.0,1.0,1
0,2049,10,7810.0,-17000.0,1.0,1.0,1
0,2049,11,7810.0,-17000.0,1.0,1.0,1
0,2049,12,7810.0,0.0,1.0,1.0,1
0,2049,13,6793.0,1.634e-06,1.0,1.0,1
0,2049,14,6793.0,1.634e-06,1.0,1.0,1
0,2049,15,6793.0,1.75304478239e-06,1.0,1.0,1
0,2049,16,6714.0,1202.27007519,1.0,1.0,1
0,2049,17,6714.0,2056.71361502,1.0,1.0,1
0,2049,18,6714.0,6000.0,1.0,1.0,1
0,2049,19,6714.0,21959.3523233,1.0,1.0,1
0,2049,20,6714.0,23025.3038753,1.0,1.0,1
0,2049,21,6127.0,23044.7995172,1.0,1.0,1
0,2049,22,7.0,23048.3218989,1.0,1.0,1
0,2049,23,7.0,23226.6970762,1.0,1.0,1
0,2049,24,0.0,23493.0225191,1.0,1.0,1
0,2049,25,0.0,24157.1307335,1.0,1.0,1
0,2049,26,0.0,24174.3998473,1.0,1.0,1
0,2049,27,0.0,24312.126805,1.0,1.0,1
0,2049,28,0.0,25368.1647344,1.0,1.0,1
0,2049,29,0.0,26225.0681685,1.0,1.0,1
0,2049,30,0.0,27522.0911377,1.0,1.0,1
0,2049,31,0.0,29452.0987049,1.0,1.0,1
0,2049,32,0.0,31311.6965883,1.0,1.0,1
0,2049,33,0.0,32125.146459,1.0,1.0,1
0,2049,34,0.0,32745.3462712,1.0,1.0,1
0,2049,35,0.0,34454.0961564,1.0,1.0,1
0,2049,36,0.0,34550.3955118,1.0,1.0,1
0,2049,37,0.0,37404.027238,1.0,1.0,1
0,2049,38,0.0,38180.7940225,1.0,1.0,1
0,2049,39,0.0,38353.7737021,1.0,1.0,1
0,2049,40,0.0,47783.0464646,1.0,1.0,1
0,2049,41,0.0,47783.0464646,1.0,1.0,1
0,2049,42,0.0,47783.0464646,1.0,1.0,1
0,2049,43,0.0,50455.1359247,1.0,1.0,1
0,2049,44,0.0,177370.8902,1.0,1.0,1
0,2049,45,0.0,1000000.0,1.0,1.0,1
0,2050,0,8760.0,-17000.0,1.0,1.0,1
0,2050,1,8603.0,-17000.0,1.0,1.0,1
0,2050,2,8595.0,-17000.0,1.0,1.0,1
0,2050,3,8595.0,-17000.0,1.0,1.0,1
0,2050,4,8595.0,-17000.0,1.0,1.0,1
0,2050,5,8595.0,-17000.0,1.0,1.0,1
0,2050,6,8595.0,-17000.0,1.0,1.0,1
0,2050,7,8407.0,-17000.0,1.0,1.0,1
0,2050,8,8355.0,-17000.0,1.0,1.0,1
0,2050,9,8355.0,-17000.0,1.0,1.0,1
0,2050,10,7759.0,-17000.0,1.0,1.0,1
0,2050,11,7759.0,-17000.0,1.0,1.0,1
0,2050,12,7759.0,0.0,1.0,1.0,1
0,2050,13,6864.0,1.68e-06,1.0,1.0,1
0,2050,14,6864.0,1.68e-06,1.0,1.0,1
0,2050,15,6864.0,1.80239610429e-06,1.0,1.0,1
0,2050,16,6864.0,1202.27007519,1.0,1.0,1
0,2050,17,6864.0,2056.71361502,1.0,1.0,1
0,2050,18,6864.0,6000.0,1.0,1.0,1
0,2050,19,6864.0,21945.0915412,1.0,1.0,1
0,2050,20,6864.0,23010.4337496,1.0,1.0,1
0,2050,21,6537.0,23029.7881676,1.0,1.0,1
0,2050,22,0.0,23247.0103669,1.0,1.0,1
0,2050,23,0.0,23428.872177,1.0,1.0,1
0,2050,24,0.0,23685.6862213,1.0,1.0,1
0,2050,25,0.0,24141.4779696,1.0,1.0,1
0,2050,26,0.0,24158.7159697,1.0,1.0,1
0,2050,27,0.0,24526.4984146,1.0,1.0,1
0,2050,28,0.0,25351.6553895,1.0,1.0,1
0,2050,29,0.0,26208.0276693,1.0,1.0,1
0,2050,30,0.0,27504.1537702,1.0,1.0,1
0,2050,31,0.0,29675.4442144,1.0,1.0,1
0,2050,32,0.0,31588.5463955,1.0,1.0,1
0,2050,33,0.0,32412.0848037,1.0,1.0,1
0,2050,34,0.0,33034.0254895,1.0,1.0,1
0,2050,35,0.0,34758.5730399,1.0,1.0,1
0,2050,36,0.0,34859.425491,1.0,1.0,1
0,2050,37,0.0,37734.8407137,1.0,1.0,1
0,2050,38,0.0,38488.4344502,1.0,1.0,1
0,2050,39,0.0,38697.5644234,1.0,1.0,1
0,2050,40,0.0,47962.2626263,1.0,1.0,1
0,2050,41,0.0,47962.2626263,1.0,1.0,1
0,2050,42,0.0,47962.2626263,1.0,1.0,1
0,2050,43,0.0,50899.2779958,1.0,1.0,1
0,2050,44,0.0,177715.314961,1.0,1.0,1
0,2050,45,0.0,1000000.0,1.0,1.0,1
