SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,prefix,ProbabilityWeight-TES_capacity,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight,ProbabilityWeight-Charger_capacity
203.0,-203.0,-320.0,-200.0,1100.0,-203.0,-1e+200,390779944.326,27356286.4213,387957341.069,445812613.258,343585072.269,357910853.624,440760242.267,20.0,7.48366406764e+14,3.26605264877e-08,305,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-320.0,-200.0,1200.0,-203.0,-1e+200,399648848.301,22351387.4532,398364772.625,468090148.268,369531865.491,370590389.252,431672007.76,20.0,4.99584521085e+14,3.26605264877e-08,306,0.0655555555556,0.037037037037,0.000154157685022,0.0634920634921
203.0,-203.0,-320.0,-200.0,1218.0,-203.0,-1e+200,412640479.635,28652890.7938,422938051.924,454460806.832,355158617.95,363960582.516,452361525.934,20.0,8.20988150841e+14,3.26605264877e-08,307,0.0555555555556,0.037037037037,0.000130642105951,0.0634920634921
203.0,-203.0,-320.0,-200.0,1300.0,-203.0,-1e+200,400636276.862,19792795.3321,401125549.97,436021434.486,370067695.56,373257843.331,433287435.483,20.0,3.91754747057e+14,3.26605264877e-08,308,0.0455555555556,0.037037037037,0.00010712652688,0.0634920634921
203.0,-203.0,-300.0,-200.0,400.0,-203.0,-1e+200,373215507.261,26961845.354,373024412.752,426460119.99,326815032.028,334232511.221,409315216.328,20.0,7.26941104895e+14,3.26605264877e-08,309,0.0555555555556,0.0277777777778,9.79815794631e-05,0.0634920634921
203.0,-203.0,-300.0,-200.0,500.0,-203.0,-1e+200,378995390.077,23345826.0069,379128287.115,421441280.747,325199223.377,347844787.203,414999757.443,20.0,5.45027591943e+14,3.26605264877e-08,310,0.111111111111,0.0277777777778,0.000195963158926,0.0634920634921
203.0,-203.0,-300.0,-200.0,600.0,-203.0,-1e+200,384567656.764,27518971.3625,387168848.562,458003587.267,332696838.441,346611542.096,415627175.565,20.0,7.5729378485e+14,3.26605264877e-08,311,0.111111111111,0.0277777777778,0.000195963158926,0.0634920634921
203.0,-203.0,-300.0,-200.0,700.0,-203.0,-1e+200,383614137.36,23961500.7451,380656937.746,427731784.05,340188782.619,347248176.684,425136096.211,20.0,5.74153517957e+14,3.26605264877e-08,312,0.111111111111,0.0277777777778,0.000195963158926,0.0634920634921
203.0,-203.0,-300.0,-200.0,800.0,-203.0,-1e+200,381363483.822,24822730.7466,384633552.442,434029920.713,325029328.133,346340812.919,413238983.521,18.0,6.16167961716e+14,3.26605264877e-08,313,0.111111111111,0.0277777777778,0.000195963158926,0.0634920634921
203.0,-203.0,-300.0,-200.0,900.0,-203.0,-1e+200,378615755.446,26015567.352,376832581.656,423232757.452,332168019.938,333826114.685,418561856.585,20.0,6.76809744645e+14,3.26605264877e-08,314,0.111111111111,0.0277777777778,0.000195963158926,0.0634920634921
203.0,-203.0,-300.0,-200.0,1000.0,-203.0,-1e+200,383823727.114,24283306.2152,376937107.969,440185917.299,347809906.211,351396313.299,428227396.334,20.0,5.89678960741e+14,3.26605264877e-08,315,0.111111111111,0.0277777777778,0.000195963158926,0.0634920634921
203.0,-203.0,-300.0,-200.0,1100.0,-203.0,-1e+200,386798752.082,20214140.7119,380895949.287,419368537.303,352896066.158,359612615.093,418867282.266,20.0,4.08611484722e+14,3.26605264877e-08,316,0.111111111111,0.0277777777778,0.000195963158926,0.0634920634921
203.0,-203.0,-300.0,-200.0,1200.0,-203.0,-1e+200,391939675.518,25260980.7154,381865339.378,453015764.52,365091020.268,369618277.444,442413492.451,20.0,6.38117146703e+14,3.26605264877e-08,317,0.0655555555556,0.0277777777778,0.000115618263766,0.0634920634921
203.0,-203.0,-300.0,-200.0,1218.0,-203.0,-1e+200,388555536.951,28572922.1421,391978736.511,435384823.967,339380103.949,349242097.375,428933588.777,20.0,8.16411879739e+14,3.26605264877e-08,318,0.0555555555556,0.0277777777778,9.79815794631e-05,0.0634920634921
203.0,-203.0,-300.0,-200.0,1300.0,-203.0,-1e+200,390598484.487,26259304.5587,391849220.145,441355681.74,345561875.2,349309553.58,437573967.294,20.0,6.89551075906e+14,3.26605264877e-08,319,0.0455555555556,0.0277777777778,8.03448951597e-05,0.0634920634921
203.0,-203.0,-290.0,-200.0,400.0,-203.0,-1e+200,364518796.933,20767563.6021,364216754.502,401495266.972,320793954.23,338458357.845,392476064.732,20.0,4.31291697967e+14,3.26605264877e-08,320,0.0555555555556,0.0185185185185,6.53210529754e-05,0.0634920634921
203.0,-203.0,-290.0,-200.0,500.0,-203.0,-1e+200,370818925.6,18345911.5192,374731440.912,398629359.976,335159429.127,338153786.791,395500873.269,20.0,3.36572469472e+14,3.26605264877e-08,321,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-290.0,-200.0,600.0,-203.0,-1e+200,372389341.326,18217084.3491,373421863.779,406407694.329,331376713.127,347535779.248,396439363.802,20.0,3.31862162182e+14,3.26605264877e-08,322,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-290.0,-200.0,800.0,-203.0,-1e+200,372695771.376,16188421.587,374351247.951,404546178.182,331371819.177,341916556.488,390484078.357,20.0,2.62064993478e+14,3.26605264877e-08,324,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-290.0,-200.0,700.0,-203.0,-1e+200,370129775.345,23639495.223,370589375.241,427288694.651,320013856.191,334547352.384,396201668.261,20.0,5.58825734396e+14,3.26605264877e-08,323,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-290.0,-200.0,900.0,-203.0,-1e+200,383415363.176,26360525.5752,385662306.874,439508967.121,325966535.65,336175758.789,419596529.258,20.0,6.94877308603e+14,3.26605264877e-08,325,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-290.0,-200.0,1000.0,-203.0,-1e+200,380065398.797,22261636.8287,380045798.824,418839093.124,328929154.436,344761480.953,411561446.2,20.0,4.95580474292e+14,3.26605264877e-08,326,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-290.0,-200.0,1100.0,-203.0,-1e+200,367998694.832,27517009.8939,362188995.694,433899579.366,326694688.363,333052525.179,416725900.522,20.0,7.57185833499e+14,3.26605264877e-08,327,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-290.0,-200.0,1200.0,-203.0,-1e+200,373079768.865,24782399.0603,374418325.609,420117923.23,335333087.428,336914074.471,409184569.067,20.0,6.14167303186e+14,3.26605264877e-08,328,0.0655555555556,0.0185185185185,7.70788425109e-05,0.0634920634921
203.0,-203.0,-290.0,-200.0,1218.0,-203.0,-1e+200,381210590.349,19458436.9896,385662537.668,413997237.779,349478016.266,353111832.9,405972565.371,20.0,3.78630770077e+14,3.26605264877e-08,329,0.0555555555556,0.0185185185185,6.53210529754e-05,0.0634920634921
203.0,-203.0,-290.0,-200.0,1300.0,-203.0,-1e+200,388165300.94,27398364.8394,393837234.803,435169803.315,333328551.652,345974355.831,422012473.763,20.0,7.50670395871e+14,3.26605264877e-08,330,0.0455555555556,0.0185185185185,5.35632634398e-05,0.0634920634921
203.0,-203.0,-280.0,-200.0,400.0,-203.0,-1e+200,365314886.627,24956362.8441,357889938.201,418297169.046,332502088.101,337939553.106,404742201.697,20.0,6.22820046404e+14,3.26605264877e-08,331,0.0555555555556,0.0185185185185,6.53210529754e-05,0.0634920634921
203.0,-203.0,-280.0,-200.0,500.0,-203.0,-1e+200,365545459.418,27991256.1235,358081062.574,434030193.193,333712312.725,337773837.217,414259844.923,20.0,7.83510419372e+14,3.26605264877e-08,332,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-280.0,-200.0,600.0,-203.0,-1e+200,369116440.707,25839833.1425,369762382.796,419184959.299,322458762.706,330145309.617,411030298.188,20.0,6.67696976831e+14,3.26605264877e-08,333,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-280.0,-200.0,700.0,-203.0,-1e+200,376458985.766,22320289.8431,385337946.229,416904218.417,328302784.763,344144739.808,406636553.355,20.0,4.98195338678e+14,3.26605264877e-08,334,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-280.0,-200.0,800.0,-203.0,-1e+200,371092632.744,21823637.1506,372534904.004,402403937.622,335022974.556,336468176.86,401109010.35,20.0,4.76271138482e+14,3.26605264877e-08,335,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-280.0,-200.0,900.0,-203.0,-1e+200,361302916.739,16662921.731,357698515.036,407395384.605,332260783.225,341758063.115,384394054.066,20.0,2.77652960613e+14,3.26605264877e-08,336,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-280.0,-200.0,1000.0,-203.0,-1e+200,375995896.221,26465398.2683,381235260.443,437464109.919,330540236.378,338238245.23,407077937.71,20.0,7.00417305501e+14,3.26605264877e-08,337,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-280.0,-200.0,1100.0,-203.0,-1e+200,379771438.771,22207296.9597,376799014.743,422694580.553,334107431.01,353134724.051,415285344.751,20.0,4.93164038257e+14,3.26605264877e-08,338,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-280.0,-200.0,1200.0,-203.0,-1e+200,376077696.436,20157308.5042,372959713.955,424781642.318,352509773.475,353626488.316,408859346.295,20.0,4.06317086133e+14,3.26605264877e-08,339,0.0655555555556,0.0185185185185,7.70788425109e-05,0.0634920634921
203.0,-203.0,-280.0,-200.0,1218.0,-203.0,-1e+200,380162074.591,29223889.415,380616710.775,460768726.786,338777104.32,343442832.0,419809310.721,20.0,8.5403571254e+14,3.26605264877e-08,340,0.0555555555556,0.0185185185185,6.53210529754e-05,0.0634920634921
203.0,-203.0,-280.0,-200.0,1300.0,-203.0,-1e+200,368397302.86,26089178.5531,370314825.49,437604893.698,325379709.288,330150860.203,401158259.125,20.0,6.80645237577e+14,3.26605264877e-08,341,0.0455555555556,0.0185185185185,5.35632634398e-05,0.0634920634921
203.0,-203.0,-270.0,-200.0,400.0,-203.0,-1e+200,358716953.805,22943016.5967,354685157.346,404129485.659,324580968.866,327304639.698,398174915.437,20.0,5.26382010554e+14,3.26605264877e-08,342,0.0555555555556,0.0185185185185,6.53210529754e-05,0.0634920634921
203.0,-203.0,-270.0,-200.0,500.0,-203.0,-1e+200,365482200.1,23164620.0958,364301795.023,411004519.119,324558198.923,334290675.261,400021001.445,20.0,5.36599624181e+14,3.26605264877e-08,343,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-270.0,-200.0,600.0,-203.0,-1e+200,360752049.783,28187694.5496,359838442.228,429599085.661,317669395.578,319351848.626,416930588.582,20.0,7.94546124022e+14,3.26605264877e-08,344,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-270.0,-200.0,700.0,-203.0,-1e+200,360324060.362,21841891.4933,356720711.697,399286302.56,327882920.299,332611698.581,397744200.785,20.0,4.77068224007e+14,3.26605264877e-08,345,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-270.0,-200.0,800.0,-203.0,-1e+200,364273366.675,24461317.7189,362234617.485,417427871.469,334176408.375,335536052.697,402992038.637,20.0,5.98356064545e+14,3.26605264877e-08,346,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-270.0,-200.0,900.0,-203.0,-1e+200,368530369.986,29256769.1377,371340616.955,421825778.917,320461610.938,325612031.49,410015051.768,20.0,8.55958540377e+14,3.26605264877e-08,347,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-270.0,-200.0,1000.0,-203.0,-1e+200,364849810.699,28700929.9923,365174309.458,429782468.463,317286678.073,331336806.19,404674947.477,20.0,8.23743382421e+14,3.26605264877e-08,348,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-270.0,-200.0,1100.0,-203.0,-1e+200,366479075.34,21201877.5023,361557315.177,419172057.739,339188084.801,342100447.798,409263975.294,20.0,4.49519609623e+14,3.26605264877e-08,349,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-270.0,-200.0,1200.0,-203.0,-1e+200,370700673.083,25349932.9358,371015184.761,421871647.513,335255205.394,338269784.131,409639746.391,20.0,6.4261909985e+14,3.26605264877e-08,350,0.0655555555556,0.0185185185185,7.70788425109e-05,0.0634920634921
203.0,-203.0,-270.0,-200.0,1218.0,-203.0,-1e+200,368595264.378,22067109.7255,368397407.971,412500316.199,337307234.441,338684958.635,398764087.215,20.0,4.86957331636e+14,3.26605264877e-08,351,0.0555555555556,0.0185185185185,6.53210529754e-05,0.0634920634921
203.0,-203.0,-270.0,-200.0,1300.0,-203.0,-1e+200,357798035.95,19728877.9166,362041712.767,389518811.315,326316192.832,328297795.345,387996119.466,20.0,3.89228623848e+14,3.26605264877e-08,352,0.0455555555556,0.0185185185185,5.35632634398e-05,0.0634920634921
203.0,-203.0,-260.0,-200.0,400.0,-203.0,-1e+200,341799099.946,16134043.815,339724075.984,374920904.134,322180908.971,323292868.474,368890238.53,20.0,2.60307369825e+14,3.26605264877e-08,353,0.0555555555556,0.0185185185185,6.53210529754e-05,0.0634920634921
203.0,-203.0,-260.0,-200.0,500.0,-203.0,-1e+200,350121678.93,24079815.6722,351852026.688,384761261.293,301524186.144,303432713.63,376611563.606,20.0,5.79837522808e+14,3.26605264877e-08,354,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-260.0,-200.0,600.0,-203.0,-1e+200,351734028.912,18860504.4852,352977788.166,380689100.807,320823311.88,324903328.677,379142073.223,20.0,3.55718629438e+14,3.26605264877e-08,355,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-260.0,-200.0,700.0,-203.0,-1e+200,351475675.209,24480312.0727,353102107.382,384551721.591,312003200.923,316111077.838,381543359.923,20.0,5.99285679177e+14,3.26605264877e-08,356,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-260.0,-200.0,800.0,-203.0,-1e+200,352517701.44,21217425.5308,354424106.206,383580341.975,310785462.605,317653820.365,375583792.054,20.0,4.50179146155e+14,3.26605264877e-08,357,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-260.0,-200.0,900.0,-203.0,-1e+200,353310837.673,20935279.6709,352470688.828,385281008.303,313849472.899,318637190.225,379499610.585,20.0,4.38285934899e+14,3.26605264877e-08,358,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-260.0,-200.0,1000.0,-203.0,-1e+200,355654687.475,20856200.0368,354020547.269,393922658.471,317762485.817,324201096.176,393163669.249,20.0,4.34981079974e+14,3.26605264877e-08,359,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-260.0,-200.0,1100.0,-203.0,-1e+200,365385660.709,25999556.8104,367043490.538,399294545.16,318368664.352,322802833.273,396314067.41,20.0,6.75976954336e+14,3.26605264877e-08,360,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-260.0,-200.0,1200.0,-203.0,-1e+200,348261378.04,18416657.961,349685287.214,374243881.127,301479912.737,326808208.3,373243103.307,20.0,3.39173290452e+14,3.26605264877e-08,361,0.0655555555556,0.0185185185185,7.70788425109e-05,0.0634920634921
203.0,-203.0,-260.0,-200.0,1218.0,-203.0,-1e+200,361260364.103,29115563.5593,359863269.348,408320596.137,304317611.866,329825386.972,402414511.79,20.0,8.47716041375e+14,3.26605264877e-08,362,0.0555555555556,0.0185185185185,6.53210529754e-05,0.0634920634921
203.0,-203.0,-260.0,-200.0,1300.0,-203.0,-1e+200,368287995.34,26652076.2318,365726487.961,408910414.312,303585039.003,338360884.73,401370740.052,20.0,7.10333167465e+14,3.26605264877e-08,363,0.0455555555556,0.0185185185185,5.35632634398e-05,0.0634920634921
203.0,-203.0,-250.0,-200.0,400.0,-203.0,-1e+200,351059148.252,20495954.2254,347672911.813,390542918.814,313550930.291,325783555.603,380961865.665,19.0,4.20084139608e+14,3.26605264877e-08,364,0.0555555555556,0.0185185185185,6.53210529754e-05,0.0634920634921
203.0,-203.0,-250.0,-200.0,500.0,-203.0,-1e+200,339409444.243,18304317.802,339106010.063,389591653.967,305969524.618,314570351.582,361618344.064,20.0,3.35048050197e+14,3.26605264877e-08,365,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-250.0,-200.0,600.0,-203.0,-1e+200,344529390.383,27616585.8482,347428931.513,393587867.99,293306046.866,302344017.232,385826549.345,20.0,7.62675813913e+14,3.26605264877e-08,366,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-250.0,-200.0,700.0,-203.0,-1e+200,346477063.081,21352644.5134,343654657.826,399586241.243,307853169.827,312882955.534,376189071.485,20.0,4.55935427714e+14,3.26605264877e-08,367,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-250.0,-200.0,800.0,-203.0,-1e+200,340469465.055,18474606.5311,337139566.324,379807993.532,309935570.41,319291035.178,365669713.05,20.0,3.41311086479e+14,3.26605264877e-08,368,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-250.0,-200.0,900.0,-203.0,-1e+200,355696712.944,19983061.2422,353646417.977,397373470.857,324404861.308,327034965.294,394785145.012,20.0,3.99322736609e+14,3.26605264877e-08,369,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-250.0,-200.0,1000.0,-203.0,-1e+200,345292302.041,31120579.6881,339662548.772,404823976.843,289289962.591,302238939.213,394297522.402,20.0,9.68490480123e+14,3.26605264877e-08,370,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-250.0,-200.0,1100.0,-203.0,-1e+200,342353697.384,22416557.3383,342304138.043,394777259.558,304885112.973,312222180.958,378506022.196,20.0,5.02502042899e+14,3.26605264877e-08,371,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-250.0,-200.0,1200.0,-203.0,-1e+200,344208744.98,25309403.7246,338910672.006,400748233.466,299986431.102,313777094.285,383130060.752,20.0,6.40565916897e+14,3.26605264877e-08,372,0.0655555555556,0.0185185185185,7.70788425109e-05,0.0634920634921
203.0,-203.0,-250.0,-200.0,1218.0,-203.0,-1e+200,346691196.635,24914181.7218,344314010.923,419386969.11,300181026.139,319567516.863,388158241.763,20.0,6.20716450868e+14,3.26605264877e-08,373,0.0555555555556,0.0185185185185,6.53210529754e-05,0.0634920634921
203.0,-203.0,-250.0,-200.0,1300.0,-203.0,-1e+200,344275674.787,25895290.7385,337865019.622,399423451.312,300573176.523,315207880.763,383960859.429,20.0,6.70566082434e+14,3.26605264877e-08,374,0.0455555555556,0.0185185185185,5.35632634398e-05,0.0634920634921
203.0,-203.0,-240.0,-200.0,400.0,-203.0,-1e+200,337380577.593,21383424.018,333261623.753,394650234.085,309116491.438,309544520.444,372015422.896,20.0,4.57250822734e+14,3.26605264877e-08,375,0.0555555555556,0.0185185185185,6.53210529754e-05,0.0634920634921
203.0,-203.0,-240.0,-200.0,500.0,-203.0,-1e+200,331744190.886,19207660.7936,334313397.453,364921549.273,291123699.797,304521421.858,358338354.169,20.0,3.68934233161e+14,3.26605264877e-08,376,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-240.0,-200.0,600.0,-203.0,-1e+200,335790407.837,20326775.2919,332604857.288,370599191.809,300422087.014,309916631.723,369419732.268,20.0,4.13177793769e+14,3.26605264877e-08,377,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-240.0,-200.0,700.0,-203.0,-1e+200,339325879.876,22190283.4148,337684737.357,397537867.827,303854947.688,308461728.577,374688665.129,20.0,4.9240867803e+14,3.26605264877e-08,378,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-240.0,-200.0,800.0,-203.0,-1e+200,345711541.074,25438039.5052,344503379.814,392942441.684,291581303.567,313547688.783,384923607.317,20.0,6.47093853867e+14,3.26605264877e-08,379,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-240.0,-200.0,900.0,-203.0,-1e+200,332789349.87,25063693.9541,328523655.734,392552172.052,296392571.316,298649101.734,391471779.452,20.0,6.28188754626e+14,3.26605264877e-08,380,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-240.0,-200.0,1000.0,-203.0,-1e+200,343297038.817,28462500.8731,339255428.264,402522591.241,301153319.685,305090122.068,392731700.453,20.0,8.10113955949e+14,3.26605264877e-08,381,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-240.0,-200.0,1100.0,-203.0,-1e+200,349064024.825,30580652.1866,353572782.387,393245941.242,293224093.886,296719205.64,387730393.43,20.0,9.35176288159e+14,3.26605264877e-08,382,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-240.0,-200.0,1200.0,-203.0,-1e+200,334122292.401,21545868.3349,338555919.307,365132904.349,284942447.671,299079519.798,362036331.639,20.0,4.64224442304e+14,3.26605264877e-08,383,0.0655555555556,0.0185185185185,7.70788425109e-05,0.0634920634921
203.0,-203.0,-240.0,-200.0,1218.0,-203.0,-1e+200,347161470.873,25948041.4824,353122684.375,399445990.082,284740250.944,297416904.483,370256613.908,20.0,6.73300856775e+14,3.26605264877e-08,384,0.0555555555556,0.0185185185185,6.53210529754e-05,0.0634920634921
203.0,-203.0,-240.0,-200.0,1300.0,-203.0,-1e+200,330469525.174,24625413.4829,331012553.268,372417794.847,289866321.098,294241423.513,369426077.279,20.0,6.06410989206e+14,3.26605264877e-08,385,0.0455555555556,0.0185185185185,5.35632634398e-05,0.0634920634921
203.0,-203.0,-230.0,-200.0,400.0,-203.0,-1e+200,335445344.194,19877769.0128,338477586.96,375934905.376,293892160.049,307891528.566,360366309.329,20.0,3.95125700926e+14,3.26605264877e-08,386,0.0555555555556,0.0185185185185,6.53210529754e-05,0.0634920634921
203.0,-203.0,-230.0,-200.0,500.0,-203.0,-1e+200,335386733.627,20810711.8056,334365049.172,383021599.609,292917852.251,305771554.181,376649546.989,20.0,4.33085725856e+14,3.26605264877e-08,387,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-230.0,-200.0,600.0,-203.0,-1e+200,333965667.017,22091147.2752,333967951.646,377202659.677,299750468.904,303722253.671,365591001.668,20.0,4.88018787937e+14,3.26605264877e-08,388,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-230.0,-200.0,700.0,-203.0,-1e+200,325655053.67,19168452.1693,323523646.448,362692634.169,297742700.298,298089811.839,356426014.976,20.0,3.67429558568e+14,3.26605264877e-08,389,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-230.0,-200.0,800.0,-203.0,-1e+200,336806024.256,25149310.4236,332702655.593,381276990.368,294469953.805,305559485.907,379185169.442,20.0,6.32487814782e+14,3.26605264877e-08,390,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-230.0,-200.0,900.0,-203.0,-1e+200,333621990.223,25249288.2982,336721234.146,371840222.701,278633316.813,285347844.122,364353329.978,20.0,6.37526559567e+14,3.26605264877e-08,391,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-230.0,-200.0,1000.0,-203.0,-1e+200,332765769.655,18476347.1609,327374273.465,367858260.724,307313633.916,308754397.86,362481327.891,20.0,3.41375404411e+14,3.26605264877e-08,392,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-230.0,-200.0,1100.0,-203.0,-1e+200,329628129.55,21713962.9448,327546306.368,364278505.572,288992856.366,292379255.088,361266019.067,20.0,4.71496186767e+14,3.26605264877e-08,393,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-230.0,-200.0,1200.0,-203.0,-1e+200,325395488.854,25382829.6291,326724673.661,384670755.168,279282509.58,282967703.832,359436703.383,20.0,6.44288039982e+14,3.26605264877e-08,394,0.0655555555556,0.0185185185185,7.70788425109e-05,0.0634920634921
203.0,-203.0,-230.0,-200.0,1218.0,-203.0,-1e+200,315033930.085,22655828.1769,312900136.678,360521365.491,278612456.077,286672766.552,356896339.583,20.0,5.1328655038e+14,3.26605264877e-08,395,0.0555555555556,0.0185185185185,6.53210529754e-05,0.0634920634921
203.0,-203.0,-230.0,-200.0,1300.0,-203.0,-1e+200,327865425.542,22192140.9713,325253552.556,386969229.938,286322463.205,299032294.661,352233481.014,20.0,4.92491120892e+14,3.26605264877e-08,396,0.0455555555556,0.0185185185185,5.35632634398e-05,0.0634920634921
203.0,-203.0,-220.0,-200.0,400.0,-203.0,-1e+200,320998898.821,18056562.4461,316278293.72,356136208.633,295113425.993,299601202.051,353325765.443,20.0,3.26039447369e+14,3.26605264877e-08,397,0.0555555555556,0.0185185185185,6.53210529754e-05,0.0634920634921
203.0,-203.0,-220.0,-200.0,500.0,-203.0,-1e+200,320238236.32,27124697.4772,315373429.361,370034615.104,269940506.23,282782091.93,356899155.628,20.0,7.35749213228e+14,3.26605264877e-08,398,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-220.0,-200.0,600.0,-203.0,-1e+200,316516364.344,24019216.1038,315840692.232,349697488.64,275242370.253,282223333.709,348867772.034,20.0,5.76922742241e+14,3.26605264877e-08,399,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-220.0,-200.0,700.0,-203.0,-1e+200,325441970.844,23390037.6559,318964648.192,360562430.472,286365316.706,299876888.42,358563145.758,20.0,5.47093861545e+14,3.26605264877e-08,400,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-220.0,-200.0,800.0,-203.0,-1e+200,327478139.117,22931599.5398,323791430.146,370059818.964,293827448.828,302528295.191,365521302.796,20.0,5.25858257456e+14,3.26605264877e-08,401,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-220.0,-200.0,900.0,-203.0,-1e+200,317995317.217,16446052.5422,319810992.662,355985886.285,284970514.697,293009255.523,339256618.682,20.0,2.70472644221e+14,3.26605264877e-08,402,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-220.0,-200.0,1000.0,-203.0,-1e+200,311016028.834,20170599.4579,307349337.11,349065165.693,278154092.774,283892144.456,340171480.155,20.0,4.0685308249e+14,3.26605264877e-08,403,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-220.0,-200.0,1100.0,-203.0,-1e+200,317484459.965,20979115.6585,321668170.001,348005410.208,276814339.711,279025110.92,341227030.795,20.0,4.40123293811e+14,3.26605264877e-08,404,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-220.0,-200.0,1200.0,-203.0,-1e+200,316702112.457,22222703.9845,317343380.445,368000260.788,277760837.436,285037217.698,354798740.633,20.0,4.93848572381e+14,3.26605264877e-08,405,0.0655555555556,0.0185185185185,7.70788425109e-05,0.0634920634921
