SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight-TES_capacity,ProbabilityWeight,PointProbability,ProbabilityWeight-Charger_capacity,prefix
203.0,-203.0,-360.0,-190.0,1200.0,-203.0,-1e+200,290801044.757,440306.908239,290782464.565,291534606.466,290164198.708,290243109.09,291532199.829,20.0,193870173443.0,0.0714285714286,0.059,0.000421428571429,4.7619047619e-08,0.1,322
203.0,-203.0,-360.0,-190.0,1218.0,-203.0,-1e+200,290576416.151,321917.790379,290455467.722,291227235.411,289950939.842,290079825.36,290962559.725,20.0,103631063762.0,0.0714285714286,0.05,0.000357142857143,4.7619047619e-08,0.1,323
203.0,-203.0,-340.0,-190.0,300.0,-203.0,-1e+200,288725287.461,385131.167257,288656385.912,289698428.366,288154069.723,288189614.263,289348551.579,20.0,148326015993.0,0.0714285714286,0.05,0.000357142857143,4.7619047619e-08,0.1,325
203.0,-203.0,-360.0,-190.0,1300.0,-203.0,-1e+200,289790073.406,480157.190336,289735425.876,290786093.373,288755024.149,289159864.884,290426143.596,20.0,230550927431.0,0.0714285714286,0.041,0.000292857142857,4.7619047619e-08,0.1,324
203.0,-203.0,-340.0,-190.0,400.0,-203.0,-1e+200,290299242.133,449475.011464,290320682.036,291036789.19,289544942.62,289589532.472,290877074.871,20.0,202027785931.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,326
203.0,-203.0,-340.0,-190.0,500.0,-203.0,-1e+200,290784311.117,369399.787314,290880067.478,291527597.822,290082702.208,290259927.929,291241352.623,20.0,136456202868.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,327
203.0,-203.0,-340.0,-190.0,600.0,-203.0,-1e+200,291007463.093,373451.335379,290922548.251,291731064.22,290365653.831,290482759.933,291494759.59,19.0,139465899896.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,328
203.0,-203.0,-340.0,-190.0,700.0,-203.0,-1e+200,290587345.887,391852.328529,290551099.918,291552009.634,290079776.539,290081093.113,291283755.592,20.0,153548247374.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,329
203.0,-203.0,-340.0,-190.0,800.0,-203.0,-1e+200,290039915.969,320575.176174,290093318.495,290560082.445,289430441.851,289549503.847,290507807.886,19.0,102768443579.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,330
203.0,-203.0,-340.0,-190.0,900.0,-203.0,-1e+200,289336731.068,425115.030889,289329186.508,290151294.831,288588699.929,288846058.389,290082774.821,20.0,180722789488.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,331
203.0,-203.0,-340.0,-190.0,1000.0,-203.0,-1e+200,288422825.973,455296.526575,288320078.501,289152794.241,287533292.946,287852437.043,289132560.468,20.0,207294927111.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,332
203.0,-203.0,-340.0,-190.0,1100.0,-203.0,-1e+200,287419850.148,335422.326441,287513528.576,287940633.209,286686933.668,286946361.039,287842107.615,20.0,112508137075.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,333
203.0,-203.0,-340.0,-190.0,1200.0,-203.0,-1e+200,286462708.56,391651.976295,286412888.809,287239089.901,285953874.546,285966727.369,287074611.481,20.0,153391270536.0,0.0714285714286,0.059,0.000421428571429,4.7619047619e-08,0.1,334
203.0,-203.0,-340.0,-190.0,1218.0,-203.0,-1e+200,286117085.521,335214.881987,286097706.597,286625712.391,285394429.77,285528705.311,286586159.942,20.0,112369017106.0,0.0714285714286,0.05,0.000357142857143,4.7619047619e-08,0.1,335
203.0,-203.0,-320.0,-190.0,300.0,-203.0,-1e+200,285664954.434,314718.428551,285635294.493,286305826.744,285051291.338,285201986.503,286070823.225,20.0,99047689269.9,0.0714285714286,0.05,0.000357142857143,4.7619047619e-08,0.1,337
203.0,-203.0,-340.0,-190.0,1300.0,-203.0,-1e+200,285262150.048,413755.671426,285306225.624,285798267.201,284366087.815,284402833.087,285762137.904,20.0,171193755637.0,0.0714285714286,0.041,0.000292857142857,4.7619047619e-08,0.1,336
203.0,-203.0,-320.0,-190.0,400.0,-203.0,-1e+200,286911847.478,351557.193725,286939516.044,287545462.815,286254141.563,286312845.17,287371306.36,20.0,123592460460.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,338
203.0,-203.0,-320.0,-190.0,500.0,-203.0,-1e+200,287071342.233,349920.467696,287034294.144,287662879.954,286203242.719,286689169.616,287576677.96,20.0,122444333713.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,339
203.0,-203.0,-320.0,-190.0,600.0,-203.0,-1e+200,286926040.692,302560.202385,286920247.696,287491240.994,286292683.463,286514889.938,287380445.847,19.0,91542676067.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,340
203.0,-203.0,-320.0,-190.0,700.0,-203.0,-1e+200,286293544.352,422870.544998,286301499.105,287136829.624,285540436.036,285699099.685,286835760.856,20.0,178819497827.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,341
203.0,-203.0,-320.0,-190.0,800.0,-203.0,-1e+200,285606907.205,352690.432117,285599365.407,286275342.009,285025187.335,285224078.953,286226724.441,19.0,124390540907.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,342
203.0,-203.0,-320.0,-190.0,900.0,-203.0,-1e+200,284569662.864,331128.732797,284608620.499,285115221.505,283739277.035,283942715.055,284943637.24,20.0,109646237684.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,343
203.0,-203.0,-320.0,-190.0,1000.0,-203.0,-1e+200,283740153.346,385224.898333,283653201.636,284461590.707,283155235.38,283157570.877,284333342.191,19.0,148398222296.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,344
203.0,-203.0,-320.0,-190.0,1100.0,-203.0,-1e+200,282548214.867,486049.38588,282498034.957,283676324.83,281706891.264,281899256.673,283288219.735,20.0,236244005514.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,345
203.0,-203.0,-320.0,-190.0,1200.0,-203.0,-1e+200,281382876.855,376200.097467,281370073.237,282084087.207,280607497.138,280853447.253,281985359.359,20.0,141526513334.0,0.0714285714286,0.059,0.000421428571429,4.7619047619e-08,0.1,346
203.0,-203.0,-320.0,-190.0,1218.0,-203.0,-1e+200,281296150.137,370685.267526,281400380.132,282010114.091,280530954.808,280771042.039,281837460.034,19.0,137407567561.0,0.0714285714286,0.05,0.000357142857143,4.7619047619e-08,0.1,347
203.0,-203.0,-300.0,-190.0,300.0,-203.0,-1e+200,282527812.544,351493.937889,282414289.059,283409865.444,282081779.294,282111140.09,283057151.88,20.0,123547988373.0,0.0535714285714,0.05,0.000267857142857,4.7619047619e-08,0.1,349
203.0,-203.0,-320.0,-190.0,1300.0,-203.0,-1e+200,280169553.328,365844.761337,280121534.229,280805978.468,279500828.5,279650197.254,280720721.121,20.0,133842389398.0,0.0714285714286,0.041,0.000292857142857,4.7619047619e-08,0.1,348
203.0,-203.0,-300.0,-190.0,400.0,-203.0,-1e+200,283023694.955,409418.81644,283142206.454,283562658.583,282234739.163,282320500.467,283517980.345,19.0,167623767255.0,0.0535714285714,0.1,0.000535714285714,4.7619047619e-08,0.1,350
203.0,-203.0,-300.0,-190.0,500.0,-203.0,-1e+200,282880455.9,346529.616671,282828903.869,283758903.84,282429708.606,282451863.882,283561765.146,20.0,120082775230.0,0.0535714285714,0.1,0.000535714285714,4.7619047619e-08,0.1,351
203.0,-203.0,-300.0,-190.0,600.0,-203.0,-1e+200,282450799.165,422503.443595,282462327.531,283315844.357,281701336.38,281858454.954,283147282.21,20.0,178509159850.0,0.0535714285714,0.1,0.000535714285714,4.7619047619e-08,0.1,352
203.0,-203.0,-300.0,-190.0,700.0,-203.0,-1e+200,281709393.78,349911.050118,281688973.887,282451917.524,280947811.882,281336172.559,282360088.04,20.0,122437742995.0,0.0535714285714,0.1,0.000535714285714,4.7619047619e-08,0.1,353
203.0,-203.0,-300.0,-190.0,800.0,-203.0,-1e+200,280640279.938,352535.78012,280656626.577,281482609.298,279966919.629,280063582.155,281219676.841,20.0,124281476265.0,0.0535714285714,0.1,0.000535714285714,4.7619047619e-08,0.1,354
203.0,-203.0,-300.0,-190.0,900.0,-203.0,-1e+200,279592171.298,314168.123277,279624472.029,280071849.774,279113371.975,279211258.188,279984633.833,20.0,98701609683.7,0.0535714285714,0.1,0.000535714285714,4.7619047619e-08,0.1,355
203.0,-203.0,-300.0,-190.0,1000.0,-203.0,-1e+200,278400465.867,466015.299356,278372142.371,279217631.146,277575300.652,277666888.109,279151739.614,20.0,217170259234.0,0.0535714285714,0.1,0.000535714285714,4.7619047619e-08,0.1,356
203.0,-203.0,-300.0,-190.0,1100.0,-203.0,-1e+200,277146456.745,316416.727938,277222521.898,277692527.127,276687586.398,276741573.271,277568509.166,20.0,100119545719.0,0.0535714285714,0.1,0.000535714285714,4.7619047619e-08,0.1,357
203.0,-203.0,-300.0,-190.0,1200.0,-203.0,-1e+200,275952742.748,436894.606993,276066547.976,276595217.533,275179280.882,275271948.284,276450627.731,20.0,190876897620.0,0.0535714285714,0.059,0.000316071428571,4.7619047619e-08,0.1,358
203.0,-203.0,-300.0,-190.0,1218.0,-203.0,-1e+200,275790317.903,302022.421995,275849547.85,276480751.138,275157204.931,275355992.897,276117267.523,20.0,91217543387.4,0.0535714285714,0.05,0.000267857142857,4.7619047619e-08,0.1,359
203.0,-203.0,-300.0,-190.0,1300.0,-203.0,-1e+200,274917772.722,383963.829351,274831192.79,275670062.354,274252532.663,274524632.13,275656492.94,20.0,147428222250.0,0.0535714285714,0.041,0.000219642857143,4.7619047619e-08,0.1,360
203.0,-203.0,-290.0,-190.0,300.0,-203.0,-1e+200,280727914.962,337235.773065,280783395.124,281329705.942,280078623.441,280211802.197,281114139.032,20.0,113727966635.0,0.0357142857143,0.05,0.000178571428571,4.7619047619e-08,0.1,361
203.0,-203.0,-290.0,-190.0,400.0,-203.0,-1e+200,281004209.702,307419.007795,281019039.101,281668740.799,280387381.639,280618649.861,281430097.437,20.0,94506446353.6,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,362
203.0,-203.0,-290.0,-190.0,500.0,-203.0,-1e+200,280680019.548,351748.240179,280630586.345,281305372.56,280151274.141,280164271.577,281140732.846,20.0,123726824469.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,363
203.0,-203.0,-290.0,-190.0,600.0,-203.0,-1e+200,279943686.37,315497.514526,279904370.479,280664840.092,279245790.714,279527700.353,280366570.661,20.0,99538681672.4,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,364
203.0,-203.0,-290.0,-190.0,700.0,-203.0,-1e+200,279251228.581,384888.926794,279325620.166,279790604.783,278574262.016,278604849.757,279784096.201,20.0,148139485968.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,365
203.0,-203.0,-290.0,-190.0,800.0,-203.0,-1e+200,278166519.474,396398.214075,278253461.655,278861331.273,277445996.634,277537201.733,278588378.229,18.0,157131544122.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,366
203.0,-203.0,-290.0,-190.0,900.0,-203.0,-1e+200,277040548.204,401808.553933,276881432.645,277823873.262,276513301.984,276515852.734,277663197.122,20.0,161450114014.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,367
203.0,-203.0,-290.0,-190.0,1000.0,-203.0,-1e+200,275658013.374,314284.599938,275569310.788,276337939.077,275238081.778,275250794.983,276189173.773,20.0,98774809758.2,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,368
203.0,-203.0,-290.0,-190.0,1100.0,-203.0,-1e+200,274472455.426,382694.789216,274492068.496,275247424.311,273737224.572,273865615.341,275156213.23,20.0,146455301693.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,369
203.0,-203.0,-290.0,-190.0,1200.0,-203.0,-1e+200,273335233.184,356221.75251,273347433.094,273940518.794,272486719.995,272638882.693,273815655.241,19.0,126893936961.0,0.0357142857143,0.059,0.000210714285714,4.7619047619e-08,0.1,370
203.0,-203.0,-290.0,-190.0,1218.0,-203.0,-1e+200,273070000.977,367151.408985,272993493.11,274079577.066,272513806.076,272589079.84,273581141.497,20.0,134800157119.0,0.0357142857143,0.05,0.000178571428571,4.7619047619e-08,0.1,371
203.0,-203.0,-280.0,-190.0,300.0,-203.0,-1e+200,278689133.144,373579.12669,278775973.041,279238976.427,277860190.849,277894853.714,279139242.092,19.0,139561363899.0,0.0357142857143,0.05,0.000178571428571,4.7619047619e-08,0.1,373
203.0,-203.0,-290.0,-190.0,1300.0,-203.0,-1e+200,272030877.697,360592.562025,271966240.013,272744285.07,271464215.828,271472741.8,272490523.245,20.0,130026995788.0,0.0357142857143,0.041,0.000146428571429,4.7619047619e-08,0.1,372
203.0,-203.0,-280.0,-190.0,400.0,-203.0,-1e+200,278853419.605,344355.276549,278912383.043,279580787.617,278216735.841,278291240.775,279291305.217,20.0,118580556487.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,374
203.0,-203.0,-280.0,-190.0,500.0,-203.0,-1e+200,278300611.209,311054.574215,278262163.793,278886652.952,277782359.65,277832197.295,278753255.505,20.0,96754948140.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,375
203.0,-203.0,-280.0,-190.0,600.0,-203.0,-1e+200,277421347.697,407539.448919,277420689.394,278236984.144,276771872.906,276912279.01,277893505.202,20.0,166088402425.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,376
203.0,-203.0,-280.0,-190.0,700.0,-203.0,-1e+200,276513940.403,326279.487855,276625802.25,276937758.766,275891917.854,276011696.478,276929624.746,20.0,106458304195.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,377
203.0,-203.0,-280.0,-190.0,800.0,-203.0,-1e+200,275388232.881,383926.79621,275305116.741,276262323.702,274875911.793,274900975.292,276171757.161,20.0,147399784848.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,378
203.0,-203.0,-280.0,-190.0,900.0,-203.0,-1e+200,273927839.445,337920.026464,273938823.329,274401007.35,273143283.804,273342777.934,274330007.568,19.0,114189944285.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,379
203.0,-203.0,-280.0,-190.0,1000.0,-203.0,-1e+200,272885124.103,374772.848546,272909646.052,273381949.607,272231192.005,272325075.727,273368625.954,20.0,140454688007.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,380
203.0,-203.0,-280.0,-190.0,1100.0,-203.0,-1e+200,271573935.566,355035.201192,271586557.016,272124421.237,270912075.646,271015313.762,272099733.565,19.0,126049994086.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,381
203.0,-203.0,-280.0,-190.0,1200.0,-203.0,-1e+200,270259531.736,413444.043667,270208756.713,271062473.671,269625633.597,269731244.965,270932076.278,20.0,170935977244.0,0.0357142857143,0.059,0.000210714285714,4.7619047619e-08,0.1,382
203.0,-203.0,-280.0,-190.0,1218.0,-203.0,-1e+200,270015308.771,359639.044617,270017449.529,270740100.332,269467565.52,269487336.466,270613779.14,20.0,129340242413.0,0.0357142857143,0.05,0.000178571428571,4.7619047619e-08,0.1,383
203.0,-203.0,-270.0,-190.0,300.0,-203.0,-1e+200,276551605.396,300377.38248,276503591.109,277061272.688,275986562.559,275994096.815,276935191.015,19.0,90226571905.5,0.0357142857143,0.05,0.000178571428571,4.7619047619e-08,0.1,385
203.0,-203.0,-280.0,-190.0,1300.0,-203.0,-1e+200,268916430.895,347763.493906,268914404.977,269559111.35,268030576.525,268537470.007,269402292.499,20.0,120939447694.0,0.0357142857143,0.041,0.000146428571429,4.7619047619e-08,0.1,384
203.0,-203.0,-270.0,-190.0,400.0,-203.0,-1e+200,276397434.977,369360.900271,276413383.486,276992825.996,275571714.731,275875882.979,276840921.877,20.0,136427474649.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,386
203.0,-203.0,-270.0,-190.0,500.0,-203.0,-1e+200,275641285.18,412710.341147,275621384.795,276362808.507,274851700.324,275025811.745,276186379.533,20.0,170329825689.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,387
203.0,-203.0,-270.0,-190.0,600.0,-203.0,-1e+200,274699568.398,355627.751951,274663033.524,275276287.31,274152229.503,274234828.882,275274645.056,20.0,126471097958.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,388
203.0,-203.0,-270.0,-190.0,700.0,-203.0,-1e+200,273507023.285,353291.767555,273462875.965,274247661.401,272891483.851,272979430.788,274186801.256,20.0,124815073022.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,389
203.0,-203.0,-270.0,-190.0,800.0,-203.0,-1e+200,272219995.03,302414.191494,272196467.482,272860458.784,271693164.891,271709131.342,272687824.877,20.0,91454343217.2,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,390
203.0,-203.0,-270.0,-190.0,900.0,-203.0,-1e+200,270906525.564,383139.584036,271093142.564,271371432.184,269974384.2,270423591.55,271338835.53,19.0,146795940855.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,391
203.0,-203.0,-270.0,-190.0,1000.0,-203.0,-1e+200,269597048.828,425863.264323,269717677.017,270326825.375,268788673.144,268838781.565,270143684.643,20.0,181359519900.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,392
203.0,-203.0,-270.0,-190.0,1100.0,-203.0,-1e+200,268341253.287,312467.537284,268320536.972,268937423.895,267871357.493,268028376.071,268918151.986,20.0,97635961856.3,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,393
203.0,-203.0,-270.0,-190.0,1200.0,-203.0,-1e+200,267033216.36,286192.40375,267062417.734,267440165.57,266354868.812,266573935.978,267415935.974,19.0,81906091964.2,0.0357142857143,0.059,0.000210714285714,4.7619047619e-08,0.1,394
203.0,-203.0,-270.0,-190.0,1218.0,-203.0,-1e+200,266836864.422,351199.819355,266920991.66,267569529.338,265998238.01,266364668.219,267182019.084,19.0,123341313115.0,0.0357142857143,0.05,0.000178571428571,4.7619047619e-08,0.1,395
203.0,-203.0,-260.0,-190.0,300.0,-203.0,-1e+200,274094591.403,501778.909387,274184004.616,274642242.859,273492241.094,273527290.587,274611190.264,5.0,251782073906.0,0.0357142857143,0.05,0.000178571428571,4.7619047619e-08,0.1,397
203.0,-203.0,-270.0,-190.0,1300.0,-203.0,-1e+200,265760045.921,255523.812725,265808783.033,266339429.346,265298554.373,265302447.315,266019212.062,20.0,65292418869.6,0.0357142857143,0.041,0.000146428571429,4.7619047619e-08,0.1,396
203.0,-203.0,-260.0,-190.0,400.0,-203.0,-1e+200,273502351.458,224674.774874,273409969.515,273758489.892,273338594.967,273345732.422,273723637.854,3.0,50478754464.6,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,398
203.0,-203.0,-260.0,-190.0,500.0,-203.0,-1e+200,272784941.06,126150.090988,272750587.644,272924709.479,272679526.058,272686632.216,272907297.296,3.0,15913845456.2,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,399
203.0,-203.0,-260.0,-190.0,600.0,-203.0,-1e+200,271746573.068,421695.230173,271693540.127,272575800.191,271045044.24,271177991.804,272332750.037,9.0,177826867151.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,400
203.0,-203.0,-260.0,-190.0,700.0,-203.0,-1e+200,270315074.856,74444.0983092,270293348.123,270397965.2,270253911.243,270257854.931,270387503.492,3.0,5541923773.07,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,401
203.0,-203.0,-260.0,-190.0,800.0,-203.0,-1e+200,269352119.174,580688.052585,269682683.229,269692054.098,268681620.194,268781726.498,269691117.011,3.0,337198614415.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,402
203.0,-203.0,-260.0,-190.0,900.0,-203.0,-1e+200,267687849.688,402026.92628,267693201.932,268243136.989,267043955.73,267164050.732,268164669.193,6.0,161625649454.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,403
203.0,-203.0,-260.0,-190.0,1000.0,-203.0,-1e+200,266510968.083,,266510968.083,266510968.083,266510968.083,266510968.083,266510968.083,1.0,,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,404
203.0,-203.0,-260.0,-190.0,1100.0,-203.0,-1e+200,264856368.762,145942.187995,264856368.762,264959565.472,264753172.051,264763491.722,264949245.801,2.0,21299122236.7,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,405
203.0,-203.0,-260.0,-190.0,1200.0,-203.0,-1e+200,263502949.007,335894.170303,263460913.623,263886232.273,262957411.216,263072967.531,263872820.912,6.0,112824893644.0,0.0357142857143,0.059,0.000210714285714,4.7619047619e-08,0.1,406
203.0,-203.0,-260.0,-190.0,1218.0,-203.0,-1e+200,263477523.62,451636.514102,263391995.572,264271436.786,262892046.159,262969519.688,264122034.656,7.0,203975540870.0,0.0357142857143,0.05,0.000178571428571,4.7619047619e-08,0.1,407
203.0,-203.0,-260.0,-190.0,1300.0,-203.0,-1e+200,262458644.96,390197.395798,262348793.233,263231762.302,262144785.228,262173897.512,263027947.076,6.0,152254007687.0,0.0357142857143,0.041,0.000146428571429,4.7619047619e-08,0.1,408
203.0,-203.0,-250.0,-190.0,300.0,-203.0,-1e+200,271598504.181,310688.414441,271612931.607,272062170.464,271131664.19,271167411.242,272028611.987,20.0,96527290867.8,0.0357142857143,0.05,0.000178571428571,4.7619047619e-08,0.1,409
203.0,-203.0,-250.0,-190.0,400.0,-203.0,-1e+200,270910479.695,298607.281191,270894165.104,271434081.244,270492767.109,270504797.935,271353810.769,20.0,89166308380.2,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,410
203.0,-203.0,-250.0,-190.0,500.0,-203.0,-1e+200,269907868.19,376765.5306,269851509.315,270792031.791,269084025.765,269527077.925,270440780.794,20.0,141952265048.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,411
203.0,-203.0,-250.0,-190.0,600.0,-203.0,-1e+200,268537725.373,328043.111041,268513456.205,269234731.679,268005790.303,268147603.819,269058488.24,20.0,107612282701.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,412
203.0,-203.0,-250.0,-190.0,700.0,-203.0,-1e+200,267039316.68,385580.916567,266979426.437,267781608.283,266160998.844,266514847.884,267527481.17,17.0,148672643221.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,413
203.0,-203.0,-250.0,-190.0,800.0,-203.0,-1e+200,265642131.733,217334.555823,265661429.501,265971893.009,265166347.79,265206958.379,265931490.303,19.0,47234309154.8,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,414
203.0,-203.0,-250.0,-190.0,900.0,-203.0,-1e+200,264175066.069,247031.125069,264206914.22,264552916.866,263683419.458,263833588.585,264539629.721,20.0,61024376752.8,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,415
203.0,-203.0,-250.0,-190.0,1000.0,-203.0,-1e+200,262788821.551,407187.494371,262810916.683,263371631.588,262119852.28,262234910.967,263320012.999,20.0,165801655572.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,416
203.0,-203.0,-250.0,-190.0,1100.0,-203.0,-1e+200,261445093.705,345984.584446,261459773.088,262121842.337,260962460.43,260978931.89,261957237.308,19.0,119705332674.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,417
203.0,-203.0,-250.0,-190.0,1200.0,-203.0,-1e+200,260158753.363,280716.617638,260216302.246,260616793.233,259610229.687,259745616.157,260494774.36,20.0,78801819418.3,0.0357142857143,0.059,0.000210714285714,4.7619047619e-08,0.1,418
203.0,-203.0,-250.0,-190.0,1218.0,-203.0,-1e+200,259936503.81,419548.171269,259990668.381,260539052.632,258841738.384,259069727.378,260394718.894,20.0,176020668015.0,0.0357142857143,0.05,0.000178571428571,4.7619047619e-08,0.1,419
203.0,-203.0,-240.0,-190.0,300.0,-203.0,-1e+200,268845983.654,286748.334005,268896024.761,269239039.399,268267643.114,268399165.52,269207940.442,20.0,82224607054.8,0.0357142857143,0.05,0.000178571428571,4.7619047619e-08,0.1,421
203.0,-203.0,-250.0,-190.0,1300.0,-203.0,-1e+200,258800173.068,336116.039134,258808850.018,259315553.396,258077809.053,258091423.453,259235065.813,20.0,112973991763.0,0.0357142857143,0.041,0.000146428571429,4.7619047619e-08,0.1,420
203.0,-203.0,-240.0,-190.0,400.0,-203.0,-1e+200,267734120.754,366115.063802,267751076.107,268385581.885,267157259.269,267216889.229,268340693.035,20.0,134040239942.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,422
203.0,-203.0,-240.0,-190.0,500.0,-203.0,-1e+200,266384471.284,287808.14121,266390041.858,266959707.833,265863844.15,265874842.963,266768237.161,20.0,82833526146.8,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,423
203.0,-203.0,-240.0,-190.0,600.0,-203.0,-1e+200,265060452.888,354132.743736,265049809.846,265725072.127,264370768.252,264600513.154,265635369.401,20.0,125410000186.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,424
203.0,-203.0,-240.0,-190.0,700.0,-203.0,-1e+200,263290930.987,397441.462223,263256495.077,264245926.523,262694939.473,262790412.781,263979249.552,20.0,157959715894.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,425
203.0,-203.0,-240.0,-190.0,800.0,-203.0,-1e+200,261875380.749,382937.434829,261786472.0,262771156.147,261358835.541,261363170.115,262399193.7,20.0,146641078993.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,426
203.0,-203.0,-240.0,-190.0,900.0,-203.0,-1e+200,260347635.575,351900.511909,260386617.157,261085197.722,259546517.267,259892928.231,260926118.638,20.0,123833970282.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,427
203.0,-203.0,-240.0,-190.0,1000.0,-203.0,-1e+200,259102936.844,349540.825721,259061984.096,259680104.702,258493698.041,258578409.887,259651244.955,17.0,122178788845.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,428
203.0,-203.0,-240.0,-190.0,1100.0,-203.0,-1e+200,257569137.151,427822.603102,257450284.276,258521098.002,256940727.768,256999823.075,258172197.439,20.0,183032179725.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,429
203.0,-203.0,-240.0,-190.0,1200.0,-203.0,-1e+200,256196500.959,287673.93702,256222399.401,256734244.441,255674597.298,255738805.559,256614387.05,20.0,82756294040.7,0.0357142857143,0.059,0.000210714285714,4.7619047619e-08,0.1,430
203.0,-203.0,-240.0,-190.0,1218.0,-203.0,-1e+200,255880528.003,322214.164816,255875428.55,256424117.759,255204796.861,255422032.362,256342764.87,20.0,103821968008.0,0.0357142857143,0.05,0.000178571428571,4.7619047619e-08,0.1,431
203.0,-203.0,-230.0,-190.0,300.0,-203.0,-1e+200,265592760.581,411328.762799,265654719.592,266226866.957,264891664.439,265073455.383,266166631.939,20.0,169191351106.0,0.0357142857143,0.05,0.000178571428571,4.7619047619e-08,0.1,433
