SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-TES_capacity,PointProbability,ProbabilityWeight-Charger_capacity,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight
203.0,-203.0,-170.0,-203.0,200.0,-203.0,-1e+200,253526413.983,16735900.0033,251075146.89,287656788.474,221185844.818,230117397.422,284364616.041,20.0,2.80090348922e+14,303,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-170.0,-203.0,300.0,-203.0,-1e+200,258157831.075,13688802.7928,258994063.186,283762234.06,235697167.715,237198564.532,278602361.351,19.0,1.87383321901e+14,304,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-170.0,-203.0,400.0,-203.0,-1e+200,240699604.155,15125712.162,237377192.257,270568323.488,215782067.873,217335577.005,265719003.825,20.0,2.28787168407e+14,305,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-170.0,-203.0,500.0,-203.0,-1e+200,246800051.481,12872759.9863,247801108.171,272885324.121,222295429.944,230640709.586,265852355.399,19.0,1.65707949665e+14,306,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-170.0,-203.0,600.0,-203.0,-1e+200,244769257.589,17600210.9902,244466796.108,274960298.315,204788298.718,212160082.541,274654753.115,20.0,3.09767426898e+14,307,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-170.0,-203.0,700.0,-203.0,-1e+200,248148639.486,14813681.5841,248553473.027,277301029.237,212899542.883,227433407.778,269161084.447,20.0,2.19445162076e+14,308,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-170.0,-203.0,800.0,-203.0,-1e+200,237901429.735,17772343.0816,231728076.551,266856220.21,212252494.122,214411597.987,266315557.071,20.0,3.15856178609e+14,309,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-170.0,-203.0,900.0,-203.0,-1e+200,247787529.98,13010892.699,249171129.085,268231886.08,219698475.841,231334257.618,264391671.053,19.0,1.69283328826e+14,310,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-170.0,-203.0,1000.0,-203.0,-1e+200,241755096.501,19222799.9847,240333705.797,277314821.743,202612771.654,209334616.225,275329194.84,19.0,3.69516039252e+14,311,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-170.0,-203.0,1100.0,-203.0,-1e+200,233305787.966,20018440.9884,226164755.437,271696837.549,202905083.238,205751301.241,264939476.109,19.0,4.00737979607e+14,312,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-170.0,-203.0,1200.0,-203.0,-1e+200,234019235.686,17201030.5681,235331235.466,269623338.877,199984469.188,205398931.511,255073755.882,20.0,2.95875452604e+14,313,0.0453846153846,9.47328533535e-09,0.00738916256158,0.025,8.38385752179e-06
203.0,-203.0,-170.0,-203.0,1218.0,-203.0,-1e+200,239749398.605,12522908.9801,235573130.735,270909254.025,220166508.005,226354100.468,260394342.745,20.0,1.56823249323e+14,314,0.0384615384615,9.47328533535e-09,0.00738916256158,0.025,7.10496400152e-06
203.0,-203.0,-160.0,-203.0,0.0,-203.0,-1e+200,246133532.009,12418036.6934,242519523.761,271061634.213,226855224.853,230977107.383,265917786.774,20.0,1.54207635317e+14,316,0.0384615384615,9.47328533535e-09,0.00738916256158,0.0375,1.06574460023e-05
203.0,-203.0,-170.0,-203.0,1300.0,-203.0,-1e+200,232797238.583,19073649.3442,230976863.406,289858405.699,201816442.529,205006135.622,256365697.236,20.0,3.63804099304e+14,315,0.0315384615385,9.47328533535e-09,0.00738916256158,0.025,5.82607048124e-06
203.0,-203.0,-160.0,-203.0,100.0,-203.0,-1e+200,244263382.462,13707909.2214,246245601.044,273649601.221,215066699.93,221812377.843,263485025.966,20.0,1.87906775222e+14,317,0.0769230769231,9.47328533535e-09,0.00738916256158,0.0375,2.13148920045e-05
203.0,-203.0,-160.0,-203.0,200.0,-203.0,-1e+200,238423042.647,17968980.8487,237661098.604,272489452.744,213478616.737,214209008.582,268048822.585,20.0,3.22884272743e+14,318,0.0769230769231,9.47328533535e-09,0.00738916256158,0.0375,2.13148920045e-05
203.0,-203.0,-160.0,-203.0,300.0,-203.0,-1e+200,236529645.784,12503113.0652,236319164.719,266717562.392,210504882.315,221807196.812,253125142.221,20.0,1.5632783632e+14,319,0.0769230769231,9.47328533535e-09,0.00738916256158,0.0375,2.13148920045e-05
203.0,-203.0,-160.0,-203.0,400.0,-203.0,-1e+200,237344875.836,16915778.053,240338869.039,259602778.559,199786461.66,201375717.48,257812554.184,20.0,2.86143547139e+14,320,0.0769230769231,9.47328533535e-09,0.00738916256158,0.0375,2.13148920045e-05
203.0,-203.0,-160.0,-203.0,500.0,-203.0,-1e+200,227282751.9,17532008.925,228759060.529,256263927.505,186314909.317,206238618.487,251933666.238,20.0,3.07371336946e+14,321,0.0769230769231,9.47328533535e-09,0.00738916256158,0.0375,2.13148920045e-05
203.0,-203.0,-160.0,-203.0,600.0,-203.0,-1e+200,233060440.228,14665303.2946,234508871.477,262165849.514,202303329.626,208643375.087,257604851.551,20.0,2.15071120722e+14,322,0.0769230769231,9.47328533535e-09,0.00738916256158,0.0375,2.13148920045e-05
203.0,-203.0,-160.0,-203.0,700.0,-203.0,-1e+200,228108482.575,14811357.2999,230409255.59,250751056.196,199626245.292,206530771.132,250109345.188,20.0,2.19376305066e+14,323,0.0769230769231,9.47328533535e-09,0.00738916256158,0.0375,2.13148920045e-05
203.0,-203.0,-160.0,-203.0,800.0,-203.0,-1e+200,229085607.044,14146056.0611,227242534.929,256227782.053,200129902.102,208119347.739,249586794.558,20.0,2.00110902084e+14,324,0.0769230769231,9.47328533535e-09,0.00738916256158,0.0375,2.13148920045e-05
203.0,-203.0,-160.0,-203.0,900.0,-203.0,-1e+200,220901836.379,16409789.8628,221718375.729,249039429.734,196216037.438,199614601.692,245363326.847,20.0,2.69281203343e+14,325,0.0769230769231,9.47328533535e-09,0.00738916256158,0.0375,2.13148920045e-05
203.0,-203.0,-160.0,-203.0,1000.0,-203.0,-1e+200,227190736.769,15812929.9071,223642906.031,255718713.097,203559562.051,204636508.795,251378811.453,20.0,2.50048752248e+14,326,0.0769230769231,9.47328533535e-09,0.00738916256158,0.0375,2.13148920045e-05
203.0,-203.0,-160.0,-203.0,1100.0,-203.0,-1e+200,220474689.942,15710718.1443,219835298.202,258003722.636,195310522.479,199309850.1,239282837.157,20.0,2.4682666461e+14,327,0.0769230769231,9.47328533535e-09,0.00738916256158,0.0375,2.13148920045e-05
203.0,-203.0,-160.0,-203.0,1200.0,-203.0,-1e+200,224530265.696,13827514.2122,220155520.473,248971653.823,203553140.493,208603288.615,246598051.514,18.0,1.91200149289e+14,328,0.0453846153846,9.47328533535e-09,0.00738916256158,0.0375,1.25757862827e-05
203.0,-203.0,-160.0,-203.0,1218.0,-203.0,-1e+200,220828136.874,16993601.9602,217179675.583,251635614.761,196956413.396,198825630.798,250080617.107,20.0,2.88782507581e+14,329,0.0384615384615,9.47328533535e-09,0.00738916256158,0.0375,1.06574460023e-05
203.0,-203.0,-140.0,-203.0,0.0,-203.0,-1e+200,218910596.204,14192211.672,219122909.582,251353799.962,193219695.049,201552440.963,236514385.955,19.0,2.01418872144e+14,331,0.0384615384615,9.47328533535e-09,0.00738916256158,0.05,1.4209928003e-05
203.0,-203.0,-160.0,-203.0,1300.0,-203.0,-1e+200,215358586.805,14624315.437,212101789.59,249749157.757,194999980.395,199503020.988,246116245.59,19.0,2.13870602e+14,330,0.0315384615385,9.47328533535e-09,0.00738916256158,0.0375,8.73910572186e-06
203.0,-203.0,-140.0,-203.0,100.0,-203.0,-1e+200,215399941.893,12824358.1018,219153470.624,233887585.301,188319322.149,190459224.085,233333955.625,20.0,1.64464160723e+14,332,0.0769230769231,9.47328533535e-09,0.00738916256158,0.05,2.84198560061e-05
203.0,-203.0,-140.0,-203.0,200.0,-203.0,-1e+200,209333753.748,11602100.5692,213620768.382,228156136.871,188477229.087,192126288.512,224994168.402,19.0,1.34608737619e+14,333,0.0769230769231,9.47328533535e-09,0.00738916256158,0.05,2.84198560061e-05
203.0,-203.0,-140.0,-203.0,300.0,-203.0,-1e+200,210744747.149,15291688.6036,209425120.077,237243907.521,182414836.902,182641748.176,235704759.151,20.0,2.33835740351e+14,334,0.0769230769231,9.47328533535e-09,0.00738916256158,0.05,2.84198560061e-05
203.0,-203.0,-140.0,-203.0,400.0,-203.0,-1e+200,206797962.32,12212620.8638,205846602.043,236743295.355,190329924.759,191568070.334,223205414.36,20.0,1.49148108363e+14,335,0.0769230769231,9.47328533535e-09,0.00738916256158,0.05,2.84198560061e-05
203.0,-203.0,-140.0,-203.0,500.0,-203.0,-1e+200,208034612.679,14306282.291,207479543.066,239650581.056,186944249.216,188342896.846,239450985.989,20.0,2.0466971299e+14,336,0.0769230769231,9.47328533535e-09,0.00738916256158,0.05,2.84198560061e-05
203.0,-203.0,-140.0,-203.0,600.0,-203.0,-1e+200,207472024.35,14860167.9008,201401865.282,244909884.78,185412342.554,190372608.01,230908782.94,20.0,2.20824590041e+14,337,0.0769230769231,9.47328533535e-09,0.00738916256158,0.05,2.84198560061e-05
203.0,-203.0,-140.0,-203.0,700.0,-203.0,-1e+200,201414090.276,14292857.0673,203658961.659,227762834.869,176060009.915,178839725.187,226248607.396,20.0,2.04285763146e+14,338,0.0769230769231,9.47328533535e-09,0.00738916256158,0.05,2.84198560061e-05
203.0,-203.0,-140.0,-203.0,800.0,-203.0,-1e+200,199245550.571,10402706.8972,198684572.688,216884732.747,176495172.894,183905691.366,215017343.029,20.0,1.08216310788e+14,339,0.0769230769231,9.47328533535e-09,0.00738916256158,0.05,2.84198560061e-05
203.0,-203.0,-140.0,-203.0,900.0,-203.0,-1e+200,200714683.508,16156366.0592,198080188.877,228704915.404,174815369.656,178729711.892,228339810.066,20.0,2.61028164239e+14,340,0.0769230769231,9.47328533535e-09,0.00738916256158,0.05,2.84198560061e-05
203.0,-203.0,-140.0,-203.0,1000.0,-203.0,-1e+200,192147707.399,9384410.41341,190934340.834,211382404.742,173630918.552,178919267.433,204610245.524,20.0,8.80671588074e+13,341,0.0769230769231,9.47328533535e-09,0.00738916256158,0.05,2.84198560061e-05
203.0,-203.0,-140.0,-203.0,1100.0,-203.0,-1e+200,197215648.135,12824113.15,197535282.187,219893199.874,173339867.878,179906066.688,216664702.594,19.0,1.64457878085e+14,342,0.0769230769231,9.47328533535e-09,0.00738916256158,0.05,2.84198560061e-05
203.0,-203.0,-140.0,-203.0,1200.0,-203.0,-1e+200,187299809.438,13703350.3539,188865194.629,210687053.799,154143170.317,167609459.685,208656257.199,20.0,1.87781810921e+14,343,0.0453846153846,9.47328533535e-09,0.00738916256158,0.05,1.67677150436e-05
203.0,-203.0,-120.0,-203.0,0.0,-203.0,-1e+200,189023732.507,14054915.3788,192961152.841,209537759.672,161825852.316,164662418.455,209448566.08,20.0,1.97540646304e+14,346,0.0384615384615,9.47328533535e-09,0.00738916256158,0.05,1.4209928003e-05
203.0,-203.0,-140.0,-203.0,1218.0,-203.0,-1e+200,191636357.35,12062645.3479,192048225.755,215320205.435,171106358.086,171960697.599,208714804.649,20.0,1.45507412789e+14,344,0.0384615384615,9.47328533535e-09,0.00738916256158,0.05,1.4209928003e-05
203.0,-203.0,-140.0,-203.0,1300.0,-203.0,-1e+200,193598163.828,11515041.4056,195594074.879,216643213.761,170679649.867,171340697.394,208721723.373,20.0,1.32596178573e+14,345,0.0315384615385,9.47328533535e-09,0.00738916256158,0.05,1.16521409625e-05
203.0,-203.0,-120.0,-203.0,100.0,-203.0,-1e+200,181964230.316,10488213.3868,184587836.247,197566066.623,161860724.32,162285993.072,195543711.901,20.0,1.10002620048e+14,347,0.0769230769231,9.47328533535e-09,0.00738916256158,0.05,2.84198560061e-05
203.0,-203.0,-120.0,-203.0,200.0,-203.0,-1e+200,185829971.059,14230040.3891,184760848.707,207924676.014,150666068.474,164391860.775,206525516.346,19.0,2.02494049476e+14,348,0.0769230769231,9.47328533535e-09,0.00738916256158,0.05,2.84198560061e-05
203.0,-203.0,-120.0,-203.0,300.0,-203.0,-1e+200,175178254.16,13336753.3816,171941618.203,201565235.979,151480278.551,161689536.255,198385643.546,20.0,1.77868990761e+14,349,0.0769230769231,9.47328533535e-09,0.00738916256158,0.05,2.84198560061e-05
203.0,-203.0,-120.0,-203.0,400.0,-203.0,-1e+200,175047036.199,11399371.1874,174475009.963,197667216.74,153154902.183,159901469.382,194773698.708,20.0,1.29945663469e+14,350,0.0769230769231,9.47328533535e-09,0.00738916256158,0.05,2.84198560061e-05
203.0,-203.0,-120.0,-203.0,500.0,-203.0,-1e+200,176178306.161,12690131.0369,179794371.125,196111981.972,153012258.872,157447573.307,194510331.532,20.0,1.61039425734e+14,351,0.0769230769231,9.47328533535e-09,0.00738916256158,0.05,2.84198560061e-05
203.0,-203.0,-120.0,-203.0,600.0,-203.0,-1e+200,174390956.353,9846531.3726,174306583.977,196255696.796,158002016.413,160684463.359,188396655.392,20.0,9.69541800717e+13,352,0.0769230769231,9.47328533535e-09,0.00738916256158,0.05,2.84198560061e-05
203.0,-203.0,-120.0,-203.0,700.0,-203.0,-1e+200,168187738.671,14101252.2518,168828608.95,193933349.073,143725324.128,147742395.913,185814885.816,20.0,1.9884531507e+14,353,0.0769230769231,9.47328533535e-09,0.00738916256158,0.05,2.84198560061e-05
203.0,-203.0,-120.0,-203.0,800.0,-203.0,-1e+200,165943091.202,12021788.2249,165165057.212,186893887.632,148856619.346,150647002.107,183006240.386,20.0,1.44523392124e+14,354,0.0769230769231,9.47328533535e-09,0.00738916256158,0.05,2.84198560061e-05
203.0,-203.0,-120.0,-203.0,900.0,-203.0,-1e+200,165507092.873,11326036.8327,167200121.341,180236822.073,141941214.368,146033633.265,179391798.71,20.0,1.28279110335e+14,355,0.0769230769231,9.47328533535e-09,0.00738916256158,0.05,2.84198560061e-05
203.0,-203.0,-120.0,-203.0,1000.0,-203.0,-1e+200,163362792.262,13385264.2412,163422323.488,190795867.787,139776056.714,146114677.049,187285899.43,20.0,1.79165298807e+14,356,0.0769230769231,9.47328533535e-09,0.00738916256158,0.05,2.84198560061e-05
203.0,-203.0,-120.0,-203.0,1100.0,-203.0,-1e+200,164756840.841,12257167.0875,163891602.625,190105817.545,149617721.031,151250001.83,182457327.061,20.0,1.50238145011e+14,357,0.0769230769231,9.47328533535e-09,0.00738916256158,0.05,2.84198560061e-05
203.0,-203.0,-120.0,-203.0,1200.0,-203.0,-1e+200,162149298.793,8372463.77669,163918583.606,174466261.737,148249141.254,149696804.093,172928751.749,20.0,7.0098149692e+13,358,0.0453846153846,9.47328533535e-09,0.00738916256158,0.05,1.67677150436e-05
203.0,-203.0,-120.0,-203.0,1218.0,-203.0,-1e+200,161325409.756,12013352.8644,161024822.713,181411403.673,141279661.205,142434107.165,177943634.571,19.0,1.44320647045e+14,359,0.0384615384615,9.47328533535e-09,0.00738916256158,0.05,1.4209928003e-05
203.0,-203.0,-100.0,-203.0,0.0,-203.0,-1e+200,156679781.465,9750153.27877,158364844.834,181208423.354,141483456.079,141552756.937,171868851.205,19.0,9.50654889596e+13,361,0.0384615384615,9.47328533535e-09,0.00738916256158,0.0875,2.48673740053e-05
203.0,-203.0,-120.0,-203.0,1300.0,-203.0,-1e+200,159116344.575,12652643.4449,159219430.579,179784151.629,140166357.393,142351612.379,178281651.705,20.0,1.60089386143e+14,360,0.0315384615385,9.47328533535e-09,0.00738916256158,0.05,1.16521409625e-05
203.0,-203.0,-100.0,-203.0,100.0,-203.0,-1e+200,148671442.685,9064852.17868,149175048.011,164056003.78,133059934.332,135487241.404,162727759.288,20.0,8.21715450214e+13,362,0.0769230769231,9.47328533535e-09,0.00738916256158,0.0875,4.97347480106e-05
203.0,-203.0,-100.0,-203.0,300.0,-203.0,-1e+200,148508950.874,8288577.43101,149931962.061,160917952.659,134277605.927,135899580.021,158698438.907,20.0,6.87005158298e+13,364,0.0769230769231,9.47328533535e-09,0.00738916256158,0.0875,4.97347480106e-05
203.0,-203.0,-100.0,-203.0,200.0,-203.0,-1e+200,152403959.588,10374359.4257,152907623.693,168401886.637,127416677.303,139402374.167,168116810.364,20.0,1.07627333493e+14,363,0.0769230769231,9.47328533535e-09,0.00738916256158,0.0875,4.97347480106e-05
203.0,-203.0,-100.0,-203.0,400.0,-203.0,-1e+200,142220976.641,8845876.3445,142604236.623,154661075.769,123329212.407,126212984.139,154143357.017,20.0,7.82495283023e+13,365,0.0769230769231,9.47328533535e-09,0.00738916256158,0.0875,4.97347480106e-05
203.0,-203.0,-100.0,-203.0,500.0,-203.0,-1e+200,144436751.62,11530246.013,141487998.809,169277512.612,124263242.93,131142996.415,159853443.271,20.0,1.32946573121e+14,366,0.0769230769231,9.47328533535e-09,0.00738916256158,0.0875,4.97347480106e-05
203.0,-203.0,-100.0,-203.0,600.0,-203.0,-1e+200,141443079.914,9168706.56583,141469490.9,163915887.347,124796905.438,130493378.425,160811043.446,20.0,8.40651800904e+13,367,0.0769230769231,9.47328533535e-09,0.00738916256158,0.0875,4.97347480106e-05
203.0,-203.0,-100.0,-203.0,700.0,-203.0,-1e+200,139316719.998,10309422.6737,139868414.501,154719503.36,121263735.424,124203035.619,154124949.406,20.0,1.06284195866e+14,368,0.0769230769231,9.47328533535e-09,0.00738916256158,0.0875,4.97347480106e-05
203.0,-203.0,-100.0,-203.0,800.0,-203.0,-1e+200,138292176.915,10725249.7283,136198904.45,163524230.336,123733925.958,126329955.926,159913074.352,20.0,1.15030981735e+14,369,0.0769230769231,9.47328533535e-09,0.00738916256158,0.0875,4.97347480106e-05
203.0,-203.0,-100.0,-203.0,900.0,-203.0,-1e+200,136914570.075,8941978.68289,139539305.778,150538040.55,116860998.147,121518346.885,147386683.612,20.0,7.99589827653e+13,370,0.0769230769231,9.47328533535e-09,0.00738916256158,0.0875,4.97347480106e-05
203.0,-203.0,-100.0,-203.0,1000.0,-203.0,-1e+200,132890591.97,9966037.97689,131477047.213,153147056.572,118047090.88,119136463.064,151027887.984,20.0,9.93219129568e+13,371,0.0769230769231,9.47328533535e-09,0.00738916256158,0.0875,4.97347480106e-05
203.0,-203.0,-100.0,-203.0,1100.0,-203.0,-1e+200,134895850.8,11047651.9768,132208238.155,161595287.914,115351942.991,122816260.661,155891173.441,20.0,1.22050614201e+14,372,0.0769230769231,9.47328533535e-09,0.00738916256158,0.0875,4.97347480106e-05
203.0,-203.0,-100.0,-203.0,1200.0,-203.0,-1e+200,134818961.657,9486122.21632,134792768.266,151882845.885,120820461.881,122262541.518,146873853.92,20.0,8.99865147029e+13,373,0.0453846153846,9.47328533535e-09,0.00738916256158,0.0875,2.93435013263e-05
203.0,-203.0,-100.0,-203.0,1218.0,-203.0,-1e+200,134812516.876,10739113.0299,133200015.044,154826561.452,114359746.424,119362692.601,150480840.596,20.0,1.15328548669e+14,374,0.0384615384615,9.47328533535e-09,0.00738916256158,0.0875,2.48673740053e-05
203.0,-203.0,-100.0,-203.0,1300.0,-203.0,-1e+200,131018268.527,9985000.00721,132638525.13,149430543.247,112451765.928,114947598.129,147043493.911,20.0,9.9700225144e+13,375,0.0315384615385,9.47328533535e-09,0.00738916256158,0.0875,2.03912466844e-05
203.0,-203.0,-50.0,-203.0,0.0,-203.0,-1e+200,81961310.3455,5022787.33494,81600407.1169,93844949.305,73993695.2375,76094791.2837,93736345.0225,20.0,2.5228392612e+13,376,0.0384615384615,9.47328533535e-09,0.00738916256158,0.125,3.55248200076e-05
203.0,-203.0,-50.0,-203.0,100.0,-203.0,-1e+200,82036042.8326,5946717.57308,81581983.1903,92902575.1789,68619575.7186,74069468.6369,89503074.8264,18.0,3.5363449894e+13,377,0.0769230769231,9.47328533535e-09,0.00738916256158,0.125,7.10496400152e-05
203.0,-203.0,-50.0,-203.0,200.0,-203.0,-1e+200,77457683.3038,4052149.14775,77628396.9561,84408872.0039,70012308.2596,70669367.7253,84086689.716,20.0,1.64199127156e+13,378,0.0769230769231,9.47328533535e-09,0.00738916256158,0.125,7.10496400152e-05
203.0,-203.0,-50.0,-203.0,300.0,-203.0,-1e+200,75594204.0168,5967012.23196,74802217.5945,89791730.2527,66057338.088,66424447.7897,82723945.3348,20.0,3.56052349763e+13,379,0.0769230769231,9.47328533535e-09,0.00738916256158,0.125,7.10496400152e-05
203.0,-203.0,-50.0,-203.0,400.0,-203.0,-1e+200,74648658.4326,4736271.00242,75558850.7883,84659471.9981,66875519.9712,69197447.552,81217237.8264,20.0,2.24322630084e+13,380,0.0769230769231,9.47328533535e-09,0.00738916256158,0.125,7.10496400152e-05
203.0,-203.0,-50.0,-203.0,500.0,-203.0,-1e+200,69355941.9358,5166667.44861,68179938.168,80600808.1015,62731345.405,62837777.3135,78019416.9749,19.0,2.66944525245e+13,381,0.0769230769231,9.47328533535e-09,0.00738916256158,0.125,7.10496400152e-05
