SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-TES_capacity,PointProbability,ProbabilityWeight-Charger_capacity,ProbabilityWeight-NewBOP_capacity,prefix,ProbabilityWeight
203.0,-203.0,-190.0,-195.0,600.0,-203.0,-1e+200,209316235.349,1637768.91345,209256089.615,212262362.178,206824719.634,206908761.794,211663671.136,20.0,2.68228701386e+12,0.25,1.443001443e-07,0.151515151515,0.0238095238095,317,0.000901875901876
203.0,-203.0,-190.0,-195.0,800.0,-203.0,-1e+200,205385154.751,1651797.40644,205100952.578,208445018.593,202943983.604,203122386.576,208287656.507,20.0,2.72843467192e+12,0.15,1.443001443e-07,0.151515151515,0.0238095238095,318,0.000541125541126
203.0,-203.0,-190.0,-195.0,900.0,-203.0,-1e+200,204400060.211,1950370.30788,204711807.279,206999133.114,199492406.819,201303632.474,206811454.763,20.0,3.80394433786e+12,0.1,1.443001443e-07,0.151515151515,0.0238095238095,319,0.00036075036075
203.0,-203.0,-190.0,-195.0,1000.0,-203.0,-1e+200,202040541.284,1619957.91924,201963351.031,205341859.822,198629872.689,199623541.058,204929151.282,20.0,2.6242636601e+12,0.1,1.443001443e-07,0.151515151515,0.0238095238095,320,0.00036075036075
203.0,-203.0,-190.0,-195.0,1100.0,-203.0,-1e+200,200505756.922,1519124.81301,200545372.306,204254511.032,197866987.237,198341841.322,202575206.395,20.0,2.3077401975e+12,0.1,1.443001443e-07,0.151515151515,0.0238095238095,321,0.00036075036075
203.0,-203.0,-190.0,-195.0,1200.0,-203.0,-1e+200,198876416.403,1779636.51835,198872370.15,202186375.286,196577289.371,196623419.878,201203941.63,20.0,3.16710613745e+12,0.059,1.443001443e-07,0.151515151515,0.0238095238095,322,0.000212842712843
203.0,-203.0,-190.0,-195.0,1218.0,-203.0,-1e+200,198352788.014,1693190.50402,198179837.726,201137308.606,193914237.139,195884026.233,200617002.644,20.0,2.86689408291e+12,0.05,1.443001443e-07,0.151515151515,0.0238095238095,323,0.000180375180375
203.0,-203.0,-400.0,-190.0,300.0,-203.0,-1e+200,265499107.376,2159927.01108,266071203.375,268717601.698,260799221.216,260819845.516,268608865.725,20.0,4.66528469321e+12,0.15,1.443001443e-07,0.227272727273,0.047619047619,325,0.00162337662338
203.0,-203.0,-190.0,-195.0,1300.0,-203.0,-1e+200,197414227.027,1833375.28207,197734650.702,199887292.845,193863225.74,194238827.835,199490829.89,20.0,3.3612649249e+12,0.041,1.443001443e-07,0.151515151515,0.0238095238095,324,0.000147907647908
203.0,-203.0,-400.0,-190.0,600.0,-203.0,-1e+200,277867141.467,2257178.49888,277654437.732,281813945.527,273406980.044,274845546.265,281615934.326,20.0,5.09485477582e+12,0.25,1.443001443e-07,0.227272727273,0.047619047619,326,0.00270562770563
203.0,-203.0,-400.0,-190.0,800.0,-203.0,-1e+200,281220288.43,2315496.09759,281125835.556,286010952.486,277617204.463,277627930.455,284653816.258,20.0,5.36152217796e+12,0.15,1.443001443e-07,0.227272727273,0.047619047619,327,0.00162337662338
203.0,-203.0,-400.0,-190.0,900.0,-203.0,-1e+200,282910644.348,2442006.30572,282606738.151,287127051.675,278610156.659,278689141.936,285826152.375,20.0,5.96339479717e+12,0.1,1.443001443e-07,0.227272727273,0.047619047619,328,0.00108225108225
203.0,-203.0,-400.0,-190.0,1000.0,-203.0,-1e+200,283476992.92,2839409.37705,282796700.282,289682244.521,278088324.761,278298210.518,288619212.093,20.0,8.06224561047e+12,0.1,1.443001443e-07,0.227272727273,0.047619047619,329,0.00108225108225
203.0,-203.0,-400.0,-190.0,1100.0,-203.0,-1e+200,284015547.941,2499057.59886,284018939.085,289392934.556,280967880.626,281170734.622,288337681.133,20.0,6.24528888244e+12,0.1,1.443001443e-07,0.227272727273,0.047619047619,330,0.00108225108225
203.0,-203.0,-400.0,-190.0,1200.0,-203.0,-1e+200,286245818.928,2925812.01288,286899495.66,291761807.108,280843063.383,281844995.892,289615787.672,20.0,8.56037593472e+12,0.059,1.443001443e-07,0.227272727273,0.047619047619,331,0.000638528138528
203.0,-203.0,-400.0,-190.0,1218.0,-203.0,-1e+200,286342144.797,2799954.3962,286568063.155,291791596.026,281808721.345,282759569.403,291618204.183,20.0,7.83974462079e+12,0.05,1.443001443e-07,0.227272727273,0.047619047619,332,0.000541125541126
203.0,-203.0,-400.0,-190.0,1300.0,-203.0,-1e+200,286988424.994,1380139.08516,286940580.522,289254470.125,283343215.26,284304968.925,289014287.157,20.0,1.90478389438e+12,0.041,1.443001443e-07,0.227272727273,0.047619047619,333,0.000443722943723
203.0,-203.0,-380.0,-190.0,300.0,-203.0,-1e+200,265806770.387,2068302.50908,265773700.733,270822410.431,260934178.857,263524565.884,268782598.189,20.0,4.27787526906e+12,0.15,1.443001443e-07,0.227272727273,0.0952380952381,334,0.00324675324675
203.0,-203.0,-380.0,-190.0,600.0,-203.0,-1e+200,275773789.337,2741785.81236,275867659.3,281546160.542,271484460.177,271675302.566,279859502.716,20.0,7.51738944084e+12,0.25,1.443001443e-07,0.227272727273,0.0952380952381,335,0.00541125541126
203.0,-203.0,-380.0,-190.0,800.0,-203.0,-1e+200,278605290.372,2436521.6255,278336532.132,282725625.689,274267058.055,274971704.048,282409668.868,20.0,5.93663763154e+12,0.15,1.443001443e-07,0.227272727273,0.0952380952381,336,0.00324675324675
203.0,-203.0,-380.0,-190.0,900.0,-203.0,-1e+200,279549396.453,3285190.45689,279978014.372,286332421.0,273278147.714,274050632.578,284002667.989,20.0,1.0792476338e+13,0.1,1.443001443e-07,0.227272727273,0.0952380952381,337,0.0021645021645
203.0,-203.0,-380.0,-190.0,1000.0,-203.0,-1e+200,280708278.901,2244641.24428,280007429.984,284581261.763,276825224.55,277387545.79,284194046.91,20.0,5.03841431554e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,338,0.0021645021645
203.0,-203.0,-380.0,-190.0,1100.0,-203.0,-1e+200,281871620.709,2480389.70321,281954771.292,287159547.309,277107863.299,278561468.776,286237829.592,20.0,6.15233307981e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,339,0.0021645021645
203.0,-203.0,-380.0,-190.0,1200.0,-203.0,-1e+200,282687536.488,2613529.88117,282991351.655,287295251.653,277899754.127,278354370.481,286433219.347,20.0,6.83053843978e+12,0.059,1.443001443e-07,0.227272727273,0.0952380952381,340,0.00127705627706
203.0,-203.0,-380.0,-190.0,1218.0,-203.0,-1e+200,283388798.872,2999573.67385,283756898.228,289122126.656,278232981.045,279465848.958,288732075.483,20.0,8.99744222485e+12,0.05,1.443001443e-07,0.227272727273,0.0952380952381,341,0.00108225108225
203.0,-203.0,-380.0,-190.0,1300.0,-203.0,-1e+200,284407256.801,3100398.2159,284498313.668,289349863.758,278168468.303,278783837.109,288866551.865,20.0,9.61246909713e+12,0.041,1.443001443e-07,0.227272727273,0.0952380952381,342,0.000887445887446
203.0,-203.0,-360.0,-190.0,300.0,-203.0,-1e+200,264907730.052,2121683.97847,264575792.75,268764738.066,261436424.696,261499658.998,268589071.976,20.0,4.50154290451e+12,0.15,1.443001443e-07,0.227272727273,0.0952380952381,343,0.00324675324675
203.0,-203.0,-360.0,-190.0,600.0,-203.0,-1e+200,273170102.44,2075863.50536,272411714.883,276994663.093,269922719.641,270642176.873,276989469.959,20.0,4.30920929289e+12,0.25,1.443001443e-07,0.227272727273,0.0952380952381,344,0.00541125541126
203.0,-203.0,-360.0,-190.0,800.0,-203.0,-1e+200,274654718.546,2267862.86343,275085062.426,278160210.943,270429311.799,271088718.158,277867949.061,20.0,5.14320196731e+12,0.15,1.443001443e-07,0.227272727273,0.0952380952381,345,0.00324675324675
203.0,-203.0,-360.0,-190.0,900.0,-203.0,-1e+200,276904047.784,2569471.58858,276780341.199,283209922.315,273111222.667,273423287.083,281440868.829,20.0,6.6021842445e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,346,0.0021645021645
203.0,-203.0,-360.0,-190.0,1000.0,-203.0,-1e+200,278150545.269,2051179.79749,278186925.565,282808923.849,275141471.066,275173058.852,281108397.429,20.0,4.20733856163e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,347,0.0021645021645
203.0,-203.0,-360.0,-190.0,1100.0,-203.0,-1e+200,278220068.333,2284319.18075,278545791.528,281831145.786,273753796.837,274810569.73,281218312.339,20.0,5.21811411956e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,348,0.0021645021645
203.0,-203.0,-360.0,-190.0,1200.0,-203.0,-1e+200,279492364.146,2438318.46147,279484103.656,283273645.322,274470565.843,276103722.457,282955246.35,20.0,5.94539691954e+12,0.059,1.443001443e-07,0.227272727273,0.0952380952381,349,0.00127705627706
203.0,-203.0,-360.0,-190.0,1218.0,-203.0,-1e+200,279610996.158,2347270.60201,279838055.381,284267803.128,274879605.945,275220159.682,282314544.947,20.0,5.50967927907e+12,0.05,1.443001443e-07,0.227272727273,0.0952380952381,350,0.00108225108225
203.0,-203.0,-360.0,-190.0,1300.0,-203.0,-1e+200,279767540.501,2432798.28055,279536141.502,286259860.032,274309967.338,277577400.903,283690922.461,20.0,5.91850747383e+12,0.041,1.443001443e-07,0.227272727273,0.0952380952381,351,0.000887445887446
203.0,-203.0,-340.0,-190.0,300.0,-203.0,-1e+200,263252168.46,2244619.61087,263189057.79,266808775.543,259578972.416,259940839.003,266237316.947,20.0,5.0383171975e+12,0.15,1.443001443e-07,0.227272727273,0.0952380952381,352,0.00324675324675
203.0,-203.0,-340.0,-190.0,600.0,-203.0,-1e+200,269571786.665,1681418.79076,269441072.881,272623140.128,266923435.92,267085843.941,272085234.405,20.0,2.82716914991e+12,0.25,1.443001443e-07,0.227272727273,0.0952380952381,353,0.00541125541126
203.0,-203.0,-340.0,-190.0,800.0,-203.0,-1e+200,273677559.96,2766540.2279,273384498.883,279368605.847,268275144.754,268948784.638,278243131.705,20.0,7.6537448326e+12,0.15,1.443001443e-07,0.227272727273,0.0952380952381,354,0.00324675324675
203.0,-203.0,-340.0,-190.0,900.0,-203.0,-1e+200,273208756.145,2124856.74112,273044933.243,278075166.225,269968232.949,270186431.609,276098101.051,20.0,4.51501617028e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,355,0.0021645021645
203.0,-203.0,-340.0,-190.0,1000.0,-203.0,-1e+200,274876577.762,2957005.00438,274274191.312,280439179.676,269867713.82,271440645.765,279823634.774,20.0,8.74387859594e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,356,0.0021645021645
203.0,-203.0,-340.0,-190.0,1100.0,-203.0,-1e+200,275086996.345,2320965.78959,274758756.495,279723923.391,270781903.657,272575657.486,279345693.65,20.0,5.38688219647e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,357,0.0021645021645
203.0,-203.0,-340.0,-190.0,1200.0,-203.0,-1e+200,275255916.901,2610569.07204,274844293.898,281024296.272,271721644.583,272001201.824,280033730.904,20.0,6.81507087991e+12,0.059,1.443001443e-07,0.227272727273,0.0952380952381,358,0.00127705627706
203.0,-203.0,-340.0,-190.0,1218.0,-203.0,-1e+200,274301205.827,2637633.98865,274845052.07,278748095.184,269766761.494,271227682.607,278213188.807,20.0,6.95711305809e+12,0.05,1.443001443e-07,0.227272727273,0.0952380952381,359,0.00108225108225
203.0,-203.0,-340.0,-190.0,1300.0,-203.0,-1e+200,276086356.591,2994531.72901,274584071.058,284432532.666,272483474.539,273102274.989,279914453.252,20.0,8.96722027608e+12,0.041,1.443001443e-07,0.227272727273,0.0952380952381,360,0.000887445887446
203.0,-203.0,-320.0,-190.0,300.0,-203.0,-1e+200,261087756.098,1783545.69438,261593359.901,263707654.502,257584841.338,258424465.878,263450049.848,20.0,3.18103524394e+12,0.15,1.443001443e-07,0.227272727273,0.0952380952381,361,0.00324675324675
203.0,-203.0,-320.0,-190.0,600.0,-203.0,-1e+200,266873130.828,1763336.49502,267349701.143,269181826.89,263197009.77,264612596.424,269012115.17,20.0,3.10935559466e+12,0.25,1.443001443e-07,0.227272727273,0.0952380952381,362,0.00541125541126
203.0,-203.0,-320.0,-190.0,800.0,-203.0,-1e+200,268111309.706,2081016.01426,267584931.652,273559374.115,265670852.283,265995130.932,272260905.628,20.0,4.33062765163e+12,0.15,1.443001443e-07,0.227272727273,0.0952380952381,363,0.00324675324675
203.0,-203.0,-320.0,-190.0,900.0,-203.0,-1e+200,269857301.544,1947896.87792,269967580.509,272298920.989,264889232.206,267246942.32,272067456.82,20.0,3.794302247e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,364,0.0021645021645
203.0,-203.0,-320.0,-190.0,1000.0,-203.0,-1e+200,270530205.882,1927057.30247,270020530.329,273796694.433,267966400.602,268323596.507,273051430.972,20.0,3.71354984699e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,365,0.0021645021645
203.0,-203.0,-320.0,-190.0,1100.0,-203.0,-1e+200,271299431.108,2510605.24495,271318605.819,276045902.687,266743858.628,268039023.675,275482754.971,20.0,6.30313869595e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,366,0.0021645021645
203.0,-203.0,-320.0,-190.0,1200.0,-203.0,-1e+200,270127565.632,2303347.02415,270276671.223,275002167.679,265216545.461,267004357.456,273664663.017,20.0,5.30540751368e+12,0.059,1.443001443e-07,0.227272727273,0.0952380952381,367,0.00127705627706
203.0,-203.0,-320.0,-190.0,1218.0,-203.0,-1e+200,270904581.235,2962495.69272,270859013.99,275474737.226,265710019.932,266028275.663,275015474.778,20.0,8.77638072939e+12,0.05,1.443001443e-07,0.227272727273,0.0952380952381,368,0.00108225108225
203.0,-203.0,-320.0,-190.0,1300.0,-203.0,-1e+200,271361436.614,2028037.22405,271525605.498,277005328.879,266509474.899,268785224.117,273131856.775,20.0,4.11293498214e+12,0.041,1.443001443e-07,0.227272727273,0.0952380952381,369,0.000887445887446
203.0,-203.0,-300.0,-190.0,300.0,-203.0,-1e+200,259586766.664,2400740.05533,259514594.939,265419176.252,255341272.696,255424246.171,262546888.874,20.0,5.76355281327e+12,0.15,1.443001443e-07,0.227272727273,0.0952380952381,370,0.00324675324675
203.0,-203.0,-300.0,-190.0,600.0,-203.0,-1e+200,263061874.271,2162382.71372,262320392.045,267365612.74,259802335.965,260053311.481,266695047.162,20.0,4.67589900061e+12,0.25,1.443001443e-07,0.227272727273,0.0952380952381,371,0.00541125541126
203.0,-203.0,-300.0,-190.0,800.0,-203.0,-1e+200,264036879.401,2595463.12125,264374392.632,270738315.151,259624047.704,260286036.694,268521116.778,20.0,6.73642881376e+12,0.15,1.443001443e-07,0.227272727273,0.0952380952381,372,0.00324675324675
203.0,-203.0,-300.0,-190.0,900.0,-203.0,-1e+200,264219165.649,1982236.59936,264101626.13,268215275.378,259903275.915,261632673.725,267160531.858,20.0,3.92926193585e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,373,0.0021645021645
203.0,-203.0,-300.0,-190.0,1000.0,-203.0,-1e+200,265558425.249,2367743.81677,265747070.074,271124684.471,260660263.474,262357190.973,269327336.165,20.0,5.60621078187e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,374,0.0021645021645
203.0,-203.0,-300.0,-190.0,1100.0,-203.0,-1e+200,265297718.941,2284286.96056,265263462.275,270097543.132,260929430.575,261647053.675,268608606.392,20.0,5.2179669182e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,375,0.0021645021645
203.0,-203.0,-300.0,-190.0,1200.0,-203.0,-1e+200,266563023.089,1976321.39589,266210388.88,270306109.479,263455951.954,263630306.203,269243036.442,20.0,3.90584625987e+12,0.059,1.443001443e-07,0.227272727273,0.0952380952381,376,0.00127705627706
203.0,-203.0,-300.0,-190.0,1218.0,-203.0,-1e+200,266044909.146,3311609.23019,265609611.826,272699511.04,259497057.987,261362229.313,271420754.979,20.0,1.09667556935e+13,0.05,1.443001443e-07,0.227272727273,0.0952380952381,377,0.00108225108225
203.0,-203.0,-300.0,-190.0,1300.0,-203.0,-1e+200,266075091.687,2555010.72768,265822792.759,270983356.615,262078562.317,262282525.434,270565546.118,20.0,6.52807981857e+12,0.041,1.443001443e-07,0.227272727273,0.0952380952381,378,0.000887445887446
203.0,-203.0,-280.0,-190.0,300.0,-203.0,-1e+200,257183208.805,2643886.13105,257656031.96,261828312.194,250848364.773,252650837.713,260790511.93,20.0,6.99013387395e+12,0.15,1.443001443e-07,0.227272727273,0.0952380952381,379,0.00324675324675
203.0,-203.0,-280.0,-190.0,600.0,-203.0,-1e+200,259083014.216,2363980.59372,258778041.706,263410546.887,255203541.127,255557576.078,263062711.552,20.0,5.58840424746e+12,0.25,1.443001443e-07,0.227272727273,0.0952380952381,380,0.00541125541126
203.0,-203.0,-280.0,-190.0,800.0,-203.0,-1e+200,259625439.512,1825178.24769,259113766.731,263178589.982,256693961.2,257406151.028,262743793.905,20.0,3.33127563582e+12,0.15,1.443001443e-07,0.227272727273,0.0952380952381,381,0.00324675324675
203.0,-203.0,-280.0,-190.0,900.0,-203.0,-1e+200,259530449.862,2531526.22113,259333517.472,264266581.186,255026417.773,255326617.142,262809244.478,20.0,6.40862500827e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,382,0.0021645021645
203.0,-203.0,-280.0,-190.0,1000.0,-203.0,-1e+200,260799196.129,2359765.59097,260797139.454,268088490.384,256003699.747,257961604.606,263610188.682,20.0,5.56849364432e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,383,0.0021645021645
203.0,-203.0,-280.0,-190.0,1100.0,-203.0,-1e+200,260322789.195,1834098.71699,260184838.464,264351904.364,257309413.18,257481925.497,262772484.611,20.0,3.36391810365e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,384,0.0021645021645
203.0,-203.0,-280.0,-190.0,1200.0,-203.0,-1e+200,261235199.322,1864233.20068,261334560.159,264570568.119,257135100.192,258258818.963,263900300.833,20.0,3.47536542652e+12,0.059,1.443001443e-07,0.227272727273,0.0952380952381,385,0.00127705627706
203.0,-203.0,-280.0,-190.0,1218.0,-203.0,-1e+200,260412105.788,1630205.22944,260712079.424,263712681.079,257503601.736,257590080.679,262423841.817,20.0,2.65756909008e+12,0.05,1.443001443e-07,0.227272727273,0.0952380952381,386,0.00108225108225
203.0,-203.0,-280.0,-190.0,1300.0,-203.0,-1e+200,260187379.707,2376511.86294,260372162.546,264797443.231,256021617.234,256126972.677,263357640.498,20.0,5.64780863469e+12,0.041,1.443001443e-07,0.227272727273,0.0952380952381,387,0.000887445887446
203.0,-203.0,-260.0,-190.0,300.0,-203.0,-1e+200,252272000.6,2566530.88878,251304546.946,257373692.558,249187304.13,249814662.492,256614141.478,9.0,6.58708080308e+12,0.15,1.443001443e-07,0.227272727273,0.0952380952381,388,0.00324675324675
203.0,-203.0,-260.0,-190.0,600.0,-203.0,-1e+200,254357898.482,2120147.41174,254264055.098,258271365.534,249509388.687,251471874.491,257196612.301,17.0,4.4950250475e+12,0.25,1.443001443e-07,0.227272727273,0.0952380952381,389,0.00541125541126
203.0,-203.0,-260.0,-190.0,800.0,-203.0,-1e+200,254366017.861,2136122.04229,254025478.777,258140584.907,250809559.774,251889011.079,258008596.803,18.0,4.56301737956e+12,0.15,1.443001443e-07,0.227272727273,0.0952380952381,390,0.00324675324675
203.0,-203.0,-260.0,-190.0,900.0,-203.0,-1e+200,253510394.352,2791177.56914,253883767.312,258081822.183,248397090.537,249765917.256,256816142.642,19.0,7.79067222245e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,391,0.0021645021645
203.0,-203.0,-260.0,-190.0,1000.0,-203.0,-1e+200,253585058.359,2450506.71145,253789305.159,256538927.207,248489620.903,250227275.456,256505998.793,18.0,6.00498314285e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,392,0.0021645021645
203.0,-203.0,-260.0,-190.0,1100.0,-203.0,-1e+200,253341228.689,2484433.15747,253429072.008,260108729.872,248829602.291,250344363.354,256271011.391,18.0,6.17240811395e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,393,0.0021645021645
203.0,-203.0,-260.0,-190.0,1200.0,-203.0,-1e+200,253302374.742,2096565.6118,252991609.957,258404688.049,249106779.549,250439420.907,256099596.95,19.0,4.3955873646e+12,0.059,1.443001443e-07,0.227272727273,0.0952380952381,394,0.00127705627706
203.0,-203.0,-260.0,-190.0,1218.0,-203.0,-1e+200,253203272.001,2312461.54059,253439738.146,258021896.576,249393919.246,249748166.26,255844962.071,19.0,5.3474783767e+12,0.05,1.443001443e-07,0.227272727273,0.0952380952381,395,0.00108225108225
203.0,-203.0,-260.0,-190.0,1300.0,-203.0,-1e+200,252272795.905,2551540.19281,251625462.09,257042986.662,248542710.872,248921842.652,256978271.714,19.0,6.51035735551e+12,0.041,1.443001443e-07,0.227272727273,0.0952380952381,396,0.000887445887446
203.0,-203.0,-240.0,-190.0,300.0,-203.0,-1e+200,248294976.455,1606189.12314,248052945.178,251661706.626,245594269.479,245838078.022,250326672.963,20.0,2.57984349929e+12,0.15,1.443001443e-07,0.227272727273,0.0952380952381,397,0.00324675324675
203.0,-203.0,-240.0,-190.0,600.0,-203.0,-1e+200,247333874.438,2323147.87454,246789643.082,251796089.787,243577459.941,243742223.786,250602544.951,20.0,5.39701604699e+12,0.25,1.443001443e-07,0.227272727273,0.0952380952381,398,0.00541125541126
203.0,-203.0,-240.0,-190.0,800.0,-203.0,-1e+200,247264929.806,2397528.41179,247657332.21,250641304.171,242013541.246,244234913.353,250314968.965,20.0,5.74814248532e+12,0.15,1.443001443e-07,0.227272727273,0.0952380952381,399,0.00324675324675
203.0,-203.0,-240.0,-190.0,900.0,-203.0,-1e+200,246803262.804,1880102.78655,246487009.556,250549010.938,243911180.156,244730955.662,249930521.442,20.0,3.53478648799e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,400,0.0021645021645
203.0,-203.0,-240.0,-190.0,1000.0,-203.0,-1e+200,246918801.883,2670362.38722,246038070.786,251200520.155,243057717.634,244515710.727,251167629.189,20.0,7.13083527906e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,401,0.0021645021645
203.0,-203.0,-240.0,-190.0,1100.0,-203.0,-1e+200,246166702.33,2190321.23645,246609301.134,250176103.394,242871051.866,243001512.12,249798977.232,20.0,4.79750711883e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,402,0.0021645021645
203.0,-203.0,-240.0,-190.0,1200.0,-203.0,-1e+200,246082881.639,2242448.10176,245694836.242,250985746.537,243171351.672,243202429.651,250077056.903,20.0,5.0285734891e+12,0.059,1.443001443e-07,0.227272727273,0.0952380952381,403,0.00127705627706
203.0,-203.0,-240.0,-190.0,1218.0,-203.0,-1e+200,247396722.702,2304095.19318,247314983.939,251414424.075,243319021.602,243846730.658,251344379.798,20.0,5.30885465922e+12,0.05,1.443001443e-07,0.227272727273,0.0952380952381,404,0.00108225108225
203.0,-203.0,-240.0,-190.0,1300.0,-203.0,-1e+200,246675436.811,1737495.21311,246802342.298,250202442.404,243947063.749,244481629.352,249096502.157,20.0,3.01888961559e+12,0.041,1.443001443e-07,0.227272727273,0.0952380952381,405,0.000887445887446
203.0,-203.0,-220.0,-190.0,300.0,-203.0,-1e+200,241933226.231,1899874.2577,241555852.654,244947162.362,238380629.211,239936218.902,244579795.52,20.0,3.60952219508e+12,0.15,1.443001443e-07,0.227272727273,0.0952380952381,406,0.00324675324675
203.0,-203.0,-220.0,-190.0,600.0,-203.0,-1e+200,240762629.978,2248824.16442,241881970.717,243358631.078,235621539.216,237198180.875,243057684.44,20.0,5.05721012249e+12,0.25,1.443001443e-07,0.227272727273,0.0952380952381,407,0.00541125541126
203.0,-203.0,-220.0,-190.0,800.0,-203.0,-1e+200,239170807.447,2867643.34746,238350587.306,245839456.276,235802819.761,236339825.872,244474477.199,20.0,8.22337836825e+12,0.15,1.443001443e-07,0.227272727273,0.0952380952381,408,0.00324675324675
203.0,-203.0,-220.0,-190.0,900.0,-203.0,-1e+200,238047931.008,2185004.98977,238762138.311,242607760.213,234476595.475,234682206.394,240472592.889,20.0,4.77424680534e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,409,0.0021645021645
203.0,-203.0,-220.0,-190.0,1000.0,-203.0,-1e+200,236742719.518,2117312.16631,236555714.255,239392593.587,232631627.897,232945772.773,239333851.588,20.0,4.48301080962e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,410,0.0021645021645
203.0,-203.0,-220.0,-190.0,1100.0,-203.0,-1e+200,234393498.547,2177410.12885,234585896.383,237347950.775,230057341.427,230302480.756,237079680.574,20.0,4.74111486923e+12,0.1,1.443001443e-07,0.227272727273,0.0952380952381,411,0.0021645021645
203.0,-203.0,-220.0,-190.0,1200.0,-203.0,-1e+200,233330063.989,2296291.7856,233189705.5,237789665.167,228766494.047,230345243.465,236601107.184,20.0,5.27295596463e+12,0.059,1.443001443e-07,0.227272727273,0.0952380952381,412,0.00127705627706
203.0,-203.0,-220.0,-190.0,1218.0,-203.0,-1e+200,232517452.09,2131384.56431,233236820.294,235562881.418,229029729.098,229093454.023,235352650.369,20.0,4.54280016098e+12,0.05,1.443001443e-07,0.227272727273,0.0952380952381,413,0.00108225108225
203.0,-203.0,-220.0,-190.0,1300.0,-203.0,-1e+200,231771691.586,1667132.12471,231803311.053,234980422.453,228808864.897,228821400.915,234353802.337,20.0,2.77932952123e+12,0.041,1.443001443e-07,0.227272727273,0.0952380952381,414,0.000887445887446
203.0,-203.0,-200.0,-190.0,300.0,-203.0,-1e+200,225956700.821,1566768.77474,226089400.232,228611177.337,222617456.016,222775209.862,228426885.968,20.0,2.45476439349e+12,0.15,1.443001443e-07,0.227272727273,0.0714285714286,415,0.00243506493506
203.0,-203.0,-200.0,-190.0,600.0,-203.0,-1e+200,220814243.558,2068422.85854,220865037.948,224781834.297,217053285.26,217143437.537,223722874.121,20.0,4.27837312174e+12,0.25,1.443001443e-07,0.227272727273,0.0714285714286,416,0.00405844155844
203.0,-203.0,-200.0,-190.0,800.0,-203.0,-1e+200,216869255.921,1523599.22393,217115355.979,220467666.973,214199352.49,215070294.608,219206902.854,20.0,2.32135459515e+12,0.15,1.443001443e-07,0.227272727273,0.0714285714286,417,0.00243506493506
203.0,-203.0,-200.0,-190.0,900.0,-203.0,-1e+200,215662928.787,1778428.07599,215616403.06,218703493.049,212258710.945,212628778.197,218348906.399,20.0,3.16280642147e+12,0.1,1.443001443e-07,0.227272727273,0.0714285714286,418,0.00162337662338
203.0,-203.0,-200.0,-190.0,1000.0,-203.0,-1e+200,213524218.985,2406336.92279,213726242.773,218928866.453,208610964.127,210261205.24,216369228.309,20.0,5.79045738596e+12,0.1,1.443001443e-07,0.227272727273,0.0714285714286,419,0.00162337662338
203.0,-203.0,-200.0,-190.0,1100.0,-203.0,-1e+200,212082004.102,1851852.09336,211793407.163,215784689.712,208577334.876,208748358.745,215696938.863,20.0,3.42935617568e+12,0.1,1.443001443e-07,0.227272727273,0.0714285714286,420,0.00162337662338
203.0,-203.0,-200.0,-190.0,1200.0,-203.0,-1e+200,210279537.759,2175765.77883,210696014.257,212939430.847,205732090.93,205830067.728,212932109.39,20.0,4.73395672434e+12,0.059,1.443001443e-07,0.227272727273,0.0714285714286,421,0.000957792207792
203.0,-203.0,-200.0,-190.0,1218.0,-203.0,-1e+200,210039529.646,1926379.16163,210240982.955,213624914.503,206200593.939,207087410.048,213025665.188,20.0,3.71093667436e+12,0.05,1.443001443e-07,0.227272727273,0.0714285714286,422,0.000811688311688
