SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight-Charger_capacity,prefix,ProbabilityWeight,ProbabilityWeight-TES_capacity,PointProbability
203.0,-203.0,-50.0,-195.0,1300.0,-203.0,-1e+200,43623871.0224,438922.203193,43688312.0421,44275423.9776,42723044.8569,42958349.2724,44185854.0493,20.0,192652700456.0,0.2,0.0326797385621,700,0.000223311546841,0.0341666666667,2.17864923747e-08
203.0,-203.0,-250.0,-190.0,600.0,-203.0,-1e+200,281298041.795,2057167.95787,280646300.351,285579647.163,278683034.491,279108083.265,285241170.015,17.0,4.2319400069e+12,0.02,0.0490196078431,720,8.16993464052e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-240.0,-190.0,500.0,-203.0,-1e+200,274401860.185,1867243.81296,274604792.895,276429313.223,271968541.728,272301604.787,276218009.79,4.0,3.48659945703e+12,0.04,0.0490196078431,733,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-240.0,-190.0,600.0,-203.0,-1e+200,277555748.865,974639.096845,277668356.915,278712618.095,276165805.266,276354899.128,278594232.37,5.0,949921369099.0,0.04,0.0490196078431,734,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-250.0,-190.0,900.0,-203.0,-1e+200,286207241.796,1947432.8978,286215415.019,290033264.568,283735091.276,283822382.622,289394174.442,14.0,3.79249489142e+12,0.02,0.0490196078431,723,8.16993464052e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-250.0,-190.0,800.0,-203.0,-1e+200,283920939.759,2251583.0543,284113500.222,287954510.876,280160539.503,280725036.632,287607544.527,16.0,5.06962625039e+12,0.02,0.0490196078431,722,8.16993464052e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-240.0,-190.0,200.0,-203.0,-1e+200,270128979.126,2224293.59067,269574983.181,275318567.834,266889981.586,267892988.037,273509713.307,9.0,4.9474819775e+12,0.04,0.0490196078431,730,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-240.0,-190.0,100.0,-203.0,-1e+200,265734036.802,1842895.18195,266009598.252,269243318.049,261975676.013,263196266.484,268087883.533,12.0,3.39626265164e+12,0.04,0.0490196078431,729,8.16993464052e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-240.0,-190.0,400.0,-203.0,-1e+200,272837704.094,2086397.55366,272461591.141,278014744.697,270063169.579,270800087.174,276086590.464,10.0,4.35305475193e+12,0.04,0.0490196078431,732,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-250.0,-190.0,1000.0,-203.0,-1e+200,287699317.454,1990570.36313,287968175.62,290946253.17,284320840.569,284933768.071,290673885.666,19.0,3.96237037055e+12,0.02,0.0490196078431,724,8.16993464052e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-240.0,-190.0,700.0,-203.0,-1e+200,278283699.376,2002786.30206,278857586.638,280198945.34,274071153.335,275107954.847,280124679.772,9.0,4.01115297171e+12,0.04,0.0490196078431,735,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-250.0,-190.0,1100.0,-203.0,-1e+200,288794585.011,2545744.25741,287848378.632,293328418.69,284088985.18,285574826.341,292940838.412,19.0,6.48081382414e+12,0.02,0.0490196078431,725,8.16993464052e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-240.0,-190.0,800.0,-203.0,-1e+200,280702268.12,1780216.53197,279866734.362,284350298.071,279196533.6,279298934.365,283787298.095,9.0,3.1691709007e+12,0.04,0.0490196078431,736,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-250.0,-190.0,1200.0,-203.0,-1e+200,289275597.902,2161728.71126,288841948.737,293303938.218,285611105.991,286789492.211,292841904.948,20.0,4.67307102111e+12,0.02,0.0490196078431,726,4.82026143791e-05,0.0491666666667,2.17864923747e-08
203.0,-203.0,-240.0,-190.0,300.0,-203.0,-1e+200,273303878.342,2415717.06161,273355392.669,277232951.132,268294725.408,269601475.176,276943043.045,17.0,5.83568892177e+12,0.04,0.0490196078431,731,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-250.0,-190.0,1218.0,-203.0,-1e+200,289697507.316,2424327.33351,289229340.358,294891585.376,286467819.322,286966216.397,293828957.487,20.0,5.87736301999e+12,0.02,0.0490196078431,727,4.08496732026e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-250.0,-190.0,1300.0,-203.0,-1e+200,287806533.684,1983410.3792,287892454.631,292235396.476,284651272.862,284839979.998,292028073.383,20.0,3.93391673232e+12,0.02,0.0490196078431,728,3.34967320261e-05,0.0341666666667,2.17864923747e-08
203.0,-203.0,-230.0,-190.0,100.0,-203.0,-1e+200,264521842.44,2254985.59337,264622497.027,268511053.105,260801004.538,261461775.618,267402038.722,16.0,5.0849600263e+12,0.04,0.0490196078431,743,8.16993464052e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-240.0,-190.0,900.0,-203.0,-1e+200,280945059.314,2221325.80677,280792680.963,284814485.529,277446235.782,277553424.015,284712377.476,20.0,4.93428833983e+12,0.04,0.0490196078431,737,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-230.0,-190.0,200.0,-203.0,-1e+200,267295920.943,2021065.78145,267445991.334,270918245.407,264061300.754,264239892.362,270260390.917,12.0,4.08470689295e+12,0.04,0.0490196078431,744,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-240.0,-190.0,1000.0,-203.0,-1e+200,280753997.972,2160555.48244,280283682.747,285394301.004,277466361.462,278006837.255,284799909.705,20.0,4.66799999271e+12,0.04,0.0490196078431,738,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-230.0,-190.0,500.0,-203.0,-1e+200,272109554.545,1730289.08513,273017235.775,273528001.246,269251768.484,269542995.27,273503063.297,7.0,2.9939003181e+12,0.04,0.0490196078431,747,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-240.0,-190.0,1100.0,-203.0,-1e+200,278220247.583,1818234.10214,278042500.679,281407747.895,274380566.98,275576361.43,281360336.232,20.0,3.30597525018e+12,0.04,0.0490196078431,739,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-230.0,-190.0,300.0,-203.0,-1e+200,268594721.023,2251134.13146,268078018.711,272982833.876,265618819.538,266094413.18,272099747.91,14.0,5.06760487783e+12,0.04,0.0490196078431,745,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-220.0,-190.0,200.0,-203.0,-1e+200,264780463.17,349839.453929,264780463.17,265027837.02,264533089.319,264557826.704,265003099.635,2.0,122387643525.0,0.04,0.0490196078431,758,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-230.0,-190.0,400.0,-203.0,-1e+200,270591617.225,2409028.57362,270533193.988,274391070.82,266407134.248,267018813.079,273753221.819,9.0,5.80341866852e+12,0.04,0.0490196078431,746,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-240.0,-190.0,1200.0,-203.0,-1e+200,277914873.824,2677806.37206,277525051.419,282184407.807,271418408.983,274516505.342,282029791.288,20.0,7.17064696625e+12,0.04,0.0490196078431,740,9.64052287582e-05,0.0491666666667,2.17864923747e-08
203.0,-203.0,-240.0,-190.0,1218.0,-203.0,-1e+200,276252711.593,1469546.07511,276247808.535,278550131.643,273606015.962,273732624.034,278484848.718,20.0,2.15956566686e+12,0.04,0.0490196078431,741,8.16993464052e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-240.0,-190.0,1300.0,-203.0,-1e+200,275458232.606,2222129.7419,275389696.707,279488718.093,271458900.334,272598321.899,278336119.038,20.0,4.93786058981e+12,0.04,0.0490196078431,742,6.69934640523e-05,0.0341666666667,2.17864923747e-08
203.0,-203.0,-220.0,-190.0,100.0,-203.0,-1e+200,262785286.08,1398839.82898,262739769.093,265414357.882,260270143.604,260902932.993,264998544.555,13.0,1.95675286715e+12,0.04,0.0490196078431,757,8.16993464052e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-230.0,-190.0,600.0,-203.0,-1e+200,273382866.61,2321855.65205,273672984.977,276765060.214,268926749.203,270324998.721,276076453.538,15.0,5.39101366895e+12,0.04,0.0490196078431,748,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-230.0,-190.0,700.0,-203.0,-1e+200,274363678.554,1958971.34825,274336034.233,277414617.288,269736828.816,271882577.749,277366448.723,20.0,3.83756874325e+12,0.04,0.0490196078431,749,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-230.0,-190.0,800.0,-203.0,-1e+200,272626851.708,2248822.7886,272381089.853,276558154.843,268130772.829,269913927.909,275502167.653,20.0,5.05720393454e+12,0.04,0.0490196078431,750,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-230.0,-190.0,900.0,-203.0,-1e+200,269589727.232,2041267.16156,269742031.189,273804198.46,265827464.372,266732926.713,272759323.606,20.0,4.16677162486e+12,0.04,0.0490196078431,751,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-230.0,-190.0,1000.0,-203.0,-1e+200,268220422.788,2010795.44696,267987698.039,271900066.415,265238699.736,265965949.129,271741670.581,20.0,4.04329832953e+12,0.04,0.0490196078431,752,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-220.0,-190.0,300.0,-203.0,-1e+200,265320747.885,2256839.17005,265405218.585,269990415.637,261672805.022,261946285.427,268263380.188,15.0,5.09332303948e+12,0.04,0.0490196078431,759,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-220.0,-190.0,400.0,-203.0,-1e+200,266598441.546,2432905.83762,266431195.317,270665142.324,263236622.362,263423425.582,270353727.47,13.0,5.91903081474e+12,0.04,0.0490196078431,760,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-230.0,-190.0,1100.0,-203.0,-1e+200,266828955.463,1940118.8887,266692850.168,271810416.728,263539317.499,264161178.603,269495052.109,20.0,3.76406130229e+12,0.04,0.0490196078431,753,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-230.0,-190.0,1218.0,-203.0,-1e+200,264638334.83,2698726.66248,264212444.586,270692366.887,260790104.235,261092117.587,269430398.712,20.0,7.28312559879e+12,0.04,0.0490196078431,755,8.16993464052e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-230.0,-190.0,1200.0,-203.0,-1e+200,265085313.157,1974130.84897,265351821.071,268377137.134,261221242.65,261968197.726,268011196.341,20.0,3.89719260884e+12,0.04,0.0490196078431,754,9.64052287582e-05,0.0491666666667,2.17864923747e-08
203.0,-203.0,-230.0,-190.0,1300.0,-203.0,-1e+200,263429024.209,2534017.24681,263114736.181,269841059.522,258507193.027,259405299.43,266289879.941,20.0,6.42124340715e+12,0.04,0.0490196078431,756,6.69934640523e-05,0.0341666666667,2.17864923747e-08
203.0,-203.0,-210.0,-190.0,100.0,-203.0,-1e+200,258225504.841,1334808.63488,258309451.838,260216847.098,256346119.698,256426835.433,259961718.652,9.0,1.78171409174e+12,0.034,0.0490196078431,771,6.94444444444e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-220.0,-190.0,500.0,-203.0,-1e+200,265490082.685,1843009.97954,265306497.954,269514024.106,262293007.846,262373664.928,268132570.944,20.0,3.3966857847e+12,0.04,0.0490196078431,761,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-220.0,-190.0,600.0,-203.0,-1e+200,262927236.254,1541545.76931,262728831.624,265931967.587,259869407.248,260831641.817,264804256.213,20.0,2.37636335888e+12,0.04,0.0490196078431,762,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-220.0,-190.0,700.0,-203.0,-1e+200,261701000.589,2245820.0168,261454893.675,265878314.811,257379370.727,259198838.283,265061282.204,20.0,5.04370754785e+12,0.04,0.0490196078431,763,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-220.0,-190.0,800.0,-203.0,-1e+200,259263194.486,1942256.14297,259422579.732,263041389.063,255600289.329,256980532.293,262005023.326,20.0,3.77235892491e+12,0.04,0.0490196078431,764,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-220.0,-190.0,900.0,-203.0,-1e+200,257649802.51,1679737.75212,257657722.638,261197562.719,255078974.553,255396165.827,260915991.141,20.0,2.82151891589e+12,0.04,0.0490196078431,765,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-220.0,-190.0,1000.0,-203.0,-1e+200,256537560.671,1734144.55634,256298100.679,259458532.909,252871928.122,254420872.424,259270137.368,20.0,3.00725734229e+12,0.04,0.0490196078431,766,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-220.0,-190.0,1100.0,-203.0,-1e+200,253187712.294,1830692.45899,252862923.91,255969836.116,250432976.066,251021652.904,255800228.452,20.0,3.35143487942e+12,0.04,0.0490196078431,767,0.00016339869281,0.0833333333333,2.17864923747e-08
203.0,-203.0,-220.0,-190.0,1200.0,-203.0,-1e+200,253456200.518,1928514.75857,253162061.624,256781105.289,249890843.115,250669569.515,256184713.47,20.0,3.71916917402e+12,0.04,0.0490196078431,768,9.64052287582e-05,0.0491666666667,2.17864923747e-08
203.0,-203.0,-220.0,-190.0,1218.0,-203.0,-1e+200,252918804.067,1992663.10966,252834747.387,256905114.425,249829304.138,249861068.297,255676247.951,20.0,3.97070626858e+12,0.04,0.0490196078431,769,8.16993464052e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-210.0,-190.0,200.0,-203.0,-1e+200,259517391.009,1664760.12549,259575810.091,263566493.263,256849984.058,256921788.044,261342712.519,20.0,2.77142627543e+12,0.034,0.0490196078431,772,0.000138888888889,0.0833333333333,2.17864923747e-08
203.0,-203.0,-220.0,-190.0,1300.0,-203.0,-1e+200,251330984.114,1811116.85536,251211136.919,255583763.375,247794992.509,248969476.045,253909635.226,20.0,3.28014426376e+12,0.04,0.0490196078431,770,6.69934640523e-05,0.0341666666667,2.17864923747e-08
203.0,-203.0,-210.0,-190.0,300.0,-203.0,-1e+200,257450682.576,2226782.52883,257334128.259,262392662.573,253226685.267,254028660.708,260769377.328,20.0,4.9585604307e+12,0.034,0.0490196078431,773,0.000138888888889,0.0833333333333,2.17864923747e-08
203.0,-203.0,-210.0,-190.0,400.0,-203.0,-1e+200,255239286.346,1893698.43369,255213035.345,259031682.536,252423375.947,252634764.881,258713578.516,20.0,3.58609375778e+12,0.034,0.0490196078431,774,0.000138888888889,0.0833333333333,2.17864923747e-08
203.0,-203.0,-210.0,-190.0,500.0,-203.0,-1e+200,252345766.075,2035273.55529,252368230.374,257197065.581,248692059.883,249937931.526,256637590.616,20.0,4.14233844486e+12,0.034,0.0490196078431,775,0.000138888888889,0.0833333333333,2.17864923747e-08
203.0,-203.0,-210.0,-190.0,600.0,-203.0,-1e+200,251267790.025,2331085.74117,250826669.918,255054979.945,247636732.879,247685806.173,254984570.701,20.0,5.4339607327e+12,0.034,0.0490196078431,776,0.000138888888889,0.0833333333333,2.17864923747e-08
203.0,-203.0,-210.0,-190.0,700.0,-203.0,-1e+200,248656105.122,1836844.80246,248654514.344,251903166.801,245661117.594,246289411.307,251615567.141,20.0,3.37399882831e+12,0.034,0.0490196078431,777,0.000138888888889,0.0833333333333,2.17864923747e-08
203.0,-203.0,-210.0,-190.0,800.0,-203.0,-1e+200,247668845.242,1994732.18601,247154300.662,251552361.771,244381388.717,245057865.063,250314112.411,20.0,3.97895649389e+12,0.034,0.0490196078431,778,0.000138888888889,0.0833333333333,2.17864923747e-08
203.0,-203.0,-210.0,-190.0,900.0,-203.0,-1e+200,245518458.833,1748709.96189,245219486.174,248308712.338,241818179.903,243154767.845,248296989.689,20.0,3.05798653082e+12,0.034,0.0490196078431,779,0.000138888888889,0.0833333333333,2.17864923747e-08
203.0,-203.0,-210.0,-190.0,1000.0,-203.0,-1e+200,244181303.398,2075565.49586,243963847.061,247843391.981,240541735.591,241083878.67,247375996.934,20.0,4.30797212759e+12,0.034,0.0490196078431,780,0.000138888888889,0.0833333333333,2.17864923747e-08
203.0,-203.0,-210.0,-190.0,1100.0,-203.0,-1e+200,242455520.627,2109018.78122,242486085.0,246009110.443,239074745.917,239525118.707,245799398.216,20.0,4.44796021953e+12,0.034,0.0490196078431,781,0.000138888888889,0.0833333333333,2.17864923747e-08
203.0,-203.0,-210.0,-190.0,1200.0,-203.0,-1e+200,240061962.28,1772416.49234,240332880.184,243996640.735,237358933.294,237694883.761,242697515.901,20.0,3.14146022232e+12,0.034,0.0490196078431,782,8.19444444444e-05,0.0491666666667,2.17864923747e-08
203.0,-203.0,-210.0,-190.0,1218.0,-203.0,-1e+200,240384221.437,2452200.33995,240946439.556,245136124.837,235515529.267,237321016.449,244792467.795,20.0,6.01328650724e+12,0.034,0.0490196078431,783,6.94444444444e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-203.0,-190.0,100.0,-203.0,-1e+200,252731597.775,1887909.3132,252466810.651,256239303.841,249462399.717,249747375.7,255781553.925,20.0,3.56420157488e+12,0.02,0.0490196078431,785,4.08496732026e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-210.0,-190.0,1300.0,-203.0,-1e+200,237990284.757,1452975.64492,238171489.073,240372979.509,235653364.921,235749886.34,240220801.9,20.0,2.11113822475e+12,0.034,0.0490196078431,784,5.69444444444e-05,0.0341666666667,2.17864923747e-08
203.0,-203.0,-203.0,-190.0,200.0,-203.0,-1e+200,250736862.491,2376625.00189,250363605.452,255416935.872,247201971.053,247797567.868,254989431.554,20.0,5.64834639962e+12,0.02,0.0490196078431,786,8.16993464052e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-203.0,-190.0,300.0,-203.0,-1e+200,248564338.856,2053128.09252,248597904.676,251994362.256,244990882.809,245131071.806,251358107.542,20.0,4.21533496428e+12,0.02,0.0490196078431,787,8.16993464052e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-203.0,-190.0,400.0,-203.0,-1e+200,246837135.508,1908667.86392,246972465.794,249472357.143,242845448.834,243742125.809,248994067.922,20.0,3.64301301476e+12,0.02,0.0490196078431,788,8.16993464052e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-203.0,-190.0,500.0,-203.0,-1e+200,243776623.583,1821463.68903,243919729.246,247395613.931,240845544.585,240951742.422,246530905.483,20.0,3.31772997044e+12,0.02,0.0490196078431,789,8.16993464052e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-203.0,-190.0,600.0,-203.0,-1e+200,242007334.342,2298122.36601,241925951.002,246026720.309,238669308.745,238676353.923,245808748.744,20.0,5.28136640916e+12,0.02,0.0490196078431,790,8.16993464052e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-203.0,-190.0,700.0,-203.0,-1e+200,239995594.149,1979727.0198,239817929.304,243098782.296,235967882.324,237530620.16,242661622.304,20.0,3.91931907295e+12,0.02,0.0490196078431,791,8.16993464052e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-203.0,-190.0,800.0,-203.0,-1e+200,238007019.421,1353056.09245,237986841.26,240962739.31,235025258.968,236003697.631,239661501.233,20.0,1.8307607893e+12,0.02,0.0490196078431,792,8.16993464052e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-203.0,-190.0,900.0,-203.0,-1e+200,236556575.19,1765860.11351,236523770.061,239585473.333,233516251.531,234102267.055,238837419.588,20.0,3.11826194047e+12,0.02,0.0490196078431,793,8.16993464052e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-203.0,-190.0,1000.0,-203.0,-1e+200,234750308.528,1770329.8837,235282795.43,237792413.625,231829940.361,231844092.964,236650974.826,20.0,3.13406789712e+12,0.02,0.0490196078431,794,8.16993464052e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-203.0,-190.0,1100.0,-203.0,-1e+200,233368925.711,1670276.38843,233149585.537,237124786.956,230184432.462,231168528.307,235913421.851,20.0,2.78982321373e+12,0.02,0.0490196078431,795,8.16993464052e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-203.0,-190.0,1200.0,-203.0,-1e+200,231203567.865,2106792.489,231593003.808,234791923.341,227410187.658,227749519.108,234466845.03,20.0,4.4385745917e+12,0.02,0.0490196078431,796,4.82026143791e-05,0.0491666666667,2.17864923747e-08
203.0,-203.0,-203.0,-190.0,1218.0,-203.0,-1e+200,230705521.335,1661425.56174,230313084.652,234643392.694,227701765.476,228730670.478,233430821.822,20.0,2.76033489721e+12,0.02,0.0490196078431,797,4.08496732026e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-200.0,-190.0,100.0,-203.0,-1e+200,249652094.881,2121447.23593,248955402.198,254716799.309,246547861.219,247419235.455,253450441.204,20.0,4.50053837484e+12,0.016,0.0490196078431,799,3.26797385621e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-203.0,-190.0,1300.0,-203.0,-1e+200,230576996.022,1642322.70227,230388090.457,233908586.272,227162420.16,228364249.447,233019812.946,20.0,2.6972238584e+12,0.02,0.0490196078431,798,3.34967320261e-05,0.0341666666667,2.17864923747e-08
203.0,-203.0,-200.0,-190.0,200.0,-203.0,-1e+200,247352227.468,1766985.634,247406374.84,249777808.201,242794806.286,244923980.874,249731734.807,20.0,3.12223823077e+12,0.016,0.0490196078431,800,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-200.0,-190.0,300.0,-203.0,-1e+200,244640634.056,1923437.53965,244523629.664,247992397.262,241111733.484,241481227.194,247828609.945,20.0,3.69961196892e+12,0.016,0.0490196078431,801,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-200.0,-190.0,400.0,-203.0,-1e+200,242811886.287,2371596.84275,243152515.695,246955108.568,238019800.334,238858084.195,246312200.872,20.0,5.62447158453e+12,0.016,0.0490196078431,802,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-200.0,-190.0,500.0,-203.0,-1e+200,239935754.638,1654898.15565,240027991.889,243032417.509,236322468.282,236782915.822,241854493.164,20.0,2.73868790557e+12,0.016,0.0490196078431,803,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-200.0,-190.0,600.0,-203.0,-1e+200,239882655.891,1963805.03323,239469516.557,243078671.739,237278255.715,237305878.938,242968997.016,20.0,3.85653020856e+12,0.016,0.0490196078431,804,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-200.0,-190.0,700.0,-203.0,-1e+200,237366126.79,1800054.61902,237421160.321,241200030.264,233518107.07,235127344.098,240890459.743,20.0,3.24019663146e+12,0.016,0.0490196078431,805,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-200.0,-190.0,800.0,-203.0,-1e+200,234598727.237,1922618.02837,234743594.5,237806206.921,230899418.544,231803450.472,237147083.447,20.0,3.696460083e+12,0.016,0.0490196078431,806,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-200.0,-190.0,900.0,-203.0,-1e+200,232524106.029,1638600.70701,232597024.606,235639558.762,229622039.058,230440300.774,234677265.199,20.0,2.68501227701e+12,0.016,0.0490196078431,807,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-200.0,-190.0,1000.0,-203.0,-1e+200,231887357.254,1631103.03883,231729454.229,235209807.197,229355914.093,229365550.51,234452283.995,20.0,2.66049712328e+12,0.016,0.0490196078431,808,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-200.0,-190.0,1100.0,-203.0,-1e+200,228959900.73,1640875.63377,229123186.818,232831655.931,226223214.723,226750873.176,230824022.566,20.0,2.69247284549e+12,0.016,0.0490196078431,809,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-200.0,-190.0,1200.0,-203.0,-1e+200,227441471.408,1689342.78154,227509408.579,230758233.469,223346801.228,225183337.537,230197730.476,20.0,2.85387903353e+12,0.016,0.0490196078431,810,3.85620915033e-05,0.0491666666667,2.17864923747e-08
203.0,-203.0,-200.0,-190.0,1218.0,-203.0,-1e+200,226931244.966,1700405.40757,226606009.138,230685106.401,224551755.516,224636253.236,229110507.61,20.0,2.8913785501e+12,0.016,0.0490196078431,811,3.26797385621e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-195.0,-190.0,100.0,-203.0,-1e+200,243509526.651,1748276.94311,243531466.428,246449902.079,240288442.897,240395120.203,246391219.303,20.0,3.0564722698e+12,0.02,0.0490196078431,813,4.08496732026e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-200.0,-190.0,1300.0,-203.0,-1e+200,226172029.32,1800576.33878,226446960.009,229769592.525,222635540.641,223716684.346,228670700.153,20.0,3.24207515179e+12,0.016,0.0490196078431,812,2.67973856209e-05,0.0341666666667,2.17864923747e-08
203.0,-203.0,-195.0,-190.0,200.0,-203.0,-1e+200,240809189.234,1810534.63453,240596424.269,243992818.404,238310042.242,238402786.876,243287000.283,20.0,3.27803566282e+12,0.02,0.0490196078431,814,8.16993464052e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-190.0,300.0,-203.0,-1e+200,238868842.512,1939597.2758,239132552.466,241436469.813,233602821.736,234430698.05,241261633.115,20.0,3.7620375923e+12,0.02,0.0490196078431,815,8.16993464052e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-190.0,400.0,-203.0,-1e+200,236653176.376,1748441.42019,236431243.039,240474220.194,233749230.181,234271216.678,238989989.402,20.0,3.05704739982e+12,0.02,0.0490196078431,816,8.16993464052e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-190.0,500.0,-203.0,-1e+200,234536534.492,1618072.37261,234116702.558,237544499.65,232552000.281,232859515.44,237294245.641,20.0,2.61815820301e+12,0.02,0.0490196078431,817,8.16993464052e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-190.0,600.0,-203.0,-1e+200,232272556.632,1488828.74202,232739996.496,234624887.059,229482966.083,229531444.805,233733840.272,20.0,2.21661102306e+12,0.02,0.0490196078431,818,8.16993464052e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-190.0,700.0,-203.0,-1e+200,230696824.213,1416140.21701,230538673.043,233788565.046,228397967.566,228506121.006,232846523.947,20.0,2.00545311425e+12,0.02,0.0490196078431,819,8.16993464052e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-190.0,800.0,-203.0,-1e+200,228040812.957,2110062.50728,228082096.937,233688616.527,224215288.172,225054844.408,230091500.619,20.0,4.45236378463e+12,0.02,0.0490196078431,820,8.16993464052e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-190.0,900.0,-203.0,-1e+200,226749176.055,1772437.97133,226152150.203,230164497.185,223806746.875,224533093.052,229710327.619,20.0,3.14153636221e+12,0.02,0.0490196078431,821,8.16993464052e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-190.0,1000.0,-203.0,-1e+200,224561377.219,1857758.33428,224066523.199,228550200.119,222059078.029,222201164.448,228267522.189,20.0,3.45126602858e+12,0.02,0.0490196078431,822,8.16993464052e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-190.0,1100.0,-203.0,-1e+200,223118226.479,1553822.87876,222837670.586,225775645.818,219828677.374,221171103.067,225686478.814,20.0,2.41436553855e+12,0.02,0.0490196078431,823,8.16993464052e-05,0.0833333333333,2.17864923747e-08
