SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-Charger_capacity,ProbabilityWeight,PointProbability,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight-TES_capacity
203.0,-203.0,-230.0,-200.0,1100.0,-203.0,-1e+200,337880847.908,32748123.7725,345557511.763,393204727.735,288659354.66,295972902.586,387299781.974,20.0,1.07243961062e+15,597,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-230.0,-200.0,1200.0,-203.0,-1e+200,324386639.429,23545636.6196,328433837.264,364656414.079,287083893.968,292804607.925,361685261.231,20.0,5.54397003822e+14,598,0.0197044334975,2.23569533914e-05,9.47328533535e-09,0.025,0.0453846153846
203.0,-203.0,-220.0,-200.0,0.0,-203.0,-1e+200,309383040.06,25135953.0273,306689371.722,359527520.703,269730297.17,274638449.889,344525082.068,20.0,6.31816134588e+14,601,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.025,0.0384615384615
203.0,-203.0,-230.0,-200.0,1218.0,-203.0,-1e+200,329413688.426,24071701.6703,334386187.032,383589650.428,267682075.486,290763617.911,354572900.556,20.0,5.79446821303e+14,599,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.025,0.0384615384615
203.0,-203.0,-230.0,-200.0,1300.0,-203.0,-1e+200,319195006.153,17810215.4794,323960668.137,343300207.946,274795357.564,288861218.558,341668935.337,20.0,3.17203775423e+14,600,0.0197044334975,1.553618795e-05,9.47328533535e-09,0.025,0.0315384615385
203.0,-203.0,-220.0,-200.0,100.0,-203.0,-1e+200,324021155.188,17846241.9867,324937023.506,357502749.192,286958810.972,295093677.701,344508245.623,15.0,3.18488353048e+14,602,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-220.0,-200.0,200.0,-203.0,-1e+200,317881386.465,24113132.6711,313048726.996,355853000.32,273016812.224,288276188.754,350901653.034,16.0,5.81443167216e+14,603,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-220.0,-200.0,300.0,-203.0,-1e+200,324642423.602,19045114.4184,318927517.729,379053117.434,299072936.331,307166978.427,359259348.5,19.0,3.62716383208e+14,604,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-220.0,-200.0,400.0,-203.0,-1e+200,322554475.243,25317597.1106,323966842.385,373473534.666,288157767.677,290648698.127,369526806.513,20.0,6.40980723454e+14,605,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-220.0,-200.0,500.0,-203.0,-1e+200,312238589.769,22229193.8291,320111442.882,344273034.824,267963613.611,275276546.301,339446132.899,20.0,4.94137058294e+14,606,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-220.0,-200.0,600.0,-203.0,-1e+200,323324976.413,24659353.186,322809072.226,374291233.313,284404103.76,288626218.741,354862227.596,20.0,6.0808369955e+14,607,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-220.0,-200.0,700.0,-203.0,-1e+200,318475951.086,16384876.745,319845291.928,345074559.208,283231341.607,297864534.205,343032205.341,20.0,2.6846418595e+14,608,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-220.0,-200.0,800.0,-203.0,-1e+200,312107595.98,27262346.162,307743197.538,362368487.435,271135552.46,280631673.216,356556920.82,20.0,7.43235518255e+14,609,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-220.0,-200.0,900.0,-203.0,-1e+200,317547300.135,18252780.5279,320466653.031,355406290.638,283886846.866,285579858.047,341520065.3,20.0,3.33163997e+14,610,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-220.0,-200.0,1000.0,-203.0,-1e+200,320185314.28,25042578.6484,321078411.857,373034758.479,277436726.361,277478464.297,367999169.786,20.0,6.27130745359e+14,611,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-220.0,-200.0,1100.0,-203.0,-1e+200,312791210.529,23479116.9595,313261157.986,366756169.786,272226281.694,279228787.022,341844162.487,20.0,5.512689332e+14,612,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-220.0,-200.0,1200.0,-203.0,-1e+200,305212563.849,19870889.4529,304625748.281,337955776.629,262114882.1,271909376.391,334115498.261,20.0,3.94852247648e+14,613,0.0197044334975,2.23569533914e-05,9.47328533535e-09,0.025,0.0453846153846
203.0,-203.0,-220.0,-200.0,1218.0,-203.0,-1e+200,313237404.732,25668086.9036,314185107.099,351346401.064,262336060.171,271023815.043,346439009.318,20.0,6.5885068529e+14,614,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.025,0.0384615384615
203.0,-203.0,-210.0,-200.0,0.0,-203.0,-1e+200,305041282.063,15802157.9464,301288859.384,344597510.852,279653981.553,288118489.577,332602131.986,20.0,2.49708195763e+14,616,0.0197044334975,1.61045850701e-05,9.47328533535e-09,0.02125,0.0384615384615
203.0,-203.0,-220.0,-200.0,1300.0,-203.0,-1e+200,312396570.914,20969490.3952,315777805.777,347629988.754,273546064.783,274761520.252,342660148.442,20.0,4.39719527436e+14,615,0.0197044334975,1.553618795e-05,9.47328533535e-09,0.025,0.0315384615385
203.0,-203.0,-210.0,-200.0,100.0,-203.0,-1e+200,309822073.281,18103570.0242,306285993.497,340695262.117,278156937.753,284096583.512,339181449.031,16.0,3.27739247622e+14,617,0.0197044334975,3.22091701402e-05,9.47328533535e-09,0.02125,0.0769230769231
203.0,-203.0,-210.0,-200.0,200.0,-203.0,-1e+200,317652320.175,19424972.4209,314533011.355,349961406.741,284247142.306,294456514.603,348558940.697,20.0,3.77329553554e+14,618,0.0197044334975,3.22091701402e-05,9.47328533535e-09,0.02125,0.0769230769231
203.0,-203.0,-210.0,-200.0,300.0,-203.0,-1e+200,310085270.589,22140586.7652,315283845.709,347154093.932,275586370.635,276207547.468,342893956.722,20.0,4.90205582309e+14,619,0.0197044334975,3.22091701402e-05,9.47328533535e-09,0.02125,0.0769230769231
203.0,-203.0,-210.0,-200.0,400.0,-203.0,-1e+200,325490038.86,19866048.049,327418396.146,363279610.588,291240587.841,292996952.977,349046081.339,20.0,3.94659865084e+14,620,0.0197044334975,3.22091701402e-05,9.47328533535e-09,0.02125,0.0769230769231
203.0,-203.0,-210.0,-200.0,500.0,-203.0,-1e+200,308702113.202,18777813.0446,307794086.077,357400342.375,279279353.773,285109756.033,334816031.323,20.0,3.52606262739e+14,621,0.0197044334975,3.22091701402e-05,9.47328533535e-09,0.02125,0.0769230769231
203.0,-203.0,-210.0,-200.0,600.0,-203.0,-1e+200,309227212.539,25388837.5603,311119327.853,354165524.8,258113172.149,265292376.175,350587260.752,20.0,6.44593072662e+14,622,0.0197044334975,3.22091701402e-05,9.47328533535e-09,0.02125,0.0769230769231
203.0,-203.0,-210.0,-200.0,700.0,-203.0,-1e+200,305800333.061,21959556.8834,306109459.018,355015118.404,270208885.381,273516641.527,330984506.837,20.0,4.82222138516e+14,623,0.0197044334975,3.22091701402e-05,9.47328533535e-09,0.02125,0.0769230769231
203.0,-203.0,-210.0,-200.0,800.0,-203.0,-1e+200,302435218.494,16792975.4267,303563380.792,326730144.973,271662739.584,272386429.763,326236641.5,20.0,2.82004023683e+14,624,0.0197044334975,3.22091701402e-05,9.47328533535e-09,0.02125,0.0769230769231
203.0,-203.0,-210.0,-200.0,900.0,-203.0,-1e+200,297174049.302,21966901.8981,296342495.057,330675197.144,248600489.301,266705429.526,329912626.425,20.0,4.82544779e+14,625,0.0197044334975,3.22091701402e-05,9.47328533535e-09,0.02125,0.0769230769231
203.0,-203.0,-210.0,-200.0,1000.0,-203.0,-1e+200,291549642.656,16192675.1834,289869190.73,322319637.19,259934362.934,265723622.78,317050401.793,20.0,2.62202729596e+14,626,0.0197044334975,3.22091701402e-05,9.47328533535e-09,0.02125,0.0769230769231
203.0,-203.0,-210.0,-200.0,1100.0,-203.0,-1e+200,303499851.58,19312411.3648,298077442.522,339868397.353,270579232.382,279848534.056,334303795.642,20.0,3.72969232721e+14,627,0.0197044334975,3.22091701402e-05,9.47328533535e-09,0.02125,0.0769230769231
203.0,-203.0,-210.0,-200.0,1200.0,-203.0,-1e+200,295566454.488,21177357.9313,299126288.569,327014538.094,246754265.773,255011392.06,322894321.227,20.0,4.4848048895e+14,628,0.0197044334975,1.90034103827e-05,9.47328533535e-09,0.02125,0.0453846153846
203.0,-203.0,-210.0,-200.0,1218.0,-203.0,-1e+200,298464448.381,22774167.3362,303375770.629,329214818.511,259675477.74,263817455.181,327381138.079,20.0,5.18662697859e+14,629,0.0197044334975,1.61045850701e-05,9.47328533535e-09,0.02125,0.0384615384615
203.0,-203.0,-203.0,-200.0,0.0,-203.0,-1e+200,303409463.398,24267100.5925,299579611.912,350365780.127,270538684.784,272203887.901,345955012.439,16.0,5.88892171164e+14,631,0.0197044334975,9.47328533535e-06,9.47328533535e-09,0.0125,0.0384615384615
203.0,-203.0,-210.0,-200.0,1300.0,-203.0,-1e+200,297484228.849,20066207.6623,298774914.526,327304872.49,262955443.889,267621776.107,325069005.18,20.0,4.02652689948e+14,630,0.0197044334975,1.32057597575e-05,9.47328533535e-09,0.02125,0.0315384615385
203.0,-203.0,-203.0,-200.0,100.0,-203.0,-1e+200,306860822.278,30252735.7119,303831137.771,361659514.828,260674550.358,262530521.708,351696774.052,20.0,9.15228018056e+14,632,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.0125,0.0769230769231
203.0,-203.0,-203.0,-200.0,200.0,-203.0,-1e+200,302810928.202,18909423.3811,303559643.354,340834306.274,269068902.173,277939213.525,337148516.321,20.0,3.57566292604e+14,633,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.0125,0.0769230769231
203.0,-203.0,-203.0,-200.0,300.0,-203.0,-1e+200,300591350.077,18919850.5378,302045848.275,337024324.03,262378917.182,266944738.803,323327427.431,20.0,3.57960744374e+14,634,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.0125,0.0769230769231
203.0,-203.0,-203.0,-200.0,400.0,-203.0,-1e+200,303596751.663,22538509.1924,308645721.877,340430528.192,264549792.587,269453528.549,334870622.785,20.0,5.07984396618e+14,635,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.0125,0.0769230769231
203.0,-203.0,-203.0,-200.0,500.0,-203.0,-1e+200,290451211.567,23410324.7322,291500377.956,342268513.444,255310054.512,256912746.995,327564305.94,20.0,5.48043304067e+14,636,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.0125,0.0769230769231
203.0,-203.0,-203.0,-200.0,600.0,-203.0,-1e+200,297354547.849,22651271.8126,293528873.396,347574159.711,255229667.652,256795116.602,326055846.012,20.0,5.1308011473e+14,637,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.0125,0.0769230769231
203.0,-203.0,-203.0,-200.0,700.0,-203.0,-1e+200,287052393.558,23623251.4703,283492924.428,339650962.752,236663276.862,256430933.302,321089052.768,20.0,5.58058010027e+14,638,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.0125,0.0769230769231
203.0,-203.0,-203.0,-200.0,800.0,-203.0,-1e+200,296976974.635,20969835.4798,297985684.964,338512571.589,259431656.265,265337783.432,326629250.687,20.0,4.3973400005e+14,639,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.0125,0.0769230769231
203.0,-203.0,-203.0,-200.0,900.0,-203.0,-1e+200,285329489.941,11091725.1095,286506131.693,307748767.898,264086192.381,266491647.192,296474762.611,20.0,1.23026365905e+14,640,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.0125,0.0769230769231
203.0,-203.0,-203.0,-200.0,1000.0,-203.0,-1e+200,286591540.625,20892997.0741,286610754.36,326336176.457,247720773.554,254248212.46,323699630.8,20.0,4.36517326738e+14,641,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.0125,0.0769230769231
203.0,-203.0,-203.0,-200.0,1100.0,-203.0,-1e+200,287254978.122,18341267.158,290591574.628,324442963.607,244209787.474,260649530.782,307973634.174,20.0,3.3640208096e+14,642,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.0125,0.0769230769231
203.0,-203.0,-203.0,-200.0,1200.0,-203.0,-1e+200,282857390.47,20834747.0424,276243139.684,330434444.886,250194485.768,255913238.055,311156880.93,20.0,4.34086684319e+14,643,0.0197044334975,1.11784766957e-05,9.47328533535e-09,0.0125,0.0453846153846
203.0,-203.0,-203.0,-200.0,1218.0,-203.0,-1e+200,289018196.247,21123208.5235,287133961.292,342160575.637,253215201.964,263126763.25,324113642.403,20.0,4.46189938329e+14,644,0.0197044334975,9.47328533535e-06,9.47328533535e-09,0.0125,0.0384615384615
203.0,-203.0,-200.0,-200.0,0.0,-203.0,-1e+200,309813140.675,22930977.8676,307034298.449,344799112.888,267962932.979,274435719.121,343749738.885,20.0,5.25829745966e+14,646,0.0197044334975,7.57862826828e-06,9.47328533535e-09,0.01,0.0384615384615
203.0,-203.0,-203.0,-200.0,1300.0,-203.0,-1e+200,277536294.604,18493037.5433,279966824.111,311431966.949,248122729.143,249145681.968,309067601.278,20.0,3.41992437578e+14,645,0.0197044334975,7.76809397499e-06,9.47328533535e-09,0.0125,0.0315384615385
203.0,-203.0,-200.0,-200.0,100.0,-203.0,-1e+200,310143632.364,19617158.4116,315589841.74,339261761.428,280877225.932,283114266.997,338903939.73,20.0,3.84832904145e+14,647,0.0197044334975,1.51572565366e-05,9.47328533535e-09,0.01,0.0769230769231
203.0,-203.0,-200.0,-200.0,200.0,-203.0,-1e+200,298843593.444,17529576.9309,298740200.291,335955238.413,266967817.459,277324419.062,325795777.786,20.0,3.07286067376e+14,648,0.0197044334975,1.51572565366e-05,9.47328533535e-09,0.01,0.0769230769231
203.0,-203.0,-200.0,-200.0,300.0,-203.0,-1e+200,290499495.843,16876626.3584,292029719.381,329873174.4,262279519.125,271121772.72,318977595.716,20.0,2.84820517239e+14,649,0.0197044334975,1.51572565366e-05,9.47328533535e-09,0.01,0.0769230769231
203.0,-203.0,-200.0,-200.0,400.0,-203.0,-1e+200,297929285.74,25542948.0576,295833631.142,340886869.422,254808097.001,270310634.848,340346400.115,20.0,6.52442195475e+14,650,0.0197044334975,1.51572565366e-05,9.47328533535e-09,0.01,0.0769230769231
203.0,-203.0,-200.0,-200.0,500.0,-203.0,-1e+200,294814317.124,16401300.9152,295930458.155,325374607.84,264444999.352,273415118.132,322102973.599,20.0,2.69002671712e+14,651,0.0197044334975,1.51572565366e-05,9.47328533535e-09,0.01,0.0769230769231
203.0,-203.0,-200.0,-200.0,600.0,-203.0,-1e+200,290504655.151,20805060.9843,290845649.595,329688311.503,240000898.738,266364507.464,322320866.933,20.0,4.32850562562e+14,652,0.0197044334975,1.51572565366e-05,9.47328533535e-09,0.01,0.0769230769231
203.0,-203.0,-200.0,-200.0,700.0,-203.0,-1e+200,293466416.332,16720422.5475,292247371.364,325484018.895,266161704.176,270610717.594,323069465.899,20.0,2.79572530167e+14,653,0.0197044334975,1.51572565366e-05,9.47328533535e-09,0.01,0.0769230769231
203.0,-203.0,-200.0,-200.0,800.0,-203.0,-1e+200,292861398.129,21024040.8225,297966726.221,339108012.429,258928789.819,264160762.956,325998416.683,20.0,4.42010292507e+14,654,0.0197044334975,1.51572565366e-05,9.47328533535e-09,0.01,0.0769230769231
203.0,-203.0,-200.0,-200.0,900.0,-203.0,-1e+200,286062756.807,26329246.8422,283677528.969,355706561.807,239876929.002,252551023.044,318588929.055,20.0,6.93229239279e+14,655,0.0197044334975,1.51572565366e-05,9.47328533535e-09,0.01,0.0769230769231
203.0,-203.0,-200.0,-200.0,1000.0,-203.0,-1e+200,286154552.066,20015383.2419,288310343.649,319592631.408,250091971.511,250840779.517,315055600.534,20.0,4.00615566319e+14,656,0.0197044334975,1.51572565366e-05,9.47328533535e-09,0.01,0.0769230769231
203.0,-203.0,-200.0,-200.0,1100.0,-203.0,-1e+200,281355257.846,17084242.2337,282777734.551,311920269.718,248175179.923,256877608.488,305514592.338,20.0,2.91871332701e+14,657,0.0197044334975,1.51572565366e-05,9.47328533535e-09,0.01,0.0769230769231
203.0,-203.0,-200.0,-200.0,1200.0,-203.0,-1e+200,281338667.562,22790258.0747,281221752.081,325704361.35,242868295.855,246555649.274,313117668.528,20.0,5.1939586311e+14,658,0.0197044334975,8.94278135657e-06,9.47328533535e-09,0.01,0.0453846153846
203.0,-203.0,-200.0,-200.0,1218.0,-203.0,-1e+200,281736167.192,15299665.0536,278810453.605,304476516.863,256630859.075,260927428.298,302958163.247,20.0,2.34079750753e+14,659,0.0197044334975,7.57862826828e-06,9.47328533535e-09,0.01,0.0384615384615
203.0,-203.0,-195.0,-200.0,0.0,-203.0,-1e+200,297539941.111,25251718.2119,297354550.889,367798937.203,263194617.904,264726616.484,331820394.666,20.0,6.37649272651e+14,661,0.0197044334975,9.47328533535e-06,9.47328533535e-09,0.0125,0.0384615384615
203.0,-203.0,-200.0,-200.0,1300.0,-203.0,-1e+200,276584047.313,22888653.5455,269249550.84,327309908.341,243182058.733,248608996.017,304618226.976,20.0,5.23890461125e+14,660,0.0197044334975,6.21447517999e-06,9.47328533535e-09,0.01,0.0315384615385
203.0,-203.0,-195.0,-200.0,100.0,-203.0,-1e+200,293448230.73,20448786.1588,293886282.37,328512372.946,258810363.763,261484585.775,324916369.125,20.0,4.18152855367e+14,662,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.0125,0.0769230769231
203.0,-203.0,-195.0,-200.0,200.0,-203.0,-1e+200,293495343.621,17775144.9116,295698476.575,328703988.189,263324312.851,268628539.886,321355407.664,20.0,3.15955776627e+14,663,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.0125,0.0769230769231
203.0,-203.0,-195.0,-200.0,300.0,-203.0,-1e+200,283115601.184,18300294.6255,281902858.775,311689566.081,254661214.131,259205181.075,308910677.821,20.0,3.3490078338e+14,664,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.0125,0.0769230769231
203.0,-203.0,-195.0,-200.0,400.0,-203.0,-1e+200,296215639.919,17980820.6933,298107057.782,326510549.221,263066516.504,270918788.755,326160483.176,20.0,3.23309912804e+14,665,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.0125,0.0769230769231
203.0,-203.0,-195.0,-200.0,500.0,-203.0,-1e+200,288796076.491,22654327.3227,284915912.363,328760883.079,252384979.253,252983244.548,326813418.107,20.0,5.13218546446e+14,666,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.0125,0.0769230769231
203.0,-203.0,-195.0,-200.0,600.0,-203.0,-1e+200,282692507.184,14651215.025,284649445.353,306703105.063,252286368.706,256502859.973,299406278.912,20.0,2.14658101709e+14,667,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.0125,0.0769230769231
203.0,-203.0,-195.0,-200.0,700.0,-203.0,-1e+200,281097578.886,22961020.5308,280547615.235,319657754.793,231101363.897,254514694.037,315290763.185,20.0,5.27208463814e+14,668,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.0125,0.0769230769231
203.0,-203.0,-195.0,-200.0,800.0,-203.0,-1e+200,278542119.657,17912238.2175,275474693.274,313321113.192,247984908.18,253291994.181,309194567.283,20.0,3.2084827796e+14,669,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.0125,0.0769230769231
203.0,-203.0,-195.0,-200.0,900.0,-203.0,-1e+200,284563063.959,17090522.6753,281868705.134,321184439.512,257753321.919,260019451.957,310421792.049,20.0,2.92085965315e+14,670,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.0125,0.0769230769231
203.0,-203.0,-195.0,-200.0,1000.0,-203.0,-1e+200,271265045.712,20921180.149,269354261.164,311100767.701,237370740.198,241783819.566,311080877.29,20.0,4.37695778827e+14,671,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.0125,0.0769230769231
203.0,-203.0,-195.0,-200.0,1100.0,-203.0,-1e+200,270922340.699,16116642.9689,269373560.684,298724385.978,247506789.732,251706988.471,296184081.866,20.0,2.59746180586e+14,672,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.0125,0.0769230769231
203.0,-203.0,-195.0,-200.0,1200.0,-203.0,-1e+200,270108162.646,20371261.0454,269679416.134,300020961.611,229640434.289,235852207.547,294089780.525,20.0,4.14988276581e+14,673,0.0197044334975,1.11784766957e-05,9.47328533535e-09,0.0125,0.0453846153846
203.0,-203.0,-195.0,-200.0,1218.0,-203.0,-1e+200,275789347.445,19389070.1614,276836362.069,318248008.563,244297164.15,252811654.79,309238551.75,20.0,3.75936041723e+14,674,0.0197044334975,9.47328533535e-06,9.47328533535e-09,0.0125,0.0384615384615
203.0,-203.0,-195.0,-200.0,1300.0,-203.0,-1e+200,271120027.475,17614446.1244,269980850.26,303566387.331,242243163.16,245858655.052,301117977.034,20.0,3.10268712268e+14,675,0.0197044334975,7.76809397499e-06,9.47328533535e-09,0.0125,0.0315384615385
203.0,-203.0,-190.0,-200.0,0.0,-203.0,-1e+200,286629657.611,17717566.6099,288362092.768,323742155.041,255867736.155,257630959.205,308802484.141,20.0,3.13912166578e+14,676,0.0197044334975,1.4209928003e-05,9.47328533535e-09,0.01875,0.0384615384615
203.0,-203.0,-190.0,-200.0,100.0,-203.0,-1e+200,282432680.542,16977331.5959,281103908.017,313192532.005,245275939.76,261372131.714,313006509.512,20.0,2.88229788118e+14,677,0.0197044334975,2.84198560061e-05,9.47328533535e-09,0.01875,0.0769230769231
203.0,-203.0,-190.0,-200.0,400.0,-203.0,-1e+200,280196672.845,14153211.2359,279860608.374,306231135.098,252456999.561,256294819.62,299197412.044,20.0,2.00313388287e+14,680,0.0197044334975,2.84198560061e-05,9.47328533535e-09,0.01875,0.0769230769231
203.0,-203.0,-190.0,-200.0,300.0,-203.0,-1e+200,282531310.123,18328972.4438,277926206.163,320393953.692,256194716.673,259277811.634,311024569.201,20.0,3.35951230844e+14,679,0.0197044334975,2.84198560061e-05,9.47328533535e-09,0.01875,0.0769230769231
203.0,-203.0,-190.0,-200.0,200.0,-203.0,-1e+200,281094884.436,16713862.5065,284202420.729,316521328.799,254962844.878,255904309.991,300194050.988,20.0,2.79353199886e+14,678,0.0197044334975,2.84198560061e-05,9.47328533535e-09,0.01875,0.0769230769231
203.0,-203.0,-190.0,-200.0,500.0,-203.0,-1e+200,281936277.81,21558788.4532,282641433.16,319196744.458,248234854.753,256601403.446,315633976.249,20.0,4.6478135957e+14,681,0.0197044334975,2.84198560061e-05,9.47328533535e-09,0.01875,0.0769230769231
203.0,-203.0,-190.0,-200.0,600.0,-203.0,-1e+200,280789974.186,20468395.0922,278473481.749,316700238.16,245548611.296,250646140.099,315156915.226,20.0,4.1895519765e+14,682,0.0197044334975,2.84198560061e-05,9.47328533535e-09,0.01875,0.0769230769231
203.0,-203.0,-190.0,-200.0,800.0,-203.0,-1e+200,276090160.379,18672010.5792,273700512.293,320559150.731,242688321.755,245577501.342,300816217.928,20.0,3.4864397907e+14,684,0.0197044334975,2.84198560061e-05,9.47328533535e-09,0.01875,0.0769230769231
203.0,-203.0,-190.0,-200.0,700.0,-203.0,-1e+200,275053025.545,19956731.9691,277062825.547,312657820.207,241058717.188,241351081.926,309237890.422,20.0,3.98271150886e+14,683,0.0197044334975,2.84198560061e-05,9.47328533535e-09,0.01875,0.0769230769231
203.0,-203.0,-190.0,-200.0,900.0,-203.0,-1e+200,269735721.886,21818369.185,269843897.731,299934287.152,229996622.911,232004055.397,298561990.832,20.0,4.76041233892e+14,685,0.0197044334975,2.84198560061e-05,9.47328533535e-09,0.01875,0.0769230769231
203.0,-203.0,-190.0,-200.0,1000.0,-203.0,-1e+200,270942717.221,18602512.5719,269155438.106,305545735.293,242507814.832,247545899.357,298490359.878,20.0,3.46053473989e+14,686,0.0197044334975,2.84198560061e-05,9.47328533535e-09,0.01875,0.0769230769231
203.0,-203.0,-190.0,-200.0,1100.0,-203.0,-1e+200,274337833.747,22761640.7598,275081680.021,315977117.296,234597320.436,237011945.582,306896339.778,20.0,5.1809229008e+14,687,0.0197044334975,2.84198560061e-05,9.47328533535e-09,0.01875,0.0769230769231
203.0,-203.0,-190.0,-200.0,1200.0,-203.0,-1e+200,262214957.237,18344121.4633,262798841.92,299772052.148,226800443.854,237488780.799,284971225.708,20.0,3.36506792262e+14,688,0.0197044334975,1.67677150436e-05,9.47328533535e-09,0.01875,0.0453846153846
203.0,-203.0,-190.0,-200.0,1218.0,-203.0,-1e+200,268142277.079,20054197.4319,262050292.921,311000199.63,241603515.88,242706769.34,303037927.201,20.0,4.02170834636e+14,689,0.0197044334975,1.4209928003e-05,9.47328533535e-09,0.01875,0.0384615384615
203.0,-203.0,-190.0,-200.0,1300.0,-203.0,-1e+200,259802810.936,17065107.8274,264331472.242,282294646.286,228214058.313,229327980.395,280833488.03,20.0,2.91217905162e+14,690,0.0197044334975,1.16521409625e-05,9.47328533535e-09,0.01875,0.0315384615385
203.0,-203.0,-180.0,-200.0,0.0,-203.0,-1e+200,278786108.835,14805798.2865,278913492.756,314850303.454,252493307.412,256979890.012,299025311.689,20.0,2.19211662899e+14,691,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.025,0.0384615384615
203.0,-203.0,-180.0,-200.0,100.0,-203.0,-1e+200,266102798.556,19216108.0673,268824091.147,304852525.151,238401565.719,238618150.729,289170038.049,20.0,3.69258809255e+14,692,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-180.0,-200.0,200.0,-203.0,-1e+200,270799564.495,18249736.9181,269876790.065,303363902.61,240216162.786,244765810.143,299980973.012,20.0,3.33052897581e+14,693,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-180.0,-200.0,300.0,-203.0,-1e+200,270492788.462,21414827.2328,271085235.57,318199193.544,227309303.237,245310035.914,302631388.216,20.0,4.58594825409e+14,694,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-180.0,-200.0,400.0,-203.0,-1e+200,276161638.108,15344589.6004,277710672.59,303747871.163,251401234.876,252557146.052,296672319.861,20.0,2.35456430004e+14,695,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-180.0,-200.0,500.0,-203.0,-1e+200,265992529.985,13622767.3517,267486508.959,293400444.931,238180085.885,242604163.069,282652799.306,20.0,1.85579790319e+14,696,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-180.0,-200.0,600.0,-203.0,-1e+200,263267659.871,14720429.6283,262453434.886,286595776.26,236998566.241,241072468.357,285957229.809,20.0,2.16691048442e+14,697,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-180.0,-200.0,700.0,-203.0,-1e+200,261556469.666,18292856.7992,261110951.633,293283358.818,226371298.988,233933982.579,288465277.571,20.0,3.34628609877e+14,698,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-180.0,-200.0,800.0,-203.0,-1e+200,260611072.801,22730258.4829,260968702.902,296965577.236,218537758.702,228905049.754,294966460.69,20.0,5.166646507e+14,699,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
