SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight-TES_capacity,ProbabilityWeight,PointProbability,ProbabilityWeight-Charger_capacity
203.0,-203.0,-280.0,-170.0,900.0,-203.0,-1e+200,280870107.036,2334081.11911,280762969.865,284726350.041,276492027.555,277520330.341,284449657.841,20.0,5.44793467057e+12,955,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-280.0,-170.0,1000.0,-203.0,-1e+200,280509311.115,1846926.2507,280433236.151,283937336.098,277188037.917,278104188.022,283923198.655,20.0,3.41113657551e+12,956,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-280.0,-170.0,1100.0,-203.0,-1e+200,279853392.132,1844584.42681,279710940.437,283808004.219,275005172.214,278072583.594,282657549.989,20.0,3.40249170762e+12,957,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-280.0,-170.0,1200.0,-203.0,-1e+200,281711797.063,2032301.4734,282641617.874,284076751.454,278238131.106,278325040.421,283850287.767,20.0,4.13024927877e+12,958,0.0357142857143,0.059,0.000221804511278,3.75939849624e-08,0.105263157895
203.0,-203.0,-280.0,-170.0,1218.0,-203.0,-1e+200,281302803.276,2592162.32095,281345189.16,284863008.799,275979442.017,277301174.789,284348194.782,20.0,6.71930549814e+12,959,0.0357142857143,0.05,0.000187969924812,3.75939849624e-08,0.105263157895
203.0,-203.0,-280.0,-170.0,1300.0,-203.0,-1e+200,281943037.508,1857060.64224,281529729.422,285523335.719,279520504.671,279591287.695,284767285.045,20.0,3.44867422895e+12,960,0.0357142857143,0.041,0.000154135338346,3.75939849624e-08,0.105263157895
203.0,-203.0,-270.0,-170.0,300.0,-203.0,-1e+200,274442147.895,1427297.94002,274660481.819,277117524.449,271530771.369,272444327.264,276720972.478,20.0,2.03717940957e+12,961,0.0357142857143,0.05,0.000187969924812,3.75939849624e-08,0.105263157895
203.0,-203.0,-270.0,-170.0,400.0,-203.0,-1e+200,275027271.858,1889219.4887,274552043.898,279038381.449,272262302.505,272581446.26,278132451.04,20.0,3.56915027648e+12,962,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-270.0,-170.0,500.0,-203.0,-1e+200,275589028.355,1636613.43886,275774539.435,278216893.306,272877411.541,273087232.784,277893925.201,20.0,2.67850354826e+12,963,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-270.0,-170.0,600.0,-203.0,-1e+200,275418704.006,1745526.88097,275680337.041,278269482.544,272198499.896,272723304.372,278237347.051,20.0,3.04686409219e+12,964,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-270.0,-170.0,700.0,-203.0,-1e+200,276507105.441,1705598.92067,276240490.411,280105622.151,273384680.574,274158067.221,279181561.478,20.0,2.90906767818e+12,965,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-270.0,-170.0,800.0,-203.0,-1e+200,276941971.788,1910522.62529,276695410.882,281427879.601,274694478.021,274873445.919,280262957.568,20.0,3.65009670173e+12,966,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-270.0,-170.0,900.0,-203.0,-1e+200,276650948.954,1779103.18691,276489479.763,280826715.72,273096648.863,274348551.733,278884960.131,20.0,3.16520814967e+12,967,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-270.0,-170.0,1000.0,-203.0,-1e+200,277331243.234,1853098.80977,277544619.037,280536988.837,274167720.612,274263899.941,279695873.201,20.0,3.43397519879e+12,968,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-270.0,-170.0,1200.0,-203.0,-1e+200,277343105.022,2208983.26501,277163023.79,282808915.848,274823483.915,275130481.51,281683277.928,20.0,4.87960706509e+12,970,0.0357142857143,0.059,0.000221804511278,3.75939849624e-08,0.105263157895
203.0,-203.0,-270.0,-170.0,1100.0,-203.0,-1e+200,277603442.459,2226562.64796,277731182.888,281289803.092,273667412.963,274513330.477,280864665.668,20.0,4.95758122531e+12,969,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-270.0,-170.0,1218.0,-203.0,-1e+200,278434955.896,1749657.67632,278575702.594,281939106.675,274647544.269,275479260.696,281012841.459,20.0,3.06130198431e+12,971,0.0357142857143,0.05,0.000187969924812,3.75939849624e-08,0.105263157895
203.0,-203.0,-270.0,-170.0,1300.0,-203.0,-1e+200,278794277.293,2466134.07938,279015698.284,283384131.805,273453061.671,274220166.176,282267503.151,20.0,6.08181729747e+12,972,0.0357142857143,0.041,0.000154135338346,3.75939849624e-08,0.105263157895
203.0,-203.0,-260.0,-170.0,300.0,-203.0,-1e+200,271926408.106,1524651.94168,271720701.964,274990278.817,269269328.363,269892678.639,274517913.177,20.0,2.32456354326e+12,973,0.0357142857143,0.05,0.000187969924812,3.75939849624e-08,0.105263157895
203.0,-203.0,-260.0,-170.0,400.0,-203.0,-1e+200,272870360.039,2112847.72115,272846524.478,276210053.982,269302802.506,269489980.195,276107139.046,20.0,4.46412549277e+12,974,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-260.0,-170.0,500.0,-203.0,-1e+200,273918022.363,1908138.32249,274123212.295,277806063.118,270688800.564,270840446.541,275887507.055,20.0,3.64099185774e+12,975,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-260.0,-170.0,600.0,-203.0,-1e+200,273172699.059,1883806.83072,272741408.791,276690000.461,270548982.96,271020721.916,276133423.765,20.0,3.54872817548e+12,976,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-260.0,-170.0,700.0,-203.0,-1e+200,273184812.971,2143201.02021,272687943.47,278024060.236,270338217.731,270498600.668,277991719.949,20.0,4.59331061304e+12,977,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-260.0,-170.0,800.0,-203.0,-1e+200,272980416.235,2041828.67877,273101486.549,276495950.077,269390780.418,269676980.069,276208164.059,20.0,4.16906435344e+12,978,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-260.0,-170.0,900.0,-203.0,-1e+200,274330162.003,1503889.02096,274222235.623,278847617.442,272144597.689,272503079.927,276387174.379,20.0,2.26168218737e+12,979,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-260.0,-170.0,1000.0,-203.0,-1e+200,273882845.163,1994948.43679,273760853.776,277873997.985,269927349.78,271644406.215,276331384.508,20.0,3.97981926544e+12,980,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-260.0,-170.0,1100.0,-203.0,-1e+200,274329173.279,1953410.66456,274238021.741,279427572.445,271624765.24,271655656.714,276908013.809,20.0,3.81581322442e+12,981,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-260.0,-170.0,1200.0,-203.0,-1e+200,274352686.491,2324910.39388,273621705.032,278964723.394,270521292.635,272004793.977,278603213.387,20.0,5.40520833958e+12,982,0.0357142857143,0.059,0.000221804511278,3.75939849624e-08,0.105263157895
203.0,-203.0,-260.0,-170.0,1218.0,-203.0,-1e+200,274158764.308,1993678.27068,274417349.813,277614140.275,270677144.116,270753959.689,276498248.557,20.0,3.97475304699e+12,983,0.0357142857143,0.05,0.000187969924812,3.75939849624e-08,0.105263157895
203.0,-203.0,-260.0,-170.0,1300.0,-203.0,-1e+200,274288317.175,1324116.88576,274617393.713,276300751.478,272105602.169,272376136.789,276239697.782,20.0,1.75328552716e+12,984,0.0357142857143,0.041,0.000154135338346,3.75939849624e-08,0.105263157895
203.0,-203.0,-250.0,-170.0,300.0,-203.0,-1e+200,269685535.863,1187414.57849,269643806.331,271848378.551,267293477.928,268121392.998,271513813.575,20.0,1.40995338122e+12,985,0.0357142857143,0.05,0.000187969924812,3.75939849624e-08,0.105263157895
203.0,-203.0,-250.0,-170.0,400.0,-203.0,-1e+200,269695201.927,2020967.58844,269643558.55,274373673.951,266920098.829,266970590.38,272820980.927,20.0,4.08430999352e+12,986,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-250.0,-170.0,500.0,-203.0,-1e+200,269871617.003,2279895.02972,270133298.914,273335432.129,267023192.275,267144621.741,273321223.256,20.0,5.19792134655e+12,987,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-250.0,-170.0,600.0,-203.0,-1e+200,270729130.782,1905066.20975,269996655.614,273648009.887,266847829.362,268850630.611,273613877.921,20.0,3.62927726353e+12,988,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-250.0,-170.0,700.0,-203.0,-1e+200,270720320.352,2154730.84889,270460802.77,275034743.717,266858739.386,267762607.314,274674617.255,20.0,4.64286503116e+12,989,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-250.0,-170.0,800.0,-203.0,-1e+200,270439973.724,2428640.64069,270473345.804,275383744.591,266393037.586,266778731.13,273893474.521,20.0,5.89829536162e+12,990,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-250.0,-170.0,900.0,-203.0,-1e+200,270341620.476,2086269.9445,270162029.629,274185164.46,267268156.326,267491034.378,273662066.183,20.0,4.35252228134e+12,991,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-250.0,-170.0,1000.0,-203.0,-1e+200,270866960.723,2018958.49465,271561923.824,274918265.228,267100446.763,268176985.521,273397193.291,20.0,4.07619340313e+12,992,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-250.0,-170.0,1100.0,-203.0,-1e+200,270669880.912,1274124.55832,270520513.294,273832892.215,268495090.371,269096220.56,272660707.685,20.0,1.6233933901e+12,993,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-250.0,-170.0,1200.0,-203.0,-1e+200,270622702.316,2160656.11996,270636237.093,274120696.821,265585337.243,267807908.577,273820356.324,20.0,4.66843486873e+12,994,0.0357142857143,0.059,0.000221804511278,3.75939849624e-08,0.105263157895
203.0,-203.0,-250.0,-170.0,1218.0,-203.0,-1e+200,271324002.078,1782038.57129,271017842.496,274399515.853,268050840.381,268422144.627,274180882.055,20.0,3.17566146957e+12,995,0.0357142857143,0.05,0.000187969924812,3.75939849624e-08,0.105263157895
203.0,-203.0,-250.0,-170.0,1300.0,-203.0,-1e+200,270886595.508,2238003.1287,270798135.05,276596689.488,265826500.921,267511830.349,273095716.097,20.0,5.00865800406e+12,996,0.0357142857143,0.041,0.000154135338346,3.75939849624e-08,0.105263157895
203.0,-203.0,-240.0,-170.0,300.0,-203.0,-1e+200,266979420.766,1742608.11915,267325986.529,270721733.696,263458844.885,264839755.693,269027603.928,20.0,3.03668305692e+12,997,0.0357142857143,0.05,0.000187969924812,3.75939849624e-08,0.105263157895
203.0,-203.0,-240.0,-170.0,400.0,-203.0,-1e+200,266458202.567,1826827.17716,266669908.356,270106086.861,263358601.101,263618154.914,269062098.28,20.0,3.33729753522e+12,998,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-240.0,-170.0,500.0,-203.0,-1e+200,266937327.684,1693876.95472,267224939.647,270784143.998,263530793.007,264086004.647,268892006.212,20.0,2.86921913773e+12,999,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-240.0,-170.0,600.0,-203.0,-1e+200,267402486.039,1963928.85404,267931051.124,270462080.219,263988039.422,264156219.669,270109369.417,20.0,3.85701654373e+12,1000,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-240.0,-170.0,700.0,-203.0,-1e+200,266857519.435,2227561.06071,267123907.208,270633627.062,262800650.273,263853943.476,270268187.845,20.0,4.96202827918e+12,1001,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-240.0,-170.0,800.0,-203.0,-1e+200,266077667.066,2009148.33342,266363620.914,269988279.02,263135701.059,263228781.559,268871093.221,20.0,4.03667702567e+12,1002,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-240.0,-170.0,900.0,-203.0,-1e+200,266570989.693,2025214.20107,266357027.579,271131392.664,261764833.622,264475278.451,270024773.547,20.0,4.10149256022e+12,1003,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-240.0,-170.0,1100.0,-203.0,-1e+200,266000267.383,2103543.92018,265746976.12,269727359.88,262749574.77,262831482.847,269613359.476,20.0,4.42489702413e+12,1005,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-240.0,-170.0,1000.0,-203.0,-1e+200,266906044.221,1725359.72158,266622958.792,270093164.136,263964263.691,264619416.199,270059366.616,20.0,2.97686616885e+12,1004,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-240.0,-170.0,1200.0,-203.0,-1e+200,267575629.099,1917578.17113,267406236.833,271613379.805,265307465.349,265317870.404,270398990.026,20.0,3.6771060424e+12,1006,0.0357142857143,0.059,0.000221804511278,3.75939849624e-08,0.105263157895
203.0,-203.0,-240.0,-170.0,1218.0,-203.0,-1e+200,266771654.477,1880416.75772,267312027.872,270243168.079,264242505.198,264261459.008,269877117.868,20.0,3.53596718271e+12,1007,0.0357142857143,0.05,0.000187969924812,3.75939849624e-08,0.105263157895
203.0,-203.0,-240.0,-170.0,1300.0,-203.0,-1e+200,266993206.107,1552996.67196,267152696.627,269551011.431,264078645.604,264108313.091,269395082.78,20.0,2.41179866311e+12,1008,0.0357142857143,0.041,0.000154135338346,3.75939849624e-08,0.105263157895
203.0,-203.0,-230.0,-170.0,300.0,-203.0,-1e+200,263240879.422,1819843.67485,262921403.817,267647449.483,260271918.646,261005192.683,266213990.297,20.0,3.31183100088e+12,1009,0.0357142857143,0.05,0.000187969924812,3.75939849624e-08,0.105263157895
203.0,-203.0,-230.0,-170.0,400.0,-203.0,-1e+200,264026440.474,1841651.01828,263475926.426,267420238.399,260774173.551,261981167.34,267223806.941,20.0,3.39167847312e+12,1010,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-230.0,-170.0,500.0,-203.0,-1e+200,263560451.639,1547689.3105,263546017.998,267841741.327,261005363.956,261023150.949,264930900.193,20.0,2.39534220184e+12,1011,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-230.0,-170.0,600.0,-203.0,-1e+200,263864261.574,1940445.12245,264123004.666,266700830.411,260750298.883,260880026.036,266400402.852,20.0,3.76532727325e+12,1012,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-230.0,-170.0,700.0,-203.0,-1e+200,263573052.124,2019831.44699,263707049.68,267086291.058,260055322.752,260661428.397,267073262.64,20.0,4.07971907423e+12,1013,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-230.0,-170.0,800.0,-203.0,-1e+200,263364936.771,2112621.70981,263490719.066,267034090.973,258901231.015,260788070.978,266577792.507,20.0,4.46317048878e+12,1014,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-230.0,-170.0,900.0,-203.0,-1e+200,262508074.033,1765176.56143,262427710.578,266606176.274,259334926.656,259597838.563,264579802.204,20.0,3.11584829303e+12,1015,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-230.0,-170.0,1000.0,-203.0,-1e+200,262925756.135,2157733.66932,263017986.04,266519031.155,258706868.527,259660599.656,266245770.413,20.0,4.65581458773e+12,1016,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-230.0,-170.0,1100.0,-203.0,-1e+200,262611686.739,2506058.67129,262697229.05,266799442.004,258245163.049,258439561.946,266114136.775,20.0,6.28033006394e+12,1017,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-230.0,-170.0,1200.0,-203.0,-1e+200,261825961.585,2422361.11124,262268885.079,267840846.353,256088002.693,259468187.49,264594930.756,20.0,5.86783335324e+12,1018,0.0357142857143,0.059,0.000221804511278,3.75939849624e-08,0.105263157895
203.0,-203.0,-230.0,-170.0,1218.0,-203.0,-1e+200,262542946.127,2138721.9871,262682152.146,265900935.862,258506363.01,258838347.672,264988245.901,20.0,4.5741317381e+12,1019,0.0357142857143,0.05,0.000187969924812,3.75939849624e-08,0.105263157895
203.0,-203.0,-230.0,-170.0,1300.0,-203.0,-1e+200,262776098.566,1458453.70654,262515419.795,265578488.064,260686648.215,260708843.089,265194427.665,20.0,2.12708721412e+12,1020,0.0357142857143,0.041,0.000154135338346,3.75939849624e-08,0.105263157895
203.0,-203.0,-220.0,-170.0,300.0,-203.0,-1e+200,260728555.957,2148558.76243,261188157.035,263873784.9,256490423.347,257070558.631,263118256.946,20.0,4.61630475562e+12,1021,0.0357142857143,0.05,0.000187969924812,3.75939849624e-08,0.105263157895
203.0,-203.0,-220.0,-170.0,400.0,-203.0,-1e+200,259901637.552,1463085.72738,260050177.136,262970414.104,256689813.399,257412376.82,262110412.596,20.0,2.14061984566e+12,1022,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-220.0,-170.0,500.0,-203.0,-1e+200,259361778.39,2311254.72037,258818752.587,264866820.375,255816643.84,256578121.907,262312291.866,20.0,5.34189838242e+12,1023,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-220.0,-170.0,600.0,-203.0,-1e+200,258525432.125,2127725.06049,258456171.846,263317142.852,255427190.816,256028252.506,261544940.055,20.0,4.52721393302e+12,1024,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-220.0,-170.0,700.0,-203.0,-1e+200,259343741.459,2123864.18748,259441933.514,263787964.428,255115824.372,255563631.008,262791643.791,20.0,4.51079908684e+12,1025,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-220.0,-170.0,800.0,-203.0,-1e+200,259446120.326,1857526.49873,258900200.14,262979254.304,256738920.77,256774598.358,262323694.566,20.0,3.45040469347e+12,1026,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-220.0,-170.0,900.0,-203.0,-1e+200,257453706.277,2297131.65,257236215.624,262214674.28,252018693.627,255277148.948,260935393.454,20.0,5.27681381745e+12,1027,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-220.0,-170.0,1000.0,-203.0,-1e+200,255853453.143,2275851.88631,255548611.935,260424952.722,251167945.581,253193063.051,260100558.501,20.0,5.17950180842e+12,1028,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-220.0,-170.0,1100.0,-203.0,-1e+200,254007920.667,1932129.98016,254191714.301,257922326.23,250458517.549,251118445.964,256692625.163,20.0,3.73312626023e+12,1029,0.0357142857143,0.1,0.000375939849624,3.75939849624e-08,0.105263157895
203.0,-203.0,-220.0,-170.0,1200.0,-203.0,-1e+200,252153625.28,1888501.13118,252217516.338,256506293.066,248498537.781,249884448.628,255818778.869,20.0,3.56643652249e+12,1030,0.0357142857143,0.059,0.000221804511278,3.75939849624e-08,0.105263157895
203.0,-203.0,-220.0,-170.0,1218.0,-203.0,-1e+200,251614277.966,1773120.65184,251508803.339,255109630.459,248486661.643,248865904.617,254022695.658,20.0,3.14395684599e+12,1031,0.0357142857143,0.05,0.000187969924812,3.75939849624e-08,0.105263157895
203.0,-203.0,-220.0,-170.0,1300.0,-203.0,-1e+200,252132059.943,1443570.88649,252087387.884,254091064.463,249197361.607,249931041.86,253962283.425,20.0,2.08389690431e+12,1032,0.0357142857143,0.041,0.000154135338346,3.75939849624e-08,0.105263157895
203.0,-203.0,-210.0,-170.0,300.0,-203.0,-1e+200,256703175.525,1517147.19619,256540339.623,259792181.021,253676896.249,254423510.704,258374399.568,20.0,2.3017356149e+12,1033,0.0303571428571,0.05,0.00015977443609,3.75939849624e-08,0.105263157895
203.0,-203.0,-210.0,-170.0,400.0,-203.0,-1e+200,255062907.796,1974855.68765,255327248.485,259656439.994,250251608.21,253084006.553,257180638.816,20.0,3.90005498705e+12,1034,0.0303571428571,0.1,0.00031954887218,3.75939849624e-08,0.105263157895
203.0,-203.0,-210.0,-170.0,500.0,-203.0,-1e+200,252663789.043,2372076.43865,251977871.459,256297587.405,249875446.459,249982144.714,256061282.287,20.0,5.62674663079e+12,1035,0.0303571428571,0.1,0.00031954887218,3.75939849624e-08,0.105263157895
203.0,-203.0,-210.0,-170.0,600.0,-203.0,-1e+200,251012082.973,1721106.45687,251286570.923,254336848.5,247926080.619,248091226.239,253704404.677,20.0,2.96220743587e+12,1036,0.0303571428571,0.1,0.00031954887218,3.75939849624e-08,0.105263157895
203.0,-203.0,-210.0,-170.0,700.0,-203.0,-1e+200,248743850.718,1633699.80953,248537904.559,251171184.195,245944014.553,246285400.495,251000949.339,20.0,2.66897506766e+12,1037,0.0303571428571,0.1,0.00031954887218,3.75939849624e-08,0.105263157895
203.0,-203.0,-210.0,-170.0,800.0,-203.0,-1e+200,246630944.197,1971659.59638,245925795.564,250533558.777,243692800.579,244380596.39,250244763.724,20.0,3.88744156401e+12,1038,0.0303571428571,0.1,0.00031954887218,3.75939849624e-08,0.105263157895
203.0,-203.0,-210.0,-170.0,900.0,-203.0,-1e+200,245062989.685,2251427.50559,244574219.869,249490828.303,240766454.927,242368071.838,248917560.188,20.0,5.06892581295e+12,1039,0.0303571428571,0.1,0.00031954887218,3.75939849624e-08,0.105263157895
203.0,-203.0,-210.0,-170.0,1000.0,-203.0,-1e+200,243358482.535,2061155.55293,243780254.48,247078218.868,238512755.557,240281469.852,246618305.817,20.0,4.24836221339e+12,1040,0.0303571428571,0.1,0.00031954887218,3.75939849624e-08,0.105263157895
203.0,-203.0,-210.0,-170.0,1100.0,-203.0,-1e+200,241879750.488,2017360.10319,241797835.56,245733653.074,238705781.904,238783850.344,245063408.726,20.0,4.06974178596e+12,1041,0.0303571428571,0.1,0.00031954887218,3.75939849624e-08,0.105263157895
203.0,-203.0,-210.0,-170.0,1200.0,-203.0,-1e+200,240471078.833,1473169.27895,240627812.848,243230352.812,237931816.86,238357023.331,242294068.651,20.0,2.17022772444e+12,1042,0.0303571428571,0.059,0.000188533834586,3.75939849624e-08,0.105263157895
203.0,-203.0,-210.0,-170.0,1218.0,-203.0,-1e+200,240162371.973,1989464.77938,240039502.51,244327818.382,237022391.999,237215701.155,242711806.624,20.0,3.95797010838e+12,1043,0.0303571428571,0.05,0.00015977443609,3.75939849624e-08,0.105263157895
203.0,-203.0,-210.0,-170.0,1300.0,-203.0,-1e+200,238003413.241,1774303.75982,237912621.86,242097659.913,235262323.714,235285435.247,240741687.56,20.0,3.1481538321e+12,1044,0.0303571428571,0.041,0.000131015037594,3.75939849624e-08,0.105263157895
203.0,-203.0,-203.0,-170.0,300.0,-203.0,-1e+200,248556643.032,2417651.92353,248674212.276,251786035.044,244068237.001,244435615.729,251702538.217,20.0,5.84504082334e+12,1045,0.0178571428571,0.05,9.3984962406e-05,3.75939849624e-08,0.105263157895
203.0,-203.0,-203.0,-170.0,400.0,-203.0,-1e+200,246871806.273,2649975.45039,247237791.144,251549653.291,242535622.837,243331050.948,250626356.019,20.0,7.02236988769e+12,1046,0.0178571428571,0.1,0.000187969924812,3.75939849624e-08,0.105263157895
203.0,-203.0,-203.0,-170.0,500.0,-203.0,-1e+200,244627571.068,2268458.90879,244727410.11,248604102.453,240369881.397,241789388.797,248193851.157,20.0,5.14590582089e+12,1047,0.0178571428571,0.1,0.000187969924812,3.75939849624e-08,0.105263157895
203.0,-203.0,-203.0,-170.0,600.0,-203.0,-1e+200,241773859.64,2008406.89826,241319975.063,246046379.754,239309410.951,239344953.351,244744579.606,20.0,4.03369826898e+12,1048,0.0178571428571,0.1,0.000187969924812,3.75939849624e-08,0.105263157895
203.0,-203.0,-203.0,-170.0,700.0,-203.0,-1e+200,239823084.068,1638441.21789,239560417.501,243654561.164,236826285.873,237294493.909,242130820.71,20.0,2.68448962449e+12,1049,0.0178571428571,0.1,0.000187969924812,3.75939849624e-08,0.105263157895
203.0,-203.0,-203.0,-170.0,800.0,-203.0,-1e+200,238669241.423,2089959.7776,238156689.98,242198327.885,234390278.985,235812433.419,241965486.939,20.0,4.367931872e+12,1050,0.0178571428571,0.1,0.000187969924812,3.75939849624e-08,0.105263157895
203.0,-203.0,-203.0,-170.0,900.0,-203.0,-1e+200,236796316.893,2229541.89683,236586576.41,240473769.562,232951826.257,233215231.257,240270518.637,20.0,4.97085706974e+12,1051,0.0178571428571,0.1,0.000187969924812,3.75939849624e-08,0.105263157895
203.0,-203.0,-203.0,-170.0,1000.0,-203.0,-1e+200,235278952.168,2367476.70021,235272029.432,240334999.519,231291885.314,231439995.143,238800661.063,20.0,5.60494592604e+12,1052,0.0178571428571,0.1,0.000187969924812,3.75939849624e-08,0.105263157895
203.0,-203.0,-203.0,-170.0,1100.0,-203.0,-1e+200,233121608.687,1283497.31961,233149215.434,236893391.946,231198835.813,231240523.179,235066029.861,20.0,1.64736536944e+12,1053,0.0178571428571,0.1,0.000187969924812,3.75939849624e-08,0.105263157895
203.0,-203.0,-203.0,-170.0,1200.0,-203.0,-1e+200,231019427.628,1901570.62712,230580487.18,235712502.276,228433038.216,228686778.126,233989025.601,20.0,3.61597084991e+12,1054,0.0178571428571,0.059,0.000110902255639,3.75939849624e-08,0.105263157895
203.0,-203.0,-203.0,-170.0,1218.0,-203.0,-1e+200,230678490.836,2187799.66864,229606132.241,236193949.43,228156473.576,228509042.593,233675163.422,20.0,4.78646739011e+12,1055,0.0178571428571,0.05,9.3984962406e-05,3.75939849624e-08,0.105263157895
203.0,-203.0,-203.0,-170.0,1300.0,-203.0,-1e+200,229495163.143,1933558.12383,229159818.906,232255085.784,226219983.8,226718314.706,232067999.56,20.0,3.73864701824e+12,1056,0.0178571428571,0.041,7.70676691729e-05,3.75939849624e-08,0.105263157895
203.0,-203.0,-200.0,-170.0,300.0,-203.0,-1e+200,244608314.938,2333518.26227,244153208.332,249798156.33,241216800.387,241544776.396,247846789.387,20.0,5.44530748037e+12,1057,0.0142857142857,0.05,7.51879699248e-05,3.75939849624e-08,0.105263157895
203.0,-203.0,-200.0,-170.0,400.0,-203.0,-1e+200,243166096.977,2237700.53481,242884927.327,248301331.995,238900816.341,239780386.678,246645256.231,20.0,5.00730368349e+12,1058,0.0142857142857,0.1,0.00015037593985,3.75939849624e-08,0.105263157895
203.0,-203.0,-200.0,-170.0,500.0,-203.0,-1e+200,240406869.066,2186539.61838,240460844.499,245413333.624,237132334.388,237722344.574,244299659.002,20.0,4.78095550274e+12,1059,0.0142857142857,0.1,0.00015037593985,3.75939849624e-08,0.105263157895
