SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight-TES_capacity,prefix,ProbabilityWeight,PointProbability,ProbabilityWeight-Charger_capacity
203.0,-203.0,0.0,-203.0,1000.0,-203.0,-1e+200,-6825711.25952,0.0,-6825711.25952,-6825711.25952,-6825711.25952,-6825711.25952,-6825711.25952,20.0,0.0,0.0625,0.0769230769231,401,3.55248200076e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,0.0,-203.0,1100.0,-203.0,-1e+200,-8534583.81724,0.0,-8534583.81724,-8534583.81724,-8534583.81724,-8534583.81724,-8534583.81724,20.0,0.0,0.0625,0.0769230769231,402,3.55248200076e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,0.0,-203.0,1218.0,-203.0,-1e+200,-10509102.7299,1.91103360073e-09,-10509102.7299,-10509102.7299,-10509102.7299,-10509102.7299,-10509102.7299,20.0,3.65204942311e-18,0.0625,0.0384615384615,404,1.77624100038e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,0.0,-203.0,1200.0,-203.0,-1e+200,-10210635.0588,1.91103360073e-09,-10210635.0588,-10210635.0588,-10210635.0588,-10210635.0588,-10210635.0588,20.0,3.65204942311e-18,0.0625,0.0453846153846,403,2.09596438045e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-400.0,-200.0,0.0,-203.0,-1e+200,244502510.539,1683525.47284,244750088.581,247230928.037,241405710.273,241501299.463,246290421.241,20.0,2.8342580177e+12,0.025,0.0384615384615,406,1.89465706707e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,0.0,-203.0,1300.0,-203.0,-1e+200,-11857161.3238,1.91103360073e-09,-11857161.3238,-11857161.3238,-11857161.3238,-11857161.3238,-11857161.3238,20.0,3.65204942311e-18,0.0625,0.0315384615385,405,1.45651762031e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-400.0,-200.0,100.0,-203.0,-1e+200,262789450.711,1648001.79234,262935424.298,265774491.076,259512605.783,260379781.386,265195157.769,20.0,2.71590990756e+12,0.025,0.0769230769231,407,3.78931413414e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-400.0,-200.0,200.0,-203.0,-1e+200,282081673.645,1539273.38836,282496321.45,284275995.905,278577388.873,278913463.889,283866913.804,20.0,2.3693625641e+12,0.025,0.0769230769231,408,3.78931413414e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-400.0,-200.0,300.0,-203.0,-1e+200,288308778.531,2026774.01799,288352328.088,291742364.718,284382835.253,285426542.921,291668371.473,20.0,4.10781291998e+12,0.025,0.0769230769231,409,3.78931413414e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-400.0,-200.0,400.0,-203.0,-1e+200,294836005.036,1976483.35806,295064377.165,299343131.949,291494089.037,292649686.931,297857434.22,20.0,3.90648646469e+12,0.025,0.0769230769231,410,3.78931413414e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-400.0,-200.0,500.0,-203.0,-1e+200,298632190.0,2600101.48366,298338692.652,302477144.248,293735366.137,294064594.524,302159600.59,20.0,6.76052772535e+12,0.025,0.0769230769231,411,3.78931413414e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-400.0,-200.0,600.0,-203.0,-1e+200,300480589.434,1972294.04423,300611586.786,305418134.253,297525593.701,297824885.606,303474915.118,20.0,3.88994379689e+12,0.025,0.0769230769231,412,3.78931413414e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-400.0,-200.0,700.0,-203.0,-1e+200,303629332.368,2031748.90489,303444040.185,307106838.32,299720122.052,301170244.216,306398288.56,20.0,4.12800361251e+12,0.025,0.0769230769231,413,3.78931413414e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-400.0,-200.0,800.0,-203.0,-1e+200,305135728.623,1761849.11375,305314262.652,308473694.521,302461265.329,302514902.92,307930506.869,20.0,3.10411229961e+12,0.025,0.0769230769231,414,3.78931413414e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-400.0,-200.0,900.0,-203.0,-1e+200,307269627.266,2011198.29084,306854636.15,310855275.988,303837177.219,305047391.833,310336701.572,20.0,4.04491856509e+12,0.025,0.0769230769231,415,3.78931413414e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-400.0,-200.0,1000.0,-203.0,-1e+200,308040204.366,2034201.34605,307639237.508,312656220.934,305270272.197,305391155.103,311847001.761,20.0,4.13797511626e+12,0.025,0.0769230769231,416,3.78931413414e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-400.0,-200.0,1100.0,-203.0,-1e+200,309326456.557,2078492.85093,309901038.924,312552760.139,305631977.153,305901466.033,312093644.92,20.0,4.32013253138e+12,0.025,0.0769230769231,417,3.78931413414e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-400.0,-200.0,1200.0,-203.0,-1e+200,310165793.172,2226093.49334,310044091.612,313755563.716,306557249.213,307564931.11,313506136.49,20.0,4.95549224108e+12,0.025,0.0453846153846,418,2.23569533914e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-380.0,-200.0,0.0,-203.0,-1e+200,245734024.08,1207475.95478,245972508.606,247842104.431,243193334.927,243609618.779,247142308.147,20.0,1.45799818137e+12,0.05,0.0384615384615,421,3.78931413414e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-400.0,-200.0,1218.0,-203.0,-1e+200,311252561.904,2345970.07987,311189071.465,315184536.607,307662129.189,308128821.428,314636105.664,20.0,5.50357561564e+12,0.025,0.0384615384615,419,1.89465706707e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-400.0,-200.0,1300.0,-203.0,-1e+200,311261176.737,2451848.50866,310826739.597,316762852.645,306755470.684,307942163.93,315410070.377,20.0,6.01156110941e+12,0.025,0.0315384615385,420,1.553618795e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-380.0,-200.0,100.0,-203.0,-1e+200,263643110.029,2034107.29319,263306245.246,268290226.553,261152469.173,261495872.005,266756576.094,20.0,4.13759248022e+12,0.05,0.0769230769231,422,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-380.0,-200.0,200.0,-203.0,-1e+200,281624772.468,1798770.98787,281155496.482,284584266.904,278107586.817,279181968.098,284548703.086,20.0,3.2355770668e+12,0.05,0.0769230769231,423,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-380.0,-200.0,300.0,-203.0,-1e+200,288069846.282,1665875.93999,288065676.031,290759918.408,285389764.7,285613854.543,290711855.012,20.0,2.77514264744e+12,0.05,0.0769230769231,424,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-380.0,-200.0,400.0,-203.0,-1e+200,293534671.494,1885259.92054,293516486.218,296870084.627,290541871.82,291104812.157,296701209.125,20.0,3.55420496798e+12,0.05,0.0769230769231,425,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-380.0,-200.0,500.0,-203.0,-1e+200,296537229.057,1781826.59432,296200626.578,299636260.326,293394173.223,293747022.994,299268117.825,20.0,3.17490601222e+12,0.05,0.0769230769231,426,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-380.0,-200.0,600.0,-203.0,-1e+200,298330985.908,2191137.88569,298464263.225,302621149.001,293268408.252,295553417.953,301224220.792,20.0,4.8010852341e+12,0.05,0.0769230769231,427,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-380.0,-200.0,700.0,-203.0,-1e+200,299894154.811,1552299.03518,299761866.71,302574601.75,296597874.135,297956596.405,302286594.873,20.0,2.40963229464e+12,0.05,0.0769230769231,428,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-380.0,-200.0,800.0,-203.0,-1e+200,302497535.332,2217660.25102,301988790.948,307062016.117,299194002.533,299365526.798,305270654.077,20.0,4.91801698894e+12,0.05,0.0769230769231,429,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-380.0,-200.0,900.0,-203.0,-1e+200,302670954.077,1993345.71879,302501276.397,306123516.205,300174294.739,300190626.464,306045020.594,20.0,3.97342715461e+12,0.05,0.0769230769231,430,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-380.0,-200.0,1000.0,-203.0,-1e+200,304656681.699,1440905.8373,304470742.2,307570530.484,302566556.045,302619495.755,307296644.72,20.0,2.07620963196e+12,0.05,0.0769230769231,431,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-380.0,-200.0,1100.0,-203.0,-1e+200,305809452.727,1831510.54039,306169693.087,308325685.642,301496353.999,303329332.419,308012381.327,20.0,3.35443085955e+12,0.05,0.0769230769231,432,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-380.0,-200.0,1200.0,-203.0,-1e+200,307321556.134,2079152.17697,307446722.922,310637556.288,303617623.622,304553575.379,310390309.309,20.0,4.322873775e+12,0.05,0.0453846153846,433,4.47139067829e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-360.0,-200.0,0.0,-203.0,-1e+200,245804228.621,1479228.76025,246026961.481,247814734.93,242864606.385,243205210.302,247434958.437,20.0,2.18811772514e+12,0.05,0.0384615384615,436,3.78931413414e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-380.0,-200.0,1218.0,-203.0,-1e+200,306185526.236,1917907.51375,306553770.636,309753217.724,302516118.966,303106493.709,309295446.676,20.0,3.6783692313e+12,0.05,0.0384615384615,434,3.78931413414e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-380.0,-200.0,1300.0,-203.0,-1e+200,306915851.176,2338676.86119,306384328.765,312940201.808,303188956.285,303502283.259,310961156.597,20.0,5.46940946109e+12,0.05,0.0315384615385,435,3.10723759e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-360.0,-200.0,300.0,-203.0,-1e+200,287157062.063,1971695.61636,287072332.55,291705940.143,283489236.638,283960491.691,290705688.024,20.0,3.88758360356e+12,0.05,0.0769230769231,439,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-360.0,-200.0,100.0,-203.0,-1e+200,265337852.637,1381915.31956,265729985.751,267071693.164,262330344.048,262883982.999,267058218.032,20.0,1.90968995043e+12,0.05,0.0769230769231,437,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-360.0,-200.0,200.0,-203.0,-1e+200,279022613.865,1700719.70638,278934069.617,282769289.908,275955960.362,276608394.038,281343723.546,20.0,2.89244751968e+12,0.05,0.0769230769231,438,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-360.0,-200.0,400.0,-203.0,-1e+200,291095348.064,1495168.86994,291180949.608,293474422.604,288080972.035,289314205.923,293275728.7,20.0,2.23552994964e+12,0.05,0.0769230769231,440,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-360.0,-200.0,500.0,-203.0,-1e+200,293212454.324,2136993.87044,293693533.993,297715570.324,289034630.967,290392833.335,295634452.808,20.0,4.56674280228e+12,0.05,0.0769230769231,441,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-360.0,-200.0,700.0,-203.0,-1e+200,296442964.692,1694627.0168,296300470.953,299347980.909,293682253.801,293685198.499,298485040.664,20.0,2.87176072608e+12,0.05,0.0769230769231,443,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-360.0,-200.0,600.0,-203.0,-1e+200,295190003.68,1886487.26549,295538363.67,297896280.668,291243854.034,291509223.458,297429721.245,20.0,3.55883420286e+12,0.05,0.0769230769231,442,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-360.0,-200.0,800.0,-203.0,-1e+200,298185044.051,2673093.54821,298566145.387,304820080.564,293152311.731,293863346.017,302477848.699,20.0,7.14542911746e+12,0.05,0.0769230769231,444,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-360.0,-200.0,900.0,-203.0,-1e+200,299230803.879,1477871.9137,298693920.043,302843278.004,296880323.422,297728311.552,301437739.155,20.0,2.18410539331e+12,0.05,0.0769230769231,445,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-360.0,-200.0,1100.0,-203.0,-1e+200,301079933.341,2259427.17527,301112796.337,306508501.508,297286981.3,298376095.133,305195293.29,20.0,5.10501116035e+12,0.05,0.0769230769231,447,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-360.0,-200.0,1000.0,-203.0,-1e+200,300065355.631,1967978.80415,299887890.518,303252488.071,296644473.537,296888551.179,302764683.048,20.0,3.87294057358e+12,0.05,0.0769230769231,446,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-360.0,-200.0,1200.0,-203.0,-1e+200,302678719.909,1314960.13325,302777136.888,304825824.77,300140627.169,300638135.907,304601639.237,20.0,1.72912015204e+12,0.05,0.0453846153846,448,4.47139067829e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-360.0,-200.0,1218.0,-203.0,-1e+200,302622918.54,1960640.09472,302767535.553,306031816.948,299503221.665,299544161.421,304947939.918,20.0,3.84410958104e+12,0.05,0.0384615384615,449,3.78931413414e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-340.0,-200.0,0.0,-203.0,-1e+200,248216333.814,1710476.69993,248254322.346,251077134.717,245033538.603,245227241.845,250362043.249,20.0,2.92573054102e+12,0.05,0.0384615384615,451,3.78931413414e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-360.0,-200.0,1300.0,-203.0,-1e+200,303216091.886,1724051.31936,303357046.94,307437377.506,299520769.968,300897603.372,305287845.174,20.0,2.97235295178e+12,0.05,0.0315384615385,450,3.10723759e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-340.0,-200.0,100.0,-203.0,-1e+200,266497166.632,1745223.36366,266450461.51,269332067.35,263114184.916,264371951.747,269289954.885,20.0,3.04580458907e+12,0.05,0.0769230769231,452,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-340.0,-200.0,200.0,-203.0,-1e+200,278341184.308,2230600.84802,278454161.952,282878406.877,273772670.524,275510957.223,281583738.94,20.0,4.97558014317e+12,0.05,0.0769230769231,453,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-340.0,-200.0,300.0,-203.0,-1e+200,284529792.469,1473668.20437,284346553.96,287429497.656,282181189.222,282405571.471,286524468.735,20.0,2.17169797657e+12,0.05,0.0769230769231,454,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-340.0,-200.0,400.0,-203.0,-1e+200,287850710.969,1868446.44846,287674703.739,290734150.327,283924365.202,284771051.349,290397338.549,20.0,3.49109213077e+12,0.05,0.0769230769231,455,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-340.0,-200.0,500.0,-203.0,-1e+200,290685033.705,1447124.79806,290568574.723,293482474.035,287738516.124,288839554.964,293265953.147,20.0,2.09417018116e+12,0.05,0.0769230769231,456,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-340.0,-200.0,600.0,-203.0,-1e+200,292171839.65,2060487.4531,292010638.283,295807343.817,288805081.316,289581331.622,295242085.112,20.0,4.24560854439e+12,0.05,0.0769230769231,457,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-340.0,-200.0,700.0,-203.0,-1e+200,293304648.51,2198171.40496,293389343.182,297203945.343,289256231.152,290325950.435,296728390.692,20.0,4.83195752557e+12,0.05,0.0769230769231,458,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-340.0,-200.0,800.0,-203.0,-1e+200,295005724.588,2143579.62318,294334641.465,298942854.914,290801081.063,292659453.504,298205622.526,20.0,4.5949336009e+12,0.05,0.0769230769231,459,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-340.0,-200.0,900.0,-203.0,-1e+200,295043840.571,1936328.5903,294612109.865,300011169.813,292669075.15,292864029.084,298921663.845,20.0,3.74936840961e+12,0.05,0.0769230769231,460,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-340.0,-200.0,1000.0,-203.0,-1e+200,295245861.149,1611772.74406,295451206.367,297780943.918,292382086.846,293178949.382,297334654.285,20.0,2.59781137848e+12,0.05,0.0769230769231,461,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-340.0,-200.0,1100.0,-203.0,-1e+200,296922224.897,1439581.13308,296995621.418,299058035.133,293380868.044,294824177.825,299015776.195,20.0,2.07239383872e+12,0.05,0.0769230769231,462,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-340.0,-200.0,1200.0,-203.0,-1e+200,298389503.926,2176331.50704,297867470.534,302522840.795,294925822.403,295663470.778,301850325.318,20.0,4.73641882852e+12,0.05,0.0453846153846,463,4.47139067829e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-340.0,-200.0,1218.0,-203.0,-1e+200,298591995.135,1915695.48351,297952868.74,303535623.864,296053667.699,296304490.162,302265200.554,20.0,3.66988918554e+12,0.05,0.0384615384615,464,3.78931413414e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-320.0,-200.0,0.0,-203.0,-1e+200,248591971.529,1953425.81654,248440048.808,252751449.949,244236895.048,245869006.084,251333392.821,20.0,3.81587242071e+12,0.05,0.0384615384615,466,3.78931413414e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-340.0,-200.0,1300.0,-203.0,-1e+200,298071738.109,2081660.08205,298431052.755,301439560.096,294300714.724,294741638.151,300766697.105,20.0,4.33330869722e+12,0.05,0.0315384615385,465,3.10723759e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-320.0,-200.0,100.0,-203.0,-1e+200,267045668.906,1683524.51352,266651082.581,270734584.506,262820225.381,265443370.663,269369440.535,20.0,2.83425478762e+12,0.05,0.0769230769231,467,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-320.0,-200.0,200.0,-203.0,-1e+200,277052520.499,1855987.33785,277034150.629,280146316.335,273887775.192,274076215.575,279655891.119,20.0,3.44468899826e+12,0.05,0.0769230769231,468,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-320.0,-200.0,300.0,-203.0,-1e+200,282599442.928,2003415.9227,282280185.89,287118722.409,279749736.77,279941347.756,286031077.882,20.0,4.01367535934e+12,0.05,0.0769230769231,469,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-320.0,-200.0,400.0,-203.0,-1e+200,285832197.265,1740358.9272,285562000.429,289730753.75,283269054.898,283381086.887,288820495.89,20.0,3.02884919548e+12,0.05,0.0769230769231,470,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-320.0,-200.0,500.0,-203.0,-1e+200,286476019.683,1520017.9222,286326348.663,290127780.165,283539069.041,284549453.209,288198007.779,20.0,2.3104544838e+12,0.05,0.0769230769231,471,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-320.0,-200.0,600.0,-203.0,-1e+200,288703831.423,1444125.09302,288873642.041,290915811.427,286077178.878,286386212.248,290476051.961,20.0,2.08549728428e+12,0.05,0.0769230769231,472,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-320.0,-200.0,700.0,-203.0,-1e+200,289287627.617,2092314.97554,289332597.326,293573072.308,285988190.263,286143680.023,292069119.592,20.0,4.37778195687e+12,0.05,0.0769230769231,473,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-320.0,-200.0,800.0,-203.0,-1e+200,290471456.607,1870297.64114,290766451.062,293889829.174,286415049.448,287381839.134,292260011.998,20.0,3.49801326645e+12,0.05,0.0769230769231,474,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-320.0,-200.0,900.0,-203.0,-1e+200,290520652.274,2204151.88548,289578195.662,294702353.542,287779151.353,287970872.11,294574292.024,20.0,4.85828553427e+12,0.05,0.0769230769231,475,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-320.0,-200.0,1000.0,-203.0,-1e+200,291355282.665,1844479.92976,291670670.723,294083929.779,288377640.161,288672953.373,293974959.794,20.0,3.4021062113e+12,0.05,0.0769230769231,476,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-320.0,-200.0,1100.0,-203.0,-1e+200,292142146.265,2281871.50998,292004433.299,296757342.828,288042268.885,288556021.174,295990903.764,20.0,5.20693758805e+12,0.05,0.0769230769231,477,7.57862826828e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-320.0,-200.0,1200.0,-203.0,-1e+200,292932735.246,2294772.30712,292657522.833,297194040.846,289339405.022,289776428.762,295826905.605,20.0,5.26597994155e+12,0.05,0.0453846153846,478,4.47139067829e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-320.0,-200.0,1218.0,-203.0,-1e+200,292841054.147,1890835.15289,293070054.828,295576896.666,289020273.581,289196475.919,295475409.343,20.0,3.57525757539e+12,0.05,0.0384615384615,479,3.78931413414e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-320.0,-200.0,1300.0,-203.0,-1e+200,293567960.494,1869707.5537,293552757.981,296355979.912,290321448.495,290804366.951,296155604.14,20.0,3.49580633636e+12,0.05,0.0315384615385,480,3.10723759e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-300.0,-200.0,0.0,-203.0,-1e+200,250184241.123,1744374.22303,250571573.984,253398323.626,247166891.166,247412453.359,252087425.235,20.0,3.04284142999e+12,0.0375,0.0384615384615,481,2.84198560061e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-300.0,-200.0,100.0,-203.0,-1e+200,269311853.468,1438026.31379,269441514.354,271595815.869,266046327.921,267200672.718,271290996.211,20.0,2.06791967915e+12,0.0375,0.0769230769231,482,5.68397120121e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-300.0,-200.0,300.0,-203.0,-1e+200,278490113.27,2015551.74706,278118852.783,282949618.513,275622501.263,276076963.559,281458521.456,20.0,4.06244884509e+12,0.0375,0.0769230769231,484,5.68397120121e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-300.0,-200.0,200.0,-203.0,-1e+200,276437133.404,1937793.32263,276621830.252,279060072.487,272653579.649,274047824.01,278869198.485,20.0,3.75504296121e+12,0.0375,0.0769230769231,483,5.68397120121e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-300.0,-200.0,500.0,-203.0,-1e+200,283299045.979,1720648.3,283006712.098,285935078.391,280683594.209,280883560.014,285930932.558,20.0,2.9606305723e+12,0.0375,0.0769230769231,486,5.68397120121e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-300.0,-200.0,400.0,-203.0,-1e+200,282106741.558,1303680.81334,281825569.105,284860485.126,279667250.846,280095766.66,283844323.824,20.0,1.69958366306e+12,0.0375,0.0769230769231,485,5.68397120121e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-300.0,-200.0,700.0,-203.0,-1e+200,284709646.582,1739018.94668,284914760.857,287528082.377,281769662.604,281991115.014,287317625.141,20.0,3.0241868969e+12,0.0375,0.0769230769231,488,5.68397120121e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-300.0,-200.0,600.0,-203.0,-1e+200,283982040.646,2066911.11298,283929929.924,287529879.615,280403714.751,280989995.803,287529774.91,20.0,4.27212154898e+12,0.0375,0.0769230769231,487,5.68397120121e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-300.0,-200.0,900.0,-203.0,-1e+200,286623733.35,1734161.216,286774618.182,289331251.34,282637524.26,283527425.818,288769436.672,20.0,3.00731512307e+12,0.0375,0.0769230769231,490,5.68397120121e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-300.0,-200.0,800.0,-203.0,-1e+200,284975696.579,1537776.71041,284793071.853,287856879.906,282054332.097,282526753.652,287808392.078,20.0,2.36475721107e+12,0.0375,0.0769230769231,489,5.68397120121e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-300.0,-200.0,1000.0,-203.0,-1e+200,285663983.479,1768698.12595,285454758.284,289251132.541,282630463.337,283103517.923,288160541.954,20.0,3.12829306075e+12,0.0375,0.0769230769231,491,5.68397120121e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-300.0,-200.0,1100.0,-203.0,-1e+200,285783017.08,1506376.55683,285989910.556,288151556.278,282523831.824,283052399.759,288108511.968,20.0,2.26917033096e+12,0.0375,0.0769230769231,492,5.68397120121e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-300.0,-200.0,1200.0,-203.0,-1e+200,287977983.462,1845003.96612,288548228.612,290863867.38,284763361.815,285049789.078,290232194.671,20.0,3.40403963499e+12,0.0375,0.0453846153846,493,3.35354300872e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-300.0,-200.0,1218.0,-203.0,-1e+200,286667037.649,1937106.37817,286688137.756,290749460.559,283358544.953,283785614.503,290183747.225,20.0,3.75238112033e+12,0.0375,0.0384615384615,494,2.84198560061e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-290.0,-200.0,0.0,-203.0,-1e+200,250799748.866,1629931.57001,250655136.338,255154530.783,248258097.372,248491712.686,253064021.872,20.0,2.65667692291e+12,0.025,0.0384615384615,496,1.89465706707e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-300.0,-200.0,1300.0,-203.0,-1e+200,287993086.67,2237500.21094,287995853.265,291227193.417,283802645.027,283925201.045,290741329.304,20.0,5.00640719395e+12,0.0375,0.0315384615385,495,2.3304281925e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-290.0,-200.0,100.0,-203.0,-1e+200,268570784.149,1830488.0223,268366405.934,271966951.495,264470421.211,265738178.714,270820107.704,20.0,3.35068639979e+12,0.025,0.0769230769231,497,3.78931413414e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-290.0,-200.0,200.0,-203.0,-1e+200,275584653.786,2064763.68793,275586597.103,280398308.046,272324066.806,272396926.198,278422809.248,20.0,4.26324908701e+12,0.025,0.0769230769231,498,3.78931413414e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-290.0,-200.0,300.0,-203.0,-1e+200,278125860.074,2159910.72735,278420987.614,282386571.115,274475352.489,274580746.612,280455054.452,20.0,4.66521435013e+12,0.025,0.0769230769231,499,3.78931413414e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-290.0,-200.0,400.0,-203.0,-1e+200,280441802.87,1956311.69431,280486279.522,284070758.57,277304999.723,277907406.991,283205933.635,20.0,3.82715544529e+12,0.025,0.0769230769231,500,3.78931413414e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-290.0,-200.0,500.0,-203.0,-1e+200,280442532.009,1736378.65875,280383106.233,284367372.53,277976626.958,278054189.431,282748457.397,20.0,3.01501084657e+12,0.025,0.0769230769231,501,3.78931413414e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-290.0,-200.0,600.0,-203.0,-1e+200,281478361.647,1447389.30883,281156068.331,283890600.816,277889212.492,280027380.736,283546799.997,20.0,2.09493581133e+12,0.025,0.0769230769231,502,3.78931413414e-05,9.47328533535e-09,0.0197044334975
203.0,-203.0,-290.0,-200.0,700.0,-203.0,-1e+200,281730058.637,1670496.43712,281802147.366,286253161.539,279150589.585,279708622.822,284529306.666,20.0,2.79055834642e+12,0.025,0.0769230769231,503,3.78931413414e-05,9.47328533535e-09,0.0197044334975
