price_fft_frequency,price_fft_period,price_fft_amplitude,
0.097488584,10.25761124,-545.2876985,545.2876985
0.170776256,5.855614973,544.4441395,544.4441395
0.449885845,2.222786095,-543.3104636,543.3104636
0.310958904,3.215859031,543.1150181,543.1150181
0.261872146,3.818657367,542.1636285,542.1636285
0.026027397,38.42105263,541.8502525,541.8502525
0.252054795,3.967391304,-540.2757554,540.2757554
0.276712329,3.613861386,538.6517455,538.6517455
0.073744292,13.56037152,-538.3365348,538.3365348
0.03413242,29.29765886,-538.1914374,538.1914374
0.326712329,3.060796646,538.0787379,538.0787379
0.261073059,3.830345431,535.5878073,535.5878073
0.044863014,22.29007634,-535.2982167,535.2982167
0.417922374,2.392788856,534.2938048,534.2938048
0.437442922,2.286012526,533.9861155,533.9861155
0.30696347,3.257716623,533.9477787,533.9477787
0.135159817,7.398648649,-533.7847999,533.7847999
0.302968037,3.300678222,533.3003343,533.3003343
0.08630137,11.58730159,532.330224,532.330224
0.405936073,2.46344207,531.3756882,531.3756882
0.107077626,9.33901919,531.0977542,531.0977542
0.371689498,2.69041769,530.5551042,530.5551042
0.481506849,2.076813656,530.2876247,530.2876247
0.173744292,5.755584757,-530.2658526,530.2658526
0.264383562,3.78238342,-529.1687357,529.1687357
0.106164384,9.419354839,528.4027981,528.4027981
0.331621005,3.015490534,-527.8369952,527.8369952
0.351598174,2.844155844,527.6448795,527.6448795
0.127054795,7.870619946,527.4937164,527.4937164
0.289041096,3.45971564,527.4743049,527.4743049
0.294292237,3.397982933,-527.3507866,527.3507866
0.048630137,20.56338028,527.0009481,527.0009481
0.115296804,8.673267327,526.6326225,526.6326225
0.36586758,2.733229329,-526.1555138,526.1555138
0.271232877,3.686868687,524.7244617,524.7244617
0.265525114,3.766122098,-523.517263,523.517263
0.216438356,4.620253165,-523.0251375,523.0251375
0.417351598,2.396061269,-522.9005029,522.9005029
0.430136986,2.324840764,522.0444482,522.0444482
0.058219178,17.17647059,-521.8221541,521.8221541
0.484018265,2.066037736,521.6682777,521.6682777
0.4043379,2.473178995,521.2149849,521.2149849
0.399543379,2.502857143,520.8736575,520.8736575
0.325684932,3.070452156,-520.8288478,520.8288478
0.299200913,3.342235788,-519.2986294,519.2986294
0.397716895,2.51435132,518.4164057,518.4164057
0.364155251,2.746081505,-517.6606627,517.6606627
0.027968037,35.75510204,-517.4549272,517.4549272
0.22956621,4.35604177,516.8792405,516.8792405
0.438812785,2.278876171,-515.7402221,515.7402221
0.125684932,7.95640327,515.2571237,515.2571237
0.346803653,2.883475971,514.4806202,514.4806202
0.485273973,2.060691602,514.4249001,514.4249001
0.187100457,5.344722392,514.2930664,514.2930664
0.310844749,3.217040029,-513.7307614,513.7307614
0.448401826,2.230142566,513.5285627,513.5285627
0.346461187,2.886326194,512.7107657,512.7107657
0.054109589,18.48101266,-511.6995021,511.6995021
0.379452055,2.635379061,510.7894096,510.7894096
0.398972603,2.506437768,510.7011023,510.7011023
0.443150685,2.256568779,510.363305,510.363305
0.322260274,3.103081828,509.8970359,509.8970359
0.016438356,60.83333333,-508.4506018,508.4506018
0.304452055,3.284589426,508.4273721,508.4273721
0.315182648,3.172763491,506.649695,506.649695
0.467465753,2.139194139,-506.3941951,506.3941951
0.367922374,2.717964629,-505.4521745,505.4521745
0.486872146,2.053927315,-505.4491625,505.4491625
0.4706621,2.124666505,505.2932807,505.2932807
0.485159817,2.061176471,504.4985456,504.4985456
0.467579909,2.138671875,-503.9111532,503.9111532
0.307077626,3.256505576,503.2673018,503.2673018
0.293835616,3.403263403,503.1660848,503.1660848
0.394977169,2.531791908,-502.7310639,502.7310639
0.275456621,3.630335682,-502.5855418,502.5855418
0.127283105,7.856502242,502.5333312,502.5333312
0.361187215,2.768647282,502.5296678,502.5296678
0.261986301,3.816993464,-501.7514659,501.7514659
0.23196347,4.311023622,501.6725623,501.6725623
0.456621005,2.19,-501.2886057,501.2886057
0.399086758,2.505720824,501.0545917,501.0545917
0.397488584,2.51579552,500.0874709,500.0874709
0.469063927,2.131905573,499.7874889,499.7874889
0.492694064,2.02965709,499.7506306,499.7506306
0.152625571,6.551982049,-499.202677,499.202677
0.136757991,7.312186978,-499.1624113,499.1624113
0.449429224,2.22504445,-497.846188,497.846188
0.23652968,4.227799228,496.9680042,496.9680042
0.412328767,2.425249169,495.7623271,495.7623271
0.270776256,3.693086003,-495.6763892,495.6763892
0.219520548,4.555382215,-495.3026053,495.3026053
0.282077626,3.545123432,495.2160775,495.2160775
0.258789954,3.864137627,-494.8427357,494.8427357
0.214383562,4.664536741,-493.8136042,493.8136042
0.487328767,2.052002811,493.1118913,493.1118913
0.261757991,3.820322721,492.973545,492.973545
0.281506849,3.552311436,492.5855646,492.5855646
0.07716895,12.95857988,492.5505711,492.5505711
0.066894977,14.94880546,-491.7157294,491.7157294
0.305251142,3.275991025,491.4495834,491.4495834
0.38390411,2.604817128,-491.4486423,491.4486423
0.171004566,5.847797063,-490.5150834,490.5150834
0.189155251,5.286662643,490.3534519,490.3534519
0.3,3.333333333,490.1944434,490.1944434
0.033219178,30.10309278,489.8068478,489.8068478
0.43847032,2.280656079,489.0593663,489.0593663
0.437100457,2.287803604,-487.6790166,487.6790166
0.447146119,2.236405412,-486.451121,486.451121
0.349657534,2.859941234,486.343334,486.343334
0.074771689,13.3740458,486.1573217,486.1573217
0.29543379,3.384853168,-485.3637156,485.3637156
0.457305936,2.18671992,-484.6730525,484.6730525
0.177511416,5.633440514,483.7194705,483.7194705
0.476940639,2.096696984,-483.4447208,483.4447208
0.051255708,19.51002227,-482.9898813,482.9898813
0.330707763,3.023817742,482.8882817,482.8882817
0.46347032,2.157635468,481.7029431,481.7029431
0.02739726,36.5,481.1344555,481.1344555
0.079908676,12.51428571,480.1917396,480.1917396
0.315639269,3.168173599,-480.1255148,480.1255148
0.217579909,4.596012592,479.3276743,479.3276743
0.349086758,2.864617397,479.2394329,479.2394329
0.06152968,16.25231911,479.1550042,479.1550042
0.187442922,5.334957369,478.9640394,478.9640394
0.143721461,6.957903098,478.6206759,478.6206759
0.260045662,3.84547849,478.4464846,478.4464846
0.0543379,18.40336134,478.4267332,478.4267332
0.401712329,2.489343564,478.3990883,478.3990883
0.241894977,4.134025484,477.7586494,477.7586494
0.467351598,2.139716659,475.3008967,475.3008967
0.198515982,5.037377803,475.0002739,475.0002739
0.21347032,4.684491979,474.381216,474.381216
0.359474886,2.781835503,-473.9575328,473.9575328
0.026712329,37.43589744,-473.9512244,473.9512244
0.336872146,2.968485259,-473.7991413,473.7991413
0.316210046,3.162454874,-473.4447205,473.4447205
0.413584475,2.41788573,-472.095366,472.095366
0.335730594,2.978578715,471.705108,471.705108
0.267123288,3.743589744,471.2496585,471.2496585
0.383789954,2.60559191,470.5631186,470.5631186
0.150114155,6.661596958,470.3042893,470.3042893
0.162785388,6.143057504,-470.2060525,470.2060525
0.144748858,6.90851735,469.856755,469.856755
0.215410959,4.642289348,-469.5752271,469.5752271
0.120547945,8.295454545,469.5013888,469.5013888
0.444863014,2.247882987,-468.9586036,468.9586036
0.151141553,6.616314199,-468.6607476,468.6607476
0.496803653,2.012867647,467.3168103,467.3168103
0.201027397,4.974446337,-467.2746523,467.2746523
0.355593607,2.812199037,-467.0068659,467.0068659
0.255479452,3.914209115,-466.8411599,466.8411599
0.073401826,13.62363919,465.200028,465.200028
0.405593607,2.465522094,464.8523286,464.8523286
0.479109589,2.087205147,-464.3799688,464.3799688
0.088127854,11.34715026,463.4510927,463.4510927
0.41826484,2.390829694,463.3221288,463.3221288
0.315068493,3.173913043,-463.0974556,463.0974556
0.447488584,2.234693878,-461.3417914,461.3417914
0.494520548,2.022160665,-460.6760696,460.6760696
0.476369863,2.099209202,460.1035789,460.1035789
0.240296804,4.16152019,459.5914716,459.5914716
0.267922374,3.732424372,459.3144641,459.3144641
0.053424658,18.71794872,-457.2258398,457.2258398
0.229223744,4.362549801,457.1362288,457.1362288
0.458447489,2.1812749,456.7332333,456.7332333
0.092808219,10.77490775,456.6227402,456.6227402
0.244863014,4.083916084,455.9748586,455.9748586
0.103995434,9.615806806,-454.7732521,454.7732521
0.452968037,2.20766129,453.0592336,453.0592336
0.260273973,3.842105263,452.980704,452.980704
0.3293379,3.036395147,-452.8378415,452.8378415
0.079680365,12.55014327,-452.1618998,452.1618998
0.321232877,3.113006397,451.7174334,451.7174334
0.451027397,2.217160213,451.6622615,451.6622615
0.153196347,6.52757079,450.8477848,450.8477848
0.472945205,2.114409848,-450.5457712,450.5457712
0.393150685,2.543554007,449.9044111,449.9044111
0.415182648,2.408578499,-449.3961334,449.3961334
0.156278539,6.398831264,447.6280342,447.6280342
0.357876712,2.794258373,-447.0636186,447.0636186
0.430936073,2.320529801,-447.0309193,447.0309193
0.078424658,12.7510917,446.7710648,446.7710648
0.369634703,2.705373687,446.3308961,446.3308961
0.279223744,3.581357318,445.4890445,445.4890445
0.328538813,3.043780403,-443.6854253,443.6854253
0.067123288,14.89795918,-443.552973,443.552973
0.109817352,9.106029106,443.2339931,443.2339931
0.448059361,2.231847134,443.1225723,443.1225723
0.191780822,5.214285714,440.3896268,440.3896268
0.315525114,3.169319826,439.9846513,439.9846513
0.463242009,2.158698866,439.6903755,439.6903755
0.106849315,9.358974359,-437.8138154,437.8138154
0.184589041,5.417439703,-437.2023712,437.2023712
0.061643836,16.22222222,436.9567366,436.9567366
0.065525114,15.26132404,436.9211824,436.9211824
0.428538813,2.333510922,436.2120002,436.2120002
0.49760274,2.009635237,436.1761553,436.1761553
0.191552511,5.220500596,-436.1321989,436.1321989
0.3206621,3.118547526,435.2148756,435.2148756
0.48173516,2.075829384,434.6756694,434.6756694
0.434360731,2.302233903,-433.0425624,433.0425624
0.460730594,2.170465808,-432.5897107,432.5897107
0.480022831,2.083234245,432.5445213,432.5445213
0.422146119,2.368848026,-431.9672869,431.9672869
0.232534247,4.300441826,431.4535667,431.4535667
0.403652968,2.477375566,430.8921404,430.8921404
0.28869863,3.463819692,-430.6732155,430.6732155
0.470890411,2.123636364,430.555255,430.555255
0.037785388,26.4652568,430.0797865,430.0797865
0.174543379,5.729234794,-429.8794203,429.8794203
0.388356164,2.574955908,-429.1943879,429.1943879
0.469406393,2.130350195,428.9770642,428.9770642
0.350456621,2.853420195,428.7013603,428.7013603
0.153310502,6.52271035,428.2226251,428.2226251
0.196347032,5.093023256,-428.0213336,428.0213336
0.411757991,2.428611034,-426.755044,426.755044
0.498744292,2.005035477,426.5321262,426.5321262
0.38173516,2.619617225,-426.2021912,426.2021912
0.164497717,6.079111728,-426.0663388,426.0663388
0.051141553,19.55357143,-424.330647,424.330647
0.372716895,2.683001531,-422.8780441,422.8780441
0.473401826,2.112370388,-422.7168394,422.7168394
0.373744292,2.675626145,422.690855,422.690855
0.480251142,2.082243879,-422.5131936,422.5131936
0.359018265,2.785373609,-422.4110467,422.4110467
0.467123288,2.140762463,-421.9643726,421.9643726
0.471575342,2.120551924,420.8348484,420.8348484
0.28413242,3.519485737,419.5491913,419.5491913
0.209589041,4.77124183,-419.337927,419.337927
0.405479452,2.466216216,419.0081974,419.0081974
0.072488584,13.79527559,-418.9844441,418.9844441
0.132648402,7.538726334,-418.2591737,418.2591737
0.42739726,2.33974359,-417.5504935,417.5504935
0.44783105,2.23298496,-415.1178669,415.1178669
0.089611872,11.15923567,414.6057119,414.6057119
0.125342466,7.978142077,-413.6086077,413.6086077
0.410844749,2.434009447,413.0649133,413.0649133
0.290068493,3.447461629,-411.7964175,411.7964175
0.18390411,5.437616387,411.3980103,411.3980103
0.383105023,2.610250298,411.3818478,411.3818478
0.348059361,2.873073139,-411.1951317,411.1951317
0.445319635,2.245578057,410.2536121,410.2536121
0.383219178,2.609472744,410.0746858,410.0746858
0.065753425,15.20833333,409.7226779,409.7226779
0.394063927,2.537659328,409.7135916,409.7135916
0.146118721,6.84375,-409.0960527,409.0960527
0.32956621,3.034291652,408.1263137,408.1263137
0.469178082,2.131386861,407.9186536,407.9186536
0.448858447,2.227873856,405.824498,405.824498
0.206392694,4.845132743,405.7977826,405.7977826
0.347488584,2.877792378,-404.2639564,404.2639564
0.334589041,2.988741044,-404.1811618,404.1811618
0.062557078,15.98540146,403.6211966,403.6211966
0.348744292,2.867430442,-403.5740226,403.5740226
0.160958904,6.212765957,402.424683,402.424683
0.010502283,95.2173913,402.3433024,402.3433024
0.349429224,2.861809866,-402.2463835,402.2463835
0.37283105,2.682180037,-401.9827837,401.9827837
0.277625571,3.601973684,401.4269621,401.4269621
0.184360731,5.424148607,401.041697,401.041697
0.483219178,2.069454288,-399.543466,399.543466
0.052625571,19.0021692,-399.3321788,399.3321788
0.418949772,2.386920981,398.8187121,398.8187121
0.386986301,2.584070796,397.7717278,397.7717278
0.139497717,7.168576105,-397.5674168,397.5674168
0.109018265,9.172774869,-395.9667193,395.9667193
0.138356164,7.227722772,-394.8299831,394.8299831
0.151826484,6.586466165,394.7139377,394.7139377
0.404223744,2.473877436,-394.5179654,394.5179654
0.301598174,3.315669947,-392.6948978,392.6948978
0.46803653,2.136585366,392.6510654,392.6510654
0.284703196,3.512429832,-391.8079692,391.8079692
0.409018265,2.444878593,391.8064482,391.8064482
0.320890411,3.116328709,-391.0068938,391.0068938
0.03869863,25.84070796,390.6860739,390.6860739
0.379908676,2.632211538,390.1819481,390.1819481
0.250114155,3.99817435,390.1566103,390.1566103
0.43652968,2.290794979,-390.0571178,390.0571178
0.246347032,4.05931418,-389.868717,389.868717
0.139155251,7.186218212,388.2721789,388.2721789
0.364840183,2.740926158,388.0542275,388.0542275
0.071004566,14.08360129,-387.9181742,387.9181742
0.124429224,8.036697248,387.7779134,387.7779134
0.183789954,5.440993789,-387.5639586,387.5639586
0.06369863,15.69892473,386.8238055,386.8238055
0.403995434,2.475275502,385.5422255,385.5422255
0.460616438,2.171003717,384.8566143,384.8566143
0.023744292,42.11538462,384.132589,384.132589
0.163127854,6.130160952,383.7834416,383.7834416
0.302283105,3.3081571,-383.3035605,383.3035605
0.098515982,10.15063731,382.5296203,382.5296203
0.498287671,2.006872852,-381.8877015,381.8877015
0.389840183,2.565153734,-381.5690459,381.5690459
0.337785388,2.960459615,-381.3968421,381.3968421
0.406506849,2.459983151,378.2496986,378.2496986
0.37739726,2.649727768,-377.1952582,377.1952582
0.358789954,2.787146039,-376.5911859,376.5911859
0.370890411,2.69621422,375.7970377,375.7970377
0.453196347,2.206549118,-374.8618911,374.8618911
0.421803653,2.370771313,-374.6296467,374.6296467
0.060273973,16.59090909,374.4625841,374.4625841
0.384703196,2.599406528,-373.7076802,373.7076802
0.2543379,3.931777379,373.6004742,373.6004742
0.100570776,9.943246311,373.4773799,373.4773799
0.420890411,2.375915378,373.3615323,373.3615323
0.045776256,21.84538653,-371.639094,371.639094
0.341438356,2.928786359,370.5771504,370.5771504
0.235730594,4.242130751,-370.5268853,370.5268853
0.447945205,2.232415902,370.0847975,370.0847975
0.121917808,8.202247191,369.5431794,369.5431794
0.313812785,3.186613314,-369.3210357,369.3210357
0.451826484,2.21323901,368.0968339,368.0968339
0.136872146,7.306088407,367.7150735,367.7150735
0.406278539,2.461365552,-367.6533973,367.6533973
0.454223744,2.20155818,-367.4850616,367.4850616
0.483561644,2.067988669,-366.5679728,366.5679728
0.391552511,2.55393586,366.2701248,366.2701248
0.223287671,4.478527607,-363.0026302,363.0026302
0.313584475,3.188933382,-362.5623773,362.5623773
0.224200913,4.460285132,-360.3755861,360.3755861
0.146461187,6.827747467,359.269406,359.269406
0.056278539,17.76876268,-356.8614378,356.8614378
0.446347032,2.240409207,-355.4064721,355.4064721
0.37260274,2.683823529,-354.5300193,354.5300193
0.455251142,2.196589769,354.4296852,354.4296852
0.325913242,3.068301226,353.5031043,353.5031043
0.194178082,5.149911817,353.3996632,353.3996632
0.259474886,3.853937528,-352.5670527,352.5670527
0.447260274,2.235834609,-351.9375224,351.9375224
0.387328767,2.58178603,-351.1375558,351.1375558
0.319634703,3.128571429,-351.1369215,351.1369215
0.321803653,3.107484924,350.8512676,350.8512676
0.032762557,30.52264808,350.6130643,350.6130643
0.055022831,18.17427386,350.1307323,350.1307323
0.478995434,2.087702574,349.9848329,349.9848329
0.13196347,7.577854671,-349.8565964,349.8565964
0.476484018,2.098706277,349.8477006,349.8477006
0.309246575,3.233665559,-349.8338172,349.8338172
0.474086758,2.109318565,-349.7631824,349.7631824
0.011415525,87.6,348.8227643,348.8227643
0.21826484,4.581589958,348.6020204,348.6020204
0.24086758,4.151658768,-348.0674731,348.0674731
0.064611872,15.4770318,-346.7898468,346.7898468
0.247031963,4.04805915,-346.5585419,346.5585419
0.497488584,2.010096374,345.7858544,345.7858544
0.360502283,2.773907536,345.3070948,345.3070948
0.382648402,2.613365155,344.3100407,344.3100407
0.024885845,40.18348624,-344.0422752,344.0422752
0.296689498,3.370527126,343.7692119,343.7692119
0.342465753,2.92,-343.0758265,343.0758265
0.23847032,4.193393968,-343.0651271,343.0651271
0.147031963,6.801242236,341.6650821,341.6650821
0.496118721,2.015646572,340.5538685,340.5538685
0.333333333,3,340.005,340.005
0.460273973,2.172619048,-339.0730174,339.0730174
0.019520548,51.22807018,338.3049564,338.3049564
0.494634703,2.021693976,337.8574094,337.8574094
0.102283105,9.776785714,337.6790931,337.6790931
0.472146119,2.117988395,337.4611531,337.4611531
0.217465753,4.598425197,337.4349777,337.4349777
0.411872146,2.427937916,336.4920357,336.4920357
0.058789954,17.00970874,-334.8505684,334.8505684
0.021232877,47.09677419,333.9761077,333.9761077
0.233447489,4.283618582,-333.7330262,333.7330262
0.19303653,5.180366647,-333.3372468,333.3372468
0.228310502,4.38,-332.444008,332.444008
0.280365297,3.566775244,-331.9100595,331.9100595
0.097716895,10.23364486,331.8686391,331.8686391
0.224657534,4.451219512,331.3767583,331.3767583
0.442351598,2.260645161,-330.9346858,330.9346858
0.315981735,3.164739884,-330.5634185,330.5634185
0.378767123,2.640144665,-330.4344518,330.4344518
0.205707763,4.861265261,330.1034864,330.1034864
0.256621005,3.896797153,329.9781948,329.9781948
0.150799087,6.631339894,329.5400537,329.5400537
0.117465753,8.513119534,328.5649234,328.5649234
0.202625571,4.935211268,325.2155881,325.2155881
0.273401826,3.657620042,-324.0693661,324.0693661
0.207648402,4.815832875,-323.650956,323.650956
0.324771689,3.079086116,323.5929455,323.5929455
0.287442922,3.478951549,323.2191566,323.2191566
0.3793379,2.636172134,323.0267512,323.0267512
0.467009132,2.141285749,321.2920768,321.2920768
0.130936073,7.637314734,-320.5875707,320.5875707
0.112442922,8.893401015,320.5384077,320.5384077
0.429794521,2.326693227,-320.428493,320.428493
0.264726027,3.777490298,320.1967373,320.1967373
0.448744292,2.2284406,-318.0631378,318.0631378
0.034360731,29.10299003,-317.5025761,317.5025761
0.226484018,4.415322581,-317.4277739,317.4277739
0.46826484,2.135543637,-316.868304,316.868304
0.467808219,2.137628111,316.1553742,316.1553742
0.498059361,2.007792803,-314.9020851,314.9020851
0.305936073,3.268656716,-314.7963131,314.7963131
0.23390411,4.275256223,-313.992544,313.992544
0.248972603,4.01650619,-313.884077,313.884077
0.418607306,2.388873739,313.0897628,313.0897628
0.24109589,4.147727273,311.7823317,311.7823317
0.230365297,4.340931615,-311.0582689,311.0582689
0.146347032,6.833073323,310.9003957,310.9003957
0.201826484,4.954751131,310.2453371,310.2453371
0.429680365,2.327311371,308.7498825,308.7498825
0.246118721,4.063079777,308.5003573,308.5003573
0.456278539,2.191643733,-307.8592431,307.8592431
0.130136986,7.684210526,-307.6574691,307.6574691
0.242351598,4.126236458,-306.8836198,306.8836198
0.093150685,10.73529412,-306.3209416,306.3209416
0.193949772,5.155974102,-306.2116179,306.2116179
0.357762557,2.795149968,305.6477126,305.6477126
0.192808219,5.186500888,-304.3928194,304.3928194
0.470205479,2.126729789,-303.7663397,303.7663397
0.051826484,19.29515419,-303.3511156,303.3511156
0.239611872,4.173415912,303.2841707,303.2841707
0.40673516,2.458602301,302.8844397,302.8844397
0.330136986,3.029045643,-302.4578514,302.4578514
0.495776256,2.017038913,-302.0256129,302.0256129
0.081506849,12.26890756,-301.363332,301.363332
0.407876712,2.451721243,-300.7261107,300.7261107
0.464041096,2.15498155,299.7646145,299.7646145
0.404452055,2.472480948,299.5468923,299.5468923
0.269292237,3.713437897,299.439504,299.439504
0.490981735,2.036735643,-299.1777388,299.1777388
0.288013699,3.472057075,298.7419894,298.7419894
0.446118721,2.241555783,298.0966675,298.0966675
0.396461187,2.522315001,297.1402193,297.1402193
0.214726027,4.657097289,295.3900243,295.3900243
0.135502283,7.379949452,294.5930533,294.5930533
0.496347032,2.014719411,293.9979465,293.9979465
0.46130137,2.167780252,-293.5786203,293.5786203
0.160045662,6.248216833,293.5296582,293.5296582
0.432420091,2.312565998,292.9537022,292.9537022
0.442694064,2.258896338,292.7135357,292.7135357
0.423401826,2.361822594,-292.6907895,292.6907895
0.369863014,2.703703704,-289.7984158,289.7984158
0.108675799,9.201680672,-289.6862969,289.6862969
0.476826484,2.097198947,-288.9479178,288.9479178
0.323515982,3.091037403,-288.9405471,288.9405471
0.434817352,2.299816225,288.0784697,288.0784697
0.434018265,2.3040505,287.2649195,287.2649195
0.469863014,2.128279883,-287.2393581,287.2393581
0.174771689,5.72175049,286.5864173,286.5864173
0.069178082,14.45544554,-286.3927269,286.3927269
0.329223744,3.037447989,286.3167024,286.3167024
0.231278539,4.323790721,-286.0319039,286.0319039
0.497031963,2.011943041,284.7923936,284.7923936
0.460502283,2.171541894,284.6051848,284.6051848
0.463013699,2.159763314,-284.5071577,284.5071577
0.272260274,3.672955975,-283.6301948,283.6301948
0.466438356,2.143906021,-283.0176069,283.0176069
0.351141553,2.847854356,-282.6916964,282.6916964
0.292694064,3.416536661,-279.774347,279.774347
0.437557078,2.285416123,279.3576039,279.3576039
0.482420091,2.072882158,279.1057015,279.1057015
0.403310502,2.479479196,-277.1133283,277.1133283
0.382762557,2.612585744,-275.7321968,275.7321968
0.133447489,7.49358426,275.626804,275.626804
0.437671233,2.284820031,275.1011346,275.1011346
0.151712329,6.591422122,273.9606944,273.9606944
0.113812785,8.786359077,-272.4366337,272.4366337
0.440410959,2.270606532,272.2120568,272.2120568
0.338356164,2.955465587,272.145954,272.145954
0.335616438,2.979591837,271.72813,271.72813
0.28630137,3.492822967,270.7764503,270.7764503
0.365296804,2.7375,-270.0202836,270.0202836
0.113242009,8.830645161,266.5563753,266.5563753
0.266438356,3.753213368,-265.4334268,265.4334268
0.398059361,2.512188127,265.1349886,265.1349886
0.263356164,3.797139142,-265.0623345,265.0623345
0.173287671,5.770750988,264.2605679,264.2605679
0.18196347,5.495608532,-263.8257469,263.8257469
0.139041096,7.192118227,-262.8145209,262.8145209
0.394406393,2.535455861,262.3654727,262.3654727
0.197260274,5.069444444,-262.1517441,262.1517441
0.188127854,5.315533981,-261.5858418,261.5858418
0.191438356,5.223613596,261.4703353,261.4703353
0.41130137,2.431307244,-260.9153036,260.9153036
0.425913242,2.347896006,-260.8356951,260.8356951
0.407762557,2.452407615,260.8261399,260.8261399
0.467237443,2.140239433,260.4330745,260.4330745
0.405821918,2.464135021,259.6750525,259.6750525
0.278310502,3.593109106,259.498281,259.498281
0.382305936,2.615706181,259.2685576,259.2685576
0.361415525,2.766898294,-258.6823457,258.6823457
0.441666667,2.264150943,258.462553,258.462553
0.061872146,16.16236162,257.7843198,257.7843198
0.126598174,7.899008115,257.2588607,257.2588607
0.090296804,11.07458913,-257.1041696,257.1041696
0.464611872,2.152334152,256.5976983,256.5976983
0.240639269,4.155597723,255.0238661,255.0238661
0.169634703,5.895020188,253.8327626,253.8327626
0.266666667,3.75,253.2812702,253.2812702
0.417465753,2.395406071,252.3439157,252.3439157
0.144977169,6.897637795,251.6922312,251.6922312
0.23869863,4.18938307,-251.518897,251.518897
0.339269406,2.947510094,-251.5152675,251.5152675
0.066324201,15.07745267,249.8387893,249.8387893
0.192009132,5.208085612,-249.7292627,249.7292627
0.175342466,5.703125,249.4197786,249.4197786
0.285502283,3.50259896,249.3435559,249.3435559
0.431506849,2.317460317,247.7271573,247.7271573
0.171917808,5.816733068,246.1850176,246.1850176
0.404794521,2.470389171,-245.7054893,245.7054893
0.126940639,7.877697842,-245.240879,245.240879
0.39109589,2.556917688,245.026701,245.026701
0.209474886,4.773841962,245.0153816,245.0153816
0.364611872,2.742642455,-244.2274463,244.2274463
0.443949772,2.252507071,-243.6314651,243.6314651
0.249771689,4.003656307,243.4102017,243.4102017
0.048401826,20.66037736,-243.3851176,243.3851176
0.182648402,5.475,-240.5048318,240.5048318
0.263242009,3.798785776,239.3799241,239.3799241
0.473630137,2.111352133,-239.0516171,239.0516171
0.422488584,2.366927857,238.6744554,238.6744554
0.010730594,93.19148936,238.4466451,238.4466451
0.360159817,2.776545166,-238.1179211,238.1179211
0.426484018,2.344753747,238.009753,238.009753
0.417808219,2.393442623,-236.0841134,236.0841134
0.329680365,3.033240997,235.8580249,235.8580249
0.42956621,2.327929843,-235.8080854,235.8080854
0.206164384,4.850498339,235.6618443,235.6618443
0.485616438,2.059238364,235.1467123,235.1467123
0.356621005,2.804097311,235.0001889,235.0001889
0.462899543,2.160295931,-234.9840242,234.9840242
0.302739726,3.303167421,-234.1553601,234.1553601
0.202968037,4.926884139,-233.1709643,233.1709643
0.252853881,3.954853273,-232.7994411,232.7994411
0.302511416,3.305660377,-231.6493548,231.6493548
0.347146119,2.880631371,-229.6683603,229.6683603
0.491210046,2.035788984,229.2309233,229.2309233
0.311187215,3.213499633,229.0830447,229.0830447
0.068949772,14.50331126,228.7448381,228.7448381
0.236415525,4.229840657,228.2657062,228.2657062
0.491552511,2.034370646,-227.75546,227.75546
0.332191781,3.010309278,227.7135487,227.7135487
0.360958904,2.770398482,227.6665887,227.6665887
0.487671233,2.050561798,227.4431174,227.4431174
0.069748858,14.33715221,227.4188992,227.4188992
0.230936073,4.330202669,227.3202917,227.3202917
0.328082192,3.048016701,227.2202775,227.2202775
0.111415525,8.975409836,-226.5073566,226.5073566
0.293493151,3.407234539,-225.4581339,225.4581339
0.009931507,100.6896552,-225.1306142,225.1306142
0.279794521,3.574051408,222.3291601,222.3291601
0.490639269,2.038157282,-221.9273754,221.9273754
0.253538813,3.944169293,-221.4926584,221.4926584
0.387100457,2.583308758,-220.691577,220.691577
0.263013699,3.802083333,220.6531659,220.6531659
0.158105023,6.324909747,-220.6466551,220.6466551
0.081849315,12.21757322,218.8347635,218.8347635
0.147374429,6.785437645,-218.4799705,218.4799705
0.442808219,2.258313998,216.4546286,216.4546286
0.42716895,2.340994121,-215.6879881,215.6879881
0.309474886,3.23127997,-214.8107207,214.8107207
0.409703196,2.440791307,214.7050634,214.7050634
0.272716895,3.666806195,213.4832417,213.4832417
0.06609589,15.12953368,-213.0319984,213.0319984
0.365068493,2.739212008,-213.0260067,213.0260067
0.364383562,2.744360902,-212.2110381,212.2110381
0.15696347,6.370909091,211.2846538,211.2846538
0.285730594,3.49980024,-210.1629872,210.1629872
0.107762557,9.279661017,-209.8632896,209.8632896
0.283333333,3.529411765,-209.2928257,209.2928257
0.13847032,7.221764221,208.9935366,208.9935366
0.077625571,12.88235294,-208.9720803,208.9720803
0.305365297,3.274766355,-208.7998817,208.7998817
0.325799087,3.069376314,208.7480449,208.7480449
0.21609589,4.627575277,-207.9953593,207.9953593
0.260958904,3.832020997,207.7367206,207.7367206
0.332534247,3.007209063,-206.6062953,206.6062953
0.4456621,2.243852459,205.5866081,205.5866081
0.340639269,2.935656836,205.2779533,205.2779533
0.471803653,2.119525768,-204.6667987,204.6667987
0.150228311,6.656534954,-204.6397807,204.6397807
0.475114155,2.104757328,204.4979183,204.4979183
0.428424658,2.334132694,203.0438392,203.0438392
0.301027397,3.321956769,202.9975754,202.9975754
