SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-NewBOP_capacity,PointProbability,ProbabilityWeight-Charger_capacity,ProbabilityWeight-TES_capacity,ProbabilityWeight
203.0,-203.0,-290.0,-203.0,1100.0,-203.0,-1e+200,294660010.814,2164820.1191,295829916.866,296897589.409,290661077.141,291491578.135,296652718.129,7.0,4.68644614808e+12,102,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-290.0,-203.0,1200.0,-203.0,-1e+200,295692147.711,2205449.8384,296123897.139,297895296.356,292524100.438,292817777.119,297868194.276,6.0,4.86400898971e+12,103,0.025,9.47328533535e-09,0.00738916256158,0.0453846153846,8.38385752179e-06
203.0,-203.0,-290.0,-203.0,1218.0,-203.0,-1e+200,296537638.992,1873380.39815,297163886.292,298857967.613,293192002.51,293649055.261,298716028.817,11.0,3.50955411617e+12,104,0.025,9.47328533535e-09,0.00738916256158,0.0384615384615,7.10496400152e-06
203.0,-203.0,-280.0,-203.0,0.0,-203.0,-1e+200,251133762.94,1410411.16082,251545258.516,252984532.948,248482785.605,248986170.414,252802865.721,20.0,1.98925964255e+12,106,0.025,9.47328533535e-09,0.00738916256158,0.0384615384615,7.10496400152e-06
203.0,-203.0,-290.0,-203.0,1300.0,-203.0,-1e+200,298839820.568,2650706.02139,298439822.118,302111563.081,295607281.875,295799475.048,302107257.824,7.0,7.02624241184e+12,105,0.025,9.47328533535e-09,0.00738916256158,0.0315384615385,5.82607048124e-06
203.0,-203.0,-280.0,-203.0,100.0,-203.0,-1e+200,268556642.817,1810957.4373,268005398.48,273171097.826,266326983.6,266651958.093,271597502.648,19.0,3.27956683969e+12,107,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-280.0,-203.0,200.0,-203.0,-1e+200,275708111.296,2277816.02986,274911643.908,278492249.762,272892255.741,273081095.598,278413781.835,8.0,5.18844586591e+12,108,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-280.0,-203.0,300.0,-203.0,-1e+200,278985315.442,1147915.39477,278630407.216,280650493.785,278029953.552,278106742.446,280360759.955,4.0,1.31770975355e+12,109,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-280.0,-203.0,400.0,-203.0,-1e+200,278449745.869,414100.994785,278449745.869,278742559.491,278156932.248,278186213.61,278713278.129,2.0,171479633882.0,110,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-280.0,-203.0,500.0,-203.0,-1e+200,281760540.716,1887551.18123,282317843.017,283413992.644,278632808.677,279208364.698,283316688.208,5.0,3.56284946175e+12,111,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-280.0,-203.0,600.0,-203.0,-1e+200,284299699.727,1831009.69658,285057979.617,285498344.323,281584495.352,282072190.794,285465616.815,4.0,3.35259650896e+12,112,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-280.0,-203.0,800.0,-203.0,-1e+200,288934605.885,1254194.89974,289387664.91,290029095.901,286718734.044,287100175.779,289981815.567,6.0,1.57300484653e+12,114,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-280.0,-203.0,700.0,-203.0,-1e+200,286317769.662,2104232.50002,285465417.109,289570521.131,284314279.016,284439514.915,289246831.096,6.0,4.42779441414e+12,113,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-280.0,-203.0,900.0,-203.0,-1e+200,289402021.704,1667050.4481,288564300.767,291498518.726,287950196.333,287980842.26,291377548.326,5.0,2.77905719652e+12,115,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-280.0,-203.0,1000.0,-203.0,-1e+200,288768329.799,1238469.05366,288653031.663,290304102.445,287463153.424,287565685.19,290132391.798,4.0,1.53380559688e+12,116,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-280.0,-203.0,1100.0,-203.0,-1e+200,292075431.425,3088250.08772,292962750.518,294986170.581,287849926.297,288069353.962,294980466.356,6.0,9.53728860428e+12,117,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-280.0,-203.0,1200.0,-203.0,-1e+200,291187080.822,2079354.01136,290881737.25,293979236.484,288810915.693,289001105.834,293683718.844,5.0,4.32371310454e+12,118,0.025,9.47328533535e-09,0.00738916256158,0.0453846153846,8.38385752179e-06
203.0,-203.0,-280.0,-203.0,1218.0,-203.0,-1e+200,292928858.241,1839832.93156,291912392.873,295156440.202,290577353.61,290927038.476,295061322.926,7.0,3.38498521606e+12,119,0.025,9.47328533535e-09,0.00738916256158,0.0384615384615,7.10496400152e-06
203.0,-203.0,-270.0,-203.0,0.0,-203.0,-1e+200,252468859.763,1714658.582,252723436.797,255146305.59,249675454.449,249856312.001,254792922.584,20.0,2.94005405284e+12,121,0.025,9.47328533535e-09,0.00738916256158,0.0384615384615,7.10496400152e-06
203.0,-203.0,-280.0,-203.0,1300.0,-203.0,-1e+200,293814735.192,2145301.5833,293205044.024,297762675.479,291431103.17,291812448.195,296904021.907,6.0,4.60231888329e+12,120,0.025,9.47328533535e-09,0.00738916256158,0.0315384615385,5.82607048124e-06
203.0,-203.0,-270.0,-203.0,100.0,-203.0,-1e+200,268388845.345,1386259.94299,268640697.548,271361902.76,265966958.356,266859894.369,270782399.878,19.0,1.92171662955e+12,122,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-270.0,-203.0,200.0,-203.0,-1e+200,273451166.391,2249496.18939,272606787.128,276742899.775,271848191.533,271899257.41,276185206.34,4.0,5.06023310609e+12,123,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-270.0,-203.0,300.0,-203.0,-1e+200,275619866.33,503841.844121,275619866.33,275976136.314,275263596.345,275299223.343,275940509.316,2.0,253856603887.0,124,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-270.0,-203.0,400.0,-203.0,-1e+200,278697911.378,2966518.59204,279206948.764,281960676.152,273831800.064,274895279.5,281436727.854,5.0,8.80023255692e+12,125,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-270.0,-203.0,500.0,-203.0,-1e+200,281702249.198,767097.901095,281589309.282,282634695.15,280995683.075,281020112.377,282542501.899,4.0,588439189864.0,126,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-270.0,-203.0,700.0,-203.0,-1e+200,281517169.423,574872.635818,281707630.759,282053762.982,280725631.435,280767427.041,282044208.923,6.0,330478547413.0,128,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-270.0,-203.0,600.0,-203.0,-1e+200,284119908.379,1152743.77662,284474751.111,285618425.009,282593963.12,282760420.34,285391970.694,5.0,1.32881821453e+12,127,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-270.0,-203.0,800.0,-203.0,-1e+200,281813883.456,2040047.69413,282532804.586,283397142.351,279511703.431,279813813.546,283310708.574,3.0,4.16179459435e+12,129,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-270.0,-203.0,900.0,-203.0,-1e+200,286850716.315,1492695.40191,286966962.293,288695062.788,284781218.424,284972410.5,288558323.433,6.0,2.22813956288e+12,130,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-270.0,-203.0,1000.0,-203.0,-1e+200,287466886.895,1901952.30198,287499137.197,289434167.156,284619753.754,285067393.97,289332018.032,5.0,3.617422559e+12,131,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-270.0,-203.0,1100.0,-203.0,-1e+200,288297826.318,1748899.51681,288735198.626,290689502.346,286001131.938,286046392.661,290461026.644,9.0,3.05864951988e+12,132,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-270.0,-203.0,1200.0,-203.0,-1e+200,288018133.861,1383230.88485,287431532.502,290034320.337,286403205.068,286587823.579,289942046.622,7.0,1.9133276808e+12,133,0.025,9.47328533535e-09,0.00738916256158,0.0453846153846,8.38385752179e-06
203.0,-203.0,-270.0,-203.0,1218.0,-203.0,-1e+200,290785078.005,894785.455107,291182866.82,291475170.103,289311950.736,289564628.511,291456148.633,5.0,800641010672.0,134,0.025,9.47328533535e-09,0.00738916256158,0.0384615384615,7.10496400152e-06
203.0,-203.0,-260.0,-203.0,0.0,-203.0,-1e+200,252723156.036,1727592.25232,252231071.289,257376896.504,250494686.633,250504049.342,255142808.067,20.0,2.98457499026e+12,136,0.025,9.47328533535e-09,0.00738916256158,0.0384615384615,7.10496400152e-06
203.0,-203.0,-270.0,-203.0,1300.0,-203.0,-1e+200,291038003.15,1908435.55382,290402707.393,293746948.246,288047865.436,288706819.439,293523727.472,7.0,3.64212626309e+12,135,0.025,9.47328533535e-09,0.00738916256158,0.0315384615385,5.82607048124e-06
203.0,-203.0,-260.0,-203.0,100.0,-203.0,-1e+200,267514634.369,2066732.46454,267672965.111,271056425.673,263507516.799,264933615.556,270729443.13,20.0,4.27138307997e+12,137,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-260.0,-203.0,200.0,-203.0,-1e+200,273240903.116,1876839.92791,273623081.605,275690966.44,270607119.488,270903481.605,275468922.729,7.0,3.52252811499e+12,138,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-260.0,-203.0,300.0,-203.0,-1e+200,275667980.397,2568911.90415,276470213.236,278712139.391,271253833.597,271446655.891,278394676.393,11.0,6.59930837129e+12,139,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-260.0,-203.0,400.0,-203.0,-1e+200,276033405.3,1608312.26943,276617097.064,277738116.44,273234238.618,273575921.429,277489719.535,7.0,2.58666835601e+12,140,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-260.0,-203.0,500.0,-203.0,-1e+200,276566525.009,2343338.55676,276537400.715,280000910.648,273333927.567,273748014.48,279515371.32,8.0,5.49123559161e+12,141,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-260.0,-203.0,700.0,-203.0,-1e+200,280353269.052,865625.125109,280202559.397,281479238.995,279531848.136,279537910.003,281381499.448,5.0,749306857221.0,143,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-260.0,-203.0,600.0,-203.0,-1e+200,279526680.453,1372494.40015,279427857.757,282062641.648,277762628.231,277801933.332,281579658.772,11.0,1.88374087844e+12,142,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-260.0,-203.0,800.0,-203.0,-1e+200,279592183.332,1575732.18135,279327718.271,281727728.553,277819053.043,277894182.355,281654368.558,8.0,2.48293190734e+12,144,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-260.0,-203.0,900.0,-203.0,-1e+200,281985367.871,3428889.91817,280692020.621,285872832.409,279391250.584,279521327.588,285354751.23,3.0,1.17572860709e+13,145,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-260.0,-203.0,1000.0,-203.0,-1e+200,283645691.368,1642164.95623,283808395.661,285280487.634,280841135.407,281393850.374,285231300.367,6.0,2.69670574347e+12,146,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-260.0,-203.0,1100.0,-203.0,-1e+200,285473769.911,1879733.73281,285652978.613,288919482.086,281969044.178,282909551.924,288135157.148,11.0,3.53339890628e+12,147,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-260.0,-203.0,1200.0,-203.0,-1e+200,284718705.818,1326565.39426,284696575.198,287104451.331,282854362.619,283040331.701,286513359.572,12.0,1.75977574526e+12,148,0.025,9.47328533535e-09,0.00738916256158,0.0453846153846,8.38385752179e-06
203.0,-203.0,-260.0,-203.0,1218.0,-203.0,-1e+200,287113324.585,1789574.11212,287165350.013,290581200.467,284235118.666,284801156.413,289584285.102,10.0,3.20257550276e+12,149,0.025,9.47328533535e-09,0.00738916256158,0.0384615384615,7.10496400152e-06
203.0,-203.0,-250.0,-203.0,0.0,-203.0,-1e+200,253549316.627,2126169.60532,253274312.156,257348999.381,250106233.413,250139743.003,257312421.654,20.0,4.5205971906e+12,151,0.025,9.47328533535e-09,0.00738916256158,0.0384615384615,7.10496400152e-06
203.0,-203.0,-260.0,-203.0,1300.0,-203.0,-1e+200,287184014.33,2491993.14993,286722784.992,291421509.859,283870762.046,284282770.369,291162798.122,10.0,6.21002985928e+12,150,0.025,9.47328533535e-09,0.00738916256158,0.0315384615385,5.82607048124e-06
203.0,-203.0,-250.0,-203.0,100.0,-203.0,-1e+200,267653564.571,1570322.37758,267541711.078,270178045.038,265228700.5,265335113.65,270035715.488,19.0,2.46591236952e+12,152,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-250.0,-203.0,200.0,-203.0,-1e+200,270222705.159,1983874.07097,270793811.592,272515106.502,266972920.946,267074291.137,272305844.688,9.0,3.93575632947e+12,153,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-250.0,-203.0,300.0,-203.0,-1e+200,272184582.553,1587219.3809,272395031.647,274778218.308,269611022.914,269826908.067,274486081.538,11.0,2.51926536311e+12,154,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-250.0,-203.0,400.0,-203.0,-1e+200,273053218.557,2329983.2115,272766774.843,277069965.237,269946001.851,270498809.506,276205614.452,6.0,5.42882176588e+12,155,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-250.0,-203.0,500.0,-203.0,-1e+200,275818997.353,1756497.97722,276112355.972,277881445.447,272714556.783,273335866.506,277785924.951,8.0,3.08528514397e+12,156,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-250.0,-203.0,600.0,-203.0,-1e+200,275444623.349,2413433.72073,275322674.258,278121456.105,271503387.278,272089074.054,278031449.506,8.0,5.82466232438e+12,157,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-250.0,-203.0,800.0,-203.0,-1e+200,276465239.644,1714319.21964,276790115.39,278481760.711,274461233.597,274563316.35,278309696.801,5.0,2.93889038681e+12,159,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-250.0,-203.0,700.0,-203.0,-1e+200,276153391.696,1611400.16922,276507728.943,277881328.884,273228633.941,273774020.091,277846349.248,8.0,2.59661050538e+12,158,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-250.0,-203.0,900.0,-203.0,-1e+200,279747403.396,1462888.72761,279682137.92,282057645.12,278211203.025,278242843.508,281671616.698,6.0,2.14004342936e+12,160,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-250.0,-203.0,1000.0,-203.0,-1e+200,279209685.255,1830987.96361,278825330.714,282705977.849,277192172.649,277331692.637,281842274.474,10.0,3.35251692289e+12,161,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-250.0,-203.0,1100.0,-203.0,-1e+200,280945789.194,2679566.73952,281104297.799,284805285.052,276491925.532,277526705.13,284509421.175,12.0,7.18007791153e+12,162,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-250.0,-203.0,1200.0,-203.0,-1e+200,280861749.046,2014144.27759,280741963.325,285148792.811,278023307.822,278159109.816,283838643.733,14.0,4.05677717093e+12,163,0.025,9.47328533535e-09,0.00738916256158,0.0453846153846,8.38385752179e-06
203.0,-203.0,-250.0,-203.0,1218.0,-203.0,-1e+200,281573959.71,2217715.23134,281491116.866,285489679.232,278625278.755,278658019.409,284992942.943,16.0,4.91826084733e+12,164,0.025,9.47328533535e-09,0.00738916256158,0.0384615384615,7.10496400152e-06
203.0,-203.0,-240.0,-203.0,0.0,-203.0,-1e+200,254392960.263,1547710.2439,254341233.942,257244298.117,251837920.532,252131547.592,256803056.782,20.0,2.39540699908e+12,166,0.025,9.47328533535e-09,0.00738916256158,0.0384615384615,7.10496400152e-06
203.0,-203.0,-250.0,-203.0,1300.0,-203.0,-1e+200,282225698.439,1700367.26132,281996430.081,286368795.106,279660607.213,280331005.275,284519542.235,19.0,2.89124882337e+12,165,0.025,9.47328533535e-09,0.00738916256158,0.0315384615385,5.82607048124e-06
203.0,-203.0,-240.0,-203.0,100.0,-203.0,-1e+200,265224969.413,1646513.36334,265641168.778,268406920.524,262599179.159,262650391.209,268068710.939,19.0,2.71100625565e+12,167,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-240.0,-203.0,200.0,-203.0,-1e+200,268183751.854,2091870.9088,267984981.029,272671109.778,265142543.689,265508167.307,271521253.706,11.0,4.37592389906e+12,168,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-240.0,-203.0,300.0,-203.0,-1e+200,269386464.728,2005883.00608,269327582.05,273741102.527,266707848.915,267070997.929,272185247.745,15.0,4.02356663409e+12,169,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-240.0,-203.0,400.0,-203.0,-1e+200,270207554.499,2435568.64399,269895290.413,273770424.758,266485752.993,266927632.651,273714678.753,13.0,5.93199461958e+12,170,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-240.0,-203.0,500.0,-203.0,-1e+200,270990198.378,2021368.66485,271586107.916,273419314.963,267518595.988,268139825.918,273289595.492,11.0,4.08593127924e+12,171,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-240.0,-203.0,600.0,-203.0,-1e+200,271531577.601,1507901.60186,271483705.844,274626201.906,270002548.453,270030914.489,274000706.738,11.0,2.2737672409e+12,172,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-240.0,-203.0,700.0,-203.0,-1e+200,273913710.185,2008386.59991,273613213.265,279029842.853,269978076.16,271550040.794,276390556.859,17.0,4.03361673469e+12,173,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-240.0,-203.0,800.0,-203.0,-1e+200,273800767.951,1939796.64203,274032430.437,277028355.126,270654003.352,270940923.057,276381669.123,15.0,3.76281101244e+12,174,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-240.0,-203.0,900.0,-203.0,-1e+200,275515716.307,2003646.3832,275332714.995,278216258.739,272266852.644,272583842.194,278160492.63,16.0,4.01459882892e+12,175,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-240.0,-203.0,1000.0,-203.0,-1e+200,275734700.459,2193071.106,275538447.829,280470625.678,272594264.197,273273269.606,279994029.726,19.0,4.80956087598e+12,176,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-240.0,-203.0,1100.0,-203.0,-1e+200,275729091.774,1930985.6727,275446559.583,279519090.088,271905745.523,273108193.155,278714403.93,19.0,3.72870566818e+12,177,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-240.0,-203.0,1200.0,-203.0,-1e+200,276256127.618,1929626.64033,276543276.081,279225365.107,272162744.478,272428075.903,278944804.046,20.0,3.72345897106e+12,178,0.025,9.47328533535e-09,0.00738916256158,0.0453846153846,8.38385752179e-06
203.0,-203.0,-230.0,-203.0,0.0,-203.0,-1e+200,254906220.545,1907394.11495,254766173.469,259592581.842,251605739.969,252662687.87,258483283.978,20.0,3.63815230975e+12,181,0.025,9.47328533535e-09,0.00738916256158,0.0384615384615,7.10496400152e-06
203.0,-203.0,-240.0,-203.0,1218.0,-203.0,-1e+200,274907197.322,1892543.74562,275050865.521,278403122.173,271892467.731,272230461.716,277857203.473,19.0,3.58172182909e+12,179,0.025,9.47328533535e-09,0.00738916256158,0.0384615384615,7.10496400152e-06
203.0,-203.0,-240.0,-203.0,1300.0,-203.0,-1e+200,275782610.702,2349308.54394,276109679.532,278798180.943,270830272.92,270904829.979,278580915.165,19.0,5.51925063462e+12,180,0.025,9.47328533535e-09,0.00738916256158,0.0315384615385,5.82607048124e-06
203.0,-203.0,-230.0,-203.0,100.0,-203.0,-1e+200,263419361.028,1448800.0446,263306643.527,266014951.703,260128426.909,261194950.827,265400166.584,20.0,2.09902156924e+12,182,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
