SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,prefix,ProbabilityWeight,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight-Charger_capacity,ProbabilityWeight-TES_capacity
203.0,-203.0,-220.0,-170.0,900.0,-203.0,-1e+200,257367804.426,1642072.3834,257169818.417,260255302.953,254645419.209,255124593.903,259761321.539,20.0,2.69640171233e+12,3.663003663e-08,1285,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-190.0,-170.0,0.0,-203.0,-1e+200,240545116.725,1614919.61208,240510283.609,243306057.955,237733884.159,238308434.93,243044343.471,20.0,2.60796535349e+12,3.663003663e-08,1351,0.000137362637363,0.0267857142857,0.133333333333,0.0384615384615
203.0,-203.0,-220.0,-170.0,1000.0,-203.0,-1e+200,256595584.977,1960715.1154,256860526.31,259530788.949,251544998.275,254044571.03,259514455.263,20.0,3.84440376377e+12,3.663003663e-08,1286,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-210.0,-170.0,400.0,-203.0,-1e+200,254674574.623,2010935.72596,254532994.112,259033059.513,251499064.105,251961790.69,258092404.389,20.0,4.04386249392e+12,3.663003663e-08,1295,0.000311355311355,0.0303571428571,0.133333333333,0.0769230769231
203.0,-203.0,-220.0,-170.0,1100.0,-203.0,-1e+200,253546632.926,1919618.17235,253092384.789,257251118.726,250571089.984,250901062.875,257150021.187,20.0,3.6849339276e+12,3.663003663e-08,1287,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-220.0,-170.0,1200.0,-203.0,-1e+200,253140447.891,1747309.96807,252818737.581,255646572.38,250492486.209,250713696.459,255597566.841,20.0,3.05309212452e+12,3.663003663e-08,1288,0.000216117216117,0.0357142857143,0.133333333333,0.0453846153846
203.0,-203.0,-203.0,-170.0,100.0,-203.0,-1e+200,253053632.814,1887837.49688,253297103.85,257025725.435,248769704.283,250443390.796,254981784.263,20.0,3.56393041462e+12,3.663003663e-08,1307,0.00018315018315,0.0178571428571,0.133333333333,0.0769230769231
203.0,-203.0,-220.0,-170.0,1218.0,-203.0,-1e+200,252897207.659,1638111.59024,252819457.697,256235256.436,249844573.131,250707917.237,255521259.329,20.0,2.68340958208e+12,3.663003663e-08,1289,0.00018315018315,0.0357142857143,0.133333333333,0.0384615384615
203.0,-203.0,-220.0,-170.0,1300.0,-203.0,-1e+200,250782291.45,1956230.8153,250067661.194,254551281.163,247674939.279,247739074.576,254113840.563,20.0,3.82683900274e+12,3.663003663e-08,1290,0.000150183150183,0.0357142857143,0.133333333333,0.0315384615385
203.0,-203.0,-210.0,-170.0,500.0,-203.0,-1e+200,253051953.549,1699158.13931,253243222.537,255896709.661,250058865.673,250218822.698,255177421.664,20.0,2.88713838237e+12,3.663003663e-08,1296,0.000311355311355,0.0303571428571,0.133333333333,0.0769230769231
203.0,-203.0,-210.0,-170.0,600.0,-203.0,-1e+200,250876126.79,2140766.29101,251258202.112,256063164.336,247084400.297,247759381.211,253148091.718,20.0,4.58288031272e+12,3.663003663e-08,1297,0.000311355311355,0.0303571428571,0.133333333333,0.0769230769231
203.0,-203.0,-203.0,-170.0,200.0,-203.0,-1e+200,249820041.823,1787599.00364,249922405.164,252616013.706,245813319.186,246596074.118,251964608.04,20.0,3.19551019782e+12,3.663003663e-08,1308,0.00018315018315,0.0178571428571,0.133333333333,0.0769230769231
203.0,-203.0,-210.0,-170.0,700.0,-203.0,-1e+200,248698489.064,2506871.68389,248039372.375,254896798.877,244196786.054,244642301.833,252012009.66,20.0,6.28440563951e+12,3.663003663e-08,1298,0.000311355311355,0.0303571428571,0.133333333333,0.0769230769231
203.0,-203.0,-210.0,-170.0,800.0,-203.0,-1e+200,247443930.241,1742993.55864,246744184.264,251038002.394,244582110.393,244991529.319,250556269.118,20.0,3.03802654548e+12,3.663003663e-08,1299,0.000311355311355,0.0303571428571,0.133333333333,0.0769230769231
203.0,-203.0,-203.0,-170.0,300.0,-203.0,-1e+200,247793501.379,2232516.15783,247799811.672,251280134.679,243888815.173,244283880.349,250947817.907,20.0,4.98412839497e+12,3.663003663e-08,1309,0.00018315018315,0.0178571428571,0.133333333333,0.0769230769231
203.0,-203.0,-180.0,-170.0,0.0,-203.0,-1e+200,228005649.702,1442607.28988,228087686.599,230448071.977,225592023.079,226057633.152,230266500.685,20.0,2.08111579283e+12,3.663003663e-08,1366,0.00018315018315,0.0357142857143,0.133333333333,0.0384615384615
203.0,-203.0,-210.0,-170.0,900.0,-203.0,-1e+200,244747909.172,1142721.10842,244598940.315,247057287.693,242629310.891,243351014.271,246748343.556,20.0,1.30581153164e+12,3.663003663e-08,1300,0.000311355311355,0.0303571428571,0.133333333333,0.0769230769231
203.0,-203.0,-210.0,-170.0,1000.0,-203.0,-1e+200,243583001.392,1164322.98916,243983339.58,245125794.057,241048175.585,241469530.346,245011924.03,20.0,1.35564802309e+12,3.663003663e-08,1301,0.000311355311355,0.0303571428571,0.133333333333,0.0769230769231
203.0,-203.0,-210.0,-170.0,1100.0,-203.0,-1e+200,241264308.961,1752246.60941,241111532.521,245711983.989,238038736.582,238545978.24,244081048.478,20.0,3.07036818021e+12,3.663003663e-08,1302,0.000311355311355,0.0303571428571,0.133333333333,0.0769230769231
203.0,-203.0,-203.0,-170.0,400.0,-203.0,-1e+200,245457934.515,1970961.21684,245488443.705,249283842.531,240750749.939,242792057.969,247687275.859,20.0,3.88468811828e+12,3.663003663e-08,1310,0.00018315018315,0.0178571428571,0.133333333333,0.0769230769231
203.0,-203.0,-210.0,-170.0,1200.0,-203.0,-1e+200,239875008.335,1624748.8915,240116288.754,242415099.856,236830581.978,237485080.674,242322259.089,20.0,2.63980896042e+12,3.663003663e-08,1303,0.0001836996337,0.0303571428571,0.133333333333,0.0453846153846
203.0,-203.0,-210.0,-170.0,1218.0,-203.0,-1e+200,240405420.373,2012269.66554,240332190.548,243386236.791,236570083.05,237277993.458,243105797.015,20.0,4.04922920685e+12,3.663003663e-08,1304,0.000155677655678,0.0303571428571,0.133333333333,0.0384615384615
203.0,-203.0,-203.0,-170.0,500.0,-203.0,-1e+200,244013804.795,2206285.6954,243536434.453,247701076.804,239801362.783,240128813.231,246963949.288,20.0,4.86769656972e+12,3.663003663e-08,1311,0.00018315018315,0.0178571428571,0.133333333333,0.0769230769231
203.0,-203.0,-210.0,-170.0,1300.0,-203.0,-1e+200,238865945.226,1907576.79997,239069999.096,242032330.344,235390102.64,235540069.232,241509024.313,20.0,3.63884924779e+12,3.663003663e-08,1305,0.000127655677656,0.0303571428571,0.133333333333,0.0315384615385
203.0,-203.0,-203.0,-170.0,600.0,-203.0,-1e+200,242062250.175,1877338.48644,242006512.808,246017107.415,237566233.696,238847123.197,244557128.537,20.0,3.52439979265e+12,3.663003663e-08,1312,0.00018315018315,0.0178571428571,0.133333333333,0.0769230769231
203.0,-203.0,-203.0,-170.0,700.0,-203.0,-1e+200,239873144.326,1298357.53147,240040804.722,242190346.372,237385966.24,238024974.266,242095642.598,20.0,1.68573227952e+12,3.663003663e-08,1313,0.00018315018315,0.0178571428571,0.133333333333,0.0769230769231
203.0,-203.0,-200.0,-170.0,100.0,-203.0,-1e+200,249779205.787,1651183.34889,250186730.204,252806738.931,245541475.2,247696422.652,251284653.667,20.0,2.72640645164e+12,3.663003663e-08,1322,0.00014652014652,0.0142857142857,0.133333333333,0.0769230769231
203.0,-203.0,-203.0,-170.0,800.0,-203.0,-1e+200,238538689.543,2140590.55163,237950879.783,242604187.336,235792943.028,236052971.531,242351914.694,20.0,4.58212790974e+12,3.663003663e-08,1314,0.00018315018315,0.0178571428571,0.133333333333,0.0769230769231
203.0,-203.0,-170.0,-170.0,0.0,-203.0,-1e+200,216703290.832,1528350.35137,216548714.737,219098154.153,213562204.926,214910135.026,219010575.834,20.0,2.33585479653e+12,3.663003663e-08,1381,0.00018315018315,0.0357142857143,0.133333333333,0.0384615384615
203.0,-203.0,-203.0,-170.0,900.0,-203.0,-1e+200,236043215.515,1865325.74501,236046725.56,239510037.994,232818481.539,233321773.751,238176447.052,20.0,3.47944013501e+12,3.663003663e-08,1315,0.00018315018315,0.0178571428571,0.133333333333,0.0769230769231
203.0,-203.0,-203.0,-170.0,1000.0,-203.0,-1e+200,234988678.748,1952082.89377,234797469.379,238829135.702,231948551.165,232609403.192,238585285.236,20.0,3.81062762415e+12,3.663003663e-08,1316,0.00018315018315,0.0178571428571,0.133333333333,0.0769230769231
203.0,-203.0,-200.0,-170.0,200.0,-203.0,-1e+200,247252788.907,1942416.23383,247920037.789,250239995.223,243911172.275,243932528.147,250096179.788,20.0,3.77298082547e+12,3.663003663e-08,1323,0.00014652014652,0.0142857142857,0.133333333333,0.0769230769231
203.0,-203.0,-203.0,-170.0,1100.0,-203.0,-1e+200,232998723.707,1537303.92485,232555763.401,236014860.392,230893745.865,230945615.109,235088094.353,20.0,2.36330335737e+12,3.663003663e-08,1317,0.00018315018315,0.0178571428571,0.133333333333,0.0769230769231
203.0,-203.0,-203.0,-170.0,1200.0,-203.0,-1e+200,230931929.029,1820696.27157,230626137.269,234321514.047,227561439.556,228681124.496,233535255.051,20.0,3.31493491331e+12,3.663003663e-08,1318,0.000108058608059,0.0178571428571,0.133333333333,0.0453846153846
203.0,-203.0,-200.0,-170.0,300.0,-203.0,-1e+200,244398962.227,1996154.78729,243891053.471,247572626.891,241677658.916,241962066.078,247526711.151,20.0,3.98463393484e+12,3.663003663e-08,1324,0.00014652014652,0.0142857142857,0.133333333333,0.0769230769231
203.0,-203.0,-200.0,-170.0,400.0,-203.0,-1e+200,242124265.587,1975958.9817,241573769.377,245293676.115,238838564.675,239519075.021,245229962.339,20.0,3.90441389737e+12,3.663003663e-08,1325,0.00014652014652,0.0142857142857,0.133333333333,0.0769230769231
203.0,-203.0,-203.0,-170.0,1218.0,-203.0,-1e+200,231797233.784,1755941.29394,231705331.408,236510475.613,228920715.235,229642781.146,234257570.966,20.0,3.08332982777e+12,3.663003663e-08,1319,9.15750915751e-05,0.0178571428571,0.133333333333,0.0384615384615
203.0,-203.0,-200.0,-170.0,500.0,-203.0,-1e+200,240448505.992,2170103.21622,240696092.891,243695036.774,236432100.044,236795703.067,242954184.579,20.0,4.70934796907e+12,3.663003663e-08,1326,0.00014652014652,0.0142857142857,0.133333333333,0.0769230769231
203.0,-203.0,-203.0,-170.0,1300.0,-203.0,-1e+200,230017625.863,1225862.50081,230094852.28,231641174.141,227270323.353,228084113.917,231506036.367,20.0,1.50273887088e+12,3.663003663e-08,1320,7.50915750916e-05,0.0178571428571,0.133333333333,0.0315384615385
203.0,-203.0,-200.0,-170.0,600.0,-203.0,-1e+200,238806263.164,1746746.70061,238784058.035,241595596.476,235544132.962,236002890.273,241537269.904,20.0,3.05112403609e+12,3.663003663e-08,1327,0.00014652014652,0.0142857142857,0.133333333333,0.0769230769231
203.0,-203.0,-160.0,-170.0,0.0,-203.0,-1e+200,204249429.677,1552418.56649,204697771.153,206574036.533,200456530.114,202655849.149,206145088.883,20.0,2.41000340557e+12,3.663003663e-08,1396,0.000274725274725,0.0535714285714,0.133333333333,0.0384615384615
203.0,-203.0,-200.0,-170.0,700.0,-203.0,-1e+200,236547005.987,1882821.17505,236641873.765,240781713.877,232551747.488,233844540.161,238782292.933,20.0,3.5450155772e+12,3.663003663e-08,1328,0.00014652014652,0.0142857142857,0.133333333333,0.0769230769231
203.0,-203.0,-200.0,-170.0,800.0,-203.0,-1e+200,234087213.274,1484680.90675,233727914.21,238644182.084,232199971.695,232528594.208,235931496.645,20.0,2.20427739488e+12,3.663003663e-08,1329,0.00014652014652,0.0142857142857,0.133333333333,0.0769230769231
203.0,-203.0,-200.0,-170.0,900.0,-203.0,-1e+200,232488994.629,1028867.83274,232365887.741,234203003.572,230925298.195,231076599.787,233799271.455,20.0,1.05856901725e+12,3.663003663e-08,1330,0.00014652014652,0.0142857142857,0.133333333333,0.0769230769231
203.0,-203.0,-200.0,-170.0,1000.0,-203.0,-1e+200,230627481.717,2079462.31771,230848518.704,234030577.671,227549818.425,228141369.004,233860460.301,20.0,4.32416353077e+12,3.663003663e-08,1331,0.00014652014652,0.0142857142857,0.133333333333,0.0769230769231
203.0,-203.0,-195.0,-170.0,100.0,-203.0,-1e+200,243618846.974,2080854.90707,243847616.464,247776752.216,239849471.391,240886103.984,247032916.0,20.0,4.32995714427e+12,3.663003663e-08,1337,0.00018315018315,0.0178571428571,0.133333333333,0.0769230769231
203.0,-203.0,-200.0,-170.0,1100.0,-203.0,-1e+200,229249510.471,2231551.31994,228954322.734,234654587.092,225253997.383,226542835.505,232860612.406,20.0,4.97982129354e+12,3.663003663e-08,1332,0.00014652014652,0.0142857142857,0.133333333333,0.0769230769231
203.0,-203.0,-195.0,-170.0,200.0,-203.0,-1e+200,241331862.459,1381307.08531,241172281.95,244293021.698,238793259.788,239565302.489,243571667.264,20.0,1.90800926392e+12,3.663003663e-08,1338,0.00018315018315,0.0178571428571,0.133333333333,0.0769230769231
203.0,-203.0,-200.0,-170.0,1200.0,-203.0,-1e+200,227899565.156,2117217.46442,227685014.056,231936989.172,224250180.644,225332093.052,231429827.037,20.0,4.48260979165e+12,3.663003663e-08,1333,8.64468864469e-05,0.0142857142857,0.133333333333,0.0453846153846
203.0,-203.0,-200.0,-170.0,1218.0,-203.0,-1e+200,226718943.975,1218077.01627,226668431.18,229024683.304,224193932.336,224765284.935,228118200.043,20.0,1.48371161756e+12,3.663003663e-08,1334,7.32600732601e-05,0.0142857142857,0.133333333333,0.0384615384615
203.0,-203.0,-195.0,-170.0,300.0,-203.0,-1e+200,238046540.617,1774301.32299,237888080.181,242449552.483,234908238.475,236307255.17,241951182.399,20.0,3.14814518476e+12,3.663003663e-08,1339,0.00018315018315,0.0178571428571,0.133333333333,0.0769230769231
203.0,-203.0,-140.0,-170.0,0.0,-203.0,-1e+200,179652521.529,1203581.52434,179766787.301,181666465.245,177810325.743,177963294.168,181270630.167,20.0,1.44860848572e+12,3.663003663e-08,1411,0.0003663003663,0.0714285714286,0.133333333333,0.0384615384615
203.0,-203.0,-195.0,-170.0,400.0,-203.0,-1e+200,236577657.441,2016200.70306,236234527.411,239845671.331,233600085.864,233856773.871,239464027.918,20.0,4.06506527502e+12,3.663003663e-08,1340,0.00018315018315,0.0178571428571,0.133333333333,0.0769230769231
203.0,-203.0,-200.0,-170.0,1300.0,-203.0,-1e+200,226642075.857,1867179.14707,226608837.388,230717091.283,222540765.073,223932993.727,229397075.43,20.0,3.48635796725e+12,3.663003663e-08,1335,6.00732600733e-05,0.0142857142857,0.133333333333,0.0315384615385
203.0,-203.0,-195.0,-170.0,500.0,-203.0,-1e+200,234813514.198,1862359.37158,234687754.024,237920905.453,231319005.769,232373624.567,237830600.425,20.0,3.46838242891e+12,3.663003663e-08,1341,0.00018315018315,0.0178571428571,0.133333333333,0.0769230769231
203.0,-203.0,-195.0,-170.0,600.0,-203.0,-1e+200,232426032.375,1985532.58968,232006124.484,236129524.499,229592621.107,229990486.402,235672634.335,20.0,3.94233966467e+12,3.663003663e-08,1342,0.00018315018315,0.0178571428571,0.133333333333,0.0769230769231
203.0,-203.0,-195.0,-170.0,700.0,-203.0,-1e+200,230576142.989,2187997.99272,230876033.674,234070221.639,226879483.037,227584143.641,233845979.341,20.0,4.78733521616e+12,3.663003663e-08,1343,0.00018315018315,0.0178571428571,0.133333333333,0.0769230769231
203.0,-203.0,-195.0,-170.0,800.0,-203.0,-1e+200,228859110.052,1485177.65621,229067144.247,231440678.719,226048474.341,226339724.094,230989921.448,20.0,2.2057526705e+12,3.663003663e-08,1344,0.00018315018315,0.0178571428571,0.133333333333,0.0769230769231
203.0,-203.0,-195.0,-170.0,900.0,-203.0,-1e+200,227089038.133,1809550.40344,227353971.775,231711431.054,223704619.192,224374017.818,229666061.096,20.0,3.2744726626e+12,3.663003663e-08,1345,0.00018315018315,0.0178571428571,0.133333333333,0.0769230769231
203.0,-203.0,-190.0,-170.0,200.0,-203.0,-1e+200,234522771.052,1422635.60276,234704102.13,236827828.355,232435176.451,232755497.277,236517565.212,20.0,2.02389205824e+12,3.663003663e-08,1353,0.000274725274725,0.0267857142857,0.133333333333,0.0769230769231
203.0,-203.0,-195.0,-170.0,1000.0,-203.0,-1e+200,224369774.592,1806991.38157,224518324.205,227862304.632,221550817.736,221894252.372,226867069.811,20.0,3.26521785308e+12,3.663003663e-08,1346,0.00018315018315,0.0178571428571,0.133333333333,0.0769230769231
203.0,-203.0,-120.0,-170.0,0.0,-203.0,-1e+200,155372966.689,1043524.59223,155557881.767,156771639.65,152905266.617,153261548.309,156675319.66,20.0,1.08894357458e+12,3.663003663e-08,1426,0.00018315018315,0.0357142857143,0.133333333333,0.0384615384615
203.0,-203.0,-195.0,-170.0,1100.0,-203.0,-1e+200,223133674.988,1353538.82351,223104407.766,226063961.131,220828011.584,220873303.902,225117724.183,20.0,1.83206734674e+12,3.663003663e-08,1347,0.00018315018315,0.0178571428571,0.133333333333,0.0769230769231
203.0,-203.0,-190.0,-170.0,300.0,-203.0,-1e+200,232381291.645,2108076.15285,232117087.158,236527179.543,228495678.221,229471029.357,235501589.961,20.0,4.44398506622e+12,3.663003663e-08,1354,0.000274725274725,0.0267857142857,0.133333333333,0.0769230769231
203.0,-203.0,-190.0,-170.0,100.0,-203.0,-1e+200,237286650.084,1685378.83831,236843223.955,241077558.496,235081654.429,235213409.614,240466496.851,20.0,2.84050182862e+12,3.663003663e-08,1352,0.000274725274725,0.0267857142857,0.133333333333,0.0769230769231
203.0,-203.0,-195.0,-170.0,1200.0,-203.0,-1e+200,221940873.931,2126559.97171,222367817.358,224617161.438,217539746.556,218189205.76,224615042.271,20.0,4.52225731327e+12,3.663003663e-08,1348,0.000108058608059,0.0178571428571,0.133333333333,0.0453846153846
203.0,-203.0,-190.0,-170.0,400.0,-203.0,-1e+200,230461477.474,1706178.04467,230374406.57,232977109.603,227339890.111,227788741.174,232807390.749,20.0,2.9110435201e+12,3.663003663e-08,1355,0.000274725274725,0.0267857142857,0.133333333333,0.0769230769231
203.0,-203.0,-195.0,-170.0,1218.0,-203.0,-1e+200,220971453.651,1491696.54152,221082473.504,224034067.818,218633945.937,218700165.46,223356715.423,20.0,2.22515857199e+12,3.663003663e-08,1349,9.15750915751e-05,0.0178571428571,0.133333333333,0.0384615384615
203.0,-203.0,-190.0,-170.0,500.0,-203.0,-1e+200,229175410.757,1852861.52936,229357901.146,232500106.908,226268515.729,226593449.653,232006187.484,20.0,3.43309584699e+12,3.663003663e-08,1356,0.000274725274725,0.0267857142857,0.133333333333,0.0769230769231
203.0,-203.0,-195.0,-170.0,1300.0,-203.0,-1e+200,219580247.352,1741902.33896,219639641.31,222513344.221,216563870.002,216916072.691,222148542.212,20.0,3.03422375848e+12,3.663003663e-08,1350,7.50915750916e-05,0.0178571428571,0.133333333333,0.0315384615385
203.0,-203.0,-190.0,-170.0,600.0,-203.0,-1e+200,225937901.342,1682642.39011,225611315.053,229407857.234,223386348.239,223599791.255,228681348.796,20.0,2.831285413e+12,3.663003663e-08,1357,0.000274725274725,0.0267857142857,0.133333333333,0.0769230769231
203.0,-203.0,-190.0,-170.0,700.0,-203.0,-1e+200,224350439.593,1938031.81763,224275849.084,227592578.481,220504493.772,220935342.044,227116598.47,20.0,3.75596732613e+12,3.663003663e-08,1358,0.000274725274725,0.0267857142857,0.133333333333,0.0769230769231
203.0,-203.0,-190.0,-170.0,800.0,-203.0,-1e+200,222282537.696,1678714.66242,222168675.397,225447480.271,219628842.077,220028384.07,225211988.1,20.0,2.81808291781e+12,3.663003663e-08,1359,0.000274725274725,0.0267857142857,0.133333333333,0.0769230769231
203.0,-203.0,-190.0,-170.0,900.0,-203.0,-1e+200,219822749.597,1745435.95439,219858569.648,223808994.797,217858806.033,217869685.847,223796561.767,20.0,3.04654667088e+12,3.663003663e-08,1360,0.000274725274725,0.0267857142857,0.133333333333,0.0769230769231
203.0,-203.0,-190.0,-170.0,1000.0,-203.0,-1e+200,218689291.099,1916557.28769,218083051.386,222473383.421,215407521.116,216569010.443,222292823.184,20.0,3.67319183698e+12,3.663003663e-08,1361,0.000274725274725,0.0267857142857,0.133333333333,0.0769230769231
203.0,-203.0,-400.0,-160.0,0.0,-203.0,-1e+200,243568973.853,1412465.1546,243579383.843,245863827.047,241351935.329,241425811.854,245566795.922,20.0,1.99505781296e+12,3.663003663e-08,1441,0.000274725274725,0.0357142857143,0.2,0.0384615384615
203.0,-203.0,-190.0,-170.0,1100.0,-203.0,-1e+200,217278946.579,1883049.77454,216978161.402,221655437.558,214007695.262,214596459.624,219999831.419,20.0,3.5458764534e+12,3.663003663e-08,1362,0.000274725274725,0.0267857142857,0.133333333333,0.0769230769231
203.0,-203.0,-190.0,-170.0,1200.0,-203.0,-1e+200,215337867.014,1962298.62347,215093346.736,220087934.42,212536974.886,213212994.357,219323521.913,20.0,3.85061588767e+12,3.663003663e-08,1363,0.000162087912088,0.0267857142857,0.133333333333,0.0453846153846
203.0,-203.0,-190.0,-170.0,1218.0,-203.0,-1e+200,215199893.185,1819420.93239,215041496.812,218919544.949,212117709.321,212514221.241,217572896.608,20.0,3.31029252921e+12,3.663003663e-08,1364,0.000137362637363,0.0267857142857,0.133333333333,0.0384615384615
203.0,-203.0,-190.0,-170.0,1300.0,-203.0,-1e+200,213839402.11,1524623.93957,213312346.736,216361674.5,211538771.658,212050499.911,216195097.484,20.0,2.32447815711e+12,3.663003663e-08,1365,0.000112637362637,0.0267857142857,0.133333333333,0.0315384615385
203.0,-203.0,-180.0,-170.0,400.0,-203.0,-1e+200,218148160.167,1592295.13992,218006613.093,220841997.968,215655537.62,215755837.951,220718955.664,20.0,2.5354038126e+12,3.663003663e-08,1370,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-180.0,-170.0,500.0,-203.0,-1e+200,214798138.819,1583806.78811,214953305.157,218169660.255,211489590.181,212022527.394,216957675.299,20.0,2.50844394208e+12,3.663003663e-08,1371,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-180.0,-170.0,300.0,-203.0,-1e+200,220096187.9,1643653.00929,220529749.862,222494314.364,216579664.997,217251757.58,222417227.303,20.0,2.70159521496e+12,3.663003663e-08,1369,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-180.0,-170.0,100.0,-203.0,-1e+200,225104510.984,1747860.11921,225364047.131,228649835.358,222361955.441,222517713.026,227447981.131,20.0,3.05501499633e+12,3.663003663e-08,1367,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-180.0,-170.0,600.0,-203.0,-1e+200,214209170.046,1565039.95046,214093565.864,217041534.274,210929642.829,211605506.564,216214200.553,20.0,2.44935004654e+12,3.663003663e-08,1372,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-180.0,-170.0,200.0,-203.0,-1e+200,222603277.133,1557991.52423,222685927.871,224955867.212,219465665.2,219893857.293,224917051.683,20.0,2.42733758958e+12,3.663003663e-08,1368,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-180.0,-170.0,700.0,-203.0,-1e+200,211493909.671,1432962.674,211398510.745,213942262.107,208687674.893,209564189.949,213523810.086,20.0,2.05338202508e+12,3.663003663e-08,1373,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-180.0,-170.0,800.0,-203.0,-1e+200,210214470.127,1358158.9936,210403023.428,212414857.358,207592296.01,207615649.071,212040038.371,20.0,1.8445958519e+12,3.663003663e-08,1374,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-180.0,-170.0,900.0,-203.0,-1e+200,208365408.253,1909674.03514,208775268.777,211280261.993,204445358.597,205169195.665,211013861.826,20.0,3.64685492047e+12,3.663003663e-08,1375,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-180.0,-170.0,1000.0,-203.0,-1e+200,206369285.104,1400984.21168,206515037.54,208352519.285,203626350.707,204120963.519,208120081.04,20.0,1.96275676137e+12,3.663003663e-08,1376,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-180.0,-170.0,1100.0,-203.0,-1e+200,204508994.701,1736274.06686,204382901.095,208623900.989,201477081.58,202307806.746,207968037.841,20.0,3.01464763526e+12,3.663003663e-08,1377,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-380.0,-160.0,0.0,-203.0,-1e+200,245376818.233,1399367.43178,245527897.06,247833011.616,243101825.896,243737401.652,247549883.321,20.0,1.95822920913e+12,3.663003663e-08,1456,0.000549450549451,0.0714285714286,0.2,0.0384615384615
203.0,-203.0,-180.0,-170.0,1218.0,-203.0,-1e+200,202592727.819,1747534.89845,202294797.895,205640838.561,199967475.641,200231764.038,205216683.528,20.0,3.0538782213e+12,3.663003663e-08,1379,0.00018315018315,0.0357142857143,0.133333333333,0.0384615384615
203.0,-203.0,-180.0,-170.0,1200.0,-203.0,-1e+200,203094574.595,1978914.87663,203258220.196,207166981.802,199265354.389,200485311.731,205800152.96,20.0,3.91610408895e+12,3.663003663e-08,1378,0.000216117216117,0.0357142857143,0.133333333333,0.0453846153846
203.0,-203.0,-180.0,-170.0,1300.0,-203.0,-1e+200,201797210.566,1953486.4877,201625851.023,206226908.764,198777076.778,199178120.68,205253005.876,20.0,3.81610945763e+12,3.663003663e-08,1380,0.000150183150183,0.0357142857143,0.133333333333,0.0315384615385
203.0,-203.0,-170.0,-170.0,100.0,-203.0,-1e+200,212937071.821,1649696.5636,213186283.922,216233684.585,209635782.159,210318796.058,214804588.996,20.0,2.72149875196e+12,3.663003663e-08,1382,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-170.0,-170.0,200.0,-203.0,-1e+200,210046302.242,1515126.19949,209962149.795,213387471.91,208094975.355,208107728.746,212926032.69,20.0,2.2956074004e+12,3.663003663e-08,1383,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-170.0,-170.0,300.0,-203.0,-1e+200,208216551.919,1476752.17908,208478992.457,210727630.038,205446002.938,205946362.697,209931222.412,20.0,2.18079699843e+12,3.663003663e-08,1384,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-170.0,-170.0,500.0,-203.0,-1e+200,203137446.287,1332473.49932,203482926.447,204915293.341,200935742.266,201072601.488,204872337.466,20.0,1.7754856264e+12,3.663003663e-08,1386,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-170.0,-170.0,400.0,-203.0,-1e+200,204773594.471,1621110.10774,204848871.363,207905844.706,201575351.058,202065656.724,206678678.728,20.0,2.6279979814e+12,3.663003663e-08,1385,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-170.0,-170.0,600.0,-203.0,-1e+200,201762766.775,2019931.29449,201596409.377,207292061.384,198749814.779,199733227.083,205111257.187,20.0,4.08012243445e+12,3.663003663e-08,1387,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-170.0,-170.0,700.0,-203.0,-1e+200,199740004.4,1477028.01744,200079258.819,203066993.282,196903444.465,197136299.331,200991116.725,20.0,2.18161176429e+12,3.663003663e-08,1388,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
