SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-Charger_capacity,ProbabilityWeight,prefix,PointProbability,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight-TES_capacity
203.0,-203.0,-380.0,-190.0,1300.0,-203.0,-1e+200,451105695.664,13259253.6339,451994889.895,481031176.876,426913319.494,428935626.032,469570886.181,20.0,1.75807806929e+14,0.1,0.000292857142857,312,4.7619047619e-08,0.0714285714286,0.041
203.0,-203.0,-360.0,-190.0,400.0,-203.0,-1e+200,428223839.744,15975348.6986,426953152.481,456818320.337,398324741.598,402951775.933,452869705.43,20.0,2.55211766041e+14,0.1,0.000714285714286,314,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-360.0,-190.0,500.0,-203.0,-1e+200,435743449.467,18373375.2644,438497138.713,463448690.29,394565906.97,412431551.094,462627793.155,20.0,3.37580918608e+14,0.1,0.000714285714286,315,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-360.0,-190.0,600.0,-203.0,-1e+200,432100161.488,13921473.9604,432567014.301,453121457.779,403840855.045,405752552.417,449796209.791,20.0,1.93807437231e+14,0.1,0.000714285714286,316,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-360.0,-190.0,700.0,-203.0,-1e+200,435998274.221,13672152.3706,435377372.691,464445771.657,415227764.14,415460872.626,458637522.962,20.0,1.86927750446e+14,0.1,0.000714285714286,317,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-360.0,-190.0,800.0,-203.0,-1e+200,442828625.896,11769542.2932,442279811.284,467659390.386,419739949.039,426774086.708,458794973.086,20.0,1.38522125791e+14,0.1,0.000714285714286,318,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-360.0,-190.0,900.0,-203.0,-1e+200,442648619.362,16956209.3896,447273914.836,466085245.009,405435945.392,411103761.738,465937330.617,19.0,2.87513036865e+14,0.1,0.000714285714286,319,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-360.0,-190.0,1000.0,-203.0,-1e+200,442191175.876,13545969.1872,444627221.837,461423803.761,413798762.905,416217444.343,459458226.089,19.0,1.8349328122e+14,0.1,0.000714285714286,320,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-360.0,-190.0,1100.0,-203.0,-1e+200,441729334.485,18879248.2408,445098415.891,468334321.723,401178063.869,414848242.034,467527347.748,20.0,3.56426014136e+14,0.1,0.000714285714286,321,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-360.0,-190.0,1200.0,-203.0,-1e+200,444213555.915,11851232.896,445332826.51,460484013.984,423982528.186,425889244.114,459228326.56,20.0,1.40451721155e+14,0.1,0.000421428571429,322,4.7619047619e-08,0.0714285714286,0.059
203.0,-203.0,-360.0,-190.0,1218.0,-203.0,-1e+200,443430132.697,15366028.7256,447402152.995,467431436.087,419293129.107,419818775.264,465056338.617,20.0,2.36114838795e+14,0.1,0.000357142857143,323,4.7619047619e-08,0.0714285714286,0.05
203.0,-203.0,-340.0,-190.0,300.0,-203.0,-1e+200,418784737.441,12454069.6802,419797485.643,434852248.846,389657611.355,390081624.743,431866101.139,20.0,1.551038516e+14,0.1,0.000357142857143,325,4.7619047619e-08,0.0714285714286,0.05
203.0,-203.0,-360.0,-190.0,1300.0,-203.0,-1e+200,436849246.313,14591813.9203,441820287.698,450949732.944,395519268.704,415114338.943,450020978.836,20.0,2.12921033485e+14,0.1,0.000292857142857,324,4.7619047619e-08,0.0714285714286,0.041
203.0,-203.0,-340.0,-190.0,400.0,-203.0,-1e+200,421101939.034,17129632.0953,418228242.766,451485894.535,395565149.279,398560702.572,450764001.979,19.0,2.93424295722e+14,0.1,0.000714285714286,326,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-340.0,-190.0,500.0,-203.0,-1e+200,423712716.173,11198707.5167,425111704.818,445519356.548,403440354.743,404191605.66,437290091.304,18.0,1.25411050045e+14,0.1,0.000714285714286,327,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-340.0,-190.0,600.0,-203.0,-1e+200,423130013.441,13822874.0365,419382945.31,449946505.651,398943332.11,401908604.74,440039299.719,20.0,1.91071846628e+14,0.1,0.000714285714286,328,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-340.0,-190.0,700.0,-203.0,-1e+200,433316061.966,10724849.2756,434265217.04,451595514.192,403261346.325,421439395.949,449170096.201,20.0,1.15022391984e+14,0.1,0.000714285714286,329,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-340.0,-190.0,800.0,-203.0,-1e+200,430107086.762,14136181.7159,428857515.13,460455350.261,407462130.538,408594473.951,449211644.489,20.0,1.99831633506e+14,0.1,0.000714285714286,330,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-340.0,-190.0,900.0,-203.0,-1e+200,429963315.976,10955397.5221,433154524.387,447124214.015,401468013.462,416457675.438,440514279.258,20.0,1.20020734866e+14,0.1,0.000714285714286,331,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-340.0,-190.0,1000.0,-203.0,-1e+200,425709496.845,16145589.9962,426271795.773,447691620.927,395514973.739,400653077.408,445876103.295,19.0,2.60680076327e+14,0.1,0.000714285714286,332,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-340.0,-190.0,1100.0,-203.0,-1e+200,430826692.773,14003273.3128,429236948.46,453910733.481,403041548.163,409015257.016,451338644.108,19.0,1.96091663472e+14,0.1,0.000714285714286,333,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-340.0,-190.0,1200.0,-203.0,-1e+200,427206205.652,13349322.0117,422148233.488,453157022.857,401659683.078,412337157.212,447857609.32,19.0,1.78204398173e+14,0.1,0.000421428571429,334,4.7619047619e-08,0.0714285714286,0.059
203.0,-203.0,-340.0,-190.0,1218.0,-203.0,-1e+200,425860773.029,15603074.4289,426268743.773,446907910.442,399274616.442,400764530.568,444879366.931,20.0,2.43455931632e+14,0.1,0.000357142857143,335,4.7619047619e-08,0.0714285714286,0.05
203.0,-203.0,-320.0,-190.0,300.0,-203.0,-1e+200,412128634.222,13251496.7729,413519828.784,431622087.137,385660564.691,393291090.397,430127480.699,20.0,1.75602166723e+14,0.1,0.000357142857143,337,4.7619047619e-08,0.0714285714286,0.05
203.0,-203.0,-340.0,-190.0,1300.0,-203.0,-1e+200,422558525.352,15587186.6467,429204557.007,444722872.343,396283385.413,396631460.046,441327116.437,20.0,2.42960387559e+14,0.1,0.000292857142857,336,4.7619047619e-08,0.0714285714286,0.041
203.0,-203.0,-320.0,-190.0,400.0,-203.0,-1e+200,415064762.913,13755165.9847,417735749.389,433149731.709,384258723.704,388409311.347,432822205.643,20.0,1.89204591267e+14,0.1,0.000714285714286,338,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-320.0,-190.0,500.0,-203.0,-1e+200,416448167.589,12174869.3331,414446702.71,434204760.061,392697267.271,394352378.097,433540202.373,20.0,1.48227443279e+14,0.1,0.000714285714286,339,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-320.0,-190.0,600.0,-203.0,-1e+200,417391888.712,12315072.6652,418409034.401,434096938.104,385480862.712,401769424.048,432965830.046,19.0,1.5166101475e+14,0.1,0.000714285714286,340,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-320.0,-190.0,700.0,-203.0,-1e+200,415866397.209,13860553.6561,412273255.555,443918685.784,390186692.195,394239002.602,434386787.341,20.0,1.92114947654e+14,0.1,0.000714285714286,341,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-320.0,-190.0,800.0,-203.0,-1e+200,421173088.658,13941609.2525,423486332.473,450044046.922,393087590.109,400433957.723,434480843.304,19.0,1.94368468548e+14,0.1,0.000714285714286,342,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-320.0,-190.0,900.0,-203.0,-1e+200,421773753.794,13265624.4553,423881564.875,448547345.889,392631913.449,402811621.028,436989008.813,18.0,1.75976792189e+14,0.1,0.000714285714286,343,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-320.0,-190.0,1000.0,-203.0,-1e+200,422589882.786,10341557.503,424261926.151,443796598.794,406250226.503,407545940.73,441191926.241,20.0,1.06947811588e+14,0.1,0.000714285714286,344,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-320.0,-190.0,1100.0,-203.0,-1e+200,417516700.052,14218609.2249,420106571.986,436018067.314,393394758.844,397254079.855,435388035.667,20.0,2.0216884829e+14,0.1,0.000714285714286,345,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-320.0,-190.0,1200.0,-203.0,-1e+200,414424350.308,12732185.5396,415579603.532,432094967.53,387135709.699,392134649.67,431513350.506,20.0,1.62108548615e+14,0.1,0.000421428571429,346,4.7619047619e-08,0.0714285714286,0.059
203.0,-203.0,-300.0,-190.0,300.0,-203.0,-1e+200,397369572.233,14473033.5446,399084533.197,421672227.665,371984133.917,374645045.747,419425964.655,19.0,2.09468699984e+14,0.1,0.000267857142857,349,4.7619047619e-08,0.0535714285714,0.05
203.0,-203.0,-320.0,-190.0,1218.0,-203.0,-1e+200,408829097.998,16793294.223,408533623.84,447171873.796,374754981.712,385694884.446,430191071.189,19.0,2.82014730861e+14,0.1,0.000357142857143,347,4.7619047619e-08,0.0714285714286,0.05
203.0,-203.0,-320.0,-190.0,1300.0,-203.0,-1e+200,417483118.212,10545191.5943,418965540.967,433550817.22,392212184.143,394514839.289,428931401.408,20.0,1.1120106576e+14,0.1,0.000292857142857,348,4.7619047619e-08,0.0714285714286,0.041
203.0,-203.0,-300.0,-190.0,400.0,-203.0,-1e+200,402439169.805,13091859.615,402741368.237,430398902.302,385607642.429,387702590.037,420386110.927,20.0,1.71396788179e+14,0.1,0.000535714285714,350,4.7619047619e-08,0.0535714285714,0.1
203.0,-203.0,-300.0,-190.0,500.0,-203.0,-1e+200,409083594.636,12701946.0412,410051055.416,430748086.049,390068899.08,390261619.009,430045226.217,20.0,1.61339433234e+14,0.1,0.000535714285714,351,4.7619047619e-08,0.0535714285714,0.1
203.0,-203.0,-300.0,-190.0,600.0,-203.0,-1e+200,410104142.964,11733919.711,412351381.818,437396502.486,386646911.327,388839514.833,423808799.203,19.0,1.37684871784e+14,0.1,0.000535714285714,352,4.7619047619e-08,0.0535714285714,0.1
203.0,-203.0,-300.0,-190.0,700.0,-203.0,-1e+200,403231659.858,11540790.1838,403391903.576,420159734.194,381017237.753,385677113.778,418313698.653,18.0,1.33189838066e+14,0.1,0.000535714285714,353,4.7619047619e-08,0.0535714285714,0.1
203.0,-203.0,-300.0,-190.0,800.0,-203.0,-1e+200,406833854.909,14543863.8457,411361931.727,435757524.008,381089251.054,382928131.683,423504831.592,19.0,2.11523975562e+14,0.1,0.000535714285714,354,4.7619047619e-08,0.0535714285714,0.1
203.0,-203.0,-300.0,-190.0,900.0,-203.0,-1e+200,403938661.892,12477995.2969,404689715.611,424858225.783,383318535.496,384219401.064,417316592.236,19.0,1.55700366629e+14,0.1,0.000535714285714,355,4.7619047619e-08,0.0535714285714,0.1
203.0,-203.0,-300.0,-190.0,1000.0,-203.0,-1e+200,404699462.342,13707423.713,406026034.545,427197655.485,378465266.057,383634835.579,421955153.24,18.0,1.87893464848e+14,0.1,0.000535714285714,356,4.7619047619e-08,0.0535714285714,0.1
203.0,-203.0,-300.0,-190.0,1100.0,-203.0,-1e+200,401233844.674,7602676.1879,397953776.321,415443018.692,389369310.554,391719868.645,411351254.691,19.0,5.78006852181e+13,0.1,0.000535714285714,357,4.7619047619e-08,0.0535714285714,0.1
203.0,-203.0,-300.0,-190.0,1200.0,-203.0,-1e+200,401176633.79,11468184.0947,401463910.361,428450066.804,376027957.538,388447094.21,418050765.534,18.0,1.31519246431e+14,0.1,0.000316071428571,358,4.7619047619e-08,0.0535714285714,0.059
203.0,-203.0,-290.0,-190.0,300.0,-203.0,-1e+200,396133772.874,12418021.0152,395437101.283,418068280.61,376770723.556,377508179.101,411627207.082,20.0,1.54207245934e+14,0.1,0.000178571428571,361,4.7619047619e-08,0.0357142857143,0.05
203.0,-203.0,-300.0,-190.0,1218.0,-203.0,-1e+200,399826155.869,11988416.0048,404641189.837,415104294.347,370289437.215,380443082.442,412336231.545,20.0,1.43722118304e+14,0.1,0.000267857142857,359,4.7619047619e-08,0.0535714285714,0.05
203.0,-203.0,-300.0,-190.0,1300.0,-203.0,-1e+200,401720923.263,13110865.6349,402111891.579,434475088.295,384396526.52,385412816.435,424909172.796,20.0,1.71894797696e+14,0.1,0.000219642857143,360,4.7619047619e-08,0.0535714285714,0.041
203.0,-203.0,-290.0,-190.0,400.0,-203.0,-1e+200,398815590.083,11048488.3679,397342848.155,416345830.308,378091222.491,383820037.012,414875421.83,19.0,1.22069095215e+14,0.1,0.000357142857143,362,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-290.0,-190.0,500.0,-203.0,-1e+200,396476771.488,13821669.5271,399353420.331,424182998.911,368151131.107,372936550.5,416266123.445,20.0,1.91038548517e+14,0.1,0.000357142857143,363,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-290.0,-190.0,600.0,-203.0,-1e+200,399935474.367,14023559.5468,401863568.462,421675081.489,360590417.016,385230538.978,420958200.745,20.0,1.96660222364e+14,0.1,0.000357142857143,364,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-290.0,-190.0,700.0,-203.0,-1e+200,399815105.986,12225105.7854,399385394.044,417977767.711,382453359.529,382776967.902,416272538.259,19.0,1.49453211463e+14,0.1,0.000357142857143,365,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-290.0,-190.0,800.0,-203.0,-1e+200,395333521.005,13740666.3225,397468134.511,416499825.136,368322387.991,375268593.62,416044531.975,20.0,1.88805910987e+14,0.1,0.000357142857143,366,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-290.0,-190.0,900.0,-203.0,-1e+200,394821350.264,13407650.1518,396894091.726,416348044.537,361455356.722,375903276.16,411176770.193,18.0,1.79765082593e+14,0.1,0.000357142857143,367,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-290.0,-190.0,1000.0,-203.0,-1e+200,398003618.438,12473666.3683,400291296.975,419342388.847,368093676.72,370590843.494,412570597.807,20.0,1.55592352667e+14,0.1,0.000357142857143,368,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-290.0,-190.0,1100.0,-203.0,-1e+200,393783991.095,15488912.6477,392468594.054,425323875.691,367211349.664,372954657.394,413149223.064,19.0,2.39906415009e+14,0.1,0.000357142857143,369,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-290.0,-190.0,1200.0,-203.0,-1e+200,398904144.148,12531177.9753,399467868.332,415917735.316,367030976.214,383129341.018,415198336.017,18.0,1.5703042145e+14,0.1,0.000210714285714,370,4.7619047619e-08,0.0357142857143,0.059
203.0,-203.0,-290.0,-190.0,1218.0,-203.0,-1e+200,398091007.969,13100789.8669,398618004.316,421126360.036,371239863.966,374809943.646,416423866.712,19.0,1.71630695138e+14,0.1,0.000178571428571,371,4.7619047619e-08,0.0357142857143,0.05
203.0,-203.0,-280.0,-190.0,300.0,-203.0,-1e+200,391022603.857,11006990.6204,391442772.604,410442098.307,359730134.159,378247062.521,405135312.57,19.0,1.21153842518e+14,0.1,0.000178571428571,373,4.7619047619e-08,0.0357142857143,0.05
203.0,-203.0,-290.0,-190.0,1300.0,-203.0,-1e+200,389663631.827,14040952.1422,391655118.091,412594620.079,357817072.603,369932790.643,406143326.95,18.0,1.97148337061e+14,0.1,0.000146428571429,372,4.7619047619e-08,0.0357142857143,0.041
203.0,-203.0,-280.0,-190.0,400.0,-203.0,-1e+200,392449618.184,11041866.5685,394256399.159,406673114.854,370910619.479,374989261.501,405991115.541,20.0,1.21922817316e+14,0.1,0.000357142857143,374,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-280.0,-190.0,500.0,-203.0,-1e+200,392449526.381,16636383.7373,396430245.447,419804770.482,353007686.862,366269205.565,408897546.406,20.0,2.76769263856e+14,0.1,0.000357142857143,375,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-280.0,-190.0,600.0,-203.0,-1e+200,396061860.583,11942105.7766,395323767.941,425181979.917,377267790.831,378262238.43,417494259.453,19.0,1.42613890378e+14,0.1,0.000357142857143,376,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-280.0,-190.0,700.0,-203.0,-1e+200,387779381.357,14211118.0528,389388195.941,408322520.696,358692905.046,368248304.876,408074789.395,19.0,2.01955876309e+14,0.1,0.000357142857143,377,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-280.0,-190.0,800.0,-203.0,-1e+200,395360964.016,11686954.1519,392434392.326,417142114.222,370928423.718,383295560.39,414372850.418,20.0,1.36584897348e+14,0.1,0.000357142857143,378,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-280.0,-190.0,900.0,-203.0,-1e+200,392176382.946,14748946.9915,394060964.938,414186102.438,363605555.124,365843377.791,412217038.927,20.0,2.17531437357e+14,0.1,0.000357142857143,379,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-280.0,-190.0,1000.0,-203.0,-1e+200,393124831.755,9390068.3082,394253405.933,406374340.885,372569684.563,376593078.378,405366298.698,18.0,8.81733828327e+13,0.1,0.000357142857143,380,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-280.0,-190.0,1100.0,-203.0,-1e+200,387560908.284,11785705.6433,387685208.32,410197436.097,363565906.132,371090598.879,404932795.318,17.0,1.38902857509e+14,0.1,0.000357142857143,381,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-280.0,-190.0,1200.0,-203.0,-1e+200,385102568.096,11440841.0112,389942027.883,396073739.422,360506142.627,361927810.861,396004675.273,18.0,1.30892843043e+14,0.1,0.000210714285714,382,4.7619047619e-08,0.0357142857143,0.059
203.0,-203.0,-270.0,-190.0,300.0,-203.0,-1e+200,388532523.759,15063441.7961,388403354.634,420781810.668,362578309.024,364400922.926,409751503.049,19.0,2.26907278744e+14,0.1,0.000178571428571,385,4.7619047619e-08,0.0357142857143,0.05
203.0,-203.0,-280.0,-190.0,1218.0,-203.0,-1e+200,385757082.972,12960975.6532,390341003.305,399643853.327,350003311.566,361743386.098,397370504.19,20.0,1.67986889884e+14,0.1,0.000178571428571,383,4.7619047619e-08,0.0357142857143,0.05
203.0,-203.0,-280.0,-190.0,1300.0,-203.0,-1e+200,382372754.875,14887973.8517,385506168.009,411458226.248,350865834.674,360799289.195,396467631.687,20.0,2.21651765409e+14,0.1,0.000146428571429,384,4.7619047619e-08,0.0357142857143,0.041
203.0,-203.0,-270.0,-190.0,400.0,-203.0,-1e+200,385346331.292,13290712.6576,386138650.973,408207007.37,358421173.377,361571591.414,401771648.296,20.0,1.76643042947e+14,0.1,0.000357142857143,386,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-270.0,-190.0,500.0,-203.0,-1e+200,386829875.745,11805233.3425,386367851.481,413762250.409,372894872.072,373422301.401,405655875.669,18.0,1.3936353427e+14,0.1,0.000357142857143,387,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-270.0,-190.0,600.0,-203.0,-1e+200,379954546.737,13253387.1226,376301152.112,405173446.034,363823681.478,364649782.975,400917740.162,19.0,1.75652270222e+14,0.1,0.000357142857143,388,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-270.0,-190.0,700.0,-203.0,-1e+200,383209082.912,15575912.6035,382608783.229,417027972.408,353366013.1,361958873.879,412409613.439,19.0,2.42609053431e+14,0.1,0.000357142857143,389,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-270.0,-190.0,800.0,-203.0,-1e+200,385666878.316,17018505.8781,384449830.372,413913186.075,354728633.003,355679670.923,409319302.531,19.0,2.89629542322e+14,0.1,0.000357142857143,390,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-270.0,-190.0,900.0,-203.0,-1e+200,384126610.978,13412977.5731,382521259.873,402780584.504,359373440.255,362313567.852,401221476.714,17.0,1.79907967378e+14,0.1,0.000357142857143,391,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-270.0,-190.0,1000.0,-203.0,-1e+200,382204758.607,8597951.5955,382026466.826,395830121.002,357541660.168,372970753.555,394324051.536,20.0,7.39247716386e+13,0.1,0.000357142857143,392,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-270.0,-190.0,1100.0,-203.0,-1e+200,382293343.85,7677887.12398,383555514.16,396820930.677,367631388.284,369646786.57,392510994.206,19.0,5.89499506885e+13,0.1,0.000357142857143,393,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-270.0,-190.0,1200.0,-203.0,-1e+200,379696221.618,17038869.1123,380271645.202,408392811.974,341898703.935,351809239.862,402491126.548,19.0,2.90323060626e+14,0.1,0.000210714285714,394,4.7619047619e-08,0.0357142857143,0.059
203.0,-203.0,-260.0,-190.0,300.0,-203.0,-1e+200,376061019.839,12826801.3309,382386250.823,386694429.143,354773711.082,358541963.874,385922689.935,5.0,1.64526832382e+14,0.1,0.000178571428571,397,4.7619047619e-08,0.0357142857143,0.05
203.0,-203.0,-260.0,-190.0,400.0,-203.0,-1e+200,380170589.356,16135255.6767,382180323.004,395206832.337,363124612.728,365030183.756,393904181.403,3.0,2.60346475752e+14,0.1,0.000357142857143,398,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-270.0,-190.0,1218.0,-203.0,-1e+200,375847231.333,12778690.2485,376116446.347,398400798.296,355770415.304,358871890.525,393541763.913,19.0,1.63294924468e+14,0.1,0.000178571428571,395,4.7619047619e-08,0.0357142857143,0.05
203.0,-203.0,-270.0,-190.0,1300.0,-203.0,-1e+200,372340380.951,12860586.8005,373002896.5,393053471.713,348710862.858,353810701.012,389668061.101,19.0,1.65394692853e+14,0.1,0.000146428571429,396,4.7619047619e-08,0.0357142857143,0.041
203.0,-203.0,-260.0,-190.0,500.0,-203.0,-1e+200,373430276.012,21202740.5313,361033639.191,401339024.65,353673672.485,354995530.996,399235635.458,5.0,4.49556206039e+14,0.1,0.000357142857143,399,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-260.0,-190.0,600.0,-203.0,-1e+200,365193957.953,12342828.4308,364044501.948,378543389.871,354143438.046,354312043.521,377685110.793,4.0,1.52345413673e+14,0.1,0.000357142857143,400,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-260.0,-190.0,700.0,-203.0,-1e+200,368775256.176,6664253.58614,368843545.647,376867518.904,357311249.373,359850510.736,375979984.843,6.0,4.44122758604e+13,0.1,0.000357142857143,401,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-260.0,-190.0,800.0,-203.0,-1e+200,364672200.801,1103293.5757,364672200.801,365452347.17,363892054.432,363970069.069,365374332.533,2.0,1.21725671419e+12,0.1,0.000357142857143,402,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-260.0,-190.0,900.0,-203.0,-1e+200,398090270.674,,398090270.674,398090270.674,398090270.674,398090270.674,398090270.674,1.0,,0.1,0.000357142857143,403,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-260.0,-190.0,1000.0,-203.0,-1e+200,366911061.53,8135224.8311,371097635.141,372100379.623,357535169.827,358891416.358,372000105.175,3.0,6.61818830526e+13,0.1,0.000357142857143,404,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-260.0,-190.0,1200.0,-203.0,-1e+200,367817491.854,10647091.4434,372256614.626,375526736.94,355669123.996,357327873.059,375199724.709,3.0,1.13360556204e+14,0.1,0.000210714285714,406,4.7619047619e-08,0.0357142857143,0.059
203.0,-203.0,-260.0,-190.0,1100.0,-203.0,-1e+200,371683001.952,15379609.6383,372142916.048,387157542.783,355288632.928,356313264.306,386408859.862,4.0,2.36532392627e+14,0.1,0.000357142857143,405,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-260.0,-190.0,1218.0,-203.0,-1e+200,364304962.566,16393874.1519,363471918.513,381099477.08,348343492.105,349856334.746,379336721.223,3.0,2.68759109709e+14,0.1,0.000178571428571,407,4.7619047619e-08,0.0357142857143,0.05
203.0,-203.0,-260.0,-190.0,1300.0,-203.0,-1e+200,367182140.151,18731783.5932,363839513.316,400296691.443,347992074.986,349705710.518,393292126.265,6.0,3.50879716584e+14,0.1,0.000146428571429,408,4.7619047619e-08,0.0357142857143,0.041
203.0,-203.0,-250.0,-190.0,300.0,-203.0,-1e+200,370862337.736,14666370.0799,373677212.33,399802570.399,343613972.802,349866928.29,390390967.674,19.0,2.1510241132e+14,0.1,0.000178571428571,409,4.7619047619e-08,0.0357142857143,0.05
203.0,-203.0,-250.0,-190.0,400.0,-203.0,-1e+200,365769259.241,14228743.9049,368561630.173,384577241.951,337581458.07,341993419.054,383530897.982,18.0,2.02457153112e+14,0.1,0.000357142857143,410,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-250.0,-190.0,500.0,-203.0,-1e+200,369041721.794,17045646.3588,366896768.861,398765838.997,339263591.633,343055959.348,397487140.605,18.0,2.9055405979e+14,0.1,0.000357142857143,411,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-250.0,-190.0,600.0,-203.0,-1e+200,372281354.503,14284859.239,372758881.622,398051291.65,344990572.678,345452837.826,393302224.725,19.0,2.04057203478e+14,0.1,0.000357142857143,412,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-250.0,-190.0,700.0,-203.0,-1e+200,370617714.715,12774385.4716,370234971.249,396670559.202,352581386.988,353903089.226,387615306.38,19.0,1.63184924177e+14,0.1,0.000357142857143,413,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-250.0,-190.0,800.0,-203.0,-1e+200,366338463.114,12447906.0533,363748830.961,394224239.827,346246931.52,346802197.172,388172790.732,20.0,1.54950365112e+14,0.1,0.000357142857143,414,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-250.0,-190.0,900.0,-203.0,-1e+200,364689406.549,11015346.9139,367051398.124,381065515.129,342040644.367,345730120.203,380786356.498,19.0,1.21337867633e+14,0.1,0.000357142857143,415,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-250.0,-190.0,1000.0,-203.0,-1e+200,365830663.673,13068341.7639,368131989.69,382478906.693,339616949.967,343564406.259,381196448.817,18.0,1.70781556459e+14,0.1,0.000357142857143,416,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-250.0,-190.0,1100.0,-203.0,-1e+200,352990156.768,15628318.8811,356971038.862,381186610.144,322037406.565,326060917.787,366991318.751,20.0,2.44244351051e+14,0.1,0.000357142857143,417,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-250.0,-190.0,1200.0,-203.0,-1e+200,361940204.496,12392131.1271,361665659.992,392495113.243,345301640.927,346417608.269,381923815.493,20.0,1.5356491387e+14,0.1,0.000210714285714,418,4.7619047619e-08,0.0357142857143,0.059
203.0,-203.0,-250.0,-190.0,1218.0,-203.0,-1e+200,355266040.471,12546069.3282,350869227.049,391537517.648,338426784.795,343310238.613,371127189.181,20.0,1.57403855588e+14,0.1,0.000178571428571,419,4.7619047619e-08,0.0357142857143,0.05
203.0,-203.0,-250.0,-190.0,1300.0,-203.0,-1e+200,357347297.601,19321803.1807,355144506.918,389837523.314,312247948.648,334707690.915,386248184.595,20.0,3.73332078154e+14,0.1,0.000146428571429,420,4.7619047619e-08,0.0357142857143,0.041
