SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-Charger_capacity,PointProbability,ProbabilityWeight-TES_capacity,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight,prefix
203.0,-203.0,-380.0,-190.0,1300.0,-203.0,-1e+200,448074673.133,16269929.6978,447835456.242,484270525.779,418103560.063,420457619.439,468036727.686,20.0,2.64710612371e+14,0.1,4.7619047619e-08,0.041,0.0714285714286,0.000292857142857,312
203.0,-203.0,-360.0,-190.0,400.0,-203.0,-1e+200,435930966.027,11386697.6306,434905480.027,454516972.815,417059961.939,417597617.027,450841285.22,19.0,1.29656882931e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,314
203.0,-203.0,-360.0,-190.0,500.0,-203.0,-1e+200,436265091.865,12198160.0616,435426973.326,456402219.649,417168432.514,418137047.232,453983877.451,20.0,1.48795108888e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,315
203.0,-203.0,-360.0,-190.0,600.0,-203.0,-1e+200,435941691.07,16064181.7372,441065184.093,459814611.228,409341108.989,411492562.99,459189531.45,19.0,2.58057934886e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,316
203.0,-203.0,-360.0,-190.0,700.0,-203.0,-1e+200,440832138.269,13855713.2878,442039705.599,467618693.949,414663821.63,417800207.792,464100774.32,20.0,1.91980790713e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,317
203.0,-203.0,-360.0,-190.0,800.0,-203.0,-1e+200,440484687.754,11712563.3028,443287028.107,462752591.359,414214233.601,422545742.588,457675124.063,20.0,1.37184139122e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,318
203.0,-203.0,-360.0,-190.0,900.0,-203.0,-1e+200,443093386.902,14473905.4918,442795355.165,473695528.535,421862959.038,423232397.715,464342266.996,20.0,2.09493940184e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,319
203.0,-203.0,-360.0,-190.0,1000.0,-203.0,-1e+200,444219612.598,9986304.82974,443870377.429,471584101.502,427839089.222,431382608.527,458438026.582,20.0,9.97262841526e+13,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,320
203.0,-203.0,-360.0,-190.0,1100.0,-203.0,-1e+200,435036022.107,12780807.5214,436405827.199,461972998.616,409530644.75,414185068.182,450816492.307,20.0,1.63349040898e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,321
203.0,-203.0,-360.0,-190.0,1200.0,-203.0,-1e+200,442819805.351,16142433.508,443049686.041,473256064.029,408191232.92,414921888.731,467749502.478,20.0,2.60578159561e+14,0.1,4.7619047619e-08,0.059,0.0714285714286,0.000421428571429,322
203.0,-203.0,-360.0,-190.0,1218.0,-203.0,-1e+200,439771196.07,13390025.5918,438338128.898,468066909.435,415319884.954,421858536.081,459118530.212,20.0,1.79292785348e+14,0.1,4.7619047619e-08,0.05,0.0714285714286,0.000357142857143,323
203.0,-203.0,-340.0,-190.0,300.0,-203.0,-1e+200,421404974.076,12762296.9318,419993030.595,445903570.029,396773857.774,400596277.849,441994546.225,20.0,1.62876222974e+14,0.1,4.7619047619e-08,0.05,0.0714285714286,0.000357142857143,325
203.0,-203.0,-360.0,-190.0,1300.0,-203.0,-1e+200,446210169.761,15136751.4376,443652987.882,474007497.145,421694917.161,426008043.395,467672787.458,20.0,2.29121244083e+14,0.1,4.7619047619e-08,0.041,0.0714285714286,0.000292857142857,324
203.0,-203.0,-340.0,-190.0,400.0,-203.0,-1e+200,423419491.04,15547934.9573,422756689.342,447999759.71,390369485.624,395494361.261,445601483.16,20.0,2.41738281436e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,326
203.0,-203.0,-340.0,-190.0,500.0,-203.0,-1e+200,426362597.823,14220829.0394,425857148.042,452101344.012,393741545.699,405986024.338,446468578.518,20.0,2.02231978567e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,327
203.0,-203.0,-340.0,-190.0,600.0,-203.0,-1e+200,431454197.748,15004160.9817,432448301.131,453078416.692,399291868.752,405735173.555,449235945.631,19.0,2.25124846765e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,328
203.0,-203.0,-340.0,-190.0,700.0,-203.0,-1e+200,437246435.711,13263254.2282,437770302.17,455970330.113,413392877.351,419591571.625,455526537.962,20.0,1.75913912721e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,329
203.0,-203.0,-340.0,-190.0,800.0,-203.0,-1e+200,432855885.541,17161186.7508,433969926.636,462967596.618,391633631.065,407888200.706,459681198.193,20.0,2.94506330696e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,330
203.0,-203.0,-340.0,-190.0,900.0,-203.0,-1e+200,436435465.264,11772138.4471,434159811.793,451535028.316,411100883.656,417077602.813,450887987.576,19.0,1.38583243617e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,331
203.0,-203.0,-340.0,-190.0,1000.0,-203.0,-1e+200,437240041.271,12511795.9786,436322629.19,470622146.801,416366520.727,421363153.034,453237236.289,20.0,1.56545038609e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,332
203.0,-203.0,-340.0,-190.0,1100.0,-203.0,-1e+200,432307134.721,11530335.7173,433760152.809,451915669.72,406951654.225,414425496.081,451169569.483,17.0,1.32948641754e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,333
203.0,-203.0,-340.0,-190.0,1200.0,-203.0,-1e+200,431638789.436,13843907.7531,434650509.022,457169984.461,409661665.903,412849940.014,450835229.894,20.0,1.91653781875e+14,0.1,4.7619047619e-08,0.059,0.0714285714286,0.000421428571429,334
203.0,-203.0,-340.0,-190.0,1218.0,-203.0,-1e+200,426516187.384,12818102.8848,428790640.917,452169278.776,404608850.409,411184975.178,444184933.771,18.0,1.64303761565e+14,0.1,4.7619047619e-08,0.05,0.0714285714286,0.000357142857143,335
203.0,-203.0,-320.0,-190.0,300.0,-203.0,-1e+200,411888413.93,12764240.4678,412903653.667,435309402.469,387108989.069,391085704.054,430586042.021,19.0,1.6292583472e+14,0.1,4.7619047619e-08,0.05,0.0714285714286,0.000357142857143,337
203.0,-203.0,-340.0,-190.0,1300.0,-203.0,-1e+200,425221277.618,10594062.8607,429309357.002,436630865.333,394194992.434,409740661.842,435244882.004,20.0,1.12234167897e+14,0.1,4.7619047619e-08,0.041,0.0714285714286,0.000292857142857,336
203.0,-203.0,-320.0,-190.0,400.0,-203.0,-1e+200,409150973.035,14847091.6224,410605145.632,429490703.571,366067906.603,390572667.495,426912283.934,18.0,2.20436129644e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,338
203.0,-203.0,-320.0,-190.0,500.0,-203.0,-1e+200,418526142.773,12940400.3585,420958385.348,436073751.41,389506101.824,397396947.125,435430828.701,20.0,1.67453961438e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,339
203.0,-203.0,-320.0,-190.0,600.0,-203.0,-1e+200,420564396.673,14764746.8636,420255169.24,445162460.041,397368192.368,401116126.52,445033843.975,20.0,2.17997749947e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,340
203.0,-203.0,-320.0,-190.0,700.0,-203.0,-1e+200,422276598.544,14037769.0365,424097507.798,449418574.89,398175320.625,398293448.706,438867550.825,18.0,1.97058959521e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,341
203.0,-203.0,-320.0,-190.0,800.0,-203.0,-1e+200,420151590.778,13981837.3068,422014969.828,452717547.213,398968420.778,400993820.767,443233498.71,18.0,1.95491774474e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,342
203.0,-203.0,-320.0,-190.0,900.0,-203.0,-1e+200,419716290.538,16943213.5548,423743050.964,449377443.462,381316604.46,393610598.726,442406405.127,19.0,2.87072485563e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,343
203.0,-203.0,-320.0,-190.0,1000.0,-203.0,-1e+200,417404071.697,13034601.6363,421009396.197,436743321.829,391920441.433,392864823.721,430621462.029,20.0,1.69900839817e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,344
203.0,-203.0,-320.0,-190.0,1100.0,-203.0,-1e+200,418154767.609,17351430.1496,417287858.332,443318720.462,380752221.217,393141054.784,439167030.243,19.0,3.01072128235e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,345
203.0,-203.0,-320.0,-190.0,1200.0,-203.0,-1e+200,421225649.514,14810423.4893,422598332.887,442540219.064,390627507.853,396068399.352,440562504.525,19.0,2.19348643931e+14,0.1,4.7619047619e-08,0.059,0.0714285714286,0.000421428571429,346
203.0,-203.0,-320.0,-190.0,1218.0,-203.0,-1e+200,422067394.934,10938894.6509,423044638.419,445850411.415,402479658.347,406866570.344,437005596.945,19.0,1.19659416184e+14,0.1,4.7619047619e-08,0.05,0.0714285714286,0.000357142857143,347
203.0,-203.0,-300.0,-190.0,300.0,-203.0,-1e+200,398370970.991,11095617.294,394976573.478,415836426.319,376472417.768,383624169.157,414289036.921,19.0,1.23112723136e+14,0.1,4.7619047619e-08,0.05,0.0535714285714,0.000267857142857,349
203.0,-203.0,-320.0,-190.0,1300.0,-203.0,-1e+200,416283497.067,13949271.4515,417241738.497,440024553.366,386764559.557,395956491.161,437378739.136,20.0,1.94582174027e+14,0.1,4.7619047619e-08,0.041,0.0714285714286,0.000292857142857,348
203.0,-203.0,-300.0,-190.0,400.0,-203.0,-1e+200,403682399.705,15372831.418,403487037.687,433560298.423,374327840.77,377646563.663,422436160.94,19.0,2.36323945806e+14,0.1,4.7619047619e-08,0.1,0.0535714285714,0.000535714285714,350
203.0,-203.0,-300.0,-190.0,500.0,-203.0,-1e+200,403858938.949,13201137.2722,405226715.646,423321122.901,373739762.583,386735271.849,419201116.541,20.0,1.74270025279e+14,0.1,4.7619047619e-08,0.1,0.0535714285714,0.000535714285714,351
203.0,-203.0,-300.0,-190.0,600.0,-203.0,-1e+200,406493577.618,14619055.9317,409910558.483,426654623.577,370772943.258,381697756.889,420942539.232,18.0,2.13716796335e+14,0.1,4.7619047619e-08,0.1,0.0535714285714,0.000535714285714,352
203.0,-203.0,-300.0,-190.0,700.0,-203.0,-1e+200,406090189.269,10364937.808,406954461.073,424702563.267,386212042.438,389422059.335,417893784.86,17.0,1.07431935763e+14,0.1,4.7619047619e-08,0.1,0.0535714285714,0.000535714285714,353
203.0,-203.0,-300.0,-190.0,800.0,-203.0,-1e+200,407001489.589,14948052.419,408126317.139,440606017.623,381221628.173,383234141.115,425424453.063,20.0,2.23444271122e+14,0.1,4.7619047619e-08,0.1,0.0535714285714,0.000535714285714,354
203.0,-203.0,-300.0,-190.0,900.0,-203.0,-1e+200,406060879.154,15551448.5884,406814610.749,430975602.938,375564282.563,384031663.158,427447402.57,18.0,2.41847553197e+14,0.1,4.7619047619e-08,0.1,0.0535714285714,0.000535714285714,355
203.0,-203.0,-300.0,-190.0,1000.0,-203.0,-1e+200,397115987.687,12906544.2664,395587297.757,416466871.472,380122316.178,380339318.025,414888810.718,18.0,1.665788849e+14,0.1,4.7619047619e-08,0.1,0.0535714285714,0.000535714285714,356
203.0,-203.0,-300.0,-190.0,1100.0,-203.0,-1e+200,403642063.378,16018716.3672,407763067.52,427046331.645,368820001.493,372720756.514,421787232.084,19.0,2.56599274052e+14,0.1,4.7619047619e-08,0.1,0.0535714285714,0.000535714285714,357
203.0,-203.0,-300.0,-190.0,1200.0,-203.0,-1e+200,402672430.613,13462871.7563,404925729.669,429188388.965,379342555.724,380559323.428,425094545.826,20.0,1.81248915926e+14,0.1,4.7619047619e-08,0.059,0.0535714285714,0.000316071428571,358
203.0,-203.0,-300.0,-190.0,1218.0,-203.0,-1e+200,401801871.243,14859325.0672,400908040.088,430815787.934,377997948.387,378254833.763,427369596.97,19.0,2.20799541452e+14,0.1,4.7619047619e-08,0.05,0.0535714285714,0.000267857142857,359
203.0,-203.0,-290.0,-190.0,300.0,-203.0,-1e+200,395693034.202,11664412.5947,395149744.929,418071359.512,370060181.705,377492039.789,409407424.322,20.0,1.3605852118e+14,0.1,4.7619047619e-08,0.05,0.0357142857143,0.000178571428571,361
203.0,-203.0,-300.0,-190.0,1300.0,-203.0,-1e+200,401226742.99,14843675.9373,403974101.035,433513346.89,379592288.434,380151607.733,418640242.226,20.0,2.20334715332e+14,0.1,4.7619047619e-08,0.041,0.0535714285714,0.000219642857143,360
203.0,-203.0,-290.0,-190.0,400.0,-203.0,-1e+200,396480583.237,11137486.2461,398512604.261,413377288.701,368730668.147,373690194.023,412133845.682,18.0,1.24043599882e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,362
203.0,-203.0,-290.0,-190.0,500.0,-203.0,-1e+200,396457355.175,11098340.7369,396105572.603,424483736.348,379389792.736,383106542.476,412291479.208,18.0,1.23173167113e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,363
203.0,-203.0,-290.0,-190.0,600.0,-203.0,-1e+200,399666769.148,12053307.2981,400508942.693,424489632.645,377233899.874,380383849.198,416284308.274,19.0,1.45282216823e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,364
203.0,-203.0,-290.0,-190.0,700.0,-203.0,-1e+200,393669155.235,16370471.1099,394261440.637,426623300.895,365572095.766,369979405.684,416023729.471,20.0,2.67992324359e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,365
203.0,-203.0,-290.0,-190.0,800.0,-203.0,-1e+200,402759651.189,8464006.4057,400872058.39,412936103.803,383982994.4,391430928.469,412908460.503,17.0,7.16394044358e+13,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,366
203.0,-203.0,-290.0,-190.0,900.0,-203.0,-1e+200,398266895.797,13575539.9603,398652018.2,425901036.712,376072241.42,376728492.779,417677672.845,20.0,1.84295285213e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,367
203.0,-203.0,-290.0,-190.0,1000.0,-203.0,-1e+200,400155070.282,12932371.3962,399870717.1,419723573.041,376877832.224,377710593.301,418123067.927,20.0,1.6724622993e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,368
203.0,-203.0,-290.0,-190.0,1100.0,-203.0,-1e+200,400930304.968,11579364.3413,398977455.273,417802444.084,375305666.047,383997470.676,415142538.577,18.0,1.34081678549e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,369
203.0,-203.0,-290.0,-190.0,1200.0,-203.0,-1e+200,392988276.649,11726433.9781,395775396.24,409783379.967,370466697.206,375868120.453,407310001.588,18.0,1.37509253843e+14,0.1,4.7619047619e-08,0.059,0.0357142857143,0.000210714285714,370
203.0,-203.0,-290.0,-190.0,1218.0,-203.0,-1e+200,394836414.856,13798457.5465,396152138.348,424821620.271,371868123.518,372672528.173,412452902.074,19.0,1.90397430663e+14,0.1,4.7619047619e-08,0.05,0.0357142857143,0.000178571428571,371
203.0,-203.0,-280.0,-190.0,300.0,-203.0,-1e+200,390164139.337,14036231.2392,389185749.577,415000577.505,357436440.923,372251284.413,409861499.189,20.0,1.97015787399e+14,0.1,4.7619047619e-08,0.05,0.0357142857143,0.000178571428571,373
203.0,-203.0,-290.0,-190.0,1300.0,-203.0,-1e+200,398248930.477,12244840.8538,399283290.5,422596659.208,374525620.907,380570486.245,415635415.028,19.0,1.49936127536e+14,0.1,4.7619047619e-08,0.041,0.0357142857143,0.000146428571429,372
203.0,-203.0,-280.0,-190.0,400.0,-203.0,-1e+200,386257214.415,11067448.124,386981375.344,407018204.478,366388047.702,370534555.642,403012384.711,19.0,1.22488407977e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,374
203.0,-203.0,-280.0,-190.0,500.0,-203.0,-1e+200,395726915.427,16165183.409,401138644.34,420903188.552,363933119.319,366720885.273,416335698.804,19.0,2.61313154645e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,375
203.0,-203.0,-280.0,-190.0,600.0,-203.0,-1e+200,391868672.529,12940899.4903,391455832.811,412510934.691,370970989.08,371117222.943,408381216.206,20.0,1.67466879618e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,376
203.0,-203.0,-280.0,-190.0,700.0,-203.0,-1e+200,391582440.882,17232012.4329,392787705.982,422705278.045,366059959.436,367711160.421,421287742.283,18.0,2.96942252486e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,377
203.0,-203.0,-280.0,-190.0,800.0,-203.0,-1e+200,388473205.681,10051922.5412,387882716.506,407285517.379,366972116.273,376424385.054,405622011.438,20.0,1.01041146775e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,378
203.0,-203.0,-280.0,-190.0,900.0,-203.0,-1e+200,385526431.361,12114811.6227,383034297.918,406596443.985,360100965.946,370046922.654,405664447.813,19.0,1.46768660654e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,379
203.0,-203.0,-280.0,-190.0,1000.0,-203.0,-1e+200,393386040.74,14879921.975,391479715.193,414574160.096,359750595.806,368684139.695,409365737.382,18.0,2.21412077983e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,380
203.0,-203.0,-280.0,-190.0,1100.0,-203.0,-1e+200,389609387.671,10899849.7919,391953219.466,403337082.838,366890349.986,371168972.19,402847481.149,20.0,1.18806725485e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,381
203.0,-203.0,-280.0,-190.0,1200.0,-203.0,-1e+200,389070583.236,15021748.2953,387173027.756,418703812.167,355106531.841,370614695.548,408782336.405,20.0,2.25652921849e+14,0.1,4.7619047619e-08,0.059,0.0357142857143,0.000210714285714,382
203.0,-203.0,-280.0,-190.0,1218.0,-203.0,-1e+200,385666632.786,15523056.345,389812529.074,408855301.714,359997014.543,363669357.281,403011070.569,18.0,2.40965278291e+14,0.1,4.7619047619e-08,0.05,0.0357142857143,0.000178571428571,383
203.0,-203.0,-270.0,-190.0,300.0,-203.0,-1e+200,375803327.844,16321240.7059,371315820.536,406921632.679,352905974.723,357435570.391,404910876.162,19.0,2.66382898179e+14,0.1,4.7619047619e-08,0.05,0.0357142857143,0.000178571428571,385
203.0,-203.0,-280.0,-190.0,1300.0,-203.0,-1e+200,384114891.845,10121171.7474,383934344.566,408015040.047,368705088.325,370294993.147,399840202.334,19.0,1.02438117541e+14,0.1,4.7619047619e-08,0.041,0.0357142857143,0.000146428571429,384
203.0,-203.0,-270.0,-190.0,400.0,-203.0,-1e+200,387123698.804,13236850.9349,391426572.934,413278754.86,358343674.092,371522823.989,401032037.784,20.0,1.75214222673e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,386
203.0,-203.0,-270.0,-190.0,500.0,-203.0,-1e+200,388310143.076,9743624.06218,387416063.943,403765611.828,370608495.408,372085887.647,403323184.777,17.0,9.49382098651e+13,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,387
203.0,-203.0,-270.0,-190.0,600.0,-203.0,-1e+200,380684559.657,14751730.2549,381674473.21,405211873.968,354772434.106,357495632.622,403080848.914,20.0,2.17613545512e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,388
203.0,-203.0,-270.0,-190.0,700.0,-203.0,-1e+200,385288533.07,11924045.9871,385427541.101,407873757.435,359221693.929,368335453.392,404747308.164,18.0,1.42182872704e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,389
203.0,-203.0,-270.0,-190.0,800.0,-203.0,-1e+200,381308218.411,15937573.8903,381531936.364,417720715.216,357302571.298,358989327.7,402063876.03,20.0,2.54006261508e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,390
203.0,-203.0,-270.0,-190.0,900.0,-203.0,-1e+200,387450554.423,14586750.8454,387040946.306,410343930.247,362202724.463,364086886.606,406853414.63,20.0,2.12773300225e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,391
203.0,-203.0,-270.0,-190.0,1000.0,-203.0,-1e+200,381653639.024,12660369.2926,381928700.153,406527821.732,360555357.985,364051606.94,402769354.793,19.0,1.60284950625e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,392
203.0,-203.0,-270.0,-190.0,1100.0,-203.0,-1e+200,382329700.598,17294813.4008,382580570.344,412490092.896,351672426.827,352118063.476,409624487.719,17.0,2.99110570569e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,393
203.0,-203.0,-270.0,-190.0,1200.0,-203.0,-1e+200,381346727.77,14433087.2208,385132871.135,396901301.257,348744125.908,349090743.995,395471213.494,20.0,2.08314006722e+14,0.1,4.7619047619e-08,0.059,0.0357142857143,0.000210714285714,394
203.0,-203.0,-260.0,-190.0,300.0,-203.0,-1e+200,389893326.464,10689736.6622,389390000.643,400714586.296,377136353.155,378066100.6,400659789.406,5.0,1.14270469907e+14,0.1,4.7619047619e-08,0.05,0.0357142857143,0.000178571428571,397
203.0,-203.0,-270.0,-190.0,1218.0,-203.0,-1e+200,376832548.057,16406453.3807,368970695.638,401092770.687,352242407.696,356503587.396,400949790.072,17.0,2.69171712532e+14,0.1,4.7619047619e-08,0.05,0.0357142857143,0.000178571428571,395
203.0,-203.0,-260.0,-190.0,400.0,-203.0,-1e+200,378034078.315,17836635.9935,381174009.466,395461578.285,354326716.044,357473004.525,394199248.495,4.0,3.18145583564e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,398
203.0,-203.0,-260.0,-190.0,500.0,-203.0,-1e+200,377677336.14,8791567.90274,377018967.478,388307423.015,368363986.587,369069108.673,387207279.733,4.0,7.72916661885e+13,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,399
203.0,-203.0,-270.0,-190.0,1300.0,-203.0,-1e+200,376106079.525,12596325.2032,375444035.745,392434816.83,351898181.686,351941661.608,392295479.815,20.0,1.58667408624e+14,0.1,4.7619047619e-08,0.041,0.0357142857143,0.000146428571429,396
203.0,-203.0,-260.0,-190.0,700.0,-203.0,-1e+200,377584377.302,10549616.5816,373507946.493,393067901.212,370253715.009,370457827.762,390417929.973,4.0,1.11294410019e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,401
203.0,-203.0,-260.0,-190.0,600.0,-203.0,-1e+200,382298027.093,15224243.8859,382973792.809,403173455.144,364265811.161,365018800.574,400660976.814,6.0,2.31777601898e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,400
203.0,-203.0,-260.0,-190.0,900.0,-203.0,-1e+200,381100859.894,17809611.9892,380737656.048,399089295.939,363475627.696,365201830.531,397254131.95,3.0,3.17182279207e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,403
203.0,-203.0,-260.0,-190.0,800.0,-203.0,-1e+200,377530001.573,11742190.2396,376762315.77,390620686.126,365974688.625,366492773.498,389641989.772,4.0,1.37879031622e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,402
203.0,-203.0,-260.0,-190.0,1100.0,-203.0,-1e+200,363909226.18,11172579.7735,369287959.217,374737274.887,346661232.802,349165253.533,373725485.417,5.0,1.24826538795e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,405
203.0,-203.0,-260.0,-190.0,1000.0,-203.0,-1e+200,375569956.174,4993927.20964,374569276.218,380988455.228,371152137.076,371493850.99,380346537.327,3.0,2.49393089752e+13,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,404
203.0,-203.0,-260.0,-190.0,1200.0,-203.0,-1e+200,376403617.313,5193411.873,378310130.235,380157384.724,368836824.058,370097037.488,380041079.047,4.0,2.69715268826e+13,0.1,4.7619047619e-08,0.059,0.0357142857143,0.000210714285714,406
203.0,-203.0,-260.0,-190.0,1218.0,-203.0,-1e+200,345066956.185,16998580.2612,338135292.285,374913684.296,332924297.296,333796730.376,368345956.307,5.0,2.88951730896e+14,0.1,4.7619047619e-08,0.05,0.0357142857143,0.000178571428571,407
203.0,-203.0,-260.0,-190.0,1300.0,-203.0,-1e+200,372740677.316,11793587.3941,368611684.422,386043601.895,363566745.631,364071239.51,384300410.148,3.0,1.39088703621e+14,0.1,4.7619047619e-08,0.041,0.0357142857143,0.000146428571429,408
203.0,-203.0,-250.0,-190.0,300.0,-203.0,-1e+200,369434170.445,16028023.3161,370338336.474,395966337.969,335649043.777,345576837.974,391237493.93,18.0,2.56897531421e+14,0.1,4.7619047619e-08,0.05,0.0357142857143,0.000178571428571,409
203.0,-203.0,-250.0,-190.0,400.0,-203.0,-1e+200,369002121.483,12438027.4034,371558736.106,389205879.283,338082974.659,349894482.623,386252951.014,19.0,1.54704525687e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,410
203.0,-203.0,-250.0,-190.0,500.0,-203.0,-1e+200,368827109.513,12955662.5297,366651618.365,397269811.46,344226134.377,352150542.419,394739038.147,19.0,1.67849191583e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,411
203.0,-203.0,-250.0,-190.0,600.0,-203.0,-1e+200,371456260.179,16399978.0512,371639391.804,397206026.452,343536007.955,343617311.935,394432080.896,20.0,2.6895928008e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,412
203.0,-203.0,-250.0,-190.0,700.0,-203.0,-1e+200,365977839.46,16392052.0444,366947126.196,392142257.993,332365705.292,333181234.817,384305867.132,19.0,2.68699370226e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,413
203.0,-203.0,-250.0,-190.0,800.0,-203.0,-1e+200,366920545.118,12317175.6865,369251433.229,387386763.867,343053472.606,350314667.509,387126530.584,19.0,1.51712816893e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,414
203.0,-203.0,-250.0,-190.0,900.0,-203.0,-1e+200,364691750.779,17675250.4676,366267046.253,390667437.185,336667041.226,337701036.245,387641209.923,18.0,3.12414479093e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,415
203.0,-203.0,-250.0,-190.0,1000.0,-203.0,-1e+200,366355607.85,14263559.6832,367593055.589,387199431.193,332466466.333,341493741.484,382204452.76,19.0,2.03449134837e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,416
203.0,-203.0,-250.0,-190.0,1100.0,-203.0,-1e+200,365146909.429,10072717.3386,362151928.993,388662256.846,350893152.944,352427549.437,386062951.552,19.0,1.01459634583e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,417
203.0,-203.0,-250.0,-190.0,1200.0,-203.0,-1e+200,362807536.375,13060003.6013,365409298.093,386575802.189,338120984.407,340377562.8,380934324.817,20.0,1.70563694067e+14,0.1,4.7619047619e-08,0.059,0.0357142857143,0.000210714285714,418
203.0,-203.0,-250.0,-190.0,1218.0,-203.0,-1e+200,365006173.897,12175263.7064,367546349.679,379495336.371,332549887.898,351641552.356,378380946.108,20.0,1.4823704632e+14,0.1,4.7619047619e-08,0.05,0.0357142857143,0.000178571428571,419
203.0,-203.0,-250.0,-190.0,1300.0,-203.0,-1e+200,364945855.646,13502839.775,369048201.943,383666549.353,340591888.79,340792140.388,381871085.653,20.0,1.8232668199e+14,0.1,4.7619047619e-08,0.041,0.0357142857143,0.000146428571429,420
