SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-Charger_capacity,ProbabilityWeight-TES_capacity,ProbabilityWeight-NewBOP_capacity,PointProbability,ProbabilityWeight,prefix
203.0,-203.0,-360.0,-190.0,1200.0,-203.0,-1e+200,293296554.692,451565.288531,293350124.765,294056208.133,292390135.883,292600636.405,294017109.787,20.0,203911209806.0,0.1,0.059,0.0714285714286,4.7619047619e-08,0.000421428571429,322
203.0,-203.0,-360.0,-190.0,1218.0,-203.0,-1e+200,292957612.444,303978.32522,292945696.456,293639393.401,292519045.606,292542093.395,293501683.49,20.0,92402822203.5,0.1,0.05,0.0714285714286,4.7619047619e-08,0.000357142857143,323
203.0,-203.0,-340.0,-190.0,300.0,-203.0,-1e+200,289444254.149,463498.640533,289493847.798,290236648.89,288378753.718,288555065.264,290004257.402,19.0,214830989776.0,0.1,0.05,0.0714285714286,4.7619047619e-08,0.000357142857143,325
203.0,-203.0,-360.0,-190.0,1300.0,-203.0,-1e+200,292389515.494,437949.809951,292352148.43,293356629.579,291657290.462,291759084.645,292952784.416,20.0,191800036036.0,0.1,0.041,0.0714285714286,4.7619047619e-08,0.000292857142857,324
203.0,-203.0,-340.0,-190.0,400.0,-203.0,-1e+200,291081676.404,482607.606307,291125478.134,291823252.044,290338848.184,290413033.595,291807700.605,19.0,232910101665.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,326
203.0,-203.0,-340.0,-190.0,500.0,-203.0,-1e+200,291671281.827,338626.183032,291648637.054,292356739.709,291043699.048,291096678.208,292106266.936,20.0,114667691835.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,327
203.0,-203.0,-340.0,-190.0,600.0,-203.0,-1e+200,292060900.569,359132.944694,292022848.785,292876402.382,291546465.838,291555788.997,292583680.326,20.0,128976471965.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,328
203.0,-203.0,-340.0,-190.0,700.0,-203.0,-1e+200,291957795.715,384610.069878,291877887.48,292820809.548,291362396.731,291414266.529,292431570.191,20.0,147924905851.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,329
203.0,-203.0,-340.0,-190.0,800.0,-203.0,-1e+200,291471151.468,466151.06106,291423341.165,292498478.96,290544359.087,290780600.377,292236738.339,20.0,217296811728.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,330
203.0,-203.0,-340.0,-190.0,900.0,-203.0,-1e+200,290994842.929,382315.875392,290969385.687,291913678.501,290422549.425,290532388.63,291758980.556,20.0,146165428576.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,331
203.0,-203.0,-340.0,-190.0,1000.0,-203.0,-1e+200,290251896.489,380530.432584,290261956.657,290829209.321,289433519.834,289725531.318,290731839.508,20.0,144803410123.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,332
203.0,-203.0,-340.0,-190.0,1100.0,-203.0,-1e+200,289513161.762,316682.903686,289474161.587,290132720.384,289041364.078,289057837.014,290109491.994,20.0,100288061487.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,333
203.0,-203.0,-340.0,-190.0,1200.0,-203.0,-1e+200,288656784.584,331656.704446,288636385.378,289258737.038,288112142.265,288208048.064,289115588.803,20.0,109996169604.0,0.1,0.059,0.0714285714286,4.7619047619e-08,0.000421428571429,334
203.0,-203.0,-340.0,-190.0,1218.0,-203.0,-1e+200,288294578.731,325685.086158,288221763.527,288960762.477,287718927.072,287878273.262,288915293.806,20.0,106070775346.0,0.1,0.05,0.0714285714286,4.7619047619e-08,0.000357142857143,335
203.0,-203.0,-320.0,-190.0,300.0,-203.0,-1e+200,286215640.253,300558.838898,286209095.414,286832742.337,285691999.471,285733041.648,286595331.997,20.0,90335615639.8,0.1,0.05,0.0714285714286,4.7619047619e-08,0.000357142857143,337
203.0,-203.0,-340.0,-190.0,1300.0,-203.0,-1e+200,287834906.414,412767.742306,287778991.824,288515065.009,287183536.417,287304893.281,288492832.634,20.0,170377209088.0,0.1,0.041,0.0714285714286,4.7619047619e-08,0.000292857142857,336
203.0,-203.0,-320.0,-190.0,400.0,-203.0,-1e+200,287594447.442,243006.450803,287577771.86,287942386.124,287184329.629,287291087.844,287935109.964,19.0,59052135131.7,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,338
203.0,-203.0,-320.0,-190.0,500.0,-203.0,-1e+200,287969131.704,311398.089592,287978038.241,288525366.8,287125675.679,287515522.742,288337034.26,20.0,96968770201.3,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,339
203.0,-203.0,-320.0,-190.0,600.0,-203.0,-1e+200,287949410.417,331005.935443,287955223.367,288566198.971,287223106.471,287482143.237,288468054.843,18.0,109564929298.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,340
203.0,-203.0,-320.0,-190.0,700.0,-203.0,-1e+200,287637397.247,350313.227049,287667425.786,288309954.918,286933723.014,287027427.598,288218028.469,20.0,122719357045.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,341
203.0,-203.0,-320.0,-190.0,800.0,-203.0,-1e+200,287175339.482,416592.209953,287218991.988,287748510.835,286222515.441,286584789.581,287743414.626,20.0,173549069394.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,342
203.0,-203.0,-320.0,-190.0,900.0,-203.0,-1e+200,286593150.414,293805.589309,286553317.172,287143492.972,285957240.391,286258556.45,287025895.599,18.0,86321724309.3,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,343
203.0,-203.0,-320.0,-190.0,1000.0,-203.0,-1e+200,285596151.967,412875.784291,285623628.438,286517929.541,284929951.56,285041612.751,286197622.665,20.0,170466413254.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,344
203.0,-203.0,-320.0,-190.0,1100.0,-203.0,-1e+200,284802735.791,401949.046194,284776917.495,285461167.092,283920699.253,284250632.499,285437083.123,20.0,161563035736.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,345
203.0,-203.0,-320.0,-190.0,1200.0,-203.0,-1e+200,283715983.184,464981.833844,283639446.75,284613422.196,282659981.795,283215373.563,284452411.446,20.0,216208105805.0,0.1,0.059,0.0714285714286,4.7619047619e-08,0.000421428571429,346
203.0,-203.0,-320.0,-190.0,1218.0,-203.0,-1e+200,283339809.605,322846.575965,283347483.411,283981034.172,282654960.677,282879990.621,283949302.957,19.0,104229911612.0,0.1,0.05,0.0714285714286,4.7619047619e-08,0.000357142857143,347
203.0,-203.0,-300.0,-190.0,300.0,-203.0,-1e+200,283042214.669,234786.674948,283042253.228,283536975.083,282611065.676,282708943.372,283345231.002,19.0,55124782733.3,0.1,0.05,0.0535714285714,4.7619047619e-08,0.000267857142857,349
203.0,-203.0,-320.0,-190.0,1300.0,-203.0,-1e+200,282758769.126,401322.636868,282622202.056,283654757.468,282217494.382,282233322.236,283500829.034,20.0,161059858863.0,0.1,0.041,0.0714285714286,4.7619047619e-08,0.000292857142857,348
203.0,-203.0,-300.0,-190.0,400.0,-203.0,-1e+200,283711771.802,283774.220001,283716034.213,284265821.29,283120239.85,283229077.883,284148693.404,20.0,80527807937.0,0.1,0.1,0.0535714285714,4.7619047619e-08,0.000535714285714,350
203.0,-203.0,-300.0,-190.0,500.0,-203.0,-1e+200,283660187.072,315697.078466,283587917.75,284424332.359,283249315.626,283276266.242,284071837.948,20.0,99664645352.2,0.1,0.1,0.0535714285714,4.7619047619e-08,0.000535714285714,351
203.0,-203.0,-300.0,-190.0,600.0,-203.0,-1e+200,283559521.729,285788.583063,283614293.017,284073774.429,282885370.251,283041311.078,283962469.021,20.0,81675114209.4,0.1,0.1,0.0535714285714,4.7619047619e-08,0.000535714285714,352
203.0,-203.0,-300.0,-190.0,700.0,-203.0,-1e+200,282942727.43,267477.915059,282921184.588,283473555.557,282554065.562,282581580.062,283385313.147,20.0,71544435044.5,0.1,0.1,0.0535714285714,4.7619047619e-08,0.000535714285714,353
203.0,-203.0,-300.0,-190.0,800.0,-203.0,-1e+200,282077145.831,408780.057031,282029415.89,282888806.441,281517615.176,281600793.707,282626154.491,18.0,167101135027.0,0.1,0.1,0.0535714285714,4.7619047619e-08,0.000535714285714,354
203.0,-203.0,-300.0,-190.0,900.0,-203.0,-1e+200,281340594.499,275676.595159,281387572.138,281687899.883,280745950.903,280885427.938,281685732.7,20.0,75997585118.6,0.1,0.1,0.0535714285714,4.7619047619e-08,0.000535714285714,355
203.0,-203.0,-300.0,-190.0,1000.0,-203.0,-1e+200,280276901.137,354233.498265,280260240.966,281056510.517,279747195.34,279885626.745,280759883.95,20.0,125481371293.0,0.1,0.1,0.0535714285714,4.7619047619e-08,0.000535714285714,356
203.0,-203.0,-300.0,-190.0,1100.0,-203.0,-1e+200,279546083.723,473187.577107,279611719.599,280472677.617,278692594.264,278748097.248,280044323.951,19.0,223906483129.0,0.1,0.1,0.0535714285714,4.7619047619e-08,0.000535714285714,357
203.0,-203.0,-300.0,-190.0,1200.0,-203.0,-1e+200,278366253.386,424138.016687,278332631.123,279101357.822,277827799.455,277891108.4,279017916.614,20.0,179893057199.0,0.1,0.059,0.0535714285714,4.7619047619e-08,0.000316071428571,358
203.0,-203.0,-300.0,-190.0,1218.0,-203.0,-1e+200,278077433.291,345460.018255,278169693.164,278486752.555,277353984.303,277370952.476,278436680.018,20.0,119342624213.0,0.1,0.05,0.0535714285714,4.7619047619e-08,0.000267857142857,359
203.0,-203.0,-290.0,-190.0,300.0,-203.0,-1e+200,281248635.171,306256.987739,281213728.208,281848353.873,280560116.424,280885960.419,281705738.481,20.0,93793342539.2,0.1,0.05,0.0357142857143,4.7619047619e-08,0.000178571428571,361
203.0,-203.0,-300.0,-190.0,1300.0,-203.0,-1e+200,277346221.072,407784.731693,277278878.414,278198693.036,276648330.9,276748415.482,278089316.135,20.0,166288387402.0,0.1,0.041,0.0535714285714,4.7619047619e-08,0.000219642857143,360
203.0,-203.0,-290.0,-190.0,400.0,-203.0,-1e+200,281675705.649,392104.014645,281586522.521,282544822.748,281172108.575,281194318.829,282422420.851,20.0,153745558301.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,362
203.0,-203.0,-290.0,-190.0,500.0,-203.0,-1e+200,281583664.628,315843.4196,281540422.743,282153668.12,281055248.928,281102767.433,281984478.215,20.0,99757065704.5,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,363
203.0,-203.0,-290.0,-190.0,600.0,-203.0,-1e+200,281189778.411,396394.052296,281258854.707,282068285.702,280624848.305,280628766.979,281835087.996,19.0,157128244696.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,364
203.0,-203.0,-290.0,-190.0,700.0,-203.0,-1e+200,280361145.191,312895.862506,280392681.649,280807394.195,279869332.711,279895881.72,280806061.057,19.0,97903820773.1,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,365
203.0,-203.0,-290.0,-190.0,800.0,-203.0,-1e+200,279372791.78,322133.502461,279263372.079,280007456.821,278954628.602,278984202.13,279935441.454,20.0,103769993408.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,366
203.0,-203.0,-290.0,-190.0,900.0,-203.0,-1e+200,278632549.269,313788.595498,278651140.373,279163043.588,277930608.621,278083104.5,279091977.824,20.0,98463282664.7,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,367
203.0,-203.0,-290.0,-190.0,1000.0,-203.0,-1e+200,277612394.419,282882.938408,277576681.134,278357885.427,277210575.704,277273503.18,278079687.657,20.0,80022756842.3,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,368
203.0,-203.0,-290.0,-190.0,1100.0,-203.0,-1e+200,276415373.405,493099.510545,276433309.167,277190541.633,275308642.511,275503310.057,276991574.637,19.0,243147127299.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,369
203.0,-203.0,-290.0,-190.0,1200.0,-203.0,-1e+200,275546243.454,392345.266259,275601874.299,276464704.186,274766470.204,274890518.316,276167076.567,20.0,153934807956.0,0.1,0.059,0.0357142857143,4.7619047619e-08,0.000210714285714,370
203.0,-203.0,-290.0,-190.0,1218.0,-203.0,-1e+200,275207698.703,344464.037831,275281658.295,275870580.326,274678835.412,274714822.072,275663007.42,20.0,118655473359.0,0.1,0.05,0.0357142857143,4.7619047619e-08,0.000178571428571,371
203.0,-203.0,-290.0,-190.0,1300.0,-203.0,-1e+200,274442190.983,361259.375084,274421424.127,275031755.291,273658047.198,273956767.696,274973935.631,20.0,130508336086.0,0.1,0.041,0.0357142857143,4.7619047619e-08,0.000146428571429,372
203.0,-203.0,-280.0,-190.0,300.0,-203.0,-1e+200,279173161.609,282947.407914,279230202.115,279709401.383,278671678.138,278750518.037,279485647.169,20.0,80059235645.0,0.1,0.05,0.0357142857143,4.7619047619e-08,0.000178571428571,373
203.0,-203.0,-280.0,-190.0,400.0,-203.0,-1e+200,279631779.848,383010.259674,279641552.327,280337517.68,278889363.008,278907108.787,280211765.889,20.0,146696859016.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,374
203.0,-203.0,-280.0,-190.0,500.0,-203.0,-1e+200,279136329.486,469473.358687,279167834.705,280052147.563,278352344.299,278365058.911,279900915.303,18.0,220405234517.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,375
203.0,-203.0,-280.0,-190.0,600.0,-203.0,-1e+200,278538415.352,260123.671728,278595753.976,279037082.815,278053514.076,278245506.753,278949370.655,20.0,67664324593.5,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,376
203.0,-203.0,-280.0,-190.0,700.0,-203.0,-1e+200,277661442.758,420394.069342,277653097.134,278327706.38,276944615.074,277022402.557,278230052.571,20.0,176731173538.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,377
203.0,-203.0,-280.0,-190.0,800.0,-203.0,-1e+200,276874709.571,273132.898284,276900143.61,277460244.365,276488039.514,276526912.97,277346688.785,19.0,74601580124.8,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,378
203.0,-203.0,-280.0,-190.0,900.0,-203.0,-1e+200,275739079.32,378131.943413,275755216.709,276515375.008,275231777.418,275268986.667,276254202.561,19.0,142983766629.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,379
203.0,-203.0,-280.0,-190.0,1000.0,-203.0,-1e+200,274609277.792,266570.802532,274628942.809,275198825.138,273967107.866,274007018.222,274884992.624,19.0,71059992762.3,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,380
203.0,-203.0,-280.0,-190.0,1100.0,-203.0,-1e+200,273464169.029,295343.215891,273500744.018,273994935.75,272957945.95,273000581.632,273842822.456,19.0,87227615173.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,381
203.0,-203.0,-280.0,-190.0,1200.0,-203.0,-1e+200,272378734.181,424301.443435,272398896.324,273155519.042,271597655.342,271751596.715,273021541.374,19.0,180031714901.0,0.1,0.059,0.0357142857143,4.7619047619e-08,0.000210714285714,382
203.0,-203.0,-280.0,-190.0,1218.0,-203.0,-1e+200,272176530.897,287467.396681,272193484.065,272667792.934,271629177.589,271746675.673,272655625.233,20.0,82637504154.4,0.1,0.05,0.0357142857143,4.7619047619e-08,0.000178571428571,383
203.0,-203.0,-270.0,-190.0,300.0,-203.0,-1e+200,276964832.672,300495.740311,276984667.032,277467945.728,276282193.917,276371331.072,277385185.856,20.0,90297689945.0,0.1,0.05,0.0357142857143,4.7619047619e-08,0.000178571428571,385
203.0,-203.0,-280.0,-190.0,1300.0,-203.0,-1e+200,271336680.622,366945.159909,271342078.454,272038482.932,270801697.566,270820531.562,271992055.229,20.0,134648750381.0,0.1,0.041,0.0357142857143,4.7619047619e-08,0.000146428571429,384
203.0,-203.0,-270.0,-190.0,400.0,-203.0,-1e+200,277065377.667,378166.885969,277069432.162,277720018.94,276478082.758,276482911.168,277624151.439,20.0,143010193643.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,386
203.0,-203.0,-270.0,-190.0,500.0,-203.0,-1e+200,276672998.372,298087.834604,276661068.12,277403459.826,276162772.151,276259270.717,277148980.548,20.0,88856357138.6,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,387
203.0,-203.0,-270.0,-190.0,600.0,-203.0,-1e+200,275760970.081,385786.640695,275765193.561,276533355.382,275085137.919,275195126.842,276403355.929,20.0,148831332139.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,388
203.0,-203.0,-270.0,-190.0,700.0,-203.0,-1e+200,274819740.3,418439.006203,274830331.167,275421932.237,274013755.559,274232894.915,275393644.387,20.0,175091201912.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,389
203.0,-203.0,-270.0,-190.0,800.0,-203.0,-1e+200,273691943.739,367146.076114,273616890.519,274457159.385,272886500.129,273198772.934,274304586.171,20.0,134796241206.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,390
203.0,-203.0,-270.0,-190.0,900.0,-203.0,-1e+200,272454342.259,391789.339581,272520450.662,273056451.963,271855126.531,271870975.096,273015396.575,20.0,153498886609.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,391
203.0,-203.0,-270.0,-190.0,1000.0,-203.0,-1e+200,271290826.499,345562.368376,271293651.565,271843116.931,270663348.196,270788741.72,271806443.246,19.0,119413350438.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,392
203.0,-203.0,-270.0,-190.0,1100.0,-203.0,-1e+200,270356364.688,385752.214712,270367757.765,271021528.208,269571195.411,269746687.57,270799256.062,20.0,148804771156.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,393
203.0,-203.0,-270.0,-190.0,1200.0,-203.0,-1e+200,269072927.552,370680.518607,269053271.304,269707730.201,268484906.5,268501421.344,269643772.3,20.0,137404046875.0,0.1,0.059,0.0357142857143,4.7619047619e-08,0.000210714285714,394
203.0,-203.0,-270.0,-190.0,1218.0,-203.0,-1e+200,268840802.132,373802.258267,268875841.734,269698123.488,268080999.416,268169646.593,269422857.939,20.0,139728128286.0,0.1,0.05,0.0357142857143,4.7619047619e-08,0.000178571428571,395
203.0,-203.0,-260.0,-190.0,300.0,-203.0,-1e+200,274771288.368,188150.443084,274700774.328,275136830.838,274646339.731,274646595.437,275051535.235,6.0,35400589232.8,0.1,0.05,0.0357142857143,4.7619047619e-08,0.000178571428571,397
203.0,-203.0,-270.0,-190.0,1300.0,-203.0,-1e+200,267991544.443,275079.268699,268013876.17,268550144.087,267378008.135,267541628.916,268445137.462,19.0,75668604067.8,0.1,0.041,0.0357142857143,4.7619047619e-08,0.000146428571429,396
203.0,-203.0,-260.0,-190.0,400.0,-203.0,-1e+200,274513158.4,24893.2585098,274513158.4,274530760.592,274495556.208,274497316.427,274529000.373,2.0,619674319.238,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,398
203.0,-203.0,-260.0,-190.0,500.0,-203.0,-1e+200,273307353.073,334584.728496,273344398.451,273672131.507,272868483.882,272930730.522,273632112.094,4.0,111946940543.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,399
203.0,-203.0,-260.0,-190.0,600.0,-203.0,-1e+200,273149241.226,145534.387168,273189249.285,273262679.738,272955786.595,272980174.768,273262296.4,4.0,21180257848.4,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,400
203.0,-203.0,-260.0,-190.0,700.0,-203.0,-1e+200,271590928.788,354252.93211,271480250.315,272219713.702,271073712.9,271186747.392,272142182.261,9.0,125495139908.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,401
203.0,-203.0,-260.0,-190.0,800.0,-203.0,-1e+200,270621272.331,354162.343416,270519094.031,271282313.167,270292714.259,270319200.951,271140674.243,6.0,125430965494.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,402
203.0,-203.0,-260.0,-190.0,900.0,-203.0,-1e+200,269458893.313,393442.717086,269440365.827,269861272.46,269075041.652,269111574.07,269819181.797,3.0,154797171628.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,403
203.0,-203.0,-260.0,-190.0,1000.0,-203.0,-1e+200,267846887.528,513828.050706,267905145.734,268338944.684,267238313.963,267294249.478,268317964.091,4.0,264019265692.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,404
203.0,-203.0,-260.0,-190.0,1100.0,-203.0,-1e+200,267147548.407,430127.787515,266940327.777,267850863.337,266831095.157,266834908.027,267733749.921,5.0,185009913593.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,405
203.0,-203.0,-260.0,-190.0,1200.0,-203.0,-1e+200,265848144.719,287868.340149,265946748.905,266073753.689,265523931.564,265566213.298,266061053.21,3.0,82868181260.1,0.1,0.059,0.0357142857143,4.7619047619e-08,0.000210714285714,406
203.0,-203.0,-260.0,-190.0,1218.0,-203.0,-1e+200,265479480.231,459863.253321,265411766.133,266072738.07,264949425.797,264997642.396,266026776.817,6.0,211474211755.0,0.1,0.05,0.0357142857143,4.7619047619e-08,0.000178571428571,407
203.0,-203.0,-250.0,-190.0,300.0,-203.0,-1e+200,272218160.874,365576.03645,272217541.095,273021821.33,271539819.949,271694467.098,272805972.662,20.0,133645838426.0,0.1,0.05,0.0357142857143,4.7619047619e-08,0.000178571428571,409
203.0,-203.0,-260.0,-190.0,1300.0,-203.0,-1e+200,264854723.034,70817.7782745,264854723.034,264904798.765,264804647.303,264809654.876,264899791.192,2.0,5015157719.74,0.1,0.041,0.0357142857143,4.7619047619e-08,0.000146428571429,408
203.0,-203.0,-250.0,-190.0,400.0,-203.0,-1e+200,271647473.942,324299.429115,271629059.25,272231398.816,271153066.973,271202381.367,272054094.241,19.0,105170119724.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,410
203.0,-203.0,-250.0,-190.0,500.0,-203.0,-1e+200,270627612.148,325611.619668,270623013.373,271079197.67,269803360.248,270173919.795,271018683.598,19.0,106022926863.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,411
203.0,-203.0,-250.0,-190.0,600.0,-203.0,-1e+200,269412838.258,455762.576548,269410501.37,270335170.798,268368890.195,268752928.568,269968930.086,20.0,207719526182.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,412
203.0,-203.0,-250.0,-190.0,700.0,-203.0,-1e+200,268219232.866,384490.19353,268206905.947,269088368.244,267608260.722,267645100.633,268702498.652,20.0,147832708921.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,413
203.0,-203.0,-250.0,-190.0,800.0,-203.0,-1e+200,266921839.219,398322.900476,266841370.793,267689517.834,266393513.961,266424361.323,267598953.225,20.0,158661133044.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,414
203.0,-203.0,-250.0,-190.0,900.0,-203.0,-1e+200,265682723.137,311326.579534,265684910.574,266384100.168,265282602.142,265316961.423,266323267.586,19.0,96924239124.6,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,415
203.0,-203.0,-250.0,-190.0,1000.0,-203.0,-1e+200,264526733.087,397382.480488,264410052.303,265295548.531,263911577.27,263965432.882,265119143.527,20.0,157912835799.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,416
203.0,-203.0,-250.0,-190.0,1100.0,-203.0,-1e+200,263180749.806,241377.039434,263138542.89,263611973.872,262849881.633,262856302.232,263605787.903,20.0,58262875166.1,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,417
203.0,-203.0,-250.0,-190.0,1200.0,-203.0,-1e+200,261991561.309,383903.514093,261900904.814,262732336.514,261416083.274,261510341.441,262652401.729,20.0,147381908133.0,0.1,0.059,0.0357142857143,4.7619047619e-08,0.000210714285714,418
203.0,-203.0,-250.0,-190.0,1218.0,-203.0,-1e+200,261680221.142,263258.990465,261585368.233,262182041.657,261169983.003,261373569.264,262086009.625,20.0,69305296060.7,0.1,0.05,0.0357142857143,4.7619047619e-08,0.000178571428571,419
203.0,-203.0,-240.0,-190.0,300.0,-203.0,-1e+200,269304368.794,354420.451673,269331805.508,270126164.329,268599086.212,268848198.794,269893647.819,20.0,125613856564.0,0.1,0.05,0.0357142857143,4.7619047619e-08,0.000178571428571,421
203.0,-203.0,-250.0,-190.0,1300.0,-203.0,-1e+200,260925899.748,400868.163897,261020482.736,261542778.923,260073671.348,260260812.718,261459740.637,19.0,160695284826.0,0.1,0.041,0.0357142857143,4.7619047619e-08,0.000146428571429,420
203.0,-203.0,-240.0,-190.0,400.0,-203.0,-1e+200,268324297.026,321314.837245,268351725.253,269051181.023,267776512.976,267883867.379,268738568.484,20.0,103243224634.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,422
203.0,-203.0,-240.0,-190.0,500.0,-203.0,-1e+200,267312888.068,396396.227499,267373041.662,267766009.638,266265881.941,266745394.063,267760554.372,18.0,157129969175.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,423
203.0,-203.0,-240.0,-190.0,600.0,-203.0,-1e+200,265871299.299,268365.23809,265804728.19,266570888.524,265422410.644,265508750.031,266407963.631,20.0,72019901014.9,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,424
203.0,-203.0,-240.0,-190.0,700.0,-203.0,-1e+200,264529058.713,253109.017883,264549843.477,265094411.617,264099090.81,264142334.441,264860510.621,20.0,64064174933.8,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,425
203.0,-203.0,-240.0,-190.0,800.0,-203.0,-1e+200,262960500.135,266396.24424,263005862.153,263451499.721,262532089.167,262596271.228,263295441.882,20.0,70966958945.4,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,426
203.0,-203.0,-240.0,-190.0,900.0,-203.0,-1e+200,261902592.633,308252.804504,261878689.549,262609583.046,261358818.358,261382156.28,262433721.784,20.0,95019791484.4,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,427
203.0,-203.0,-240.0,-190.0,1000.0,-203.0,-1e+200,260623271.136,266941.54661,260591019.575,261091558.569,260178050.687,260227968.828,261031976.143,19.0,71257789306.7,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,428
203.0,-203.0,-240.0,-190.0,1100.0,-203.0,-1e+200,259302910.628,288222.753595,259351309.244,259689197.713,258863605.323,258886003.079,259675340.194,19.0,83072355690.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,429
203.0,-203.0,-240.0,-190.0,1200.0,-203.0,-1e+200,258041859.169,344003.043799,257994311.352,258682708.358,257456922.944,257493086.068,258651247.306,20.0,118338094143.0,0.1,0.059,0.0357142857143,4.7619047619e-08,0.000210714285714,430
203.0,-203.0,-240.0,-190.0,1218.0,-203.0,-1e+200,257499788.535,352019.351452,257553131.763,258142347.628,256740909.19,256891908.995,257974157.222,20.0,123917623796.0,0.1,0.05,0.0357142857143,4.7619047619e-08,0.000178571428571,431
203.0,-203.0,-230.0,-190.0,300.0,-203.0,-1e+200,266104031.343,278926.333729,266103072.505,266609546.087,265593662.013,265677487.992,266478791.545,20.0,77799899647.5,0.1,0.05,0.0357142857143,4.7619047619e-08,0.000178571428571,433
