HOUR,LP_D
4339,23.8239376316
4340,13.9375812862
4341,12.5713918254
4342,12.3697352426
4343,13.2346122758
4344,12.1569628332
4345,13.204993278
4346,12.4631089858
4347,13.3126830186
4348,23.9609153884
4349,23.3254306734
4350,16.1190897843
4351,24.0544635894
4352,24.0553079572
4353,24.0456942138
4354,23.9708996492
4355,23.3879852319
4356,24.0152125473
4357,23.5186855569
4358,23.9680891557
4359,14.1252905328
4360,13.7128303903
4361,13.6944511781
4362,13.7906350799
4363,12.9967781385
4364,12.7111042394
4365,13.1034313525
4366,12.4295216161
4367,12.2575835393
4368,12.4859479516
4369,12.184293168
4370,12.6414548832
4371,12.95236927
4372,13.0509787886
4373,12.1468963018
4374,12.4055178501
4375,13.6275730619
4376,19.9757214645
4377,12.6712420525
4378,13.2929921966
4379,12.4766116418
4380,12.9699828675
4381,12.864694243
4382,12.927235966
4383,13.8454981464
4384,12.6113758181
4385,12.7378450935
4386,14.1839751574
4387,12.9144460904
4388,13.4869232445
4389,12.392094313
4390,12.1735421054
4391,13.1779446768
4392,12.2208257858
4393,13.665622574
4394,12.4778267958
4395,13.7224347437
4396,20.870515196
4397,22.5919026466
4398,22.6912195482
4399,23.0787122617
4400,13.9310945346
4401,12.7286973539
4402,12.2240248577
4403,13.5497311701
4404,12.6555252425
4405,13.8770570001
4406,12.5198452021
4407,14.0466733191
4408,19.6378535355
4409,14.6884436867
4410,14.2714552524
4411,23.334222496
4412,23.9388582247
4413,14.1388652292
4414,19.8286336042
4415,14.2104153372
4416,23.6694696416
4417,13.6933650185
4418,22.6305380478
4419,23.605464553
4420,19.8095547391
4421,13.6383753923
4422,19.7434193092
4423,13.9368699124
4424,13.401052374
4425,13.6857420204
4426,13.7104695196
4427,13.3336575448
4428,12.7347937568
4429,23.6517384859
4430,14.0519853941
4431,23.5797815854
4432,14.1254596872
4433,18.5726112991
4434,23.5060804826
4435,22.1442641598
4436,12.695574254
4437,13.7035311244
4438,14.1016164077
4439,13.4173476945
4440,12.7458577914
4441,12.8849541495
4442,13.8175463905
4443,12.8233407844
4444,14.2168977858
4445,14.3999908837
4446,19.4346627061
4447,13.4797124569
4448,13.1893367965
4449,13.1295103686
4450,13.0315294424
4451,12.7049742396
4452,12.9836976447
4453,13.6242461266
4454,13.5636906184
4455,13.8826380428
4456,14.0417270988
4457,14.9317124873
4458,22.5779980586
4459,24.0717634938
4460,23.805353226
4461,23.0503011657
4462,14.6101206602
4463,13.8114544654
4464,13.6536387981
4465,13.1489699617
4466,12.4821779123
4467,12.4396977455
4468,12.2259917123
4469,12.3217808202
4470,13.5150869812
4471,13.2410935246
4472,23.9526476517
4473,22.7622129185
4474,13.7697714338
4475,13.5847883158
4476,20.5412083454
4477,13.4599505607
4478,13.801382943
4479,13.7861983715
4480,13.8893001015
4481,23.0775857987
4482,20.4388850123
4483,13.7112564759
4484,12.9234787549
4485,14.2722889788
4486,14.1325984544
4487,13.1066577309
4488,12.9018209238
4489,12.68850647
4490,12.5197283876
4491,13.129582069
4492,12.5162746269
4493,12.289548068
4494,12.4634719263
4495,12.2107770908
4496,12.636890276
4497,12.6807943089
4498,14.0682471654
4499,13.4219236631
4500,13.9893206948
4501,13.8423799624
4502,12.5064426385
4503,13.1514044129
4504,23.3194280994
4505,13.511122366
4506,13.8134435102
4507,13.2895631607
4508,13.8419231968
4509,14.786421505
4510,13.5688320025
4511,14.0735721615
4512,13.9007999375
4513,20.5183372842
4514,22.6519464607
4515,14.0830858184
4516,13.7363523413
4517,18.9370236601
4518,14.2288383186
4519,13.8760378986
4520,13.5565984072
4521,13.1497408234
4522,13.7067979375
4523,13.1496483921
4524,13.2879052493
4525,13.7171166816
4526,15.0400384215
4527,22.6890737192
4528,23.4468434947
4529,23.4078193071
4530,13.9249547499
4531,13.7105290935
4532,19.7754519037
4533,13.4564098365
4534,13.9760958726
4535,16.0290979857
4536,20.2759856865
4537,13.7412377366
4538,13.9023569648
4539,13.9383639486
4540,14.3133128612
4541,12.3464528115
4542,13.3037074742
4543,12.939352862
4544,13.1652210882
4545,13.6761410494
4546,14.1320356544
4547,12.404849556
4548,13.2789478401
4549,13.2161927004
4550,12.6601412112
4551,12.214955784
4552,12.2252403746
4553,12.3604545917
4554,12.2348545508
4555,12.2245329623
4556,13.2517855772
4557,12.3798351066
4558,12.2514951539
4559,13.4129021268
4560,12.6833789241
4561,12.2796872182
4562,12.8117777865
4563,13.1865070043
4564,12.411506878
4565,12.5616008908
4566,13.5070328947
4567,13.2388783006
4568,14.1593276904
4569,13.6010049286
4570,13.8753252548
4571,22.7052882391
4572,24.1264870146
4573,20.1446942324
4574,14.2589855944
4575,14.838096525
4576,13.2169229895
4577,13.5936335468
4578,13.7689956301
4579,13.1578090112
4580,13.9118032853
4581,12.634651574
4582,12.2290818999
4583,12.3231459985
4584,14.0798214652
4585,12.2513274587
4586,12.63817205
4587,12.629463532
4588,12.4617942708
4589,12.383527014
4590,13.0668365741
4591,12.2289242189
4592,12.9743942423
4593,12.5857411657
4594,12.6755961714
4595,13.702381355
4596,12.6623405829
4597,13.0321807559
4598,12.2307381008
4599,13.4934472216
4600,12.9281574925
4601,13.0234887494
4602,22.7103548677
4603,13.8500481402
4604,14.2346404005
4605,20.9545182109
4606,13.7705061644
4607,14.4039211593
4608,23.6155555668
4609,13.7600222933
4610,14.7565487272
4611,14.3474035975
4612,19.8710140539
4613,13.2422895785
4614,13.851732176
4615,13.9693597008
4616,13.3023763384
4617,13.5214709307
4618,12.7710685632
4619,13.6126062136
4620,13.7020533224
4621,13.0277219289
4622,13.7046369987
4623,13.2653125005
4624,13.6986985594
4625,13.4974832941
4626,18.4906917052
4627,12.7391737175
4628,13.1533683481
4629,13.2228642831
4630,14.1890884724
4631,13.3457406662
4632,13.2499478658
4633,13.7828794051
4634,13.7689028409
4635,14.0906320217
4636,13.7700733404
4637,14.0053324319
4638,19.3373722964
4639,12.6922510479
4640,12.2892736344
4641,13.7840425821
4642,13.7872425782
4643,13.8377078248
4644,14.0108172789
4645,14.4971281599
4646,13.8699227481
4647,14.0749785524
4648,20.3981947088
4649,12.9269239992
4650,14.3200897856
4651,13.463555027
4652,23.0714887489
4653,14.1022076366
4654,13.5310277948
4655,14.3837179064
4656,12.3895895003
4657,13.0317023377
4658,12.7343143222
4659,13.5802987995
4660,12.6082149985
4661,13.1351911931
4662,12.9927794124
4663,12.4629810214
4664,13.8921820596
4665,12.6354974258
4666,13.6134394875
4667,13.9290221007
4668,13.6927118619
4669,13.5911839336
4670,13.7431118382
4671,13.820425063
4672,13.1167617407
4673,13.2470764179
4674,14.0713383676
4675,13.2360598304
4676,14.174518907
4677,12.5241742363
4678,13.2471699752
4679,14.0117654966
4680,12.2772107228
4681,12.2690418894
4682,12.2713620381
4683,12.6760358187
4684,13.1792807688
4685,13.462417949
4686,13.8570783697
4687,18.9958543014
4688,13.5245451833
4689,13.8161940541
4690,13.7415620539
4691,13.1007703644
4692,16.100132706
4693,22.744266338
4694,13.6271284689
4695,14.0155586478
4696,14.1425466337
4697,20.0393598833
4698,23.8051544188
4699,23.5012888118
4700,13.9049743293
4701,13.7774391072
4702,13.227311113
4703,22.1942614053
4704,13.9633148108
4705,13.4929363803
4706,12.3638814738
4707,13.2314046043
4708,13.1583346173
4709,12.582791292
4710,12.6251788762
4711,13.2219997973
4712,13.2820089428
4713,12.4843547403
4714,12.313669876
4715,12.4019362051
4716,12.3764731005
4717,12.5944409529
4718,12.7316535683
4719,12.3406835136
4720,13.9373085014
4721,13.2123534269
4722,13.3204788133
4723,12.4521692949
4724,13.3159624282
4725,12.8380394881
4726,13.254108809
4727,13.7812973622
4728,13.0669989941
4729,13.3368985425
4730,12.3366377224
4731,12.5180053039
4732,13.2631111181
4733,12.4457166539
4734,12.5130058618
4735,13.1734106547
4736,19.0861620412
4737,20.1235241237
4738,20.4395701944
4739,19.8477928485
4740,13.5548728928
4741,13.8664729665
4742,13.4412683752
4743,23.1493142349
4744,23.5085329168
4745,13.9676003543
4746,14.6850309877
4747,13.1547043408
4748,14.3863118938
4749,13.7542765553
4750,19.7628008297
4751,14.044348567
4752,14.3884926353
4753,13.3367224516
4754,12.6973763361
4755,12.3887003258
4756,13.6950911457
4757,13.097751379
4758,12.8767152352
4759,12.5787860908
4760,13.1838185134
4761,12.6087198438
4762,13.0809295928
4763,12.6328697651
4764,12.4913343258
4765,12.4362323633
4766,13.8770708951
4767,12.522904359
4768,12.4744183584
4769,12.4524452375
4770,13.1053298987
4771,13.7345176365
4772,12.6614475368
4773,13.7016658502
4774,14.1037741057
4775,22.8231059543
4776,13.774486024
4777,24.0961507478
4778,23.0942865484
4779,22.9704791941
4780,22.7046259416
4781,13.2919226777
4782,22.7029689973
4783,13.7803954027
4784,14.1710493979
4785,13.642050132
4786,13.1804319195
4787,14.2611989114
4788,13.9743894975
4789,13.307463348
4790,12.4869310492
4791,14.0939728834
4792,13.0368601292
4793,20.3764441016
4794,21.0105525824
4795,24.3080844427
4796,20.7138339937
4797,20.5741289821
4798,23.0125980638
4799,13.5034757118
4800,12.8275676823
4801,13.2737590992
4802,13.7459280493
4803,20.8015028091
4804,15.6100535219
4805,12.7489312459
4806,14.1233986088
4807,14.4692083578
4808,15.9159017684
4809,24.0550351291
4810,20.2667352612
4811,13.3581286068
4812,14.070096742
4813,13.0337082541
4814,13.3776447005
4815,13.771787364
4816,13.8484414468
4817,13.7918226486
4818,14.1021880678
4819,13.9055086368
4820,13.6801480267
4821,12.6368264033
4822,13.773465814
4823,23.0642666949
4824,23.3539068743
4825,24.15930418
4826,14.4868062569
4827,13.9513458049
4828,13.7211927931
4829,12.678251919
4830,13.4490791496
4831,13.6771314351
4832,13.8628592131
4833,13.4040761746
4834,13.5809771823
4835,13.8526722529
4836,13.2984870956
4837,13.0795452904
4838,12.6500421844
4839,13.6576734211
4840,13.2685696925
4841,13.7496431552
4842,13.7681663805
4843,20.6512980771
4844,13.8474489068
4845,13.4434064741
4846,21.8750872023
4847,14.1653806621
4848,22.9503547978
4849,13.9743164305
4850,13.3412555606
4851,23.4980993208
4852,14.7506292269
4853,23.2366647831
4854,14.0166224443
4855,15.7457116771
4856,14.3935212109
4857,13.8319290138
4858,20.6096854724
4859,15.4643552185
4860,19.8108764368
4861,13.9593005944
4862,13.1230811366
4863,13.3541811192
4864,13.5888794082
4865,14.5593193421
4866,13.795385052
4867,15.3661395442
4868,23.91869217
4869,24.5689322477
4870,24.3711060269
4871,20.0767210398
4872,14.7574965299
4873,14.1227853331
4874,13.6499321731
4875,20.7885507281
4876,13.1535227508
4877,13.1666033425
4878,13.0892122957
4879,13.1100284562
4880,20.7443381775
4881,14.1106192157
4882,13.9389497315
4883,13.6944943316
4884,14.3662265937
4885,23.5014390192
4886,24.7103373962
4887,23.8353683446
4888,24.6738834157
4889,14.1870526143
4890,13.5767661812
4891,13.3838763371
4892,14.1073481827
4893,13.555365829
4894,14.0735526287
4895,13.7786009987
4896,14.0893817713
4897,20.6222438424
4898,24.1446853587
4899,14.1467866142
4900,22.8033245705
4901,13.8127174496
4902,14.4413948731
4903,14.5427364019
4904,22.9586291799
4905,20.8867982764
4906,24.120554711
4907,14.3382646899
4908,13.5243106736
4909,13.5705107
4910,13.6866646159
4911,23.7202143594
4912,24.2264823418
4913,14.1197069646
4914,14.471795611
4915,13.8415678365
4916,14.1661796229
4917,24.8913577398
4918,24.5240813644
4919,13.8063224931
4920,12.8793415435
4921,13.091596723
4922,13.1030155309
4923,13.3589232851
4924,19.4646583214
4925,13.3227734675
4926,13.7773085909
4927,26.3604575713
4928,25.6239368909
4929,13.3943185756
4930,13.9486907007
4931,13.4970370083
4932,22.2216120888
4933,25.466187746
4934,25.3472303293
4935,13.653722631
4936,13.2808554813
4937,13.0995596268
4938,12.2273129166
4939,13.0554938061
4940,12.8055687482
4941,13.053273618
4942,12.0193460463
4943,12.0826385024
4944,11.8775787108
4945,12.8155099836
4946,13.7322906698
4947,13.0845677506
4948,12.9769035928
4949,13.4023822404
4950,26.2539131213
4951,25.8742784205
4952,22.2095366572
4953,13.9593229512
4954,25.5359348139
4955,13.4702655861
4956,13.5193937158
4957,18.7911414117
4958,12.9590583045
4959,18.9118375755
4960,27.3604268223
4961,13.9051585657
4962,13.0980257807
4963,26.7751889585
4964,25.9423121274
4965,14.6329708796
4966,25.6393941385
4967,26.8302790567
4968,26.43344345
4969,26.7727292961
4970,21.6516394903
4971,27.400213851
4972,27.5026472531
4973,27.7003003938
4974,26.5929270019
4975,27.7522714896
4976,27.7692075125
4977,27.7298025273
4978,27.523003369
4979,27.8164365753
4980,27.7766756399
4981,27.6253957289
4982,27.7427144596
4983,26.606209628
4984,27.8781550617
4985,27.9120467664
4986,27.6058511213
4987,27.7006967446
4988,27.9407367726
4989,27.9471510019
4990,27.958464025
4991,27.9567605664
4992,27.9782137939
4993,27.9867089457
4994,27.9970795998
4995,27.988457205
4996,27.7819321664
4997,27.974938402
4998,27.2516444241
4999,27.704048198
5000,27.5858407626
5001,27.9583488121
5002,28.0738652281
5003,28.0825452594
5004,28.0937507
5005,28.1033994518
5006,26.6666143965
5007,13.8732331032
5008,27.9216362586
5009,22.2210504833
5010,27.1317838181
5011,15.2449254456
5012,21.0466719374
5013,22.2149461799
5014,21.6632201849
5015,13.5659956297
5016,20.0220072423
5017,13.7371739255
5018,13.2648392281
5019,13.3782683863
5020,13.7348955985
5021,27.958067695
5022,12.7144068448
5023,13.4510468461
5024,13.4904541567
5025,14.2121096596
5026,25.7185723874
5027,27.7672512696
5028,13.5662851764
5029,13.6928986817
5030,13.4872884209
5031,13.6498293987
5032,13.149590086
5033,13.6182312763
5034,13.4531593413
5035,13.8438508708
5036,13.3625258061
5037,14.0918180781
5038,22.140877852
5039,22.3083667548
5040,12.8304046123
5041,12.7459873509
5042,13.3055190422
5043,12.6626458974
5044,12.6265864057
5045,12.6158755674
5046,12.6312235236
5047,12.5981927958
5048,12.6996478889
5049,13.3911513556
5050,13.7954020938
5051,13.2442228478
5052,13.8691685004
5053,26.8685403328
5054,25.7817450043
5055,15.0235479912
5056,13.9422686795
5057,13.3278923612
5058,13.0127314971
5059,13.719620626
5060,13.828453894
5061,13.8715826151
5062,13.7954005178
5063,13.6678982454
5064,13.5958276343
5065,13.677010897
5066,13.1658947067
5067,12.8280349057
5068,12.8242055912
5069,13.6167277701
5070,14.0777288558
5071,13.0309043047
5072,12.9276441464
5073,13.3958198214
5074,12.8034029818
5075,12.8170008172
5076,13.3148938302
5077,12.9724829602
5078,14.1959399973
5079,13.7967469706
5080,13.1897719621
5081,13.1232718551
5082,13.3796564227
5083,13.9220584969
5084,12.8773548791
5085,12.8728952035
5086,13.0341087318
5087,13.1508127396
5088,13.6356143192
5089,14.4217215542
5090,22.6578218991
5091,13.1054808811
5092,13.1750885646
5093,13.7658477752
5094,13.9695502028
5095,13.5887396269
5096,14.1999041725
5097,13.0898848529
5098,13.0839526988
5099,13.1818321186
5100,13.2454242909
5101,13.1137128735
5102,13.0744672699
5103,13.1008637637
5104,13.1734394568
5105,13.0714963992
5106,13.0749109397
5107,13.0713046368
5108,13.0774469837
5109,13.1031788791
5110,13.0906582003
5111,13.1027322976
5112,13.1345644164
5113,13.1104407355
5114,13.1177849057
5115,13.1290916533
5116,13.1563618202
5117,13.1383321912
5118,13.1434302701
5119,13.1501816507
5120,13.1611430789
5121,13.7733861889
5122,13.9999606185
5123,13.9681326999
5124,14.9682732031
5125,14.0882117509
5126,13.7929409337
5127,13.8798378236
5128,13.8190779509
5129,13.2344206898
5130,13.7961605154
5131,13.2609733986
5132,13.2496355813
5133,13.8845412745
5134,13.8832978875
5135,13.2971837027
5136,13.2665298422
5137,13.311819881
5138,13.3749209369
5139,13.2896435558
5140,13.293330971
5141,13.3005543
5142,13.3100919621
5143,13.3514762335
5144,13.3209546883
5145,13.3284340533
5146,13.3362026961
5147,13.3530564217
5148,13.3494184073
5149,13.3681554739
5150,13.3839083175
5151,13.4862267918
5152,13.4439318024
5153,13.3894415143
5154,13.4124349075
5155,13.9592734039
5156,13.9842737129
5157,13.9982595418
5158,13.7271782979
5159,13.9411034553
5160,15.3653571998
5161,15.4114445807
5162,19.8066584517
5163,16.3073894254
5164,21.084817748
5165,14.3835181265
5166,29.337027721
5167,21.0888285462
5168,21.0707860545
5169,29.3304976274
5170,21.9973659764
5171,30.3521043973
5172,30.6543973987
5173,31.477457228
5174,31.7860199347
5175,29.720583931
5176,27.6274186825
5177,17.1908620384
5178,29.4537834728
5179,22.5563577257
5180,30.4814093926
5181,28.2651011308
5182,22.49336791
5183,20.8300288814
5184,14.3240448041
5185,28.1471695819
5186,14.2226854211
5187,14.2053584226
5188,14.4966433978
5189,14.5433381475
5190,15.2430301766
5191,22.6359270538
5192,32.2381765824
5193,32.5611663434
5194,21.4645414925
5195,31.25826297
5196,21.4944730174
5197,31.4925562045
5198,31.0127616619
5199,16.5024826912
5200,29.8769214177
5201,33.0064359051
5202,21.4015994826
5203,20.8212049127
5204,28.6541053121
5205,31.4876949629
5206,32.6446584033
5207,30.9814867652
5208,32.9452792881
5209,22.3119413334
5210,33.0833315203
5211,33.4594141795
5212,33.4991789307
5213,33.5467090532
5214,33.5511542732
5215,32.3531361842
5216,33.6128271591
5217,30.0291037897
5218,21.2902939573
5219,31.1056849747
5220,31.7031368623
5221,30.4304825638
5222,33.7682373959
5223,22.7458962967
5224,30.4190804597
5225,30.2781684048
5226,21.0869324495
5227,32.8507179631
5228,31.4403054747
5229,22.6564037589
5230,30.6355938106
5231,28.9291514829
5232,21.1588585672
5233,33.9824727602
5234,33.791225169
5235,22.6028185333
5236,34.0512468753
5237,33.4022290593
5238,22.488088091
5239,21.5557688454
5240,17.2323535265
5241,30.631990138
5242,33.6355822869
5243,32.7903025965
5244,22.6327349476
5245,15.3537802161
5246,29.8664324842
5247,22.5829367277
5248,14.945908416
5249,14.4906115804
5250,21.470063884
5251,22.8535012121
5252,15.2582336509
5253,31.6822320061
5254,21.6029897866
5255,22.2179941976
5256,21.4634116739
5257,15.6753148157
5258,18.4693641209
5259,16.6501589248
5260,31.5773356298
5261,35.0856577113
5262,21.6925417376
5263,15.7123371208
5264,16.2520415893
5265,16.0056685534
5266,14.7060986142
5267,15.1474956977
5268,15.0343615674
5269,14.8429017666
5270,14.2933399535
5271,14.2342914391
5272,14.3351622253
5273,14.5811313085
5274,14.1943403917
5275,15.6355331337
5276,14.3512178562
5277,14.8263407394
5278,14.792147558
5279,14.7563334827
5280,19.9179951467
5281,15.9099090266
5282,20.9105513987
5283,22.8731543543
5284,22.6614801787
5285,15.2002124721
5286,21.6822150631
5287,22.3527283191
5288,15.0927630504
5289,15.5505438071
5290,14.4238462128
5291,14.4688584399
5292,14.2311085214
5293,16.2877724817
5294,21.1218039831
5295,16.7955944825
5296,14.198308457
5297,14.1980678983
5298,14.1930688218
5299,14.2389161825
5300,15.3150401239
5301,15.4946108738
5302,20.9363582222
5303,14.5397955075
5304,14.2288532785
5305,14.3341421912
5306,15.0857808166
5307,15.5166060397
5308,17.0165088543
5309,14.8127504313
5310,34.6623753188
5311,35.52263091
5312,19.8985984415
5313,23.0412744656
5314,16.8734599613
5315,21.6687445949
5316,22.8788594214
5317,36.7239837792
5318,37.0222097827
5319,36.8845727395
5320,36.8206156247
5321,23.7211311294
5322,21.8034738574
5323,32.9496600778
5324,36.5805818896
5325,34.3279472087
5326,36.774320179
5327,22.9836137617
5328,16.0207486326
5329,19.5559728677
5330,20.6170347
5331,33.3073490193
5332,37.1185911606
5333,20.472197225
5334,20.054327214
5335,21.7187418296
5336,22.6397189674
5337,34.3756940044
5338,37.1313403582
5339,34.9451543412
5340,35.5901119436
5341,21.851936585
5342,23.0920533639
5343,20.9282812323
5344,37.5192727294
5345,20.1868352606
5346,20.2386739576
5347,20.6755584603
5348,35.2013396522
5349,23.1590162815
5350,21.8359512011
5351,21.6459040451
5352,20.7187517787
5353,19.4415661535
5354,21.8482880684
5355,18.1002248395
5356,18.9600221003
5357,17.0428878231
5358,17.6252614006
5359,14.7031030772
5360,17.2074683648
5361,20.9225141965
5362,17.9795150903
5363,15.473501649
5364,14.9526911977
5365,14.9193222796
5366,14.9115894553
5367,15.1021297777
5368,23.5934221996
5369,33.1635543732
5370,23.1458928995
5371,20.3543055125
5372,20.3124669964
5373,20.1975107538
5374,21.8707994866
5375,22.639765783
5376,20.8792538065
5377,20.5225245533
5378,19.5581023282
5379,23.0821041456
5380,34.9810266713
5381,37.6566441539
5382,35.0476371854
5383,22.0812507302
5384,21.880693469
5385,21.696366454
5386,21.0392421684
5387,21.9490218885
5388,21.8414704881
5389,21.9989671248
5390,24.1731466848
5391,36.6969055849
5392,37.2845196769
5393,37.3865304089
5394,22.1072335616
5395,38.0696225618
5396,20.8002077718
5397,37.2222348763
5398,22.024405898
5399,20.4712334752
5400,21.2057240494
5401,20.9350908853
5402,20.1511329736
5403,20.3078662315
5404,21.1579395881
5405,21.5167466469
5406,21.410278993
5407,21.3220232141
5408,21.1790998907
5409,20.2327668218
5410,21.5208071388
5411,21.2891743143
5412,32.0176307778
5413,21.9341032247
5414,30.398096177
5415,21.5748596744
5416,21.1208418684
5417,21.9537508426
5418,20.2826353238
5419,21.4812201104
5420,21.5934623776
5421,21.6022485705
5422,21.551402584
5423,21.4580092782
5424,21.3547030357
5425,21.0717577008
5426,21.0965903434
5427,21.3632525864
5428,21.4243476421
5429,20.8112505837
5430,21.4204370312
5431,22.1143258702
5432,22.3095097208
5433,21.6080030284
5434,21.3195931004
5435,21.1576244735
5436,21.4559462822
5437,21.2150595852
5438,20.9522936053
5439,21.2687215139
5440,22.2882717249
5441,20.901729486
5442,21.6214883415
5443,21.3320304439
5444,21.8711886331
5445,21.495388954
5446,21.3731522512
5447,21.4033195988
5448,21.8133882519
5449,21.8055691082
5450,35.2357611873
5451,34.9364162304
5452,35.3864561512
5453,27.7321566378
5454,35.0736100826
5455,35.8188481329
5456,35.7958957816
5457,35.348488679
5458,21.6344506262
5459,21.9677350836
5460,21.5655228208
5461,21.3122853632
5462,20.8493028214
5463,21.7120464955
5464,21.6211947503
5465,22.4280613604
5466,21.8687162242
5467,22.2851767057
5468,34.1448385154
5469,23.090008991
5470,31.5640797962
5471,22.0672571097
5472,34.6981239323
5473,21.876066845
5474,21.9217843806
5475,22.3541722803
5476,27.784469897
5477,22.0797632067
5478,33.7218213618
5479,35.1988406652
5480,30.4183056797
5481,36.6825233366
5482,36.4406786505
5483,36.5021104658
5484,36.0531796113
5485,22.3716104152
5486,21.8364935295
5487,21.8190113452
5488,21.5064780593
5489,21.5495499046
5490,21.1315760451
5491,21.6166110335
5492,21.4414993321
5493,22.3361703885
5494,21.7013297604
5495,21.8306403052
5496,23.1693765288
5497,33.2575038166
5498,21.860619412
5499,36.4170310291
5500,28.7883166991
5501,21.3868339997
5502,21.2402410006
5503,21.572845539
5504,21.0663604631
5505,21.0688579759
5506,21.0708501502
5507,21.2997407239
5508,21.1537160898
5509,21.089558327
5510,21.1216134047
5511,21.5083684656
5512,21.1516572572
5513,21.3630533845
5514,21.4720240385
5515,21.5438745374
5516,21.8596636623
5517,22.5769537621
5518,21.7843485921
5519,22.3246755627
5520,21.39461319
5521,20.6304451054
5522,20.719413768
5523,21.3069151234
5524,21.2404083497
5525,21.5382569861
5526,20.5709644612
5527,20.7091968563
5528,21.1499445396
5529,20.5047036409
5530,20.2745839316
5531,20.2940099781
5532,20.3002790942
5533,20.4248506728
5534,20.7447414334
5535,20.4374319665
5536,20.3822564724
5537,20.653685947
5538,20.4076154455
5539,20.3944609903
5540,20.441853101
5541,20.4479027942
5542,20.4457004194
5543,20.947762325
5544,20.8030925717
5545,20.5372111349
5546,20.4911400899
5547,20.4956592651
5548,20.5124266746
5549,20.5426067907
5550,20.5572188425
5551,20.9028128271
5552,20.5452365003
5553,20.6063389435
5554,20.8945674911
5555,21.2161401995
5556,21.1102385441
5557,21.4263643341
5558,21.7451348746
5559,21.3542373194
5560,20.6573685424
5561,21.3617856033
5562,20.937719032
5563,21.3853790877
5564,21.3671628067
5565,21.5470776674
5566,21.3854231213
5567,21.438270887
5568,21.2670645723
5569,21.6825526373
5570,20.9324612867
5571,21.4810175857
5572,20.737857313
5573,21.2812056276
5574,20.7853160669
5575,21.5284417604
5576,21.3919975965
5577,21.4383446093
5578,22.2825320947
5579,38.8260577734
5580,22.2473397576
5581,21.5460517472
5582,21.3541021749
5583,21.5717641217
5584,22.3592341709
5585,22.1860466269
5586,22.4478446865
5587,21.4155575722
5588,22.3425074634
5589,21.3987652772
5590,21.7343337342
5591,21.5920539929
5592,38.8670952666
5593,22.3199193781
5594,21.5639844288
5595,21.4325947457
5596,21.7896553033
5597,38.7292493567
5598,21.710897542
5599,38.7699798627
5600,21.2939648947
5601,38.8832122533
5602,38.5305817556
5603,25.8875730074
5604,38.7691900349
5605,38.3575173693
5606,22.0905258066
5607,39.0333167449
5608,38.8452861207
5609,22.2501709682
5610,26.8436938803
5611,25.5995399903
5612,38.5346088201
5613,21.4085654183
5614,22.2825994579
5615,24.4891608266
5616,21.6487471708
5617,21.3885342175
5618,21.3019444176
5619,21.0000785737
5620,21.4255604807
5621,38.7590036853
5622,23.2715669047
5623,21.4825505417
5624,38.890528361
5625,24.1736006664
5626,38.7599615035
5627,21.6760701284
5628,21.6476215349
5629,38.687056721
5630,21.2864001738
5631,22.1234321781
5632,21.4708882805
5633,39.1204531135
5634,21.4303513321
5635,21.3951247825
5636,21.0296965221
5637,21.1135381593
5638,21.0477813904
5639,21.2567578056
5640,21.4365317517
5641,21.44169525
5642,22.2007491127
5643,22.0474541766
5644,38.7316718605
5645,21.8866647012
5646,24.738192071
5647,23.7217185864
5648,22.296838517
5649,21.407960339
5650,21.7071628628
5651,21.6740602512
5652,25.7463930434
5653,38.8639408416
5654,38.8095969419
5655,21.7162954947
5656,22.3069422284
5657,22.2421031752
5658,39.2361177598
5659,25.9360152195
5660,22.0870199277
5661,39.3564720752
5662,39.1182442216
5663,39.4045637969
5664,22.2277012379
5665,21.9484376379
5666,38.8705283297
5667,39.4369746363
5668,39.4893142376
5669,38.8288340722
5670,39.4397785075
5671,39.3676221303
5672,39.4531499665
5673,38.956476856
5674,39.0940528391
5675,38.9995418388
5676,39.2261897919
5677,39.3202346458
5678,39.5413107462
5679,39.5418282233
5680,39.5069403272
5681,39.223185915
5682,39.5541519171
5683,39.4803324742
5684,39.480120397
5685,39.5759594931
5686,39.3886110592
5687,39.346844244
5688,39.5792172238
5689,22.9993630335
5690,23.2981891268
5691,39.1844972297
5692,22.1566260211
5693,38.6288607513
5694,39.5953373273
5695,38.9404293533
5696,25.5137818268
5697,21.7150949868
5698,38.8570888112
5699,21.6813532793
5700,21.8164173951
5701,21.5481366931
5702,21.6526014802
5703,21.3393243833
5704,21.3992789621
5705,21.4271854398
5706,21.3512334545
5707,21.6571641217
5708,21.3742371689
5709,22.1173835162
5710,21.8286558268
5711,21.2805114277
5712,21.3315801516
5713,21.6678633161
5714,21.212391126
5715,21.219158455
5716,21.2156301355
5717,21.2431164804
5718,21.2317427631
5719,21.2221680122
5720,21.616231967
5721,21.5887244271
5722,21.3500920043
5723,21.5800644564
5724,21.6428146868
5725,21.2566511148
5726,21.271942982
5727,21.6792185317
5728,21.6983550096
5729,21.785665232
5730,22.498046977
5731,23.4164097174
5732,22.2536140651
5733,21.9049650137
5734,21.5652061024
5735,21.6369909018
5736,21.5628492472
5737,21.7457274038
5738,21.322030465
5739,21.4196453719
5740,22.7483285943
5741,25.6951397157
5742,25.3635904081
5743,22.4897985355
5744,21.6180749651
5745,21.296126027
5746,21.7214372
5747,21.6425379572
5748,21.2876477051
5749,21.3261953026
5750,21.6404548486
5751,21.332169502
