HOUR,HP_D
4350,93.6614350212
4351,88.4558842896
4352,97.49006278
4353,92.0439020449
4354,85.4978630436
4355,79.5626922052
4356,79.3162804245
4357,83.4566855792
4358,84.6217242651
4359,89.5296553477
4360,84.7732670516
4361,80.5182834065
4362,83.5118185955
4363,94.2822686814
4364,82.236182853
4365,85.5921664415
4366,82.5225150348
4367,80.3374136651
4368,81.9983269984
4369,81.9343345856
4370,81.4504981476
4371,92.9478208196
4372,83.6996350823
4373,94.9948342483
4374,90.7613426413
4375,90.3021435483
4376,89.7399307072
4377,89.4830667454
4378,98.3063624819
4379,98.5108041249
4380,88.9768636882
4381,91.9148671636
4382,85.3637179945
4383,94.401748849
4384,91.3722567725
4385,94.522510344
4386,93.6731717144
4387,96.9416052133
4388,98.3485373273
4389,90.3233559704
4390,94.7572483071
4391,88.7165780618
4392,83.9279495231
4393,81.9754242959
4394,83.953691524
4395,85.7042154193
4396,92.7255526742
4397,89.1529894453
4398,85.5014828428
4399,92.2706994879
4400,99.1563250442
4401,86.9338829749
4402,93.052856294
4403,91.577091647
4404,95.1993380928
4405,95.2507970756
4406,89.6847426091
4407,92.0067874181
4408,87.7255924218
4409,93.8105038282
4410,85.2334642895
4411,85.3969667141
4412,85.3459506724
4413,97.1804711024
4414,91.4017207841
4415,93.6960293156
4416,82.8444639424
4417,81.5854205882
4418,88.4389404553
4419,91.83981739
4420,98.6653475553
4421,91.2627856188
4422,97.2340106682
4423,89.0830087935
4424,90.5430049039
4425,94.0725941315
4426,97.0064075825
4427,94.6629194401
4428,93.6881253746
4429,91.4202964313
4430,86.3789522969
4431,90.8938131426
4432,90.3706869188
4433,81.6929593116
4434,79.7923359353
4435,79.4033231564
4436,79.3910352555
4437,80.4071716739
4438,85.5308125293
4439,84.6327109839
4440,87.8859923857
4441,88.767077484
4442,86.1475404397
4443,91.9655232061
4444,90.2148046799
4445,81.1188146391
4446,82.1904363154
4447,66.334997
4448,82.4666079604
4449,68.4153886037
4450,87.8691516258
4451,78.0007245389
4452,82.2195071312
4453,88.3680524102
4454,89.1848148175
4455,70.5397587592
4456,68.4635491488
4457,84.3897628282
4458,68.8421036867
4459,74.5219001639
4460,81.7599956124
4461,87.3123903352
4462,91.9605702314
4463,72.7121124056
4464,71.4124002859
4465,90.4948558393
4466,90.7598300173
4467,82.3342435339
4468,87.6184395293
4469,92.5083235485
4470,69.80800469
4471,90.5283777222
4472,89.2616908456
4473,93.1065929865
4474,91.9583691394
4475,90.7229538798
4476,69.9145148983
4477,89.1175226722
4478,71.4142194849
4479,84.2604071551
4480,82.4238518302
4481,82.3997376809
4482,69.9629119343
4483,87.5095572027
4484,82.6815524665
4485,81.1914477116
4486,73.8057274884
4487,69.8377218203
4488,79.5745663055
4489,66.5202291642
4490,66.6622185055
4491,73.4056286841
4492,66.3158149912
4493,72.9457761843
4494,66.2108236452
4495,66.4832199449
4496,66.4097080889
4497,67.2111708604
4498,67.4368091058
4499,91.0037757511
4500,74.5956292763
4501,71.9734787586
4502,71.4146231504
4503,70.483905929
4504,73.8875574814
4505,71.7236567514
4506,67.271312946
4507,66.7552980967
4508,66.3124169411
4509,66.9845621777
4510,66.4479570589
4511,66.4685196377
4512,73.2372957552
4513,83.3933704337
4514,71.2922324345
4515,71.2498511959
4516,67.4738217933
4517,79.3096781486
4518,70.2740941062
4519,81.0430930749
4520,67.311132504
4521,80.7467020779
4522,68.3100228002
4523,67.9349948512
4524,88.9750220916
4525,75.4225352321
4526,67.7079794142
4527,67.3203835566
4528,87.4098651214
4529,80.9876898358
4530,88.8367849055
4531,80.8910049545
4532,66.5739538758
4533,70.296608345
4534,79.6108440002
4535,68.647097561
4536,71.7480061063
4537,72.5688496612
4538,68.7848355582
4539,67.0241872208
4540,71.6212265073
4541,74.7534040405
4542,79.6002181595
4543,85.9232295164
4544,70.8860873427
4545,83.1254482394
4546,72.2840849958
4547,84.0389677341
4548,86.484753507
4549,81.9833557002
4550,91.5628370611
4551,85.436366559
4552,73.5551263342
4553,73.4474621251
4554,81.1503706152
4555,91.5887809471
4556,88.1499673758
4557,67.2980906218
4558,84.2074746253
4559,71.1412946787
4560,73.7324892143
4561,67.68186624
4562,88.8222805074
4563,70.6933981719
4564,75.8959594261
4565,70.4882088517
4566,67.1788165376
4567,70.6359263189
4568,67.9180709822
4569,75.9038420458
4570,83.3689590226
4571,67.8978159448
4572,66.8759103968
4573,66.875567002
4574,66.9425403469
4575,79.6364210444
4576,67.330917727
4577,73.0760962135
4578,82.717109051
4579,81.0559372315
4580,79.2842879563
4581,82.9891755299
4582,87.4985982387
4583,87.50450243
4584,84.4795289745
4585,91.283949239
4586,90.9881851917
4587,89.0913756101
4588,83.1394506487
4589,88.5829596719
4590,92.2261492395
4591,83.2376045693
4592,91.7628667937
4593,87.4721776022
4594,81.0487782791
4595,90.2512717624
4596,93.4947805281
4597,83.0725106669
4598,91.8780544062
4599,85.6179681211
4600,82.1758724116
4601,93.8242204019
4602,91.5214735434
4603,81.1670113882
4604,67.2574990943
4605,83.9267407994
4606,84.706327056
4607,70.1602637694
4608,67.6943396628
4609,81.1200603954
4610,67.4511392928
4611,81.9495486061
4612,84.5249265912
4613,67.2937879632
4614,68.0617453241
4615,78.3460918716
4616,69.1906537206
4617,79.5014896493
4618,72.2597716029
4619,68.8104834454
4620,70.3621978456
4621,72.9554968497
4622,67.2256014185
4623,79.6824053995
4624,72.7294665079
4625,67.2366640734
4626,67.8814624598
4627,67.781862086
4628,72.9915332389
4629,68.8411689093
4630,69.4946046295
4631,69.4735580796
4632,67.2504712209
4633,70.2735831145
4634,67.8531718939
4635,87.9155038467
4636,83.2958852672
4637,69.0284408025
4638,90.901567164
4639,83.7420686764
4640,69.2415176086
4641,72.5029573716
4642,79.2624447721
4643,82.1214552579
4644,82.5362938653
4645,79.2471287079
4646,68.8101638606
4647,83.5961455932
4648,84.31098605
4649,71.6178792032
4650,85.2723618892
4651,84.4675755021
4652,91.322717535
4653,93.1809824092
4654,86.6115653235
4655,90.5137240104
4656,93.3690258033
4657,91.5424676419
4658,70.3401660441
4659,89.8766615267
4660,92.8706830484
4661,88.9619096127
4662,91.2078966942
4663,81.6042405176
4664,74.5257274098
4665,79.6965974682
4666,91.2715458114
4667,82.7345851553
4668,93.6616531431
4669,82.9520930655
4670,82.5914424199
4671,83.3273189695
4672,89.0621789752
4673,88.4355525367
4674,90.1613305298
4675,93.0223456194
4676,91.6794445826
4677,93.4935625974
4678,89.0907689408
4679,81.0978853441
4680,81.7560121605
4681,86.3565134664
4682,89.4788487881
4683,99.6043619063
4684,90.7909888146
4685,86.5849005192
4686,82.4332721153
4687,91.75943565
4688,89.2627493921
4689,92.966271174
4690,99.3036779698
4691,92.1931862708
4692,87.1983552468
4693,91.6744866401
4694,94.9460491629
4695,91.6383345252
4696,99.4812186885
4697,95.2943760485
4698,99.4420961086
4699,99.2240669323
4700,91.3895029099
4701,90.0868682006
4702,90.9147542004
4703,86.6206074547
4704,93.8577274943
4705,89.2273067872
4706,83.1095621553
4707,99.324145019
4708,91.9771582034
4709,85.6740810838
4710,80.8783240629
4711,87.631039838
4712,92.2292902815
4713,82.2650924515
4714,87.1365427626
4715,81.6971164569
4716,85.2915416756
4717,86.1336099313
4718,91.0113272771
4719,91.5190952834
4720,91.9203112846
4721,81.7400568272
4722,79.6976150564
4723,81.0265848705
4724,80.8505497208
4725,85.7920742827
4726,86.8080194668
4727,90.9654847233
4728,93.0436472427
4729,95.499412827
4730,88.1707913899
4731,92.0132995346
4732,84.2000986614
4733,82.3448767259
4734,80.4031907683
4735,86.1303205929
4736,90.5005483576
4737,92.0365083553
4738,86.7539060849
4739,86.116815047
4740,90.730882626
4741,81.0686739542
4742,88.8926645574
4743,95.0705665673
4744,99.015706584
4745,99.4540816792
4746,93.3739563735
4747,85.912157452
4748,95.235457322
4749,86.3955037134
4750,86.8867929058
4751,88.5623538459
4752,85.2087011819
4753,86.4132147636
4754,86.3016822896
4755,80.8575111488
4756,79.8201763508
4757,79.7275725109
4758,81.640012116
4759,80.0188221122
4760,82.517979487
4761,87.0477230339
4762,87.1575242459
4763,88.5087387781
4764,83.7284241728
4765,84.2637426499
4766,95.2467046856
4767,84.8213528889
4768,81.2088362464
4769,91.4853813127
4770,96.5840631849
4771,97.9481609398
4772,95.1990781492
4773,95.4757969952
4774,86.7430426961
4775,86.4726458388
4776,89.7237618857
4777,86.8631933532
4778,82.7228732829
4779,82.6083525917
4780,85.4977107903
4781,82.6458325891
4782,91.5820875799
4783,80.4540696051
4784,82.9485591159
4785,86.1797685309
4786,86.1283654876
4787,90.9324050625
4788,86.4616903864
4789,90.8918591719
4790,89.6478668885
4791,97.3482957017
4792,93.9756959064
4793,85.1734637706
4794,86.8103938993
4795,90.6747324988
4796,93.0799262834
4797,93.1442203373
4798,80.5443074096
4799,81.567102261
4800,95.3741934755
4801,91.2832302612
4802,90.9539706957
4803,92.821244516
4804,85.4599233251
4805,92.5940325983
4806,85.0781667952
4807,86.5302365643
4808,86.7077573424
4809,82.6789568655
4810,88.3722746401
4811,86.598823769
4812,92.5150935768
4813,99.2588568315
4814,95.743269906
4815,99.8349145236
4816,94.7143374543
4817,87.9937217682
4818,87.058540341
4819,99.4555901613
4820,99.5182580294
4821,90.3099144101
4822,85.048556855
4823,92.4118476335
4824,89.6697984388
4825,95.6683910475
4826,86.1266895071
4827,92.6215389933
4828,91.7970338811
4829,87.1082536002
4830,87.6686083519
4831,91.2187092302
4832,96.9420042831
4833,91.5800138717
4834,86.0278606249
4835,86.6505024382
4836,84.2120945628
4837,85.0635341963
4838,91.0819736946
4839,85.3235221734
4840,82.8883638811
4841,97.2514744603
4842,96.9471114163
4843,88.5394908658
4844,85.0310990174
4845,95.276911156
4846,84.1392307135
4847,91.9803867073
4848,86.2522069213
4849,94.5932250865
4850,91.0625633193
4851,96.8998118204
4852,94.25254972
4853,90.3770522058
4854,88.1392436936
4855,90.0633427349
4856,87.168559048
4857,86.6147874661
4858,81.9205716723
4859,86.1246861442
4860,84.2080204273
4861,83.1674049897
4862,86.1529584564
4863,84.0213236251
4864,81.7068168382
4865,84.6366080791
4866,97.2129919836
4867,96.7773081107
4868,86.7030986446
4869,92.9998773028
4870,95.310137765
4871,95.4010562426
4872,87.1902030721
4873,99.1260921436
4874,96.7777259781
4875,88.5659047345
4876,85.9034858389
4877,82.4961749286
4878,88.4942200412
4879,84.5188408175
4880,84.7973169664
4881,82.5845216799
4882,86.7758120266
4883,82.8223494609
4884,85.5705483131
4885,91.8283333986
4886,82.4440323862
4887,80.1608855749
4888,80.1527028977
4889,80.6848230076
4890,90.5965168319
4891,82.6396573307
4892,84.3145225115
4893,86.4806415874
4894,84.9290645551
4895,83.7071282058
4896,81.9877076032
4897,83.4788470074
4898,90.5825048787
4899,95.6675347879
4900,91.3642271146
4901,81.7685650327
4902,83.3391971031
4903,88.3930856638
4904,80.2629101336
4905,83.5614309507
4906,86.9180178517
4907,91.2508431918
4908,88.9270118815
4909,89.9384324552
4910,95.5634045781
4911,96.4531637046
4912,95.4708746382
4913,87.1603505371
4914,87.2242261583
4915,90.5140665865
4916,93.2215400517
4917,87.644460287
4918,95.0115149286
4919,95.6874596345
4920,90.5430951133
4921,79.8562359958
4922,92.4189803661
4923,94.6676339979
4924,89.1153915772
4925,91.4959962495
4926,85.4368046246
4927,91.5577864273
4928,88.9468164689
4929,92.9992177444
4930,95.5198416821
4931,93.6561596468
4932,73.5668000606
4933,93.5119483393
4934,79.4903924106
4935,81.9355436695
4936,74.5764375496
4937,74.3045771206
4938,90.6862309766
4939,93.7280298686
4940,90.3310168082
4941,88.690941527
4942,80.2247820612
4943,84.3844575671
4944,71.8409968697
4945,72.936358635
4946,74.4514052851
4947,84.6618995729
4948,93.3763652981
4949,89.2530434635
4950,85.5849253788
4951,89.2613660754
4952,84.7160799061
4953,92.2171719831
4954,75.8089163481
4955,73.1981584357
4956,75.0650401107
4957,71.5996472701
4958,70.5104302088
4959,70.5090466304
4960,70.394627381
4961,83.4548973627
4962,73.8197108322
4963,72.9703117865
4964,85.7086900947
4965,86.0514274064
4966,89.1174976548
4967,86.7325141797
4968,83.6275223243
4969,90.5885108257
4970,91.3590797553
4971,82.271944164
4972,92.4189839495
4973,91.7167315237
4974,84.241583597
4975,80.1222582399
4976,78.7005507192
4977,90.2097249228
4978,93.0301477747
4979,84.2225218487
4980,91.0498202158
4981,85.0814124535
4982,95.5386121847
4983,86.2332543188
4984,96.3222942573
4985,95.5252662818
4986,93.985085201
4987,95.8742304445
4988,97.0647683022
4989,95.0683316786
4990,97.101027569
4991,84.4373610501
4992,87.9529823462
4993,92.4964600433
4994,93.8483806756
4995,94.9660094087
4996,84.1865176285
4997,90.8107650114
4998,96.8470435312
4999,94.6283931824
5000,92.6910653086
5001,83.5621136548
5002,93.2066257347
5003,95.2327374655
5004,96.9877071019
5005,84.8083666884
5006,85.151639126
5007,95.4693309959
5008,89.6687709862
5009,95.1759350721
5010,97.2346352795
5011,96.7302990022
5012,97.270791649
5013,97.2563632561
5014,93.2135726584
5015,97.2331777054
5016,96.9073281426
5017,96.8249691607
5018,94.6823520296
5019,95.3320574975
5020,96.2857847677
5021,96.0208340944
5022,94.0193035231
5023,90.6440219392
5024,90.3119547485
5025,87.7785377205
5026,94.5439718323
5027,94.3917986053
5028,92.9880984541
5029,97.3437437783
5030,88.4437089056
5031,82.7504772045
5032,93.7744534896
5033,92.5898162831
5034,94.689299448
5035,81.1194951583
5036,94.0713542876
5037,85.5082308259
5038,93.155543068
5039,95.6162084089
5040,96.662570559
5041,96.6427650608
5042,95.3400851839
5043,88.0779928574
5044,88.4606206013
5045,97.5151996387
5046,87.2102447003
5047,84.9381886265
5048,87.8624844441
5049,88.0560310179
5050,80.8820876104
5051,82.1097921504
5052,88.6436692969
5053,96.9448137497
5054,92.3703434546
5055,88.8148411888
5056,92.4945052992
5057,88.6913152217
5058,86.6254531008
5059,81.2196939047
5060,81.5179141135
5061,81.3458316131
5062,81.8776258197
5063,85.9695731804
5064,84.5103842708
5065,81.5488545304
5066,85.437136638
5067,81.6106223129
5068,81.4128188211
5069,86.6967735196
5070,81.1098752459
5071,86.3464243309
5072,84.2123148123
5073,87.1132933446
5074,88.2513829671
5075,87.9805516867
5076,85.9338762899
5077,92.8676965119
5078,87.9213488228
5079,85.3736180122
5080,85.4156557418
5081,96.8343895454
5082,86.5237883979
5083,90.2970509257
5084,96.527724131
5085,94.9539998447
5086,92.5594338649
5087,96.6833620802
5088,95.4149115242
5089,87.4465064065
5090,82.9947472402
5091,93.3221965846
5092,87.7796231717
5093,88.5547251807
5094,87.8538635595
5095,89.5979131528
5096,88.5990696398
5097,89.1649797993
5098,88.2271204733
5099,82.0909269339
5100,81.3326101779
5101,85.3650495054
5102,90.401070776
5103,81.5704373141
5104,88.9878988883
5105,88.3630337727
5106,88.7559611123
5107,97.7537232813
5108,99.5321573272
5109,96.3911296888
5110,96.3841064912
5111,82.2071208958
5112,87.4062782834
5113,88.7793354804
5114,90.4935610919
5115,87.1731385919
5116,91.7974966363
5117,97.3089357983
5118,91.863447356
5119,87.9973620675
5120,97.9410950779
5121,96.0385104664
5122,89.6542395794
5123,97.2248113004
5124,96.6940896009
5125,100.329482686
5126,100.880906847
5127,92.1404348098
5128,93.477930565
5129,96.5683557338
5130,98.0193840775
5131,92.4262111958
5132,88.6089528049
5133,89.5598630947
5134,95.8212447205
5135,94.5875497736
5136,95.6593849312
5137,94.5364465962
5138,97.0314282721
5139,88.811015822
5140,99.6332468674
5141,100.863335233
5142,100.861536718
5143,100.093752648
5144,97.7483970383
5145,85.2292301205
5146,88.2154178322
5147,97.9538164213
5148,86.6961730239
5149,89.411313933
5150,94.1607537516
5151,81.8610512119
5152,83.4942571814
5153,89.0098493869
5154,94.0523134818
5155,84.1579174782
5156,96.4504195726
5157,85.0661342108
5158,88.4253711585
5159,88.4795479782
5160,93.8560751574
5161,94.5915271493
5162,94.7452407668
5163,88.7560254343
5164,96.5875298376
5165,94.7338381197
5166,96.5059545079
5167,97.1900797368
5168,97.4546065829
5169,97.7245599863
5170,95.9854714506
5171,97.2227846753
5172,92.3658191873
5173,86.4077247843
5174,85.0763576137
5175,86.4898976488
5176,94.9419331357
5177,90.3261209512
5178,93.0959617791
5179,93.8407866838
5180,92.2877038932
5181,89.764082341
5182,96.0291049887
5183,89.2515005847
5184,73.5640577565
5185,85.8968374308
5186,91.9531333707
5187,91.057139844
5188,80.0357780776
5189,90.8729447712
5190,85.3347770746
5191,86.3523714223
5192,75.2722517527
5193,94.4295246492
5194,93.0690038313
5195,86.0282165682
5196,95.1992208129
5197,95.6859230018
5198,91.1918402429
5199,83.6205568195
5200,93.198713895
5201,93.7768865751
5202,94.1189495128
5203,97.1295041585
5204,94.5074695514
5205,97.6140988001
5206,92.6475915352
5207,95.6464106799
5208,92.8106143845
5209,96.3943069027
5210,93.1639968403
5211,93.4417042871
5212,83.0985467067
5213,96.4716595677
5214,89.668140089
5215,89.641467063
5216,92.4222388001
5217,93.8230986973
5218,97.6469359126
5219,93.4270074434
5220,94.2325996457
5221,85.5862149123
5222,79.1990918229
5223,74.3291920632
5224,73.2981575047
5225,83.9513849012
5226,95.1987093591
5227,95.2836648582
5228,96.5682448865
5229,96.0559538977
5230,89.3051967911
5231,93.5567453143
5232,85.0714658832
5233,89.3285950432
5234,96.5985862818
5235,83.7292336343
5236,96.0705232196
5237,81.0580275692
5238,96.377310451
5239,86.9615762733
5240,95.5625464295
5241,92.4622182265
5242,95.7876230887
5243,94.539803754
5244,85.74850409
5245,90.8758621178
5246,87.17551901
5247,86.3183657022
5248,92.2572805204
5249,84.8656345633
5250,74.3476146534
5251,73.8072545283
5252,75.8372923018
5253,79.6471719393
5254,96.993245769
5255,91.4618998935
5256,85.5433387674
5257,96.2182493242
5258,90.0202253256
5259,84.9955001405
5260,92.8919842505
5261,96.2673704378
5262,96.4355519911
5263,91.9342806419
5264,88.3954568276
5265,91.2502722445
5266,92.2803940334
5267,90.1206653961
5268,93.2836708801
5269,89.9665130449
5270,84.2298348068
5271,84.6567450209
5272,91.1058137839
5273,80.8912215382
5274,84.975229856
5275,73.1698073736
5276,79.3979837735
5277,84.6771587994
5278,75.5823424414
5279,90.7677598942
5280,88.1253667238
5281,74.2198074506
5282,84.7692089269
5283,93.4212134211
5284,95.5484613224
5285,97.6087215669
5286,96.2668155741
5287,94.9348957453
5288,90.5937678736
5289,85.1402829152
5290,87.3960644599
5291,93.20571777
5292,88.5532064204
5293,76.6850809267
5294,76.4539966488
5295,83.2828556863
5296,80.6215049144
5297,75.0511089379
5298,72.273583832
5299,75.0989500503
5300,74.4674858074
5301,86.5795331311
5302,73.2867813909
5303,80.0858708039
5304,92.4862867188
5305,91.7713581908
5306,91.4214514753
5307,96.0549828758
5308,95.4831653378
5309,95.3208397311
5310,95.920206029
5311,96.2307264457
5312,95.4199943716
5313,94.59815599
5314,97.4921122713
5315,95.030568053
5316,97.5251330346
5317,97.4939964505
5318,97.7273896878
5319,96.0521578174
5320,95.6947932028
5321,85.4227314704
5322,94.7881609617
5323,97.6123175706
5324,97.5168797338
5325,92.366745894
5326,92.9056579999
5327,86.9732436528
5328,93.5393865926
5329,94.7866754514
5330,93.9733740764
5331,93.5422408205
5332,96.7531591002
5333,96.563168065
5334,95.6234467852
5335,96.4584522738
5336,90.9569511427
5337,85.7591558217
5338,92.8364371954
5339,80.356833477
5340,85.9976180101
5341,91.2921817316
5342,74.6417820184
5343,88.2842727208
5344,73.5540727282
5345,87.0515076132
5346,93.5270146382
5347,75.409852126
5348,75.3792550173
5349,74.5331646604
5350,76.2684721965
5351,82.9369623665
5352,84.777206849
5353,89.0541383771
5354,93.7074302261
5355,90.4043511531
5356,94.1854559679
5357,94.4500621449
5358,92.3653635408
5359,92.6335049465
5360,85.9268006493
5361,83.9903514424
5362,74.5031317481
5363,94.2297998868
5364,77.1173500262
5365,84.7518466809
5366,87.2545273478
5367,84.9021941429
5368,89.7313903856
5369,80.0067981401
5370,81.5105587608
5371,73.5614577856
5372,83.303236103
5373,87.2863180648
5374,96.5029447155
5375,89.7754013969
5376,97.6588710994
5377,93.1441867426
5378,90.7738549989
5379,85.2674407498
5380,87.3204175184
5381,85.5898151858
5382,81.212812839
5383,83.5174994928
5384,84.617092415
5385,88.905250111
5386,91.8721189659
5387,96.0698657591
5388,96.4090463091
5389,91.0618141329
5390,93.806610099
5391,89.6917452013
5392,85.8952010079
5393,96.4751378011
5394,86.9276444746
5395,86.2046167032
5396,76.6624845253
5397,81.2020895192
5398,84.8897031807
5399,86.3496628083
5400,90.0597623417
5401,94.1393597034
5402,75.1853196877
5403,84.4319277813
5404,71.942635154
5405,81.1480742269
5406,87.1170501682
5407,93.621721863
5408,74.0142683708
5409,72.3841441628
5410,81.4176772485
5411,84.2315055956
5412,75.8389626495
5413,75.5461820115
5414,72.6047939409
5415,74.3885724186
5416,75.1297871136
5417,83.3960576196
5418,73.0334514542
5419,71.9924901605
5420,72.2500511235
5421,74.8034704314
5422,81.1699258094
5423,84.8588271996
5424,72.466101736
5425,72.679399273
5426,73.6810737438
5427,72.6417213367
5428,85.0901291633
5429,72.3074825212
5430,73.6283574943
5431,71.8879219342
5432,73.6612067032
5433,71.8699758958
5434,71.8534947274
5435,71.8505852634
5436,71.9813002275
5437,72.1942767176
5438,71.8443635071
5439,75.4452396242
5440,72.8714963843
5441,71.8451776482
5442,83.6419989163
5443,73.1816625413
5444,72.2828029726
5445,74.987249235
5446,82.8004596792
5447,83.3173209506
5448,84.7306568956
5449,76.0338175124
5450,83.0807240297
5451,84.2192950828
5452,86.6917369961
5453,84.0710298161
5454,76.4257663751
5455,77.318409393
5456,94.3309788393
5457,92.1558866606
5458,85.6490294206
5459,94.6038978524
5460,74.990991388
5461,93.4204705399
5462,76.5789614326
5463,91.331338396
5464,92.9675514881
5465,83.4638803354
5466,89.1068503826
5467,85.2191762526
5468,72.9858298899
5469,79.180922266
5470,91.3585648934
5471,94.733362584
5472,74.8001477093
5473,93.3207443444
5474,96.8086330785
5475,93.1786844134
5476,96.0702529272
5477,95.3480319529
5478,95.9172048339
5479,97.301987837
5480,92.8899824886
5481,94.0589092728
5482,94.7507351171
5483,93.7059663942
5484,76.5648611843
5485,83.2734248433
5486,95.841141489
5487,94.5938443176
5488,92.6462367669
5489,85.0549668275
5490,93.9323148681
5491,96.7729878141
5492,95.2286080513
5493,85.4562094934
5494,88.9537368744
5495,89.4714936595
5496,84.5276607539
5497,84.6672924719
5498,78.9185676984
5499,85.1019389166
5500,94.2946903964
5501,85.4923292232
5502,88.4185885878
5503,77.0391007287
5504,79.4179655124
5505,91.7463295903
5506,83.4453052519
5507,74.3535807219
5508,77.2553441377
5509,92.5600957352
5510,75.2972853326
5511,82.711026602
5512,71.7338957682
5513,72.5783081072
5514,74.9162024946
5515,75.9978892924
5516,82.7998998598
5517,75.7714761142
5518,79.5561226555
5519,82.8005953941
5520,75.9616565874
5521,80.6273073014
5522,86.5335865473
5523,79.3987290597
5524,74.4992656945
5525,83.7834026886
5526,75.8560496407
5527,72.2338936685
5528,73.971508118
5529,72.8346706984
5530,76.300718257
5531,84.9698317962
5532,72.4902296463
5533,94.2382059359
5534,84.6825687396
5535,80.3387930582
5536,71.7450145564
5537,85.3538136245
5538,72.043674158
5539,74.8718039297
5540,72.9628147652
5541,75.3651409532
5542,80.8931649263
5543,85.1479535949
5544,75.7892931396
5545,75.1495111107
5546,74.7479677057
5547,84.98473417
5548,96.0243422652
5549,88.3272181119
5550,88.738498645
5551,91.7446156966
5552,89.1373403077
5553,96.161900536
5554,92.671345146
5555,94.8946378509
5556,95.6639292881
5557,83.1947933306
5558,83.926050514
5559,96.1619979833
5560,84.5337985554
5561,92.2385516001
5562,88.5008677635
5563,91.4652553389
5564,76.1544287894
5565,90.6249025636
5566,74.7367609813
5567,85.5148963187
5568,92.5797278609
5569,85.1946350181
5570,84.8267647911
5571,79.8300568729
5572,85.1965671456
5573,94.6650561388
5574,94.965244133
5575,80.3202160779
5576,72.6540373157
5577,94.5219760829
5578,84.2338929422
5579,93.3701703821
5580,96.6536308496
5581,91.5762633799
5582,95.7416492709
5583,96.1930664144
5584,91.723445364
5585,86.8793668627
5586,91.8933866839
5587,84.9363863741
5588,93.5076533495
5589,81.0508930074
5590,83.5091043485
5591,92.9465847056
5592,92.1033348959
5593,95.9174057293
5594,94.7457839445
5595,76.0095420045
5596,94.0232909025
5597,91.0248567552
5598,81.0981316528
5599,83.1849891019
5600,94.56668006
5601,93.6208970913
5602,86.8185927125
5603,86.525915206
5604,94.7077045376
5605,82.7725297442
5606,93.1018706919
5607,95.2867192106
5608,84.3239575841
5609,93.2010392778
5610,95.3220420351
5611,93.6284847405
5612,95.746607242
5613,95.2371700284
5614,97.583891975
5615,97.4331042005
5616,96.1706301025
5617,97.1596645724
5618,97.5241278996
5619,97.0649759807
5620,95.2941210025
5621,97.0429388985
5622,94.707146763
5623,96.7981738071
5624,94.7508600566
5625,84.3971210156
5626,85.3492032306
5627,75.7338722696
5628,86.0863698397
5629,95.5306292119
5630,94.6101398036
5631,90.5621490707
5632,89.6552665966
5633,86.191367103
5634,96.4502699338
5635,96.7119847706
5636,92.5830421379
5637,86.4905359542
5638,85.7865226631
5639,93.2540661473
5640,91.1891987215
5641,90.3940685058
5642,94.2631001073
5643,72.0136401906
5644,74.8189703427
5645,74.4428331055
5646,75.2820105308
5647,92.4938460684
5648,90.2672582079
5649,76.5364868096
5650,85.2432241076
5651,91.3395419495
5652,94.5569472706
5653,96.3690844184
5654,91.8842135511
5655,95.0851498637
5656,93.7276206738
5657,97.0598166514
5658,80.7346353978
5659,85.4834012206
5660,91.7064383997
5661,87.175970488
5662,87.2428358041
5663,95.2894810847
5664,94.3220883559
5665,97.2137759204
5666,89.607482543
5667,84.7741512048
5668,75.7848837282
5669,85.6677655333
5670,75.7260666293
5671,75.1083979461
5672,72.867077168
5673,89.9353156814
5674,75.0312169958
5675,84.3670767941
5676,77.3289949235
5677,76.4134973856
5678,83.6428650385
5679,74.2669980321
5680,76.6623377796
5681,75.7791404289
5682,76.8777520371
5683,84.7241382002
5684,76.5105249273
5685,85.541450656
5686,80.4595705649
5687,89.4126082018
5688,92.5897840783
5689,90.3783276467
5690,87.4050669166
5691,93.3929748454
5692,79.3955928138
5693,90.3501167881
5694,94.5383151806
5695,95.97350124
5696,91.9637761652
5697,81.2029675181
5698,75.0417715782
5699,85.3339518268
5700,96.4648395621
5701,92.7606680773
5702,95.9396650725
5703,89.8787272386
5704,93.4179473027
5705,93.9096990534
5706,96.8474263902
5707,88.9126788652
5708,97.7367977684
5709,95.427398824
5710,97.3531531942
5711,97.1530055302
5712,97.6843629631
5713,95.0220854189
5714,97.2159013178
5715,96.4038634319
5716,94.0909633596
5717,85.8925711655
5718,94.600096017
5719,96.4004090343
5720,96.6424634299
5721,96.5053065568
5722,86.7966227058
5723,96.3603845592
5724,96.4116594067
5725,85.3373464745
5726,96.6162013587
5727,95.7729788144
5728,92.6041152011
5729,92.9449719428
5730,97.1561981511
5731,97.5897225627
5732,97.3057790638
5733,95.5986552508
5734,93.9682055345
5735,91.6310548512
5736,97.7747087979
5737,96.5953454927
5738,97.1667794394
5739,97.6129207712
5740,95.8659478348
5741,97.6479126394
5742,97.7791036653
5743,97.774379106
5744,96.5941334967
5745,97.7856056761
5746,97.7567481913
5747,95.3871955326
5748,92.2822149075
5749,90.3239733388
5750,75.4695985527
5751,94.0547638221
5752,89.3696912485
5753,91.0095169211
5754,92.5571728849
5755,95.3906993235
5756,85.3591609195
5757,87.3798505232
5758,81.5364868342
5759,91.8304075801
5760,90.7499321259
5761,87.0796494917
5762,88.4291133407
