HOUR,IP_D
4333,13.2241231548
4334,12.8370293378
4335,0.556242518584
4336,1.94113432896
4337,10.1068119759
4338,10.9010847849
4339,9.63945337097
4340,5.13663721747
4341,0.527696734276
4342,0.724746432328
4343,1.38696213807
4344,1.54128977997
4345,12.4941830402
4346,17.1322868855
4347,21.3438905254
4348,21.8957568049
4349,21.9445427049
4350,21.9057353292
4351,21.6085124998
4352,21.5279135934
4353,21.5823257134
4354,12.2075294252
4355,12.0182602914
4356,12.5725068686
4357,14.4903590427
4358,14.3090013187
4359,20.9669597624
4360,21.8834531043
4361,21.8702871225
4362,15.3380210987
4363,21.8326912828
4364,12.6585488793
4365,13.5248217676
4366,20.9198866048
4367,12.105836056
4368,12.3908419973
4369,11.0476401895
4370,13.668851288
4371,11.5282651336
4372,10.3543957757
4373,0.654908859462
4374,3.62305804448
4375,1.52896088276
4376,0.462789090664
4377,6.15481663907
4378,2.90734973643
4379,8.47311296484
4380,8.43037789179
4381,9.44142554376
4382,7.4960733725
4383,0.539662582628
4384,9.52069610362
4385,8.48324869469
4386,12.4543543181
4387,10.7517645151
4388,0.938846103893
4389,0.376469609286
4390,0.513860339482
4391,1.14996839647
4392,11.1564499851
4393,0.995245315416
4394,2.94681876024
4395,1.41686328781
4396,1.51147002072
4397,0.412641749437
4398,9.00689962371
4399,0.498511031228
4400,6.03358892881
4401,6.00434223628
4402,0.989337559635
4403,5.07744947976
4404,1.33402147835
4405,0.523255631756
4406,0.550868780169
4407,5.49378856927
4408,8.92922255132
4409,13.1006920607
4410,11.3370602042
4411,12.1861251161
4412,13.3515148723
4413,14.4062209342
4414,21.1226753408
4415,21.6712454467
4416,17.7628032056
4417,13.1191009024
4418,12.5906794608
4419,12.3515450362
4420,11.8683760008
4421,7.04545078883
4422,12.7847627468
4423,11.9661779609
4424,9.52640082164
4425,12.5548341911
4426,12.3319939483
4427,13.1479191411
4428,13.9452693665
4429,11.498180718
4430,12.5543399873
4431,12.0133914997
4432,12.5541290866
4433,4.02233892561
4434,0.45409066488
4435,0.404432795246
4436,11.9476268576
4437,14.0558256463
4438,13.6120704015
4439,10.3350246636
4440,18.0245731255
4441,31.2253463099
4442,31.6395750544
4443,24.3935778047
4444,32.2647740451
4445,32.4978875679
4446,32.5217610346
4447,32.561484576
4448,18.0969131853
4449,31.3056281665
4450,31.8100949527
4451,31.2422131335
4452,32.5575341028
4453,31.1001164396
4454,32.5663890397
4455,31.4873405548
4456,28.718416567
4457,30.7581330108
4458,22.5798716181
4459,20.4646114094
4460,18.7535948745
4461,5.58464006754
4462,17.4151224671
4463,6.41480627134
4464,17.1298759747
4465,16.9424175262
4466,23.937622433
4467,5.45379228414
4468,16.76878734
4469,19.2266806301
4470,18.5005813394
4471,18.6363598766
4472,16.8762499115
4473,9.13223916851
4474,16.8979628871
4475,21.9847801942
4476,32.7220926881
4477,32.7404651748
4478,32.7337429261
4479,32.5840506534
4480,31.7593535755
4481,16.775327837
4482,17.384493053
4483,32.6266044169
4484,18.2748377037
4485,16.3260008669
4486,31.1523702776
4487,17.7037292192
4488,24.1883217682
4489,14.2341403654
4490,17.6312505605
4491,27.4289937631
4492,17.9974465398
4493,20.0422211366
4494,20.5892404212
4495,16.5498076001
4496,30.1758107688
4497,32.6051461359
4498,23.192974649
4499,32.8776529163
4500,18.4975645363
4501,31.5302210447
4502,32.9132332263
4503,32.6779797759
4504,32.6251258871
4505,31.5126541487
4506,19.6192627412
4507,6.38295336016
4508,18.9638068062
4509,16.4842555339
4510,7.44786026213
4511,18.944897857
4512,16.6118946302
4513,19.5865494447
4514,18.2389749302
4515,17.2724361047
4516,16.6946824949
4517,17.8823394867
4518,6.33334570044
4519,14.1106210988
4520,6.56249715626
4521,6.95875003053
4522,17.0666024897
4523,12.3086342507
4524,5.75046337497
4525,6.25546781943
4526,6.32078062593
4527,5.84756218711
4528,6.65334485872
4529,32.2471890965
4530,20.4305208012
4531,17.8285603412
4532,18.7443449904
4533,20.3232938281
4534,28.955382738
4535,33.0860725751
4536,19.2579211477
4537,6.77728057379
4538,6.46939390911
4539,6.3910305193
4540,5.69388257865
4541,18.5210697767
4542,29.7152602456
4543,19.2417211031
4544,32.8678459039
4545,28.9995434063
4546,18.8668939894
4547,17.4695778625
4548,6.86022818118
4549,7.33148872655
4550,16.1014720723
4551,8.13020166268
4552,6.93198182665
4553,6.65811740837
4554,17.2168782694
4555,14.0435341109
4556,28.551743807
4557,6.89096091178
4558,11.9909589162
4559,12.8118158862
4560,20.1567771692
4561,29.9883269775
4562,20.3368983857
4563,19.8164189253
4564,31.0154336945
4565,21.4210358317
4566,16.8713701554
4567,32.5438676401
4568,25.8786834804
4569,30.1438858559
4570,21.5590885414
4571,18.2115033145
4572,33.3340237512
4573,28.7131512518
4574,29.5498612671
4575,21.5545216002
4576,20.018280656
4577,20.2687301212
4578,19.2055890135
4579,32.1258541825
4580,33.4035280036
4581,33.5953447894
4582,33.2541592404
4583,33.5621963445
4584,33.0429930156
4585,32.2900503907
4586,20.5196831424
4587,32.6335640365
4588,7.93390787242
4589,6.28094880604
4590,6.28936438767
4591,7.06692396503
4592,7.43823645935
4593,21.062984553
4594,20.5239334658
4595,29.1762655779
4596,19.5308658668
4597,28.4682734219
4598,20.7919087589
4599,32.9639480143
4600,26.4535175731
4601,6.27244355808
4602,18.334106079
4603,21.4320995923
4604,13.5355526148
4605,19.372126848
4606,7.40540322088
4607,24.0037867893
4608,29.1436964427
4609,18.7435557388
4610,6.73614774525
4611,21.4475719047
4612,26.9342154546
4613,33.6870853643
4614,18.8287448238
4615,26.323189362
4616,19.7065623392
4617,33.4522985381
4618,19.4484762518
4619,20.0395143091
4620,32.0466638467
4621,32.7116994414
4622,31.9625857044
4623,8.26938429547
4624,7.89311842432
4625,29.3171540089
4626,6.80754963802
4627,11.1699415162
4628,8.49244654516
4629,18.0744109234
4630,8.6149822373
4631,20.9780550736
4632,19.7676336698
4633,6.67662390809
4634,7.25936023422
4635,33.6534620337
4636,19.9367210699
4637,19.5017683583
4638,20.8783976366
4639,22.3415256932
4640,8.39571538769
4641,17.5993300379
4642,6.99327776369
4643,19.9163205408
4644,17.8091364022
4645,20.1296917782
4646,24.4264341529
4647,18.1043175124
4648,22.5852347619
4649,20.2216792645
4650,33.2789507518
4651,20.5928218783
4652,25.5851876239
4653,34.2216299557
4654,23.8151902694
4655,23.7211938678
4656,32.6873145697
4657,21.8561581113
4658,7.50522600535
4659,13.6841586908
4660,23.3593178738
4661,32.1968710423
4662,33.8087962877
4663,33.4294014654
4664,23.1039773141
4665,34.220130127
4666,29.3269212706
4667,33.6085067562
4668,34.3558744374
4669,34.0844194968
4670,33.279098292
4671,34.3631248652
4672,34.4387659261
4673,34.0076660242
4674,33.1655157392
4675,19.5418153396
4676,19.8176438965
4677,34.1291070986
4678,15.445942972
4679,33.7245302234
4680,16.5602078706
4681,14.289279156
4682,12.3841929953
4683,12.1600916242
4684,13.8052748017
4685,14.386975953
4686,14.3852383017
4687,19.7808736911
4688,21.7502338357
4689,20.7858036601
4690,27.8478958365
4691,27.7772836468
4692,28.2111160465
4693,28.3062118543
4694,27.5155261019
4695,27.7907243373
4696,16.2050944452
4697,28.4438029523
4698,15.5567982835
4699,14.5950990322
4700,14.961315305
4701,4.81879209904
4702,4.13640650377
4703,2.95644227723
4704,4.84625983851
4705,6.12247087134
4706,4.37753304988
4707,16.122923458
4708,16.0240512953
4709,19.6079062117
4710,18.4197805041
4711,16.6834962118
4712,7.51884946867
4713,4.09863395503
4714,3.44212041905
4715,5.73285466385
4716,13.4856982661
4717,6.15134728372
4718,5.60774531198
4719,10.8743901839
4720,17.3706043082
4721,6.9556755045
4722,14.7643985636
4723,15.4261423102
4724,13.8480540612
4725,16.2012388962
4726,15.8896328373
4727,5.20275337552
4728,13.9939707381
4729,3.89013598498
4730,14.9047488215
4731,12.0355289826
4732,9.98048110415
4733,15.3445574627
4734,4.33264906281
4735,3.64146056083
4736,6.07414531384
4737,12.5921033643
4738,5.29480414573
4739,5.11443846156
4740,14.5649054386
4741,10.7306548283
4742,14.4960217016
4743,15.4560945565
4744,6.43688052382
4745,15.3873366188
4746,4.68133728661
4747,6.70641543608
4748,9.11244775256
4749,5.62922817341
4750,18.2451814862
4751,13.2081293706
4752,13.3439022784
4753,9.23211679484
4754,13.7815178259
4755,14.2015456595
4756,4.48376479393
4757,29.2800859622
4758,19.1063733369
4759,16.2199206009
4760,18.6498264047
4761,15.6729614113
4762,15.3574966542
4763,6.67987093438
4764,16.123632627
4765,17.769735069
4766,20.2150794855
4767,14.065863228
4768,11.9979523837
4769,15.4250542685
4770,17.3116418541
4771,16.5900152854
4772,16.0542959182
4773,15.3386857092
4774,8.78515631919
4775,6.44840839016
4776,11.2806707398
4777,7.48954557488
4778,14.1624449968
4779,15.7510313958
4780,22.9757154851
4781,16.9869426143
4782,18.7215794194
4783,13.9183170298
4784,15.0555648094
4785,16.9293463309
4786,19.2457367952
4787,29.9492153267
4788,22.4448923868
4789,30.5160620019
4790,31.2260847686
4791,30.9421946316
4792,30.9677617296
4793,31.0390358959
4794,17.4451083574
4795,7.33827430988
4796,14.0258850622
4797,4.96674559725
4798,10.9306785139
4799,16.5621074483
4800,17.5262668503
4801,31.3308518885
4802,31.2881704676
4803,21.13109069
4804,16.3197082035
4805,19.6353123518
4806,22.3434784294
4807,18.2952523776
4808,16.6707894164
4809,21.639941152
4810,25.9251710449
4811,31.5047859222
4812,31.3636633462
4813,17.5964644905
4814,17.5075238682
4815,16.9194955191
4816,7.85035741839
4817,12.7755101455
4818,6.67999452719
4819,15.6053137952
4820,18.4411266826
4821,16.2816943817
4822,15.0302331442
4823,15.0986045589
4824,12.7092851044
4825,9.76507710616
4826,20.0065624223
4827,20.6179570975
4828,30.7919627886
4829,22.4737859215
4830,31.6369064461
4831,16.5498163935
4832,7.6155014552
4833,15.7363358615
4834,17.1437271408
4835,16.3303497416
4836,15.1734679698
4837,15.7014972364
4838,6.11715645247
4839,5.93459992187
4840,7.98879869411
4841,6.79841801894
4842,16.6191348285
4843,16.7971471473
4844,16.6280777428
4845,7.84726558536
4846,7.30460612911
4847,11.4024569217
4848,17.1511881271
4849,11.5182175585
4850,7.47906313798
4851,17.0344760151
4852,6.70851120357
4853,13.8817654192
4854,5.98833470326
4855,14.3600387165
4856,6.76880685604
4857,6.02343061938
4858,13.1640255611
4859,6.86588302938
4860,6.75915426752
4861,6.96651828513
4862,7.66135885974
4863,11.6341448825
4864,5.88902905904
4865,6.44500217191
4866,7.85909292347
4867,11.5684279129
4868,5.93368335078
4869,12.3684017964
4870,21.1193339948
4871,19.0816547834
4872,20.8937975205
4873,17.4863029948
4874,16.2383972999
4875,20.7980876867
4876,21.0292227369
4877,20.4208692228
4878,25.3543118515
4879,19.6889620179
4880,24.083531703
4881,16.3028141839
4882,16.9355363328
4883,28.624261666
4884,17.3229649564
4885,17.7354560817
4886,21.2000604719
4887,7.1010126203
4888,22.4078742423
4889,14.2805787653
4890,16.6569868201
4891,16.2609319473
4892,19.1483967431
4893,18.4373274454
4894,19.8126731366
4895,25.4005280164
4896,32.0764367456
4897,19.1404311112
4898,22.6126240622
4899,32.1481139221
4900,32.502258126
4901,32.4188983214
4902,20.239540974
4903,29.9487292874
4904,18.2687155522
4905,12.3914163296
4906,10.8848464984
4907,16.7892240633
4908,11.8294080214
4909,19.9439563257
4910,17.6179805212
4911,19.1863801326
4912,16.4526065177
4913,21.4818852121
4914,21.4513138991
4915,21.118559304
4916,21.1971347836
4917,32.5445337492
4918,26.5093303571
4919,12.5264159425
4920,31.9868645497
4921,27.3865877786
4922,32.069866193
4923,16.3477148954
4924,32.017683774
4925,32.5876028466
4926,32.648753504
4927,21.0910176152
4928,15.1491277132
4929,6.43761982102
4930,17.4887515086
4931,19.4843514362
4932,13.1791440323
4933,21.3018690468
4934,15.9811063127
4935,18.2967082606
4936,11.9309672686
4937,15.7340966794
4938,6.97356147927
4939,15.9981789938
4940,14.5226657663
4941,20.5148610498
4942,26.7088001003
4943,23.4076047113
4944,32.7327321121
4945,32.7463055182
4946,32.1127382416
4947,21.0984156972
4948,18.2081856652
4949,7.66376200415
4950,14.540151779
4951,17.1249550961
4952,17.8707796705
4953,23.2705317249
4954,16.6691915621
4955,17.746082932
4956,19.4916838667
4957,15.5772979695
4958,17.9718666918
4959,14.9264614873
4960,13.9526297747
4961,16.5261637201
4962,9.02312736013
4963,16.0245067426
4964,12.7176284852
4965,6.81650474848
4966,7.10412071178
4967,12.287654221
4968,9.71301544492
4969,21.0361466208
4970,21.0703353923
4971,15.3844212379
4972,15.5079978423
4973,12.8704213695
4974,19.2238850066
4975,9.87509592526
4976,15.8235237009
4977,18.2847378071
4978,19.8830038789
4979,22.7567979369
4980,26.698011859
4981,19.2389728519
4982,16.0739376119
4983,11.9668054854
4984,20.1893255286
4985,20.8650453291
4986,16.5649956953
4987,6.50306048332
4988,6.54487061404
4989,9.24669526399
4990,16.8159287738
4991,19.1292912616
4992,20.0013926983
4993,32.8537322359
4994,32.7447742604
4995,32.8927673774
4996,32.8197169458
4997,22.9593241924
4998,31.1177096781
4999,22.3977747685
5000,32.7985968907
5001,19.344314789
5002,32.8721400183
5003,32.1606156215
5004,32.9328184071
5005,32.9422739156
5006,32.9067816356
5007,32.8197022216
5008,29.0223542304
5009,16.5344631499
5010,24.6778398912
5011,19.3067775741
5012,18.5382783444
5013,22.8890073063
5014,16.9354808387
5015,17.2736830391
5016,24.2135895862
5017,25.5525905429
5018,22.6087759446
5019,19.822701732
5020,22.5480680974
5021,21.1073093785
5022,32.9263230835
5023,32.8663088199
5024,21.4424543069
5025,20.3651974673
5026,26.0020444571
5027,24.9654239899
5028,20.9477107627
5029,24.8986483115
5030,23.2487760442
5031,27.1727077486
5032,32.9323923065
5033,23.0620807224
5034,27.6335053946
5035,9.93224803655
5036,19.7762709827
5037,6.55042790475
5038,18.6859977427
5039,25.0467191693
5040,33.9953081169
5041,36.1529994835
5042,32.4423010882
5043,36.3941601105
5044,35.9836888876
5045,37.192582432
5046,32.0192334834
5047,30.2276994305
5048,31.2821246631
5049,29.1843561087
5050,28.4663447033
5051,13.5772218145
5052,29.0306693096
5053,26.8958282988
5054,12.1751995205
5055,26.5629124848
5056,32.4467167042
5057,31.8312761123
5058,13.6249495471
5059,12.8558623881
5060,34.853570449
5061,36.1286911587
5062,31.2289724471
5063,36.8590888582
5064,31.3016437021
5065,37.0278541469
5066,36.6961552348
5067,37.2437209319
5068,37.1662921058
5069,36.6759317787
5070,36.9919210468
5071,30.975792137
5072,36.2509561141
5073,31.10337599
5074,35.0870163426
5075,31.2019535182
5076,26.0556256145
5077,30.8154105455
5078,11.5239108447
5079,29.6899267648
5080,10.840426713
5081,12.0747976172
5082,11.4104617891
5083,12.7718535331
5084,10.5011925281
5085,11.8655239285
5086,12.363944218
5087,28.4073574137
5088,10.9364036313
5089,10.7722099776
5090,12.9437806831
5091,19.391962683
5092,12.358989734
5093,11.8091778794
5094,25.961028403
5095,31.0738738987
5096,35.5607856229
5097,28.3653610688
5098,28.3942337925
5099,33.1245302762
5100,36.6816659784
5101,31.2123158847
5102,28.3814133257
5103,27.874224985
5104,24.5161301528
5105,10.176968207
5106,11.7390927305
5107,11.8014103135
5108,11.8594421337
5109,28.7453786519
5110,11.9857003171
5111,27.8411526188
5112,13.1264301896
5113,33.0566491356
5114,29.6343810856
5115,29.0220235163
5116,28.3894488659
5117,13.2724467809
5118,29.4225746944
5119,11.7429329554
5120,28.7254366726
5121,32.2351779858
5122,30.8521409442
5123,30.2224926119
5124,33.0764340781
5125,35.1421425451
5126,12.8475850516
5127,13.2149686501
5128,29.6459047916
5129,27.8853105433
5130,36.3642207794
5131,28.7983681192
5132,29.4508448148
5133,13.1450955032
5134,28.6751030434
5135,29.5974922123
5136,22.4782042543
5137,11.4926610855
5138,34.9020403761
5139,27.4252480278
5140,28.1210815394
5141,30.0132731888
5142,35.9402987357
5143,28.8017889707
5144,29.5393082302
5145,26.2274223323
5146,12.58035177
5147,12.4051562388
5148,25.3799323456
5149,25.9992792978
5150,10.4282787915
5151,28.2598810305
5152,31.3443520253
5153,34.3810053186
5154,27.9294189872
5155,34.2620906656
5156,28.2866218859
5157,28.885326986
5158,12.175146525
5159,25.6305437192
5160,31.2336591725
5161,29.8154371049
5162,30.3859317461
5163,24.1859136697
5164,35.1038394726
5165,36.5883396703
5166,36.5749564803
5167,29.6759891342
5168,36.1858541178
5169,34.1963742557
5170,35.9889771011
5171,25.5439990312
5172,12.2862526743
5173,11.623996835
5174,35.5004408224
5175,31.8687178319
5176,35.1211737035
5177,34.8461305581
5178,34.95813767
5179,35.1834082098
5180,12.0962438425
5181,24.2551105271
5182,26.1171894888
5183,23.9684850635
5184,10.6773465289
5185,10.9520299551
5186,9.87488453358
5187,9.10313865743
5188,14.0143555976
5189,12.1253895128
5190,27.3487556876
5191,29.5847597198
5192,20.1164560427
5193,11.2526007739
5194,28.8111267538
5195,25.254930411
5196,11.8701281223
5197,25.7025395973
5198,11.8592150555
5199,26.1505918193
5200,28.3207964942
5201,26.8658723027
5202,34.9565788411
5203,25.8695745693
5204,23.2462434941
5205,28.0647978271
5206,11.6836996156
5207,16.1027515156
5208,10.2420298269
5209,11.7572813216
5210,26.0474783041
5211,9.34506207408
5212,12.30032744
5213,8.60090323594
5214,9.22492230704
5215,9.9354800577
5216,10.727423464
5217,9.55111411432
5218,8.89821969112
5219,9.03466425812
5220,9.19475496947
5221,9.8465329953
5222,10.1062410953
5223,11.4255393134
5224,9.28238764545
5225,8.36756391864
5226,8.31229921894
5227,8.44471914051
5228,9.49060005858
5229,31.7651410417
5230,24.7105361601
5231,22.325021253
5232,11.6678129664
5233,28.15418659
5234,25.3754802294
5235,25.3509268124
5236,35.4327289464
5237,35.5240319614
5238,35.5343865589
5239,34.6205115218
5240,34.3925101569
5241,34.3582086701
5242,32.9935115086
5243,35.4775431082
5244,25.5239430435
5245,35.1038525829
5246,27.7639224023
5247,24.5720749186
5248,17.8515078325
5249,25.1717079604
5250,29.1633394872
5251,32.3242962547
5252,23.9722429873
5253,23.5940413128
5254,35.0166803998
5255,30.1053801229
5256,27.5165733558
5257,32.2807642829
5258,9.24663397814
5259,8.8966451902
5260,9.44226596756
5261,24.017894951
5262,11.5187631954
5263,21.0669584172
5264,24.6474242859
5265,34.2365863846
5266,33.3065884274
5267,33.1970860925
5268,25.5215157079
5269,26.2490304583
5270,34.649548483
5271,34.9891917516
5272,25.7778267834
5273,11.7762692355
5274,11.3215416193
5275,25.2119144829
5276,14.7044676779
5277,19.854038019
5278,10.7895590723
5279,15.5376086947
5280,8.77644319278
5281,8.1529472751
5282,9.49386854079
5283,12.2541541336
5284,17.5491401738
5285,7.53838726912
5286,9.99979539069
5287,8.55087165486
5288,9.70039608741
5289,9.50689057032
5290,8.84492560092
5291,20.8123129146
5292,24.283443476
5293,34.1978479075
5294,32.764902361
5295,34.8091628112
5296,34.604911569
5297,34.6645466439
5298,34.7173678124
5299,32.7636308234
5300,32.7166562543
5301,33.5153528638
5302,33.3887055424
5303,33.6295117022
5304,32.5556240386
5305,21.8162712164
5306,23.159657505
5307,24.9363444703
5308,34.2368197291
5309,33.5057366772
5310,34.0895289192
5311,34.461455154
5312,34.5600254185
5313,34.5609438473
5314,32.7399636107
5315,34.529771291
5316,34.5192165434
5317,34.5020144657
5318,34.4881626829
5319,34.2530958113
5320,34.4631526466
5321,34.4330157726
5322,29.1014763497
5323,22.0879833143
5324,34.1173391736
5325,33.6578969556
5326,34.2502118043
5327,31.6383895121
5328,18.6095596426
5329,31.617358957
5330,7.62521852922
5331,21.6856460632
5332,25.8600378553
5333,8.43383646186
5334,7.45242167958
5335,22.9767970892
5336,32.6131589296
5337,33.722206311
5338,33.9029506465
5339,34.1371598436
5340,21.4818644013
5341,34.0279025556
5342,32.2822745647
5343,30.7201866614
5344,20.932332883
5345,19.6926791396
5346,28.4335915933
5347,33.0713168495
5348,33.9763392154
5349,28.4443927453
5350,17.301697418
5351,33.260110786
5352,33.6823670988
5353,33.0791189385
5354,33.8682741579
5355,7.0005646997
5356,8.24027183237
5357,21.051962206
5358,17.9964822657
5359,19.9667216202
5360,32.4106692657
5361,25.7751082452
5362,32.7630808207
5363,33.2929219096
5364,33.1327235629
5365,21.7923270092
5366,32.5957278178
5367,18.6653860928
5368,22.2371804199
5369,8.91585179798
5370,22.3815677227
5371,7.68247740244
5372,33.7026847216
5373,28.3180040515
5374,21.5180685277
5375,19.9010380632
5376,20.484262666
5377,21.4003319982
5378,20.470199846
5379,33.311643584
5380,18.9149723753
5381,27.4811731329
5382,20.019555512
5383,29.6839765155
5384,32.8723061245
5385,7.79129456875
5386,32.64541006
5387,20.4006531666
5388,30.0269595444
5389,32.3730989044
5390,33.473495718
5391,27.3592528646
5392,32.6009264053
5393,21.1311343771
5394,24.6472175598
5395,18.4755452089
5396,27.1679632819
5397,21.6123915059
5398,19.3344671927
5399,16.1823381702
5400,10.6165878827
5401,12.2946894547
5402,6.57648750604
5403,12.9956435243
5404,1.62937882145
5405,9.6607382487
5406,4.7253192233
5407,11.8622751062
5408,13.3101441525
5409,15.4304784517
5410,13.4676319947
5411,14.1898130025
5412,13.1673695632
5413,14.7577023671
5414,12.5278485162
5415,12.7803930731
5416,13.9433411948
5417,13.2244532067
5418,10.9303137837
5419,22.615362038
5420,22.5678559939
5421,15.4794803761
5422,11.9320160961
5423,5.04738365582
5424,5.33029610693
5425,9.16135168493
5426,6.96684536332
5427,3.52168160721
5428,14.5855990655
5429,11.3543531624
5430,13.4489506191
5431,12.7234953883
5432,1.65496558587
5433,11.7865111257
5434,9.42098933178
5435,7.53807649262
5436,12.1618599466
5437,10.6231160865
5438,11.1205815465
5439,9.55327262421
5440,1.26814540465
5441,0.537334631315
5442,1.41053968996
5443,6.90629766401
5444,2.62166349116
5445,0.403132849418
5446,6.26119830781
5447,3.12384636237
5448,11.5522826041
5449,5.45208008666
5450,10.0846009869
5451,2.93958200952
5452,11.5453241947
5453,9.63008084448
5454,9.67141033647
5455,1.68935514112
5456,1.04359100189
5457,11.278822269
5458,15.4572559937
5459,12.5980615263
5460,12.3058661514
5461,11.3816165624
5462,7.98352447976
5463,7.32619147144
5464,8.83423684237
5465,1.00264274578
5466,8.41850095195
5467,0.356780490121
5468,8.77382698196
5469,11.8382478445
5470,10.7374714809
5471,16.694522417
5472,19.9583124658
5473,20.640392614
5474,16.2611818089
5475,20.0866923507
5476,20.511182018
5477,19.6816391268
5478,19.52449752
5479,12.0264315498
5480,15.9992763009
5481,14.3546973547
5482,11.150034892
5483,9.73495965552
5484,3.90056533167
5485,10.9109314015
5486,12.5895463163
5487,15.4969359235
5488,15.8142645427
5489,19.9305826011
5490,16.4960609314
5491,18.276661128
5492,5.81815835079
5493,9.35713713996
5494,1.21015658185
5495,11.3427099691
5496,0.257207425709
5497,7.94059183884
5498,7.52786587312
5499,5.84844184768
5500,0.416064423523
5501,0.525408514551
5502,0.566331251093
5503,0.214033589468
5504,0.312093497854
5505,0.258329007557
5506,1.0640343133
5507,7.28552890995
5508,9.16668931284
5509,10.3660294364
5510,10.4761940504
5511,6.56080293869
5512,6.67027039151
5513,11.6924720105
5514,9.15321119007
5515,9.30078372641
5516,11.6521550529
5517,14.4328812129
5518,18.4628086458
5519,18.2179765041
5520,4.46831916782
5521,18.3335316116
5522,14.2749450921
5523,15.9817397207
5524,24.693758362
5525,14.0945506107
5526,28.2486120648
5527,26.720420736
5528,29.635996279
5529,27.4076880797
5530,21.0285669589
5531,27.8163526088
5532,29.1376545683
5533,14.6061738611
5534,14.5382546648
5535,13.796796338
5536,12.7049151242
5537,1.21214752474
5538,1.56598803963
5539,14.1245798543
5540,12.7011904843
5541,2.9445105749
5542,28.3497479036
5543,14.6304472105
5544,14.375791472
5545,12.8642996195
5546,0.945915722829
5547,2.02793070452
5548,1.63809214114
5549,3.13355030783
5550,15.542318315
5551,13.8259496204
5552,2.83373234837
5553,15.01952824
5554,14.0609157719
5555,20.7050215918
5556,3.70734205195
5557,13.774613755
5558,5.21922337308
5559,1.33523203637
5560,0.71874534564
5561,3.61121165244
5562,13.4127974811
5563,13.9727357691
5564,2.72783473685
5565,13.6804583535
5566,14.397403438
5567,14.5113850431
5568,14.5151475227
5569,23.6429145701
5570,26.9781100196
5571,23.7357800332
5572,13.7322446082
5573,1.98505718366
5574,13.7662667168
5575,3.18084325741
5576,0.504179714114
5577,1.18487078546
5578,1.72890073405
5579,0.526975713876
5580,1.70423031649
5581,1.05946649743
5582,6.29604418386
5583,11.8587208221
5584,1.45905420477
5585,10.3716380478
5586,2.09754473347
5587,2.91612349194
5588,1.27511810999
5589,2.57200318718
5590,1.72878076397
5591,1.47996802447
5592,16.2754779389
5593,1.71731206675
5594,16.9840427649
5595,13.4348529241
5596,12.8985155427
5597,13.968794168
5598,12.716441377
5599,13.7284876023
5600,1.2048410163
5601,12.4150467077
5602,23.7184867558
5603,23.2490397363
5604,14.1812738187
5605,14.5614462291
5606,1.69415565189
5607,13.0662568367
5608,23.9289264077
5609,23.2865591547
5610,26.4674526234
5611,23.8975308268
5612,23.5774652492
5613,18.0774567781
5614,13.6115416864
5615,0.580796347536
5616,1.25569766572
5617,13.149828127
5618,13.4841881172
5619,24.4321733579
5620,11.7332474453
5621,23.301158813
5622,12.2524887005
5623,1.70303055874
5624,0.803449426696
5625,9.83021147448
5626,12.5192595916
5627,25.656591739
5628,24.6593198636
5629,25.5079708666
5630,13.9073122329
5631,24.3795447597
5632,13.7096775917
5633,13.0581550533
5634,16.2705496239
5635,19.1811974488
5636,12.5477683649
5637,13.3573573623
5638,13.760343664
5639,23.5797058289
5640,0.600663805818
5641,1.52427388349
5642,0.452981220978
5643,0.459591673682
5644,0.441999932349
5645,0.286395444998
5646,0.66761594446
5647,0.889632910279
5648,13.5180629821
5649,14.3943355181
5650,19.2108421009
5651,15.666896286
5652,12.2681368153
5653,23.4911132746
5654,7.94476359569
5655,17.0917331063
5656,17.1515143805
5657,24.6865859808
5658,13.7833003451
5659,11.6636676316
5660,12.0123765388
5661,18.8287711206
5662,24.4596775557
5663,12.9894384948
5664,12.3404962097
5665,10.3818154793
5666,11.8801610503
5667,0.555600838039
5668,0.945263194529
5669,0.453749899153
5670,0.306068776356
5671,0.331937560554
5672,12.7633355073
5673,5.96791040325
5674,0.686317841573
5675,16.8850211584
5676,0.494958022754
5677,12.2115561344
5678,0.658206556099
5679,0.410394714073
5680,0.229579513458
5681,0.385689077009
5682,0.40876266885
5683,0.40594309391
5684,0.905622783283
5685,0.43264398721
5686,0.912131025519
5687,20.8050199972
5688,12.9169760088
5689,14.7180468399
5690,12.093700281
5691,12.6085512533
5692,10.9054105853
5693,11.5350128078
5694,22.8799963228
5695,12.7196344587
5696,12.7302368601
5697,22.6813321967
5698,11.7828388401
5699,0.321244754588
5700,12.7688564054
5701,12.2887913672
5702,21.7150363749
5703,12.0160935167
5704,0.487429067306
5705,0.561913815601
5706,0.446554559378
5707,14.4018672358
5708,21.2928579581
5709,15.0090153738
5710,11.3947453903
5711,2.17187112036
5712,11.5350036841
5713,0.437898357685
5714,10.4597027504
5715,12.6544206077
5716,12.4523921464
5717,15.0491328604
5718,11.2544692777
5719,5.60520154618
5720,11.1886204281
5721,0.696692242271
5722,1.09909769706
5723,0.33710407325
5724,0.288999915874
5725,9.43213384652
5726,12.275166044
5727,13.0693836312
5728,12.3208094378
5729,0.475480345079
5730,11.4718199496
5731,21.8410050343
5732,19.4173364888
5733,0.292332119359
5734,0.278075111655
5735,0.315176713106
5736,9.49954282095
5737,12.029742858
5738,21.893136184
5739,13.9386412312
5740,21.0784727587
5741,20.1856041883
5742,11.6341985948
